COGID	Bankan_Tey	Ben_Tey	Bunoge	Jamsay	Mombo	Najamba	Nanga	Penange	Perge_Tegu	Tebul_Ure	Tiranige_Diga	Togo_Kan	Tommo_So	Toro_Tegu	Yanda_Dom	Yorno_So
1124-11											eː l eː l					
1237-11											i n ɛ					
1579-11											m u l u					
1748-11											j e					
2774-11											k a r̃ a					
2902-11											j ɔ					
3198-11											s ɛ m ɔ					
3550-11											u n i r̃ e					
3943-11											p a l a					
4219-11											t a m a					
4259-11											g ɔ m ɔ					
4611-11											k ɔː m ɔː					
4983-11											s o n i					
5656-11											m e					
5830-11											j ɔ					
285-11											n i					
1023-11											j ɔ					
1074-11											n g i l					
1172-11											g u l õː					
1187-11											u r u					
1205-11											j					
1454-11											s e l e					
1524-11											s o l o					
1612-11											n a m a					
1668-11											b i n g i					
1841-11											g e					
1970-11											p u l a					
2671-11											n o					
2977-11											k ɔ m					
3287-11											a n a					
3772-11											t u m a					
4363-11											d a m					
4442-11											t i j ɔ					
4479-11											s o					
5038-11											s ɔ l e					
5424-11											k o l o					
5793-11											t m e j					
6007-11											p u r̃ a					
347-11											tʃ i r aː					
1057-11											tʃ i n i					
1257-11											k ɔ l o m u					
1433-11											p o l e					
1501-11											n i g e					
1727-11											j ɔ					
1899-11											p u j ɔ					
2067-11											i l ɔ					
2268-11											i l ɔ					
2372-11											e l e					
2599-11											i g e					
2756-11											w a l a					
2775-11											b a r m i					
2863-11											dʒ e j ɔ					
3254-11											d i l m a					
3318-11											n o n d i					
3427-11											ŋ g e					
4025-11											dʒ u w a					
4037-11											s a n a					
4053-11											g i m b ɔ					
4280-11											j a g a r					
4630-11											n ɛ					
4905-11											n ɔː					
5569-11											p n d e					
5606-11											d i l i ŋ g ɔ					
5640-11											n ɛ g a					
5906-11											t e ŋ g e					
26-11											b aː l i					
64-11											k a r a					
117-11											ɛ					
224-11											j a g a					
239-11											r a m d e					
242-11											l e					
312-11											a					
600-11											dʒ õː l u					
616-11											e n d ɔ					
687-11											j a n d u					
743-11											j a b e					
873-11											s e					
1001-11											g e					
1434-11											ŋ g e					
715-12												d i j i				
1089-12												n a				
1319-12												n ɔ				
1398-12												s u r u				
1557-12												d i r e				
1626-12												w a				
1840-12												t e n i				
2247-12												g o				
4677-12												k u l e j				
5162-12												m i r̃ ɛ				
5406-12												t aː l u				
359-12												d e l				
1577-12												dʒ i r e				
2196-12												n l a				
2230-12												s i g e				
2533-12												b a r a				
3605-12												k a l a				
3866-12												ɔ s i				
4553-12												t aː g u				
4822-12												k u m b o				
5254-12												d u l ɔ				
503-12												k i r̃ i				
1356-12												m a j				
2084-12												j aː b e				
2420-12												k u l ɛ				
3218-12												p u s u				
3718-12												a r a				
4135-12												b a r̃				
4694-12												g u s u				
807-12												k o m b i				
2320-12												k a ɲ ɛ				
2476-12												k o				
3719-12												m o				
4460-12												s ɔ j ɛ				
5514-12												n ɛ m d ɛ				
5810-12												p i l ɛ				
93-12												d ɔ				
385-12												dʒ ɛ m b ɛ				
890-12												a m i l i				
1769-12												t ɛ m b ɛ				
2162-12												b ɛ l ɛ				
2635-12												s o				
3031-12												d ɛ g ɛ				
4591-12												t aː r a				
5301-12												p ɛ l u				
5605-12												t i m i				
63-12												k a r a				
296-12												dʒ a m				
463-12												d u m b u				
762-12												b a n a k u				
1432-12												t aː r u				
1474-12												t ɔ ŋ ɔ				
2044-12												d i m e				
2713-12												t ɛ m d ɛ r ɛ				
3219-12												p aː s u				
4120-12												k o l o				
4184-12												ɲ ɛ				
4423-12												t ɔ r̃ ɔ				
4629-12												n u ŋ ɔ				
4904-12												n ŋ ɔ				
4960-12												dʒ i aː d e				
4980-12												t ɔ				
5125-12												ɔ ɲ ɔ i				
5549-12												t a b a				
5771-12												d u g u				
5905-12												t i r̃ u				
5922-12												b i r a				
1-12												p ɛ				
629-12												d ɔ				
667-12												ɛ b ɛ				
1254-12												dʒ a m d u				
1415-12												ɲ ɛ				
2551-12												r a				
2901-12												t u ŋ g u				
3885-12												t ɛ r̃ ɛ				
5622-12												p ɛ l i j e				
6006-12												p o r̃ u				
43-12												s aː				
158-12												m ɔ s i				
194-12												b ɛ				
1789-12												n u m				
2618-12												k ɛ l ɛ				
3113-12												t e g e				
3136-12												j a r a				
3751-12												b ɛ j				
3959-12												t o r u				
4888-12												s a m u n				
5180-12												s ɛ m b ɛ				
5583-12												t a ŋ g a				
25-12												a s ɛ g ɛ				
114-12												d ɔ j ɛ				
702-12												ɔ g ɔ ɲ ɔ ŋ ɔ				
952-12												k u r u ɔ				
1941-12												k i l u				
2351-12												p a				
3448-12												b ɔ r u				
3482-12												m i s iː l ɛ g e				
3497-12												n aː r̃				
3588-12												k ɔ r ɔ				
4101-12												r̃				
4202-12												g o r o j				
4293-12												dʒ ɔ b ɔ				
4520-12												p e r u				
4609-12												k ɔ r ɔ				
4740-12												g i l ɔ				
4781-12												s a d u				
526-12												d i r a g a				
545-12												i r i				
931-12												b ɛ				
999-12												j e				
1989-12												m ɛ l ɛ				
2145-12												dʒ e				
2306-12												a m a				
3015-12												n a n d a				
3300-12												ɛ w ɛ				
3639-12												t u w a				
3774-12												t u r u				
3905-12												n o m e				
3976-12												s aː				
4039-12												d ɔ r̃ u				
4152-12												k i r̃ a				
4260-12												ɔ m b ɛ				
4334-12												s ɔ r				
4570-12												g ɔ j				
5200-12												ɛ l ɛ				
5752-12												t ɛ				
66-12												k a				
744-12												l a b a				
1646-12												ɔ g u				
1745-12												dʒ a j a				
2066-12												n ŋ				
2958-12												m ɔ				
3197-12												k ɔ				
3812-12												b i ŋ g i				
4337-12												s ɔ m b ɔ				
5531-12												dʒ r̃ i				
5868-12												k ɛ				
245-12												t ɔ r ɔ				
1002-12												r e				
1026-12												r i m ɔ				
1187-12												u r u				
1238-12												i dʒ u				
1454-12												s e l e j				
1524-12												k ɛ l ɛ				
2288-12												ɛ r̃				
2553-12												b a ŋ u				
2759-12												ɛ g ɛ				
2978-12												k u r a				
3088-12												ɲ ɛ r̃ u				
3256-12												ɛ m ɛ				
3551-12												b e n g e				
4052-12												b a s a				
4220-12												k ɔ				
4383-12												k ɛː				
4651-12												d i ŋ i				
4821-12												k u				
5228-12												b ɛ n d i				
5319-12												t o s u				
5375-12												m aː l a				
5465-12												m u ŋ o				
5481-12												ɔ j g o				
5641-12												l e j				
5692-12												l				
5715-12												g ɛ r̃ ɔ				
448-12												n ɛ				
567-12												n i n ɛ				
915-12												ĩː				
1057-12												k e ɲ e				
1208-12												g a m a				
1502-12												d u ŋ u				
1669-12												d i m b i r i				
1684-12												s i u				
1864-12												k o g u l ɛ				
1969-12												j u g u r ɔ				
2030-12												k i ɔ				
2338-12												s i j ɛ				
3283-12												ɛ r̃ ɛ				
3325-12												b ɔ d u				
3395-12												ɔ l j				
3535-12												k aː				
3622-12												d aː g u				
3813-12												r̃ i				
4011-12												d e ŋ				
4025-12												dʒ u w ɛ				
4441-12												b aː r a				
4720-12												r				
4721-12												g a r a				
4848-12												o o n u				
5036-12												t o r o				
5078-12												b i r m				
5109-12												l a g a				
5790-12												ɔ r u				
5847-12												o ɲ ɔ				
6008-12												j r ɔ				
136-12												k ɛ l ɛ				
331-12												s aː d a				
412-12												j aː				
572-12												w̃ i n u				
618-12												u d ɔ				
652-12												b i				
1033-12												k i g i				
715-13													d u j			
1089-13													n a			
1319-13													n ɔ			
1398-13													s u g l u			
1557-13													dʒ i r ɛ			
1626-13													w a g a			
1840-13													d e n			
2247-13													g oː			
4677-13													l e j			
5162-13													i l ɛ			
5406-13													d aː l d i			
359-13													g a l a			
1577-13													d i r ɛ			
2196-13													n a l a			
2230-13													s i g ɛ			
2533-13													b a l a			
3605-13													a l a			
3866-13													o d u			
4553-13													d a g a			
4822-13													u b ɔ			
5254-13													d u l ɔ			
503-13													d i a			
1356-13													a			
2084-13													j aː p ɛ			
2420-13													l ɔ			
3218-13													p u s u			
3372-13													n a m a			
3718-13													a r a			
4135-13													b a n			
4694-13													g d u			
807-13													o m ɔ			
2320-13													a n ɛ			
2476-13													ɔ g ɔ			
2842-13													d i g u			
3719-13													m ɔ			
4081-13													d a m b i			
4313-13													n ɛ m			
4460-13													s ɔ j ɔ			
5514-13													l ɛ m d ɛ			
5810-13													p i l ɛ			
93-13													d ɔ			
260-13													p ɛ l ɛ			
385-13													d ɛ b ɛ			
1336-13													d ɛ g ɛ			
1703-13													b aː			
1769-13													d ɛ b ɛ			
2162-13													b ɛ l ɛ			
2635-13													s o			
3031-13													d ɛ g ɛ			
4591-13													t ɛ l			
5301-13													p ɛ l u			
5605-13													d i m ɛ			
63-13													a r a			
762-13													b a n a l			
1432-13													d a l a			
1474-13													d ɔ n d ɔ			
1788-13													s i l i			
2044-13													d i b ɛ			
2713-13													d ɛ m d ɛ l ɛ			
3219-13													p aː s a			
3425-13													j ɔ			
4120-13													o l o			
4184-13													n ɔ j i			
4423-13													d ɔ l ɔ			
4629-13													n u n ɔ			
4980-13													d ɔ			
5059-13													g u j o			
5125-13													ɔ n d ɔ			
5339-13													p a g a			
5905-13													t i n			
5922-13													b i r a			
5938-13													a d u n a			
1-13													p ɛ			
483-13													g ɛ s u			
667-13													ɛ b ɛ			
1254-13													dʒ a d l u			
1415-13													n ɛ			
1683-13													s i j ɛ			
2901-13													t u n dʒ i			
3251-13													s a l a			
3885-13													d ɛ l ɛ			
4402-13													j ɛ			
5081-13													p i n d i			
43-13													s aː			
194-13													b ɛ j			
221-13													ɛ s u			
650-13													b e s ɛ			
716-13													j ɛ			
1374-13													k ɔ n g ɔ			
1452-13													g aː l a			
1789-13													n u m			
2083-13													a n ɛ			
2108-13													n ɔ j ɛ			
2618-13													ɛ l ɛ			
2636-13													m ɛ			
2924-13													p o l a			
2941-13													b i l i			
3113-13													d e g e			
3572-13													b ɛ r ɔ			
3811-13													l ɛ			
3959-13													t o l a			
4066-13													g ɔ n ɔ			
5180-13													s ɛ m b ɛ			
5751-13													d i j ɛ			
5981-13													a n a			
872-13													ɛ n dʒ ɛ			
952-13													k u l ɔ			
1941-13													k i l i			
2442-13													n u m			
3448-13													b d u			
3497-13													n a n a			
4101-13													a n a			
4202-13													g oː l ɔ			
4293-13													dʒ ɔ b ɔ			
4520-13													p i l u			
4740-13													g u l ɔ n			
4781-13													s a d o			
5982-13													g d u			
408-13													j ɛ m b u			
526-13													aː g a r a			
545-13													i r u			
789-13													g ɛ n a			
931-13													b ɛ j aː			
999-13													j e			
1298-13													g u l a			
1942-13													j ɛ			
1989-13													ɛ n ɛ			
2145-13													d e			
2306-13													a a			
2817-13													a n g aː			
3015-13													b ɔ n d a			
3639-13													d ɛ w ɛ			
3774-13													d u l u			
3976-13													ɔ s u			
4152-13													i n ɛ			
4260-13													ɔ m b ɛ			
4334-13													s ɔ l ɔ			
4648-13													j ɛ			
5200-13													ɛ l u			
5318-13													d ɔ l ɔ			
5532-13													ɛ n ɛ			
5673-13													d ɛ b ɛ			
5866-13													g a r a u			
5887-13													j a n a			
66-13													a			
685-13													b ɔ n ɔ			
744-13													l a b a			
1579-13													m p u l u			
1646-13													ɔ g ɔ			
1748-13													j ɛ			
2066-13													n a n a			
2216-13													j̃ a j̃			
2265-13													u l a			
2902-13													j ɛ			
2958-13													ɔ n			
3534-13													d ɛ n			
3684-13													i n d a			
3944-13													d ɔ l ɔ			
4024-13													d i b a			
4219-13													d o b o			
4240-13													w e l i			
4611-13													ɔ m ɔ			
5828-13													j a r a			
5868-13													a			
245-13													t ɔ l ɔ			
285-13													nː a			
348-13													ɛ n ɛ			
1002-13													r e			
1023-13													j ɛ			
1026-13													l ɛ m ɔ			
1074-13													n u g ɛ l			
1172-13													g ɔ l ɔ			
1238-13													i s u			
1275-13													d aː			
1612-13													d u b ɔ			
2396-13													n o			
2553-13													b a n a			
2759-13													i g i			
3256-13													ɛ m a			
3287-13													a n ɛ			
3407-13													e			
3551-13													b o n g o			
4383-13													k ɛ			
4442-13													t i j ɛ			
4651-13													d i n ɛ			
5423-13													ɔ d ɔ			
5424-13													k ɔ r ɔ			
5481-13													ɔ g o			
5715-13													g ɛ i			
389-13													n i			
567-13													j̃ i n o			
915-13													i			
1057-13													k e nː e			
1727-13													j ɛ			
1971-13													p d ɔ			
2338-13													s i j ɛ			
2354-13													d i n ɛ			
2500-13													ɛ g i			
2598-13													j e j			
3159-13													j̃ a l a			
3325-13													b ɔ n d ɔ			
3851-13													ɔ b ɛ			
4037-13													s a n d a			
4280-13													j ɔ g u r ɔ			
4720-13													a l a			
4721-13													k a l a			
4986-13													j̃ ɔ n ɔ n i			
5043-13													t o n d o l ɔ			
5078-13													p ɛ l ɛ m			
5233-13													b m g ɔ			
5361-13													k i dʒ ɛ			
5963-13													d i b e			
6008-13													j̃ ɔ l ɔ			
26-13													b ɛ l e			
144-13													t ɔ ŋ ɔ			
331-13													s a dʒ ɔ			
572-13													n i nː u			
600-13													e d e l e			
618-13													o dʒ ɔ			
936-13													b i j a			
1033-13													k i g i			
1109-13													p iː			
1192-13													d i m			
1206-13													g ɛ m b u			
715-14														d u j̃ i		
1089-14														n a m a		
1319-14														n ɔ j̃		
1398-14														s u r̃ u		
1557-14														dʒ i l e		
1626-14														w a g a		
1840-14														t i r̃ u		
2247-14														k o		
4677-14														k u l e		
5162-14														m i r̃ e		
5406-14														t a n d u		
359-14														dʒ a l a		
2196-14														n a l a		
2230-14														s u w o		
2533-14														b a r a		
3605-14														k a n d a		
3866-14														o s u		
4553-14														t a g u		
4822-14														k u m		
503-14														tʃ i r̃ a		
1356-14														m a j̃ a		
1881-14														n u m		
2084-14														j̃ a b u		
2420-14														k u l a		
3372-14														n a m a		
3718-14														a l a		
4135-14														b a r̃ u		
4694-14														g u s u		
807-14														k ɔ m e		
2476-14														k u		
2842-14														d i g u		
3719-14														m ɔ		
4081-14														d a m b u		
4313-14														n e m		
4460-14														s ɔ j̃		
5810-14														p i l i		
93-14														d ɔ		
260-14														p i r e		
385-14														dʒ e m		
1703-14														b a		
2162-14														b r e		
2635-14														s o		
2735-14														d a n a		
3031-14														d ɛ g ɛ		
5301-14														p e l u		
5605-14														t i m e		
296-14														dʒ a m b a		
1432-14														t a l u		
1474-14														t ɔ ŋ ɔ		
1788-14														s u l u		
2044-14														d i m e		
3425-14														j̃ u		
4184-14														n a j̃ i		
4423-14														t ɔ m l ɔ		
4629-14														n u ŋ ɔ		
4904-14														n u ŋ ɔ		
4980-14														t ɔ t i		
5059-14														g u j̃ o		
5339-14														p a g a		
5905-14														t i r̃ u		
5922-14														b i r a		
5938-14														a r u n a		
483-14														g e s u		
629-14														t ɔ		
1254-14														s a m d u l u		
1898-14														p u r̃ o		
3251-14														s a r̃ a		
5622-14														p i l ɔ		
158-14														m ɔ s u		
194-14														b r		
1452-14														g a l a		
2083-14														k a r̃ u		
2108-14														n ɔ j̃ e		
2924-14														p o l u		
3572-14														b ɛ r u		
3751-14														p a		
3959-14														t o l u		
4066-14														g ɔ r̃ ɔ		
25-14														a s u		
952-14														k u l u w		
2351-14														p a b a		
3482-14														m i s u o		
3497-14														n a m a		
3588-14														k ɔ r̃ ɔ		
4101-14														a m a ŋ		
4520-14														p e s u		
4609-14														k ɔ r ɔ w		
4740-14														g u l ɔ n		
545-14														i r u		
931-14														b i w a		
978-14														t a m		
999-14														j̃		
1052-14														n a m b u		
1070-14														l u g o		
2456-14														k ɔ l i		
2514-14														t u s i		
3774-14														t u r u		
3905-14														n o m		
4039-14														d ɔ r̃ u		
4334-14														s ɔ l		
4361-14														t e g e		
4570-14														g ɔ j̃		
5752-14														t e		
5887-14														j̃ a m a		
521-14														k ɔ dʒ ɔ l		
685-14														b ɔ m ɔ		
1108-14														k ɔ j̃ e		
2066-14														n a ŋ a		
2216-14														j̃ a		
2392-14														l e s u		
2774-14														k a n u		
2958-14														m ɔ m o		
3339-14														k a l a		
3944-14														k ɔ r ɔ		
4024-14														s u w a		
4219-14														t o m e		
4240-14														w e l i		
5197-14														e r u		
5531-14														ŋ m e		
5733-14														n u		
5828-14														j̃ a r̃ a		
409-14														k o l u		
562-14														s u m ɔ		
1002-14														r i		
1022-14														p i l i		
1023-14														j̃ o		
2288-14														i m e		
2759-14														i g i		
2798-14														ŋ m r o		
3088-14														n r̃ u		
3287-14														u n u		
3407-14														r m		
3463-14														w a		
3683-14														dʒ i m r		
4220-14														k u		
4440-14														t u		
4651-14														d i ŋ r		
5272-14														t e g u		
5319-14														t o s u		
5423-14														ɔ s ɔ		
5641-14														l ɔ j̃		
5692-14														a n a		
347-14														tʃ i r ɔ		
389-14														n e		
448-14														n i m		
613-14														m a		
787-14														n i w̃ r		
1373-14														k ɔ		
1684-14														s i w o		
2030-14														k u w ɔ		
2500-14														a t a		
2619-14														tʃ u l a		
2714-14														s u s u		
3535-14														k a		
3640-14														g a r a w		
3706-14														s u n		
4011-14														d e ŋ u		
4720-14														a l a		
5233-14														a g u		
5467-14														d u g ɔ		
62-14														k i		
144-14														o n u		
283-14														g		
334-14														s u s u j̃		
412-14														j̃ a t u		
482-14														dʒ r s u		
652-14														b u j̃ e		
891-14														k o		
715-15															d u j u	
1089-15															n a m a	
1319-15															ɔ	
1398-15															s u r̃ u	
1557-15															dʒ i r o	
1626-15															w a w a	
1840-15															d eː n	
2247-15															g o	
4677-15															k u l o j	
5162-15															m i r̃ o	
5406-15															d aː l u	
359-15															g a l a	
1577-15															g i r o	
2196-15															l a r̃ a	
2230-15															s u g o	
2533-15															b a r a	
3605-15															k a l a	
3866-15															o s u	
4553-15															d aː g a	
4822-15															k u m o	
5254-15															d u l a	
503-15															tʃ i r̃ a	
1356-15															m a j a	
1881-15															ɔ m e	
2084-15															j aː p a	
2420-15															k u l ɔ	
3218-15															p u s u	
3372-15															n a m a	
4135-15															b a r̃ a	
4694-15															g u s u	
807-15															k o m o	
2842-15															d i g a	
3719-15															m o	
4081-15															d a m b a	
4313-15															ɔ m o	
5514-15															l e d	
5810-15															p i l e	
93-15															d ɔ	
260-15															p e n d e	
385-15															d ɛ m b e	
1336-15															d e g e	
1769-15															d e m b e	
2162-15															b e l e	
2635-15															s o	
2735-15															d aː d a	
3031-15															d ɛ g e	
5605-15															d i m e	
63-15															k a r a	
296-15															dʒ a m a	
762-15															b a n a k u	
1432-15															d a l u	
1474-15															d o n o	
2044-15															d i m e	
2713-15															d ɛ m d o ɔ	
3219-15															p aː s a	
3425-15															j u	
4120-15															k o l o	
4423-15															d o r̃ o	
4629-15															n u n o	
4759-15															o j e	
4904-15															n u w a	
4960-15															dʒ i n aː dʒ o	
4980-15															d ɔ	
5339-15															p a g a	
5549-15															t a w a	
5905-15															d i r̃ u	
5922-15															b i r ɛ	
5938-15															a d u a	
1-15															p e	
483-15															g o s u	
629-15															d o	
667-15															e w e	
1254-15															dʒ a m d u l u	
1542-15															n o	
2901-15															d u n d u	
2957-15															m a d o	
3048-15															b e j e	
3251-15															s a r̃ a	
3885-15															d e r̃ e	
5081-15															p i n d i	
43-15															s aː m a	
135-15															t u l u	
221-15															e s u	
650-15															b e s o	
716-15															j ɔ	
1152-15															t i w ɛ	
1789-15															n u m	
1862-15															i s e	
2636-15															m e	
2880-15															s u d u a	
2924-15															p o l u	
2941-15															b i l e	
3113-15															d e g e	
3136-15															j a r a	
3405-15															ɔ m ɔ	
3572-15															b ɛ r̃ u	
3751-15															p e j e	
3811-15															l e	
3959-15															d o l u	
4066-15															g ɔ r̃ ɔ	
4535-15															s u g e	
5180-15															s e m b e	
5751-15															d i j ɔ	
5981-15															a r̃ a w	
25-15															a s e w e	
114-15															d o j e	
702-15															ɔ g ɔ ɲ ɔ n o	
872-15															e n dʒ ɛ	
952-15															k u l ɔ	
1941-15															k i s e	
2179-15															n d e	
2351-15															p a p a	
2442-15															n u m	
2496-15															n o	
3448-15															b u d u	
3482-15															m i s e d ɛ	
3588-15															k o l o	
4101-15															a r̃ a	
4293-15															dʒ o w	
4520-15															p eː dʒ u	
4740-15															g u l o n	
5982-15															k u s u	
196-15															k u l ɔ	
408-15															j o m b u	
789-15															g aː m a	
1070-15															l u w o	
1298-15															g u m a b a	
1942-15															j e	
1989-15															m i l e	
2306-15															a m a	
2514-15															d u s u	
2817-15															a n g aː	
3015-15															n a n a	
3132-15															d u n g a	
3905-15															n o m o	
3976-15															s u	
4039-15															d ɔ r̃ u	
4152-15															k i r̃ a	
4278-15															k u	
4334-15															s o l o	
4648-15															j e	
5200-15															ɔ l ɛ	
5318-15															d l	
5866-15															k a r a	
66-15															k a	
432-15															k a l a	
1108-15															k o j o	
1237-15															e n ɛ	
1748-15															j e	
1823-15															o l o	
2143-15															b a	
2392-15															l o s u	
2579-15															d o m	
3198-15															s e m ɔ	
3534-15															d o	
3944-15															k aː l ɔ	
4024-15															dʒ i w a	
4259-15															w o m o	
4337-15															s ɔ m	
5447-15															g i s e	
5830-15															j o	
5868-15															k a ɲ a	
285-15															ŋ ɛ	
348-15															k ɛ u u	
998-15															w o	
1578-15															n o m	
1668-15															b i n	
1970-15															p u l a	
2396-15															n ɛ	
2553-15															b a ŋ a	
2978-15															k u l a	
3256-15															ɛ m a	
3301-15															e b a	
3498-15															e	
3772-15															t o m a	
3790-15															g a w	
4363-15															d a m	
4778-15															t a s i j i	
4941-15															o j o	
5229-15															a n d e	
5375-15															m aː l a g o	
5497-15															e w	
5888-15															j o	
6007-15															p u a	
568-15															e d e	
569-15															e d l e	
742-15															z a r a	
1057-15															k ɛ n ɛ	
1727-15															j ɛ	
1899-15															p u j ɛ	
2067-15															i d ɔ	
2268-15															i l ɛ	
2338-15															z i	
2619-15															tʃ i r a	
2999-15															d o g aː	
3325-15															b n d u	
3395-15															l o j	
3465-15															s aː	
3658-15															d i m o	
3807-15															p e r̃ i	
3851-15															a b e	
4205-15															o d o	
4721-15															k a l a	
5043-15															d o n d o l o	
5233-15															m u dʒ o	
5361-15															k e d i	
5425-15															j ɔ g ɔ	
5963-15															dʒ i b u	
309-15															d i j a w	
687-15															j aː n d o	
891-15															g o	
936-15															b i	
1192-15															z i m	
1206-15															k a m b a	
715-16																d u
1089-16																n a
1319-16																n ɔ
1398-16																s u r̃ u l u
1557-16																dʒ i r e
1626-16																w a g a
1840-16																t e j u
2247-16																g oː
4677-16																k u l e j
5162-16																m iː l ɛ
5406-16																t aː l u
359-16																k e l u
1577-16																g i r e
2196-16																n a l a
2230-16																s u g o
2533-16																b a r a
3605-16																k a l a
3866-16																o s u
4553-16																t aː g a
4822-16																k u m b o
5254-16																d u l ɔ
503-16																k i r̃ e
1356-16																m a j a
1881-16																n ɔ m iː
2084-16																j aː p ɛ
2420-16																k u l ɔ
3218-16																p ɔ s u
3372-16																n a m a
3718-16																a r a
4135-16																b a r̃ u
4694-16																g u s u
807-16																k o m b iː
2320-16																k a ɲ ɛ
2476-16																k ɔ g ɔ
2842-16																d i g u
3719-16																m ɔ
4081-16																t a m b a
4313-16																n ɛ m
4460-16																s ɔ j ɔ
5514-16																l ɛ m d ɛ
5810-16																p u l ɛ
93-16																d ɔ
260-16																p ɛ r ɛ
890-16																a m iː l u
1336-16																t e g ɛ
1703-16																b aː
1769-16																t ɛ m b ɛ
2162-16																b ɛ l ɛ
2635-16																s o
2735-16																t a n d a
3031-16																d ɛ g ɛ
4591-16																t aː ɛ
5301-16																p ɛ l u
5605-16																t u j aː
63-16																k a r a
296-16																dʒ a m b a
463-16																d u m b o
1432-16																t a l u
1474-16																t ɔ ŋ ɔ
1788-16																s e l ɛ
2044-16																d i m e
3219-16																p aː s u
3425-16																j ɔ
4120-16																k o l o
4184-16																ɲ aː j ɛ
4423-16																t ɔ r̃ ɔ
4960-16																dʒ i n aː dʒ o
4980-16																t ɔ t
5059-16																g u j o
5125-16																ɔ ɲ ɔ
5339-16																p a g a
5549-16																t a w a
5771-16																dʒ u g u
5905-16																t iː r̃ u
5922-16																b i r ɛ
1-16																p ɛ
483-16																g o s u
629-16																d ɔ
667-16																ɛ w ɛ
1254-16																dʒ a m d u l u
1683-16																s iː j ɛ
2551-16																ɛ r
2901-16																t u ŋ g iː
3251-16																b a l a
3885-16																t ɔ ɛ
4402-16																j ɛ
5081-16																p i n d u
5622-16																p ɛ l o j e
6006-16																p o r a
43-16																s aː w
158-16																m ɔ s u
194-16																b o w
221-16																ɛ s u
650-16																b ɛ s e
716-16																j ɛ
1374-16																k ɔ ŋ g ɔ
1452-16																g aː r a
1862-16																iː s u
2083-16																k a l u
2108-16																n ɔ j r̃
2618-16																k ɛ l ɛ
2636-16																m e
2924-16																p o l u
2941-16																b i l ɛ
3113-16																t e g e
3136-16																j a r a
3572-16																b ɛ ɛ u
3751-16																p ɛ j
3811-16																l iː
3959-16																t o l u
4066-16																g ɔ r̃ ɔ
4888-16																s a m n a
5180-16																s ɛ m b ɛ
5583-16																t a ŋ g o
5981-16																a r̃ a
25-16																a s ɛ g ɛ
702-16																ɔ g ɔ ɲ ɔ ŋ ɔ
851-16																k ɔ ŋ ɔ
872-16																ɛ n ɛ
952-16																k u r ɔ
1941-16																k iː l
3448-16																b ɔ d u
3482-16																m s iː d e
3497-16																n aː l a
3588-16																k ɔ ɛ ɔ
4101-16																a l a
4202-16																g o r o
4293-16																dʒ ɔ b ɔ
4520-16																p e dʒ u
4609-16																k ɔ r ɔ w a j
4740-16																g u l ɔ
4781-16																s a dʒ a
5982-16																g u s u
526-16																d a r a g a
545-16																u r u
789-16																g aː j a
931-16																b ɛ j a
1052-16																n aː m b u
1070-16																l u g o
1298-16																g u l m a
1989-16																m ɛ l ɛ
2145-16																dʒ e
2306-16																a m a
2666-16																s u g r̃ ɔ
2817-16																a j g aː
3015-16																n a n d a
3639-16																t o w a
3774-16																t u ɛ
3905-16																n ɔ m
3976-16																s aː
4039-16																d ɔ r̃ u
4260-16																ɔ m b ɛ
4278-16																k u n dʒ u
4361-16																t e g e
5200-16																ɛ l ɛ
5318-16																d ɔ l ɔ
5673-16																d ɛ m b a
5752-16																t e
5866-16																k a r a
5887-16																j aː m
432-16																k a n
685-16																s ɔ r̃ ɔ
744-16																l a w a
1646-16																ɔ g ɔ
1745-16																dʒ a j a
2066-16																n a ŋ g a
2216-16																j aː j
2265-16																u ɛ l ɔ
2579-16																d ɔ j
2958-16																m ɔ m o
3198-16																s ɛ m ɛ
3534-16																k ɛ n ɛ
3684-16																k i m ɛ
3812-16																p u ŋ g u
3944-16																k ɔ r̃ ɔ
4024-16																dʒ u b a
4240-16																w e r u
4337-16																s ɔ m b ɔ
5828-16																j aː r̃ u
245-16																t ɔ r ɔ
285-16																n a
348-16																k ɛ ɛ ɛ
409-16																g o r u
998-16																w ɔ
1002-16																r ɛ
1026-16																l e
1172-16																k ɔ l ɔ
1238-16																i s ɛ
1275-16																t aː
1524-16																g o r o
1612-16																n u m b ɔ
2288-16																o r̃ o
2334-16																ɛ s u
2396-16																n o
2553-16																b a j u
2759-16																ɛ g ɛ
2798-16																e l e j
3256-16																ɛ m ɛ
3407-16																ɛ m
3551-16																b ɔ j g o
3790-16																g a w
4442-16																t ɛ j ɛ
5229-16																u n d e
5465-16																m u j o
5481-16																j o g o
5497-16																ɛ w
5641-16																l e j
5692-16																a l a
5715-16																g ɛ r̃ ɛ
389-16																n ɛ
567-16																ɲ iː n ɛ
915-16																iː
1208-16																g a m a
1502-16																d u ŋ u
1899-16																p u n ɛ
1969-16																j u g ɔ ɛ ɔ
2030-16																k u w ɔ
2354-16																t ɛ ɛ ɛ
2500-16																ɛ g ɛ
2598-16																j eː
2714-16																s u ŋ u m
3159-16																j ɛ l a
3325-16																b ɔː n ɔ
3395-16																ɔ j o
3851-16																ɔ b ɛ j ɛ
4011-16																d r̃ ŋ u
4630-16																n ɔː
4720-16																a l a
4721-16																k a l a
4905-16																n ɔː
5043-16																t o n d o l o
5109-16																l a g a
