COGID	Duhumbi	Jerigaon	Khispi	Khoina	Khoitam	Rahung	Rupa	Shergaon
211-7							pʰ a	
210-7							kʰ a	
217-7							kʰ a	
221-7							n y	
233-7							d u	
246-7							t yː	
252-7							ts a n	
253-7							r a m	
261-7							b y	
262-7							n yː	
281-7							dʑ a k	
287-7							l ũ ŋ	
288-7							h uː	
292-7							d ɔ	
297-7							kʰ ɔ k	
311-7							kʰ ə	
332-7							b y	
342-7							y	
358-7							j u ŋ	
366-7							g ə	
378-7							tɕʰ a	
382-7							m iː	
392-7							dʑ ɔ k	
397-7							b u	
437-7							h aː	
444-7							pʰ l a k	
465-7							tɕʰ i	
471-7							m a ŋ	
477-7							g u	
478-7							r uː	
481-7							dʑ a p	
483-7							z a n	
500-7							m i n	
511-7							g	
525-7							dʑ i	
542-7							dʑ ũː ŋ	
625-7							r u ŋ	
638-7							n u ŋ	
640-7							pʰ z ɛ̃ː	
656-7							z ə	
657-7							d u ŋ	
659-7							d oː	
711-7							ts oː	
745-7							n ə	
818-7							tʰ i k	
825-7							tʰ ə	
839-7							tsʰ ɔ	
841-7							j ə	
894-7							b oː	
932-7							s	
1-8								g uː
5-8								n a
4-8								tʰ ɛ k
6-8								n a ŋ
15-8								dʑ i
55-8								l ɔ̃ː
56-8								a
60-8								s u
61-8								kʰ u ŋ
80-8								tɕʰ ɔ k
87-8								tɕʰ ɔ̃ː
86-8								pʰ u
92-8								pʰ uː
102-8								m ɔ̃ː
106-8								pʰ u k
108-8								d u
107-8								pʰ l ɔ̃ː
112-8								pʰ a m
115-8								s
114-8								tʰ u ŋ
120-8								d u
124-8								a
125-8								tʰ ɔ k
132-8								s ə
131-8								r i ŋ
136-8								m u
134-8								kʰ a k
137-8								a
138-8								d ɔ k
140-8								h uː
143-8								tɕʰ a k
145-8								tɕʰ ɔ̃ː
147-8								h ɔ̃ː
149-8								j i k
153-8								s
152-8								kʰ a ŋ
158-8								k ɛ k
163-8								l i
164-8								n u
167-8								pʰ a ŋ
171-8								n u ŋ
172-8								pʰ u k
173-8								tʰ ɛ
183-8								j a
185-8								m uː
188-8								g a
189-8								tɕ ɔ̃ː ŋ
193-8								h a
196-8								m ɔ̃ː
199-8								tɕʰ ɔ̃ː
200-8								kʰ a m
201-8								kʰ ɛ̃ː
202-8								g a
203-8								tʰ u ŋ
204-8								b u
206-8								r a m
117-8								b u
146-8								kʰ ɛ
219-8								pʰ u
218-8								kʰ ɔ̃ː
224-8								m ɔ̃ː
240-8								tɕʰ a k
244-8								j ɔ̃ː
255-8								n ɔ̃ː
260-8								b u
263-8								j ɔ
269-8								kʰ ɛ k
271-8								tʰ a k
209-8								kʰ ɛ
277-8								m a
278-8								pʰ u ŋ
135-8								d u
284-8								m u
797-8								a
290-8								l ɔ̃ː
289-8								tɕ ɛ k
296-8								n i
310-8								s
319-8								u
325-8								j a
327-8								tʰ uː
331-8								g u
337-8								pʰ ɛ m
338-8								l i ŋ
339-8								ɔ̃ː
350-8								g ɔ
349-8								tʰ u ŋ
357-8								dʑ u
355-8								a
363-8								m a
361-8								tʰ uː
365-8								s a m
364-8								tɕ ɛ t
375-8								r u k
379-8								s a t
380-8								kʰ a
396-8								j ɔ̃ː
400-8								m uː
405-8								d a ŋ
404-8								s ɔ̃ː m
409-8								r ɛ k
410-8								pʰ i k
415-8								b u
416-8								b u
101-8								n u
37-8								kʰ uː
424-8								p u
434-8								tɕʰ ɛ m
445-8								b ə
446-8								s uː
451-8								tʰ u
457-8								n a m
456-8								pʰ l uː
464-8								pʰ i ŋ
473-8								s u
474-8								ɔ ŋ
479-8								s a m
489-8								j ɔ̃ː
490-8								h ɔ̃ː
494-8								s ə
503-8								g u
502-8								z a ŋ
235-8								l u ŋ
519-8								l i
523-8								u k
527-8								kʰ ɛ ŋ
538-8								s
544-8								j a m
850-8								a
554-8								dʑ ə
553-8								r i ŋ
558-8								kʰ ɔ̃ː m
561-8								s a
562-8								p u
564-8								j aː
567-8								m ɔ̃ː
570-8								b u
575-8								ɔ̃ː
582-8								l a
585-8								a
589-8								kʰ ɔ̃ː m
593-8								d ɛ ŋ
594-8								z ɔ̃ː
595-8								tʰ ɛ
596-8								r u k
598-8								z u
599-8								d ɛ
602-8								z ɔ̃ː
603-8								j a p
606-8								s u m
605-8								b u
620-8								l u
637-8								pʰ a k
639-8								dʑ ɔ̃ː
645-8								g u
646-8								j ɛ ŋ
168-8								h ɛ k
658-8								h a
665-8								p uː
668-8								h uː
677-8								tʰ a ŋ
75-8								kʰ u ŋ
678-8								s uː
682-8								m ɔ̃ː m
493-8								z iː
693-8								s uː
694-8								m ai
702-8								tɕ ɔ̃ː m
704-8								m uː
176-8								l uː
709-8								s
710-8								t ɔ
714-8								m ɛ
718-8								g a
719-8								tɕʰ ɔ̃ː
22-8								m u
723-8								tɕ ɔ̃ː ŋ
726-8								dʑ ɛ ŋ
729-8								b
730-8								r a
739-8								pʰ a i
740-8								b u
741-8								kʰ ɔ k
744-8								a
743-8								h ɔ̃ː m
746-8								pʰ u ŋ
748-8								d ɛ
747-8								kʰ iː
749-8								kʰ ɛ ŋ
751-8								t ɔ̃ː
762-8								m ɔ̃ː m
764-8								h a ŋ
765-8								dʑ i
788-8								l u
615-8								l a k
803-8								s uː
802-8								j a k
808-8								b u
809-8								tɕ i
819-8								d u k
821-8								s u
820-8								b u
828-8								s a k
827-8								b u
835-8								n ɔ̃ː
308-8								r u
844-8								z ɔ̃ː
848-8								m ə
705-8								l uː
613-8								u
649-8								h ɛ k
876-8								tɕ ɔ̃ː
878-8								j u ŋ
889-8								h ɔ̃ː
898-8								r u k
902-8								h ɔ̃ː
910-8								a
916-8								l i
919-8								j ɔ
922-8								z i
930-8								tɕʰ ɔ̃ː
933-8								g a
939-8								r ɛ k
947-8								j a ŋ
948-8								n u
963-8								z uː
967-8								kʰ ɛ k
969-8								s
970-8								kʰ u k
972-8								n ə
731-8								m u
973-8								dʑ ɔ̃ː ŋ
974-8								n ɔ̃ː
979-8								dʑ ɔ̃ː
182-8								kʰ iː
993-8								n ɔ̃ː
994-8								j iː
1001-8								s uː
1002-8								d u
1005-8								tɕʰ ɔ̃ː
1009-8								kʰ ɔ̃ː
1022-8								s u
1021-8								r u k
1043-8								r u ŋ
1049-8								t ɛ
1065-8								kʰ ɛ
1068-8								j ɔ̃ː
1077-8								j u ŋ
1081-8								r ɔ̃ː
1084-8								h i ŋ
1092-8								m ə
1091-8								dʑ u
1096-8								n ə
1097-8								g iː
1102-8								r u
1104-8								tʰ ɛ
1108-8								tɕʰ a k
552-8								dʑ u
1111-8								pʰ l ɔ̃ː
1116-8								s ɔ̃ː
722-8								kʰ ɔ̃ː
1141-8								j ɔ̃ː
1147-8								b u
1146-8								z ɔ̃ː
1150-8								h a ŋ
1151-8								u
1158-8								h a k
1159-8								b u
1164-8								tʰ ɔ
1163-8								l uː
1167-8								s a m
1171-8								l aː
1177-8								z u
1187-8								g ɔ̃ː
1189-8								n i k
52-8								kʰ uː
1195-8								z ɔ̃ː
1203-8								tʰ u k
1211-8								j ɔ̃ː
329-8								j u
1217-8								m ə
72-8								kʰ uː
1218-8								tɕʰ ɛ k
1222-8								tɕʰ ɔ̃ː
1229-8								dʑ u m
1238-8								d ɔ̃ː ŋ
1249-8								m i
1252-8								j uː
1254-8								n ə
1253-8								s ɔ̃ː m
1257-8								k ɔ̃ː
1263-8								dʑ ə
1266-8								tɕʰ a k
584-8								d u ŋ
7-8								ɔ u
1191-8								a a ŋ
13-8								tɕʰ u
18-8								dʑ u
74-8								t ɛ
81-8								s a m
83-8								m i k
89-8								tʰ u ŋ
90-8								z ɔ
104-8								m u
123-8								tɕʰ ɔ̃ː
122-8								kʰ ɔ̃ː
121-8								m u
154-8								tɕ u
159-8								s
161-8								kʰ i
91-8								a
181-8								r uː
186-8								dʑ ə
191-8								s ə
211-8								pʰ a
210-8								kʰ ɔ̃ː
221-8								h iː
233-8								d u
246-8								tʰ iː
261-8								b u
262-8								tʰ iː
281-8								tɕ ɛ k
287-8								l ɔ̃ː
288-8								l uː
292-8								d ɔ̃ː
297-8								kʰ a k
311-8								k i
332-8								b u
342-8								ɔ
366-8								g ə
378-8								tɕʰ ɔ̃ː
392-8								dʑ ɔ k
437-8								h aː
444-8								pʰ l a k
465-8								tɕʰ ɛ̃ː
471-8								m ɔ̃ː
477-8								d ɔ
478-8								r uː
481-8								dʑ a p
483-8								z a m
500-8								m i n
511-8								g
525-8								dʑ ɔ
542-8								dʑ ɔ̃ː
625-8								r u ŋ
640-8								kʰ ɛ
656-8								z ə
657-8								d u ŋ
659-8								d uː
711-8								tɕʰ u
745-8								n i
825-8								tʰ uː
839-8								tɕʰ ɔ̃ː
894-8								pʰ r u
932-8								s
