index	index_p	rindex	rindex_p	cogid	id_dutch	segment_dutch	segment_dutch_L1	segment_dutch_L2	segment_dutch_L3	segment_dutch_R1	segment_dutch_R2	segment_dutch_R3	SC_dutch	SC_dutch_L1	SC_dutch_L2	SC_dutch_L3	SC_dutch_R1	SC_dutch_R2	SC_dutch_R3	PROSODY_dutch	PROSODY_dutch_L1	PROSODY_dutch_L2	PROSODY_dutch_L3	PROSODY_dutch_R1	PROSODY_dutch_R2	PROSODY_dutch_R3	id_english	segment_english	segment_english_L1	segment_english_L2	segment_english_L3	segment_english_R1	segment_english_R2	segment_english_R3	SC_english	SC_english_L1	SC_english_L2	SC_english_L3	SC_english_R1	SC_english_R2	SC_english_R3	PROSODY_english	PROSODY_english_L1	PROSODY_english_L2	PROSODY_english_L3	PROSODY_english_R1	PROSODY_english_R2	PROSODY_english_R3	id_french	segment_french	segment_french_L1	segment_french_L2	segment_french_L3	segment_french_R1	segment_french_R2	segment_french_R3	SC_french	SC_french_L1	SC_french_L2	SC_french_L3	SC_french_R1	SC_french_R2	SC_french_R3	PROSODY_french	PROSODY_french_L1	PROSODY_french_L2	PROSODY_french_L3	PROSODY_french_R1	PROSODY_french_R2	PROSODY_french_R3	id_german	segment_german	segment_german_L1	segment_german_L2	segment_german_L3	segment_german_R1	segment_german_R2	segment_german_R3	SC_german	SC_german_L1	SC_german_L2	SC_german_L3	SC_german_R1	SC_german_R2	SC_german_R3	PROSODY_german	PROSODY_german_L1	PROSODY_german_L2	PROSODY_german_L3	PROSODY_german_R1	PROSODY_german_R2	PROSODY_german_R3
2	0.6667	2	0.6667	922	467	ɛ	b	∅	∅	t	∅	∅	E	P	∅	∅	T	∅	∅	7	1	∅	∅	1	∅	∅	468	ɛ	b	∅	∅	d	∅	∅	E	P	∅	∅	T	∅	∅	7	1	∅	∅	1	∅	∅																							469	ɛ	b	∅	∅	t	∅	∅	E	P	∅	∅	T	∅	∅	7	1	∅	∅	1	∅	∅
3	1.0000	1	0.3333	922	467	t	ɛ	b	∅	∅	∅	∅	T	E	P	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅	468	d	ɛ	b	∅	∅	∅	∅	T	E	P	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																							469	t	ɛ	b	∅	∅	∅	∅	T	E	P	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅
1	0.2000	5	1.0000	931	470	k	∅	∅	∅	aː	r	s	K	∅	∅	∅	A	R	S	1	∅	∅	∅	7	5	3																																													471	k	∅	∅	∅	eː	r	ts	K	∅	∅	∅	E	R	C	1	∅	∅	∅	7	5	2
2	0.4000	4	0.8000	931	470	aː	k	∅	∅	r	s	-	A	K	∅	∅	R	S	_	7	1	∅	∅	5	3	0																																													471	eː	k	∅	∅	r	ts	ə	E	K	∅	∅	R	C	E	7	1	∅	∅	5	2	7
3	0.6000	3	0.6000	931	470	r	aː	k	∅	s	-	∅	R	A	K	∅	S	_	∅	5	7	1	∅	3	0	∅																																													471	r	eː	k	∅	ts	ə	∅	R	E	K	∅	C	E	∅	5	7	1	∅	2	7	∅
4	0.8000	2	0.4000	931	470	s	r	aː	k	-	∅	∅	S	R	A	K	_	∅	∅	3	5	7	1	0	∅	∅																																													471	ts	r	eː	k	ə	∅	∅	C	R	E	K	E	∅	∅	2	5	7	1	7	∅	∅
5	1.0000	1	0.2000	931	470	-	s	r	aː	∅	∅	∅	_	S	R	A	∅	∅	∅	0	3	5	7	∅	∅	∅																																													471	ə	ts	r	eː	∅	∅	∅	E	C	R	E	∅	∅	∅	7	2	5	7	∅	∅	∅
1	0.2000	5	1.0000	936	472	n	∅	∅	∅	aː	v	ə	N	∅	∅	∅	A	B	E	4	∅	∅	∅	7	3	7	473	n	∅	∅	∅	eɪ	v	-	N	∅	∅	∅	E	B	_	4	∅	∅	∅	7	3	0																							474	n	∅	∅	∅	aː	b	ə	N	∅	∅	∅	A	P	E	4	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	936	472	aː	n	∅	∅	v	ə	l	A	N	∅	∅	B	E	L	7	4	∅	∅	3	7	5	473	eɪ	n	∅	∅	v	-	l̩	E	N	∅	∅	B	_	L	7	4	∅	∅	3	0	5																							474	aː	n	∅	∅	b	ə	l	A	N	∅	∅	P	E	L	7	4	∅	∅	1	7	5
3	0.6000	3	0.6000	936	472	v	aː	n	∅	ə	l	∅	B	A	N	∅	E	L	∅	3	7	4	∅	7	5	∅	473	v	eɪ	n	∅	-	l̩	∅	B	E	N	∅	_	L	∅	3	7	4	∅	0	5	∅																							474	b	aː	n	∅	ə	l	∅	P	A	N	∅	E	L	∅	1	7	4	∅	7	5	∅
4	0.8000	2	0.4000	936	472	ə	v	aː	n	l	∅	∅	E	B	A	N	L	∅	∅	7	3	7	4	5	∅	∅	473	-	v	eɪ	n	l̩	∅	∅	_	B	E	N	L	∅	∅	0	3	7	4	5	∅	∅																							474	ə	b	aː	n	l	∅	∅	E	P	A	N	L	∅	∅	7	1	7	4	5	∅	∅
5	1.0000	1	0.2000	936	472	l	ə	v	aː	∅	∅	∅	L	E	B	A	∅	∅	∅	5	7	3	7	∅	∅	∅	473	l̩	-	v	eɪ	∅	∅	∅	L	_	B	E	∅	∅	∅	5	0	3	7	∅	∅	∅																							474	l	ə	b	aː	∅	∅	∅	L	E	P	A	∅	∅	∅	5	7	1	7	∅	∅	∅
1	0.1667	6	1.0000	937	475	b	∅	∅	∅	ɔ	r	-	P	∅	∅	∅	U	R	_	1	∅	∅	∅	7	5	0	476	b	∅	∅	∅	-	r	ɛ	P	∅	∅	∅	_	R	E	1	∅	∅	∅	0	5	7																							477	b	∅	∅	∅	-	r	ʊ	P	∅	∅	∅	_	R	Y	1	∅	∅	∅	0	5	7
2	0.3333	5	0.8333	937	475	ɔ	b	∅	∅	r	-	s	U	P	∅	∅	R	_	S	7	1	∅	∅	5	0	3	476	-	b	∅	∅	r	ɛ	s	_	P	∅	∅	R	E	S	0	1	∅	∅	5	7	3																							477	-	b	∅	∅	r	ʊ	s	_	P	∅	∅	R	Y	S	0	1	∅	∅	5	7	3
3	0.5000	4	0.6667	937	475	r	ɔ	b	∅	-	s	t	R	U	P	∅	_	S	T	5	7	1	∅	0	3	1	476	r	-	b	∅	ɛ	s	t	R	_	P	∅	E	S	T	5	0	1	∅	7	3	1																							477	r	-	b	∅	ʊ	s	t	R	_	P	∅	Y	S	T	5	0	1	∅	7	3	1
4	0.6667	3	0.5000	937	475	-	r	ɔ	b	s	t	∅	_	R	U	P	S	T	∅	0	5	7	1	3	1	∅	476	ɛ	r	-	b	s	t	∅	E	R	_	P	S	T	∅	7	5	0	1	3	1	∅																							477	ʊ	r	-	b	s	t	∅	Y	R	_	P	S	T	∅	7	5	0	1	3	1	∅
5	0.8333	2	0.3333	937	475	s	-	r	ɔ	t	∅	∅	S	_	R	U	T	∅	∅	3	0	5	7	1	∅	∅	476	s	ɛ	r	-	t	∅	∅	S	E	R	_	T	∅	∅	3	7	5	0	1	∅	∅																							477	s	ʊ	r	-	t	∅	∅	S	Y	R	_	T	∅	∅	3	7	5	0	1	∅	∅
6	1.0000	1	0.1667	937	475	t	s	-	r	∅	∅	∅	T	S	_	R	∅	∅	∅	1	3	0	5	∅	∅	∅	476	t	s	ɛ	r	∅	∅	∅	T	S	E	R	∅	∅	∅	1	3	7	5	∅	∅	∅																							477	t	s	ʊ	r	∅	∅	∅	T	S	Y	R	∅	∅	∅	1	3	7	5	∅	∅	∅
1	0.2000	5	1.0000	940	478	m	∅	∅	∅	aː	x	-	M	∅	∅	∅	A	G	_	4	∅	∅	∅	7	3	0																																													479	m	∅	∅	∅	aː	ɡ	ə	M	∅	∅	∅	A	K	E	4	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	940	478	aː	m	∅	∅	x	-	-	A	M	∅	∅	G	_	_	7	4	∅	∅	3	0	0																																													479	aː	m	∅	∅	ɡ	ə	n	A	M	∅	∅	K	E	N	7	4	∅	∅	1	7	4
3	0.6000	3	0.6000	940	478	x	aː	m	∅	-	-	∅	G	A	M	∅	_	_	∅	3	7	4	∅	0	0	∅																																													479	ɡ	aː	m	∅	ə	n	∅	K	A	M	∅	E	N	∅	1	7	4	∅	7	4	∅
4	0.8000	2	0.4000	940	478	-	x	aː	m	-	∅	∅	_	G	A	M	_	∅	∅	0	3	7	4	0	∅	∅																																													479	ə	ɡ	aː	m	n	∅	∅	E	K	A	M	N	∅	∅	7	1	7	4	4	∅	∅
5	1.0000	1	0.2000	940	478	-	-	x	aː	∅	∅	∅	_	_	G	A	∅	∅	∅	0	0	3	7	∅	∅	∅																																													479	n	ə	ɡ	aː	∅	∅	∅	N	E	K	A	∅	∅	∅	4	7	1	7	∅	∅	∅
1	0.0833	12	1.0000	942	480	-	∅	∅	∅	-	-	b	_	∅	∅	∅	_	_	P	0	∅	∅	∅	0	0	1																																													481	ɡ	∅	∅	∅	ə	+	b	K	∅	∅	∅	E	_	P	1	∅	∅	∅	7	0	1
2	0.1667	11	0.9167	942	480	-	-	∅	∅	-	b	aː	_	_	∅	∅	_	P	A	0	0	∅	∅	0	1	7																																													481	ə	ɡ	∅	∅	+	b	ɛː	E	K	∅	∅	_	P	E	7	1	∅	∅	0	1	7
3	0.2500	10	0.8333	942	480	-	-	-	∅	b	aː	r	_	_	_	∅	P	A	R	0	0	0	∅	1	7	5																																													481	+	ə	ɡ	∅	b	ɛː	r	_	E	K	∅	P	E	R	0	7	1	∅	1	7	5
4	0.3333	9	0.7500	942	480	b	-	-	-	aː	r	+	P	_	_	_	A	R	_	1	0	0	0	7	5	0																																													481	b	+	ə	ɡ	ɛː	r	+	P	_	E	K	E	R	_	1	0	7	1	7	5	0
5	0.4167	8	0.6667	942	480	aː	b	-	-	r	+	m	A	P	_	_	R	_	M	7	1	0	0	5	0	4																																													481	ɛː	b	+	ə	r	+	m	E	P	_	E	R	_	M	7	1	0	7	5	0	4
6	0.5000	7	0.5833	942	480	r	aː	b	-	+	m	uː	R	A	P	_	_	M	Y	5	7	1	0	0	4	7																																													481	r	ɛː	b	+	+	m	ʊ	R	E	P	_	_	M	Y	5	7	1	0	0	4	7
7	0.5833	6	0.5000	942	480	+	r	aː	b	m	uː	d	_	R	A	P	M	Y	T	0	5	7	1	4	7	1																																													481	+	r	ɛː	b	m	ʊ	t	_	R	E	P	M	Y	T	0	5	7	1	4	7	1
8	0.6667	5	0.4167	942	480	m	+	r	aː	uː	d	ə	M	_	R	A	Y	T	E	4	0	5	7	7	1	7																																													481	m	+	r	ɛː	ʊ	t	ə	M	_	R	E	Y	T	E	4	0	5	7	7	1	7
9	0.7500	4	0.3333	942	480	uː	m	+	r	d	ə	r	Y	M	_	R	T	E	R	7	4	0	5	1	7	5																																													481	ʊ	m	+	r	t	ə	r	Y	M	_	R	T	E	R	7	4	0	5	1	7	5
10	0.8333	3	0.2500	942	480	d	uː	m	+	ə	r	∅	T	Y	M	_	E	R	∅	1	7	4	0	7	5	∅																																													481	t	ʊ	m	+	ə	r	∅	T	Y	M	_	E	R	∅	1	7	4	0	7	5	∅
11	0.9167	2	0.1667	942	480	ə	d	uː	m	r	∅	∅	E	T	Y	M	R	∅	∅	7	1	7	4	5	∅	∅																																													481	ə	t	ʊ	m	r	∅	∅	E	T	Y	M	R	∅	∅	7	1	7	4	5	∅	∅
12	1.0000	1	0.0833	942	480	r	ə	d	uː	∅	∅	∅	R	E	T	Y	∅	∅	∅	5	7	1	7	∅	∅	∅																																													481	r	ə	t	ʊ	∅	∅	∅	R	E	T	Y	∅	∅	∅	5	7	1	7	∅	∅	∅
1	0.2000	5	1.0000	947	482	l	∅	∅	∅	eː	v	ə	L	∅	∅	∅	E	B	E	5	∅	∅	∅	7	3	7	483	l	∅	∅	∅	ɪ	v	ə	L	∅	∅	∅	I	B	E	5	∅	∅	∅	7	3	7																							484	l	∅	∅	∅	eː	b	ə	L	∅	∅	∅	E	P	E	5	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	947	482	eː	l	∅	∅	v	ə	r	E	L	∅	∅	B	E	R	7	5	∅	∅	3	7	5	483	ɪ	l	∅	∅	v	ə	r	I	L	∅	∅	B	E	R	7	5	∅	∅	3	7	5																							484	eː	l	∅	∅	b	ə	r	E	L	∅	∅	P	E	R	7	5	∅	∅	1	7	5
3	0.6000	3	0.6000	947	482	v	eː	l	∅	ə	r	∅	B	E	L	∅	E	R	∅	3	7	5	∅	7	5	∅	483	v	ɪ	l	∅	ə	r	∅	B	I	L	∅	E	R	∅	3	7	5	∅	7	5	∅																							484	b	eː	l	∅	ə	r	∅	P	E	L	∅	E	R	∅	1	7	5	∅	7	5	∅
4	0.8000	2	0.4000	947	482	ə	v	eː	l	r	∅	∅	E	B	E	L	R	∅	∅	7	3	7	5	5	∅	∅	483	ə	v	ɪ	l	r	∅	∅	E	B	I	L	R	∅	∅	7	3	7	5	5	∅	∅																							484	ə	b	eː	l	r	∅	∅	E	P	E	L	R	∅	∅	7	1	7	5	5	∅	∅
5	1.0000	1	0.2000	947	482	r	ə	v	eː	∅	∅	∅	R	E	B	E	∅	∅	∅	5	7	3	7	∅	∅	∅	483	r	ə	v	ɪ	∅	∅	∅	R	E	B	I	∅	∅	∅	5	7	3	7	∅	∅	∅																							484	r	ə	b	eː	∅	∅	∅	R	E	P	E	∅	∅	∅	5	7	1	7	∅	∅	∅
1	0.1111	9	1.0000	949	485	-	∅	∅	∅	-	-	-	_	∅	∅	∅	_	_	_	0	∅	∅	∅	0	0	0	486	b	∅	∅	∅	l	æ	k	P	∅	∅	∅	L	E	K	1	∅	∅	∅	5	7	1																							487	-	∅	∅	∅	-	-	-	_	∅	∅	∅	_	_	_	0	∅	∅	∅	0	0	0
2	0.2222	8	0.8889	949	485	-	-	∅	∅	-	-	-	_	_	∅	∅	_	_	_	0	0	∅	∅	0	0	0	486	l	b	∅	∅	æ	k	+	L	P	∅	∅	E	K	_	5	1	∅	∅	7	1	0																							487	-	-	∅	∅	-	-	-	_	_	∅	∅	_	_	_	0	0	∅	∅	0	0	0
3	0.3333	7	0.7778	949	485	-	-	-	∅	-	-	s	_	_	_	∅	_	_	S	0	0	0	∅	0	0	3	486	æ	l	b	∅	k	+	s	E	L	P	∅	K	_	S	7	5	1	∅	1	0	3																							487	-	-	-	∅	-	-	ʃ	_	_	_	∅	_	_	S	0	0	0	∅	0	0	3
4	0.4444	6	0.6667	949	485	-	-	-	-	-	s	m	_	_	_	_	_	S	M	0	0	0	0	0	3	4	486	k	æ	l	b	+	s	m	K	E	L	P	_	S	M	1	7	5	1	0	3	4																							487	-	-	-	-	-	ʃ	m	_	_	_	_	_	S	M	0	0	0	0	0	3	4
5	0.5556	5	0.5556	949	485	-	-	-	-	s	m	ɪ	_	_	_	_	S	M	I	0	0	0	0	3	4	7	486	+	k	æ	l	s	m	ɪ	_	K	E	L	S	M	I	0	1	7	5	3	4	7																							487	-	-	-	-	ʃ	m	iː	_	_	_	_	S	M	I	0	0	0	0	3	4	7
6	0.6667	4	0.4444	949	485	s	-	-	-	m	ɪ	t	S	_	_	_	M	I	T	3	0	0	0	4	7	1	486	s	+	k	æ	m	ɪ	θ	S	_	K	E	M	I	D	3	0	1	7	4	7	3																							487	ʃ	-	-	-	m	iː	t	S	_	_	_	M	I	T	3	0	0	0	4	7	1
7	0.7778	3	0.3333	949	485	m	s	-	-	ɪ	t	∅	M	S	_	_	I	T	∅	4	3	0	0	7	1	∅	486	m	s	+	k	ɪ	θ	∅	M	S	_	K	I	D	∅	4	3	0	1	7	3	∅																							487	m	ʃ	-	-	iː	t	∅	M	S	_	_	I	T	∅	4	3	0	0	7	1	∅
8	0.8889	2	0.2222	949	485	ɪ	m	s	-	t	∅	∅	I	M	S	_	T	∅	∅	7	4	3	0	1	∅	∅	486	ɪ	m	s	+	θ	∅	∅	I	M	S	_	D	∅	∅	7	4	3	0	3	∅	∅																							487	iː	m	ʃ	-	t	∅	∅	I	M	S	_	T	∅	∅	7	4	3	0	1	∅	∅
9	1.0000	1	0.1111	949	485	t	ɪ	m	s	∅	∅	∅	T	I	M	S	∅	∅	∅	1	7	4	3	∅	∅	∅	486	θ	ɪ	m	s	∅	∅	∅	D	I	M	S	∅	∅	∅	3	7	4	3	∅	∅	∅																							487	t	iː	m	ʃ	∅	∅	∅	T	I	M	S	∅	∅	∅	1	7	4	3	∅	∅	∅
1	0.1667	6	1.0000	961	488	h	∅	∅	∅	ɪ	ŋ	k	H	∅	∅	∅	I	N	K	3	∅	∅	∅	7	4	1																																													489	h	∅	∅	∅	ɪ	ŋ	k	H	∅	∅	∅	I	N	K	3	∅	∅	∅	7	4	1
2	0.3333	5	0.8333	961	488	ɪ	h	∅	∅	ŋ	k	ə	I	H	∅	∅	N	K	E	7	3	∅	∅	4	1	7																																													489	ɪ	h	∅	∅	ŋ	k	ə	I	H	∅	∅	N	K	E	7	3	∅	∅	4	1	7
3	0.5000	4	0.6667	961	488	ŋ	ɪ	h	∅	k	ə	-	N	I	H	∅	K	E	_	4	7	3	∅	1	7	0																																													489	ŋ	ɪ	h	∅	k	ə	n	N	I	H	∅	K	E	N	4	7	3	∅	1	7	4
4	0.6667	3	0.5000	961	488	k	ŋ	ɪ	h	ə	-	∅	K	N	I	H	E	_	∅	1	4	7	3	7	0	∅																																													489	k	ŋ	ɪ	h	ə	n	∅	K	N	I	H	E	N	∅	1	4	7	3	7	4	∅
5	0.8333	2	0.3333	961	488	ə	k	ŋ	ɪ	-	∅	∅	E	K	N	I	_	∅	∅	7	1	4	7	0	∅	∅																																													489	ə	k	ŋ	ɪ	n	∅	∅	E	K	N	I	N	∅	∅	7	1	4	7	4	∅	∅
6	1.0000	1	0.1667	961	488	-	ə	k	ŋ	∅	∅	∅	_	E	K	N	∅	∅	∅	0	7	1	4	∅	∅	∅																																													489	n	ə	k	ŋ	∅	∅	∅	N	E	K	N	∅	∅	∅	4	7	1	4	∅	∅	∅
1	0.2500	4	1.0000	993	490	x	∅	∅	∅	l	ɑ	s	G	∅	∅	∅	L	A	S	3	∅	∅	∅	5	7	3	491	ɡ	∅	∅	∅	l	ɑː	s	K	∅	∅	∅	L	A	S	1	∅	∅	∅	5	7	3																							492	ɡ	∅	∅	∅	l	aː	s	K	∅	∅	∅	L	A	S	1	∅	∅	∅	5	7	3
2	0.5000	3	0.7500	993	490	l	x	∅	∅	ɑ	s	∅	L	G	∅	∅	A	S	∅	5	3	∅	∅	7	3	∅	491	l	ɡ	∅	∅	ɑː	s	∅	L	K	∅	∅	A	S	∅	5	1	∅	∅	7	3	∅																							492	l	ɡ	∅	∅	aː	s	∅	L	K	∅	∅	A	S	∅	5	1	∅	∅	7	3	∅
3	0.7500	2	0.5000	993	490	ɑ	l	x	∅	s	∅	∅	A	L	G	∅	S	∅	∅	7	5	3	∅	3	∅	∅	491	ɑː	l	ɡ	∅	s	∅	∅	A	L	K	∅	S	∅	∅	7	5	1	∅	3	∅	∅																							492	aː	l	ɡ	∅	s	∅	∅	A	L	K	∅	S	∅	∅	7	5	1	∅	3	∅	∅
4	1.0000	1	0.2500	993	490	s	ɑ	l	x	∅	∅	∅	S	A	L	G	∅	∅	∅	3	7	5	3	∅	∅	∅	491	s	ɑː	l	ɡ	∅	∅	∅	S	A	L	K	∅	∅	∅	3	7	5	1	∅	∅	∅																							492	s	aː	l	ɡ	∅	∅	∅	S	A	L	K	∅	∅	∅	3	7	5	1	∅	∅	∅
1	0.1429	7	1.0000	995	493	v	∅	∅	∅	l	ɛ	x	B	∅	∅	∅	L	E	G	3	∅	∅	∅	5	7	3																																													494	f	∅	∅	∅	l	ɛ	x	B	∅	∅	∅	L	E	G	3	∅	∅	∅	5	7	3
2	0.2857	6	0.8571	995	493	l	v	∅	∅	ɛ	x	t	L	B	∅	∅	E	G	T	5	3	∅	∅	7	3	1																																													494	l	f	∅	∅	ɛ	x	t	L	B	∅	∅	E	G	T	5	3	∅	∅	7	3	1
3	0.4286	5	0.7143	995	493	ɛ	l	v	∅	x	t	ə	E	L	B	∅	G	T	E	7	5	3	∅	3	1	7																																													494	ɛ	l	f	∅	x	t	ə	E	L	B	∅	G	T	E	7	5	3	∅	3	1	7
4	0.5714	4	0.5714	995	493	x	ɛ	l	v	t	ə	-	G	E	L	B	T	E	_	3	7	5	3	1	7	0																																													494	x	ɛ	l	f	t	ə	n	G	E	L	B	T	E	N	3	7	5	3	1	7	4
5	0.7143	3	0.4286	995	493	t	x	ɛ	l	ə	-	∅	T	G	E	L	E	_	∅	1	3	7	5	7	0	∅																																													494	t	x	ɛ	l	ə	n	∅	T	G	E	L	E	N	∅	1	3	7	5	7	4	∅
6	0.8571	2	0.2857	995	493	ə	t	x	ɛ	-	∅	∅	E	T	G	E	_	∅	∅	7	1	3	7	0	∅	∅																																													494	ə	t	x	ɛ	n	∅	∅	E	T	G	E	N	∅	∅	7	1	3	7	4	∅	∅
7	1.0000	1	0.1429	995	493	-	ə	t	x	∅	∅	∅	_	E	T	G	∅	∅	∅	0	7	1	3	∅	∅	∅																																													494	n	ə	t	x	∅	∅	∅	N	E	T	G	∅	∅	∅	4	7	1	3	∅	∅	∅
1	0.3333	3	1.0000	1002	495	k	∅	∅	∅	l	ɛɪ	∅	K	∅	∅	∅	L	E	∅	1	∅	∅	∅	5	7	∅	496	k	∅	∅	∅	l	eɪ	∅	K	∅	∅	∅	L	E	∅	1	∅	∅	∅	5	7	∅																																												
2	0.6667	2	0.6667	1002	495	l	k	∅	∅	ɛɪ	∅	∅	L	K	∅	∅	E	∅	∅	5	1	∅	∅	7	∅	∅	496	l	k	∅	∅	eɪ	∅	∅	L	K	∅	∅	E	∅	∅	5	1	∅	∅	7	∅	∅																																												
3	1.0000	1	0.3333	1002	495	ɛɪ	l	k	∅	∅	∅	∅	E	L	K	∅	∅	∅	∅	7	5	1	∅	∅	∅	∅	496	eɪ	l	k	∅	∅	∅	∅	E	L	K	∅	∅	∅	∅	7	5	1	∅	∅	∅	∅																																												
1	0.2000	5	1.0000	1020																							497	s	∅	∅	∅	w	ɔ	m	S	∅	∅	∅	W	U	M	3	∅	∅	∅	6	7	4																							498	z	∅	∅	∅	-	ʊ	m	S	∅	∅	∅	_	Y	M	3	∅	∅	∅	0	7	4
2	0.4000	4	0.8000	1020																							497	w	s	∅	∅	ɔ	m	p	W	S	∅	∅	U	M	P	6	3	∅	∅	7	4	1																							498	-	z	∅	∅	ʊ	m	pf	_	S	∅	∅	Y	M	B	0	3	∅	∅	7	4	2
3	0.6000	3	0.6000	1020																							497	ɔ	w	s	∅	m	p	∅	U	W	S	∅	M	P	∅	7	6	3	∅	4	1	∅																							498	ʊ	-	z	∅	m	pf	∅	Y	_	S	∅	M	B	∅	7	0	3	∅	4	2	∅
4	0.8000	2	0.4000	1020																							497	m	ɔ	w	s	p	∅	∅	M	U	W	S	P	∅	∅	4	7	6	3	1	∅	∅																							498	m	ʊ	-	z	pf	∅	∅	M	Y	_	S	B	∅	∅	4	7	0	3	2	∅	∅
5	1.0000	1	0.2000	1020																							497	p	m	ɔ	w	∅	∅	∅	P	M	U	W	∅	∅	∅	1	4	7	6	∅	∅	∅																							498	pf	m	ʊ	-	∅	∅	∅	B	M	Y	_	∅	∅	∅	2	4	7	0	∅	∅	∅
1	0.2500	4	1.0000	1024	499	aː	∅	∅	∅	d	ə	r	A	∅	∅	∅	T	E	R	7	∅	∅	∅	1	7	5																																													500	aː	∅	∅	∅	d	ə	r	A	∅	∅	∅	T	E	R	7	∅	∅	∅	1	7	5
2	0.5000	3	0.7500	1024	499	d	aː	∅	∅	ə	r	∅	T	A	∅	∅	E	R	∅	1	7	∅	∅	7	5	∅																																													500	d	aː	∅	∅	ə	r	∅	T	A	∅	∅	E	R	∅	1	7	∅	∅	7	5	∅
3	0.7500	2	0.5000	1024	499	ə	d	aː	∅	r	∅	∅	E	T	A	∅	R	∅	∅	7	1	7	∅	5	∅	∅																																													500	ə	d	aː	∅	r	∅	∅	E	T	A	∅	R	∅	∅	7	1	7	∅	5	∅	∅
4	1.0000	1	0.2500	1024	499	r	ə	d	aː	∅	∅	∅	R	E	T	A	∅	∅	∅	5	7	1	7	∅	∅	∅																																													500	r	ə	d	aː	∅	∅	∅	R	E	T	A	∅	∅	∅	5	7	1	7	∅	∅	∅
1	0.2500	4	1.0000	1038																																													501	v	∅	∅	∅	a	ɡ	-	B	∅	∅	∅	A	K	_	3	∅	∅	∅	7	1	0	502	v	∅	∅	∅	oː	ɡ	ə	B	∅	∅	∅	U	K	E	3	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	1038																																													501	a	v	∅	∅	ɡ	-	∅	A	B	∅	∅	K	_	∅	7	3	∅	∅	1	0	∅	502	oː	v	∅	∅	ɡ	ə	∅	U	B	∅	∅	K	E	∅	7	3	∅	∅	1	7	∅
3	0.7500	2	0.5000	1038																																													501	ɡ	a	v	∅	-	∅	∅	K	A	B	∅	_	∅	∅	1	7	3	∅	0	∅	∅	502	ɡ	oː	v	∅	ə	∅	∅	K	U	B	∅	E	∅	∅	1	7	3	∅	7	∅	∅
4	1.0000	1	0.2500	1038																																													501	-	ɡ	a	v	∅	∅	∅	_	K	A	B	∅	∅	∅	0	1	7	3	∅	∅	∅	502	ə	ɡ	oː	v	∅	∅	∅	E	K	U	B	∅	∅	∅	7	1	7	3	∅	∅	∅
1	0.1667	6	1.0000	1047	503	b	∅	∅	∅	r	ɔ	-	P	∅	∅	∅	R	U	_	1	∅	∅	∅	5	7	0																																													504	b	∅	∅	∅	r	ʊ	n	P	∅	∅	∅	R	Y	N	1	∅	∅	∅	5	7	4
2	0.3333	5	0.8333	1047	503	r	b	∅	∅	ɔ	-	-	R	P	∅	∅	U	_	_	5	1	∅	∅	7	0	0																																													504	r	b	∅	∅	ʊ	n	ə	R	P	∅	∅	Y	N	E	5	1	∅	∅	7	4	7
3	0.5000	4	0.6667	1047	503	ɔ	r	b	∅	-	-	n	U	R	P	∅	_	_	N	7	5	1	∅	0	0	4																																													504	ʊ	r	b	∅	n	ə	n	Y	R	P	∅	N	E	N	7	5	1	∅	4	7	4
4	0.6667	3	0.5000	1047	503	-	ɔ	r	b	-	n	∅	_	U	R	P	_	N	∅	0	7	5	1	0	4	∅																																													504	n	ʊ	r	b	ə	n	∅	N	Y	R	P	E	N	∅	4	7	5	1	7	4	∅
5	0.8333	2	0.3333	1047	503	-	-	ɔ	r	n	∅	∅	_	_	U	R	N	∅	∅	0	0	7	5	4	∅	∅																																													504	ə	n	ʊ	r	n	∅	∅	E	N	Y	R	N	∅	∅	7	4	7	5	4	∅	∅
6	1.0000	1	0.1667	1047	503	n	-	-	ɔ	∅	∅	∅	N	_	_	U	∅	∅	∅	4	0	0	7	∅	∅	∅																																													504	n	ə	n	ʊ	∅	∅	∅	N	E	N	Y	∅	∅	∅	4	7	4	7	∅	∅	∅
1	0.1667	6	1.0000	1051	505	v	∅	∅	∅	l	iː	ɣ	B	∅	∅	∅	L	I	G	3	∅	∅	∅	5	7	3	506	f	∅	∅	∅	l	aɪ	-	B	∅	∅	∅	L	A	_	3	∅	∅	∅	5	7	0																							507	f	∅	∅	∅	l	iː	ɡ	B	∅	∅	∅	L	I	K	3	∅	∅	∅	5	7	1
2	0.3333	5	0.8333	1051	505	l	v	∅	∅	iː	ɣ	ə	L	B	∅	∅	I	G	E	5	3	∅	∅	7	3	7	506	l	f	∅	∅	aɪ	-	-	L	B	∅	∅	A	_	_	5	3	∅	∅	7	0	0																							507	l	f	∅	∅	iː	ɡ	ə	L	B	∅	∅	I	K	E	5	3	∅	∅	7	1	7
