index	index_p	rindex	rindex_p	cogid	id_dutch	segment_dutch	segment_dutch_L1	segment_dutch_L2	segment_dutch_L3	segment_dutch_R1	segment_dutch_R2	segment_dutch_R3	SC_dutch	SC_dutch_L1	SC_dutch_L2	SC_dutch_L3	SC_dutch_R1	SC_dutch_R2	SC_dutch_R3	PROSODY_dutch	PROSODY_dutch_L1	PROSODY_dutch_L2	PROSODY_dutch_L3	PROSODY_dutch_R1	PROSODY_dutch_R2	PROSODY_dutch_R3	id_english	segment_english	segment_english_L1	segment_english_L2	segment_english_L3	segment_english_R1	segment_english_R2	segment_english_R3	SC_english	SC_english_L1	SC_english_L2	SC_english_L3	SC_english_R1	SC_english_R2	SC_english_R3	PROSODY_english	PROSODY_english_L1	PROSODY_english_L2	PROSODY_english_L3	PROSODY_english_R1	PROSODY_english_R2	PROSODY_english_R3	id_french	segment_french	segment_french_L1	segment_french_L2	segment_french_L3	segment_french_R1	segment_french_R2	segment_french_R3	SC_french	SC_french_L1	SC_french_L2	SC_french_L3	SC_french_R1	SC_french_R2	SC_french_R3	PROSODY_french	PROSODY_french_L1	PROSODY_french_L2	PROSODY_french_L3	PROSODY_french_R1	PROSODY_french_R2	PROSODY_french_R3	id_german	segment_german	segment_german_L1	segment_german_L2	segment_german_L3	segment_german_R1	segment_german_R2	segment_german_R3	SC_german	SC_german_L1	SC_german_L2	SC_german_L3	SC_german_R1	SC_german_R2	SC_german_R3	PROSODY_german	PROSODY_german_L1	PROSODY_german_L2	PROSODY_german_L3	PROSODY_german_R1	PROSODY_german_R2	PROSODY_german_R3
15	1.0000	1	0.0667	1097	363	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅	364	k	æ	b	+	∅	∅	∅	K	E	P	_	∅	∅	∅	1	7	1	0	∅	∅	∅																							365	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅
1	0.2000	5	1.0000	1117	366	z	∅	∅	∅	ɛɪ	-	-	S	∅	∅	∅	E	_	_	3	∅	∅	∅	7	0	0	367	s	∅	∅	∅	eɪ	-	-	S	∅	∅	∅	E	_	_	3	∅	∅	∅	7	0	0																							368	z	∅	∅	∅	eː	ɡ	ə	S	∅	∅	∅	E	K	E	3	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	1117	366	ɛɪ	z	∅	∅	-	-	l	E	S	∅	∅	_	_	L	7	3	∅	∅	0	0	5	367	eɪ	s	∅	∅	-	-	l	E	S	∅	∅	_	_	L	7	3	∅	∅	0	0	5																							368	eː	z	∅	∅	ɡ	ə	l	E	S	∅	∅	K	E	L	7	3	∅	∅	1	7	5
3	0.6000	3	0.6000	1117	366	-	ɛɪ	z	∅	-	l	∅	_	E	S	∅	_	L	∅	0	7	3	∅	0	5	∅	367	-	eɪ	s	∅	-	l	∅	_	E	S	∅	_	L	∅	0	7	3	∅	0	5	∅																							368	ɡ	eː	z	∅	ə	l	∅	K	E	S	∅	E	L	∅	1	7	3	∅	7	5	∅
4	0.8000	2	0.4000	1117	366	-	-	ɛɪ	z	l	∅	∅	_	_	E	S	L	∅	∅	0	0	7	3	5	∅	∅	367	-	-	eɪ	s	l	∅	∅	_	_	E	S	L	∅	∅	0	0	7	3	5	∅	∅																							368	ə	ɡ	eː	z	l	∅	∅	E	K	E	S	L	∅	∅	7	1	7	3	5	∅	∅
5	1.0000	1	0.2000	1117	366	l	-	-	ɛɪ	∅	∅	∅	L	_	_	E	∅	∅	∅	5	0	0	7	∅	∅	∅	367	l	-	-	eɪ	∅	∅	∅	L	_	_	E	∅	∅	∅	5	0	0	7	∅	∅	∅																							368	l	ə	ɡ	eː	∅	∅	∅	L	E	K	E	∅	∅	∅	5	7	1	7	∅	∅	∅
1	0.3333	3	1.0000	1144	369	k	∅	∅	∅	aː	l	∅	K	∅	∅	∅	A	L	∅	1	∅	∅	∅	7	5	∅																																													370	k	∅	∅	∅	aː	l	∅	K	∅	∅	∅	A	L	∅	1	∅	∅	∅	7	5	∅
2	0.6667	2	0.6667	1144	369	aː	k	∅	∅	l	∅	∅	A	K	∅	∅	L	∅	∅	7	1	∅	∅	5	∅	∅																																													370	aː	k	∅	∅	l	∅	∅	A	K	∅	∅	L	∅	∅	7	1	∅	∅	5	∅	∅
3	1.0000	1	0.3333	1144	369	l	aː	k	∅	∅	∅	∅	L	A	K	∅	∅	∅	∅	5	7	1	∅	∅	∅	∅																																													370	l	aː	k	∅	∅	∅	∅	L	A	K	∅	∅	∅	∅	5	7	1	∅	∅	∅	∅
1	0.1000	10	1.0000	1154	371	s	∅	∅	∅	l	øː	t	S	∅	∅	∅	L	U	T	3	∅	∅	∅	5	7	1																																													372	ʃ	∅	∅	∅	l	ʏ	s	S	∅	∅	∅	L	Y	S	3	∅	∅	∅	5	7	3
2	0.2000	9	0.9000	1154	371	l	s	∅	∅	øː	t	ə	L	S	∅	∅	U	T	E	5	3	∅	∅	7	1	7																																													372	l	ʃ	∅	∅	ʏ	s	ə	L	S	∅	∅	Y	S	E	5	3	∅	∅	7	3	7
3	0.3000	8	0.8000	1154	371	øː	l	s	∅	t	ə	l	U	L	S	∅	T	E	L	7	5	3	∅	1	7	5																																													372	ʏ	l	ʃ	∅	s	ə	l	Y	L	S	∅	S	E	L	7	5	3	∅	3	7	5
4	0.4000	7	0.7000	1154	371	t	øː	l	s	ə	l	+	T	U	L	S	E	L	_	1	7	5	3	7	5	0																																													372	s	ʏ	l	ʃ	ə	l	+	S	Y	L	S	E	L	_	3	7	5	3	7	5	0
5	0.5000	6	0.6000	1154	371	ə	t	øː	l	l	+	b	E	T	U	L	L	_	P	7	1	7	5	5	0	1																																													372	ə	s	ʏ	l	l	+	b	E	S	Y	L	L	_	P	7	3	7	5	5	0	1
6	0.6000	5	0.5000	1154	371	l	ə	t	øː	+	b	eː	L	E	T	U	_	P	E	5	7	1	7	0	1	7																																													372	l	ə	s	ʏ	+	b	ai	L	E	S	Y	_	P	A	5	7	3	7	0	1	7
7	0.7000	4	0.4000	1154	371	+	l	ə	t	b	eː	n	_	L	E	T	P	E	N	0	5	7	1	1	7	4																																													372	+	l	ə	s	b	ai	n	_	L	E	S	P	A	N	0	5	7	3	1	7	4
8	0.8000	3	0.3000	1154	371	b	+	l	ə	eː	n	∅	P	_	L	E	E	N	∅	1	0	5	7	7	4	∅																																													372	b	+	l	ə	ai	n	∅	P	_	L	E	A	N	∅	1	0	5	7	7	4	∅
9	0.9000	2	0.2000	1154	371	eː	b	+	l	n	∅	∅	E	P	_	L	N	∅	∅	7	1	0	5	4	∅	∅																																													372	ai	b	+	l	n	∅	∅	A	P	_	L	N	∅	∅	7	1	0	5	4	∅	∅
10	1.0000	1	0.1000	1154	371	n	eː	b	+	∅	∅	∅	N	E	P	_	∅	∅	∅	4	7	1	0	∅	∅	∅																																													372	n	ai	b	+	∅	∅	∅	N	A	P	_	∅	∅	∅	4	7	1	0	∅	∅	∅
1	0.3333	3	1.0000	1177	373	d	∅	∅	∅	iː	p	∅	T	∅	∅	∅	I	P	∅	1	∅	∅	∅	7	1	∅	374	d	∅	∅	∅	iː	p	∅	T	∅	∅	∅	I	P	∅	1	∅	∅	∅	7	1	∅																							375	t	∅	∅	∅	iː	f	∅	T	∅	∅	∅	I	B	∅	1	∅	∅	∅	7	3	∅
2	0.6667	2	0.6667	1177	373	iː	d	∅	∅	p	∅	∅	I	T	∅	∅	P	∅	∅	7	1	∅	∅	1	∅	∅	374	iː	d	∅	∅	p	∅	∅	I	T	∅	∅	P	∅	∅	7	1	∅	∅	1	∅	∅																							375	iː	t	∅	∅	f	∅	∅	I	T	∅	∅	B	∅	∅	7	1	∅	∅	3	∅	∅
3	1.0000	1	0.3333	1177	373	p	iː	d	∅	∅	∅	∅	P	I	T	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅	374	p	iː	d	∅	∅	∅	∅	P	I	T	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																							375	f	iː	t	∅	∅	∅	∅	B	I	T	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅
1	0.2500	4	1.0000	1181	376	m	∅	∅	∅	ʉ	ts	-	M	∅	∅	∅	Y	C	_	4	∅	∅	∅	7	2	0																																													377	m	∅	∅	∅	ʏ	ts	ə	M	∅	∅	∅	Y	C	E	4	∅	∅	∅	7	2	7
2	0.5000	3	0.7500	1181	376	ʉ	m	∅	∅	ts	-	∅	Y	M	∅	∅	C	_	∅	7	4	∅	∅	2	0	∅																																													377	ʏ	m	∅	∅	ts	ə	∅	Y	M	∅	∅	C	E	∅	7	4	∅	∅	2	7	∅
3	0.7500	2	0.5000	1181	376	ts	ʉ	m	∅	-	∅	∅	C	Y	M	∅	_	∅	∅	2	7	4	∅	0	∅	∅																																													377	ts	ʏ	m	∅	ə	∅	∅	C	Y	M	∅	E	∅	∅	2	7	4	∅	7	∅	∅
4	1.0000	1	0.2500	1181	376	-	ts	ʉ	m	∅	∅	∅	_	C	Y	M	∅	∅	∅	0	2	7	4	∅	∅	∅																																													377	ə	ts	ʏ	m	∅	∅	∅	E	C	Y	M	∅	∅	∅	7	2	7	4	∅	∅	∅
1	0.2500	4	1.0000	1188	378	n	∅	∅	∅	ɑu	w	-	N	∅	∅	∅	A	W	_	4	∅	∅	∅	7	6	0	379	n	∅	∅	∅	æ	r	əʊ	N	∅	∅	∅	E	R	E	4	∅	∅	∅	7	5	7																																												
2	0.5000	3	0.7500	1188	378	ɑu	n	∅	∅	w	-	∅	A	N	∅	∅	W	_	∅	7	4	∅	∅	6	0	∅	379	æ	n	∅	∅	r	əʊ	∅	E	N	∅	∅	R	E	∅	7	4	∅	∅	5	7	∅																																												
3	0.7500	2	0.5000	1188	378	w	ɑu	n	∅	-	∅	∅	W	A	N	∅	_	∅	∅	6	7	4	∅	0	∅	∅	379	r	æ	n	∅	əʊ	∅	∅	R	E	N	∅	E	∅	∅	5	7	4	∅	7	∅	∅																																												
4	1.0000	1	0.2500	1188	378	-	w	ɑu	n	∅	∅	∅	_	W	A	N	∅	∅	∅	0	6	7	4	∅	∅	∅	379	əʊ	r	æ	n	∅	∅	∅	E	R	E	N	∅	∅	∅	7	5	7	4	∅	∅	∅																																												
1	0.3333	3	1.0000	1191																							380	b	∅	∅	∅	uː	t	∅	P	∅	∅	∅	Y	T	∅	1	∅	∅	∅	7	1	∅	381	b	∅	∅	∅	ɔ	t	∅	P	∅	∅	∅	U	T	∅	1	∅	∅	∅	7	1	∅																						
2	0.6667	2	0.6667	1191																							380	uː	b	∅	∅	t	∅	∅	Y	P	∅	∅	T	∅	∅	7	1	∅	∅	1	∅	∅	381	ɔ	b	∅	∅	t	∅	∅	U	P	∅	∅	T	∅	∅	7	1	∅	∅	1	∅	∅																						
3	1.0000	1	0.3333	1191																							380	t	uː	b	∅	∅	∅	∅	T	Y	P	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅	381	t	ɔ	b	∅	∅	∅	∅	T	U	P	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																						
1	0.2500	4	1.0000	1193	382	b	∅	∅	∅	r	eː	t	P	∅	∅	∅	R	E	T	1	∅	∅	∅	5	7	1																																													383	b	∅	∅	∅	r	ai	t	P	∅	∅	∅	R	A	T	1	∅	∅	∅	5	7	1
2	0.5000	3	0.7500	1193	382	r	b	∅	∅	eː	t	∅	R	P	∅	∅	E	T	∅	5	1	∅	∅	7	1	∅																																													383	r	b	∅	∅	ai	t	∅	R	P	∅	∅	A	T	∅	5	1	∅	∅	7	1	∅
3	0.7500	2	0.5000	1193	382	eː	r	b	∅	t	∅	∅	E	R	P	∅	T	∅	∅	7	5	1	∅	1	∅	∅																																													383	ai	r	b	∅	t	∅	∅	A	R	P	∅	T	∅	∅	7	5	1	∅	1	∅	∅
4	1.0000	1	0.2500	1193	382	t	eː	r	b	∅	∅	∅	T	E	R	P	∅	∅	∅	1	7	5	1	∅	∅	∅																																													383	t	ai	r	b	∅	∅	∅	T	A	R	P	∅	∅	∅	1	7	5	1	∅	∅	∅
1	0.3333	3	1.0000	1194	384	w	∅	∅	∅	ɛɪ	t	∅	W	∅	∅	∅	E	T	∅	6	∅	∅	∅	7	1	∅	385	w	∅	∅	∅	aɪ	d	∅	W	∅	∅	∅	A	T	∅	6	∅	∅	∅	7	1	∅																																												
2	0.6667	2	0.6667	1194	384	ɛɪ	w	∅	∅	t	∅	∅	E	W	∅	∅	T	∅	∅	7	6	∅	∅	1	∅	∅	385	aɪ	w	∅	∅	d	∅	∅	A	W	∅	∅	T	∅	∅	7	6	∅	∅	1	∅	∅																																												
3	1.0000	1	0.3333	1194	384	t	ɛɪ	w	∅	∅	∅	∅	T	E	W	∅	∅	∅	∅	1	7	6	∅	∅	∅	∅	385	d	aɪ	w	∅	∅	∅	∅	T	A	W	∅	∅	∅	∅	1	7	6	∅	∅	∅	∅																																												
1	0.1667	6	1.0000	1199	386	s	∅	∅	∅	l	œy	j	S	∅	∅	∅	L	U	J	3	∅	∅	∅	5	7	6																																													387	ʃ	∅	∅	∅	l	ai	-	S	∅	∅	∅	L	A	_	3	∅	∅	∅	5	7	0
2	0.3333	5	0.8333	1199	386	l	s	∅	∅	œy	j	ə	L	S	∅	∅	U	J	E	5	3	∅	∅	7	6	7																																													387	l	ʃ	∅	∅	ai	-	ə	L	S	∅	∅	A	_	E	5	3	∅	∅	7	0	7
3	0.5000	4	0.6667	1199	386	œy	l	s	∅	j	ə	r	U	L	S	∅	J	E	R	7	5	3	∅	6	7	5																																													387	ai	l	ʃ	∅	-	ə	r	A	L	S	∅	_	E	R	7	5	3	∅	0	7	5
4	0.6667	3	0.5000	1199	386	j	œy	l	s	ə	r	∅	J	U	L	S	E	R	∅	6	7	5	3	7	5	∅																																													387	-	ai	l	ʃ	ə	r	∅	_	A	L	S	E	R	∅	0	7	5	3	7	5	∅
5	0.8333	2	0.3333	1199	386	ə	j	œy	l	r	∅	∅	E	J	U	L	R	∅	∅	7	6	7	5	5	∅	∅																																													387	ə	-	ai	l	r	∅	∅	E	_	A	L	R	∅	∅	7	0	7	5	5	∅	∅
6	1.0000	1	0.1667	1199	386	r	ə	j	œy	∅	∅	∅	R	E	J	U	∅	∅	∅	5	7	6	7	∅	∅	∅																																													387	r	ə	-	ai	∅	∅	∅	R	E	_	A	∅	∅	∅	5	7	0	7	∅	∅	∅
1	0.1111	9	1.0000	1204	388	v	∅	∅	∅	iː	r	+	B	∅	∅	∅	I	R	_	3	∅	∅	∅	7	5	0																																													389	f	∅	∅	∅	iː	r	+	B	∅	∅	∅	I	R	_	3	∅	∅	∅	7	5	0
2	0.2222	8	0.8889	1204	388	iː	v	∅	∅	r	+	-	I	B	∅	∅	R	_	_	7	3	∅	∅	5	0	0																																													389	iː	f	∅	∅	r	+	ɛ	I	B	∅	∅	R	_	E	7	3	∅	∅	5	0	7
3	0.3333	7	0.7778	1204	388	r	iː	v	∅	+	-	k	R	I	B	∅	_	_	K	5	7	3	∅	0	0	1																																													389	r	iː	f	∅	+	ɛ	k	R	I	B	∅	_	E	K	5	7	3	∅	0	7	1
4	0.4444	6	0.6667	1204	388	+	r	iː	v	-	k	ɑ	_	R	I	B	_	K	A	0	5	7	3	0	1	7																																													389	+	r	iː	f	ɛ	k	-	_	R	I	B	E	K	_	0	5	7	3	7	1	0
5	0.5556	5	0.5556	1204	388	-	+	r	iː	k	ɑ	n	_	_	R	I	K	A	N	0	0	5	7	1	7	4																																													389	ɛ	+	r	iː	k	-	-	E	_	R	I	K	_	_	7	0	5	7	1	0	0
6	0.6667	4	0.4444	1204	388	k	-	+	r	ɑ	n	t	K	_	_	R	A	N	T	1	0	0	5	7	4	1																																													389	k	ɛ	+	r	-	-	-	K	E	_	R	_	_	_	1	7	0	5	0	0	0
7	0.7778	3	0.3333	1204	388	ɑ	k	-	+	n	t	∅	A	K	_	_	N	T	∅	7	1	0	0	4	1	∅																																													389	-	k	ɛ	+	-	-	∅	_	K	E	_	_	_	∅	0	1	7	0	0	0	∅
8	0.8889	2	0.2222	1204	388	n	ɑ	k	-	t	∅	∅	N	A	K	_	T	∅	∅	4	7	1	0	1	∅	∅																																													389	-	-	k	ɛ	-	∅	∅	_	_	K	E	_	∅	∅	0	0	1	7	0	∅	∅
9	1.0000	1	0.1111	1204	388	t	n	ɑ	k	∅	∅	∅	T	N	A	K	∅	∅	∅	1	4	7	1	∅	∅	∅																																													389	-	-	-	k	∅	∅	∅	_	_	_	K	∅	∅	∅	0	0	0	1	∅	∅	∅
1	0.1000	10	1.0000	1208	390	b	∅	∅	∅	r	ɑ	n	P	∅	∅	∅	R	A	N	1	∅	∅	∅	5	7	4																																													391	b	∅	∅	∅	r	ɛ	n	P	∅	∅	∅	R	E	N	1	∅	∅	∅	5	7	4
2	0.2000	9	0.9000	1208	390	r	b	∅	∅	ɑ	n	t	R	P	∅	∅	A	N	T	5	1	∅	∅	7	4	1																																													391	r	b	∅	∅	ɛ	n	-	R	P	∅	∅	E	N	_	5	1	∅	∅	7	4	0
3	0.3000	8	0.8000	1208	390	ɑ	r	b	∅	n	t	+	A	R	P	∅	N	T	_	7	5	1	∅	4	1	0																																													391	ɛ	r	b	∅	n	-	+	E	R	P	∅	N	_	_	7	5	1	∅	4	0	0
4	0.4000	7	0.7000	1208	390	n	ɑ	r	b	t	+	h	N	A	R	P	T	_	H	4	7	5	1	1	0	3																																													391	n	ɛ	r	b	-	+	h	N	E	R	P	_	_	H	4	7	5	1	0	0	3
5	0.5000	6	0.6000	1208	390	t	n	ɑ	r	+	h	ɑu	T	N	A	R	_	H	A	1	4	7	5	0	3	7																																													391	-	n	ɛ	r	+	h	ɔ	_	N	E	R	_	H	U	0	4	7	5	0	3	7
6	0.6000	5	0.5000	1208	390	+	t	n	ɑ	h	ɑu	-	_	T	N	A	H	A	_	0	1	4	7	3	7	0																																													391	+	-	n	ɛ	h	ɔ	l	_	_	N	E	H	U	L	0	0	4	7	3	7	5
7	0.7000	4	0.4000	1208	390	h	+	t	n	ɑu	-	t	H	_	T	N	A	_	T	3	0	1	4	7	0	1																																													391	h	+	-	n	ɔ	l	ts	H	_	_	N	U	L	C	3	0	0	4	7	5	2
8	0.8000	3	0.3000	1208	390	ɑu	h	+	t	-	t	∅	A	H	_	T	_	T	∅	7	3	0	1	0	1	∅																																													391	ɔ	h	+	-	l	ts	∅	U	H	_	_	L	C	∅	7	3	0	0	5	2	∅
9	0.9000	2	0.2000	1208	390	-	ɑu	h	+	t	∅	∅	_	A	H	_	T	∅	∅	0	7	3	0	1	∅	∅																																													391	l	ɔ	h	+	ts	∅	∅	L	U	H	_	C	∅	∅	5	7	3	0	2	∅	∅
10	1.0000	1	0.1000	1208	390	t	-	ɑu	h	∅	∅	∅	T	_	A	H	∅	∅	∅	1	0	7	3	∅	∅	∅																																													391	ts	l	ɔ	h	∅	∅	∅	C	L	U	H	∅	∅	∅	2	5	7	3	∅	∅	∅
1	0.3333	3	1.0000	1212	392	r	∅	∅	∅	oː	k	∅	R	∅	∅	∅	U	K	∅	5	∅	∅	∅	7	1	∅																																													393	r	∅	∅	∅	au	x	∅	R	∅	∅	∅	A	G	∅	5	∅	∅	∅	7	3	∅
2	0.6667	2	0.6667	1212	392	oː	r	∅	∅	k	∅	∅	U	R	∅	∅	K	∅	∅	7	5	∅	∅	1	∅	∅																																													393	au	r	∅	∅	x	∅	∅	A	R	∅	∅	G	∅	∅	7	5	∅	∅	3	∅	∅
3	1.0000	1	0.3333	1212	392	k	oː	r	∅	∅	∅	∅	K	U	R	∅	∅	∅	∅	1	7	5	∅	∅	∅	∅																																													393	x	au	r	∅	∅	∅	∅	G	A	R	∅	∅	∅	∅	3	7	5	∅	∅	∅	∅
1	0.1111	9	1.0000	1222	394	aː	∅	∅	∅	n	+	s	A	∅	∅	∅	N	_	S	7	∅	∅	∅	4	0	3																																													395	a	∅	∅	∅	n	+	ʃ	A	∅	∅	∅	N	_	S	7	∅	∅	∅	4	0	3
2	0.2222	8	0.8889	1222	394	n	aː	∅	∅	+	s	t	N	A	∅	∅	_	S	T	4	7	∅	∅	0	3	1																																													395	n	a	∅	∅	+	ʃ	t	N	A	∅	∅	_	S	T	4	7	∅	∅	0	3	1
3	0.3333	7	0.7778	1222	394	+	n	aː	∅	s	t	eː	_	N	A	∅	S	T	E	0	4	7	∅	3	1	7																																													395	+	n	a	∅	ʃ	t	ɛ	_	N	A	∅	S	T	E	0	4	7	∅	3	1	7
4	0.4444	6	0.6667	1222	394	s	+	n	aː	t	eː	k	S	_	N	A	T	E	K	3	0	4	7	1	7	1																																													395	ʃ	+	n	a	t	ɛ	k	S	_	N	A	T	E	K	3	0	4	7	1	7	1
5	0.5556	5	0.5556	1222	394	t	s	+	n	eː	k	ə	T	S	_	N	E	K	E	1	3	0	4	7	1	7																																													395	t	ʃ	+	n	ɛ	k	ə	T	S	_	N	E	K	E	1	3	0	4	7	1	7
6	0.6667	4	0.4444	1222	394	eː	t	s	+	k	ə	-	E	T	S	_	K	E	_	7	1	3	0	1	7	0																																													395	ɛ	t	ʃ	+	k	ə	n	E	T	S	_	K	E	N	7	1	3	0	1	7	4
7	0.7778	3	0.3333	1222	394	k	eː	t	s	ə	-	∅	K	E	T	S	E	_	∅	1	7	1	3	7	0	∅																																													395	k	ɛ	t	ʃ	ə	n	∅	K	E	T	S	E	N	∅	1	7	1	3	7	4	∅
8	0.8889	2	0.2222	1222	394	ə	k	eː	t	-	∅	∅	E	K	E	T	_	∅	∅	7	1	7	1	0	∅	∅																																													395	ə	k	ɛ	t	n	∅	∅	E	K	E	T	N	∅	∅	7	1	7	1	4	∅	∅
9	1.0000	1	0.1111	1222	394	-	ə	k	eː	∅	∅	∅	_	E	K	E	∅	∅	∅	0	7	1	7	∅	∅	∅																																													395	n	ə	k	ɛ	∅	∅	∅	N	E	K	E	∅	∅	∅	4	7	1	7	∅	∅	∅
1	0.2000	5	1.0000	1223	396	p	∅	∅	∅	ɛ	d	ə	P	∅	∅	∅	E	T	E	1	∅	∅	∅	7	1	7	397	p	∅	∅	∅	æ	d	-	P	∅	∅	∅	E	T	_	1	∅	∅	∅	7	1	0																							398	p	∅	∅	∅	a	d	ə	P	∅	∅	∅	A	T	E	1	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	1223	396	ɛ	p	∅	∅	d	ə	l	E	P	∅	∅	T	E	L	7	1	∅	∅	1	7	5	397	æ	p	∅	∅	d	-	l̩	E	P	∅	∅	T	_	L	7	1	∅	∅	1	0	5																							398	a	p	∅	∅	d	ə	l	A	P	∅	∅	T	E	L	7	1	∅	∅	1	7	5
3	0.6000	3	0.6000	1223	396	d	ɛ	p	∅	ə	l	∅	T	E	P	∅	E	L	∅	1	7	1	∅	7	5	∅	397	d	æ	p	∅	-	l̩	∅	T	E	P	∅	_	L	∅	1	7	1	∅	0	5	∅																							398	d	a	p	∅	ə	l	∅	T	A	P	∅	E	L	∅	1	7	1	∅	7	5	∅
4	0.8000	2	0.4000	1223	396	ə	d	ɛ	p	l	∅	∅	E	T	E	P	L	∅	∅	7	1	7	1	5	∅	∅	397	-	d	æ	p	l̩	∅	∅	_	T	E	P	L	∅	∅	0	1	7	1	5	∅	∅																							398	ə	d	a	p	l	∅	∅	E	T	A	P	L	∅	∅	7	1	7	1	5	∅	∅
5	1.0000	1	0.2000	1223	396	l	ə	d	ɛ	∅	∅	∅	L	E	T	E	∅	∅	∅	5	7	1	7	∅	∅	∅	397	l̩	-	d	æ	∅	∅	∅	L	_	T	E	∅	∅	∅	5	0	1	7	∅	∅	∅																							398	l	ə	d	a	∅	∅	∅	L	E	T	A	∅	∅	∅	5	7	1	7	∅	∅	∅
1	0.2000	5	1.0000	1237	399	ɛ	∅	∅	∅	ŋ	k	ə	E	∅	∅	∅	N	K	E	7	∅	∅	∅	4	1	7	400	æ	∅	∅	∅	ŋ	k	-	E	∅	∅	∅	N	K	_	7	∅	∅	∅	4	1	0																																												
2	0.4000	4	0.8000	1237	399	ŋ	ɛ	∅	∅	k	ə	l	N	E	∅	∅	K	E	L	4	7	∅	∅	1	7	5	400	ŋ	æ	∅	∅	k	-	l̩	N	E	∅	∅	K	_	L	4	7	∅	∅	1	0	5																																												
3	0.6000	3	0.6000	1237	399	k	ŋ	ɛ	∅	ə	l	∅	K	N	E	∅	E	L	∅	1	4	7	∅	7	5	∅	400	k	ŋ	æ	∅	-	l̩	∅	K	N	E	∅	_	L	∅	1	4	7	∅	0	5	∅																																												
4	0.8000	2	0.4000	1237	399	ə	k	ŋ	ɛ	l	∅	∅	E	K	N	E	L	∅	∅	7	1	4	7	5	∅	∅	400	-	k	ŋ	æ	l̩	∅	∅	_	K	N	E	L	∅	∅	0	1	4	7	5	∅	∅																																												
5	1.0000	1	0.2000	1237	399	l	ə	k	ŋ	∅	∅	∅	L	E	K	N	∅	∅	∅	5	7	1	4	∅	∅	∅	400	l̩	-	k	ŋ	∅	∅	∅	L	_	K	N	∅	∅	∅	5	0	1	4	∅	∅	∅																																												
1	0.3333	3	1.0000	1240	401	h	∅	∅	∅	iː	l	∅	H	∅	∅	∅	I	L	∅	3	∅	∅	∅	7	5	∅	402	h	∅	∅	∅	iː	l	∅	H	∅	∅	∅	I	L	∅	3	∅	∅	∅	7	5	∅																																												
2	0.6667	2	0.6667	1240	401	iː	h	∅	∅	l	∅	∅	I	H	∅	∅	L	∅	∅	7	3	∅	∅	5	∅	∅	402	iː	h	∅	∅	l	∅	∅	I	H	∅	∅	L	∅	∅	7	3	∅	∅	5	∅	∅																																												
3	1.0000	1	0.3333	1240	401	l	iː	h	∅	∅	∅	∅	L	I	H	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅	402	l	iː	h	∅	∅	∅	∅	L	I	H	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅																																												
1	0.1000	10	1.0000	1245	403	s	∅	∅	∅	x	oː	r	S	∅	∅	∅	G	U	R	3	∅	∅	∅	3	7	5																																													404	ʃ	∅	∅	∅	-	ɔ	r	S	∅	∅	∅	_	U	R	3	∅	∅	∅	0	7	5
2	0.2000	9	0.9000	1245	403	x	s	∅	∅	oː	r	-	G	S	∅	∅	U	R	_	3	3	∅	∅	7	5	0																																													404	-	ʃ	∅	∅	ɔ	r	n	_	S	∅	∅	U	R	N	0	3	∅	∅	7	5	4
3	0.3000	8	0.8000	1245	403	oː	x	s	∅	r	-	+	U	G	S	∅	R	_	_	7	3	3	∅	5	0	0																																													404	ɔ	-	ʃ	∅	r	n	+	U	_	S	∅	R	N	_	7	0	3	∅	5	4	0
4	0.4000	7	0.7000	1245	403	r	oː	x	s	-	+	s	R	U	G	S	_	_	S	5	7	3	3	0	0	3																																													404	r	ɔ	-	ʃ	n	+	ʃ	R	U	_	S	N	_	S	5	7	0	3	4	0	3
5	0.5000	6	0.6000	1245	403	-	r	oː	x	+	s	t	_	R	U	G	_	S	T	0	5	7	3	0	3	1																																													404	n	r	ɔ	-	+	ʃ	t	N	R	U	_	_	S	T	4	5	7	0	0	3	1
6	0.6000	5	0.5000	1245	403	+	-	r	oː	s	t	eː	_	_	R	U	S	T	E	0	0	5	7	3	1	7																																													404	+	n	r	ɔ	ʃ	t	ai	_	N	R	U	S	T	A	0	4	5	7	3	1	7
7	0.7000	4	0.4000	1245	403	s	+	-	r	t	eː	n	S	_	_	R	T	E	N	3	0	0	5	1	7	4																																													404	ʃ	+	n	r	t	ai	n	S	_	N	R	T	A	N	3	0	4	5	1	7	4
8	0.8000	3	0.3000	1245	403	t	s	+	-	eː	n	∅	T	S	_	_	E	N	∅	1	3	0	0	7	4	∅																																													404	t	ʃ	+	n	ai	n	∅	T	S	_	N	A	N	∅	1	3	0	4	7	4	∅
