COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
46-17																	v a ŋ ²⁴		
52-17																	l j a ŋ ²⁴		
53-17																	ʈʂʰ aː ²⁴		
56-17																	tɕ ieː ²¹		
59-17																	tʰ a ²¹		
60-17																	ts eː ŋ ⁵⁵		
64-17																	l ieː ŋ ²⁴		
68-17																	tɕ iaː ⁵⁵		
85-17																	w ei ⁵⁵		
86-17																	t i ²¹		
87-17																	pf u ²¹		
93-17																	ɲ i ⁵³		
98-17																	l ɛ ²⁴		
109-17																	ɕ i ²¹		
115-17																	t au ⁵³		
118-17																	tɕ j e ²¹		
124-17																	tɕ j a ²¹		
127-17																	ts w o ⁵³		
133-17																	tʰ ou ²¹		
144-17																	s ɤ ²¹		
161-17																	ɕ y ŋ ²¹		
166-17																	k uaː a ŋ ²¹		
170-17																	ə ⁵³		
171-17																	tʰ ou ²⁴		
173-17																	y o ²¹		
174-17																	l w ei ⁵³		
175-17																	tɕʰ yaː ²⁴		
176-17																	l j a ŋ ²⁴		
177-17																	p ei ⁵⁵		
179-17																	l j ou ²⁴		
181-17																	p i ŋ ⁵⁵		
182-17																	tɕʰ i ²⁴		
189-17																	k uaː ²¹		
191-17																	t o ŋ ²¹		
193-17																	l ə ŋ ²⁴		
198-17																	t ə ŋ ⁵⁵		
199-17																	ɕ y ŋ ²¹		
200-17																	tsʰ u ²¹		
202-17																	t au ⁵⁵		
205-17																	f ə ²¹		
206-17																	tɕʰ j e ²¹		
209-17																	x w a ²⁴		
211-17																	tsʰ u ²¹		
215-17																	l i ⁵⁵		
216-17																	k w a ²¹		
217-17																	t au ⁵⁵		
219-17																	s u ²¹		
220-17																	tsʰ ɿ ⁵⁵		
225-17																	tɕʰ iaː ²⁴		
230-17																	tɕ iaː ²¹		
234-17																	pʰ i ²⁴		
238-17																	l i ²¹		
242-17																	ts u ⁵⁵		
253-17																	tɕʰ i ²¹		
256-17																	ʂ u ²¹		
261-17																	x w a ⁵⁵		
262-17																	p ei ²¹		
263-17																	s ɿ ⁵⁵		
264-17																	tɕ j a ŋ ⁵³		
271-17																	ʂ ʅ ²⁴		
272-17																	tɕʰ iaː ²¹		
274-17																	u ⁵³		
275-17																	p aː ²¹		
279-17																	n aː ²⁴		
287-17																	l w ⁵³		
291-17																	x ou ²⁴		
295-17																	tɕʰ y ⁵³		
300-17																	j ou ²⁴		
303-17																	tɕʰ y ⁵³		
306-17																	kʰ ou ⁵³		
307-17																	k u ⁵³		
308-17																	tɕ y ²¹		
312-17																	tɕ j au ⁵⁵		
313-17																	kʰ w ⁵³		
314-17																	tʰ ɛ ²⁴		
323-17																	m i ŋ ²⁴		
325-17																	tʰ ou ²⁴		
330-17																	f u ⁵³		
334-17																	ɕ i ²¹		
335-17																	tsʰ aː ²¹		
338-17																	k au ⁵³		
339-17																	ts ou ⁵³		
341-17																	x u ²¹		
342-17																	m i ŋ ²⁴		
343-17																	x w o ²⁴		
344-17																	j j au ⁵⁵		
349-17																	kʰ u ²¹		
353-17																	pfʰ eː ŋ ⁵⁵		
360-17																	x ou ²⁴		
2-18																		i ə ʔ ⁴	
4-18																		tɕʰ i ə ʔ ⁴	
5-18																		ts ɑ ŋ ⁵⁵	
6-18																		s ɛː ⁵⁵	
7-18																		s w ŋ ²¹	
8-18																		ɕ ɛ ³⁴	
9-18																		p ɔ ʔ ⁴	
17-18																		ts ɔu ŋ ²¹	
31-18																		tɕ j ɤɯ ⁴²	
32-18																		j ⁵⁵	
33-18																		y u ⁴²	
38-18																		l ⁴²	
40-18																		yiː ⁵⁵	
42-18																		u ⁴²	
43-18																		tɕ iː ²¹	
46-18																		w ɑ ŋ ³⁴	
52-18																		l j ɑ ŋ ³⁴	
53-18																		tsʰ ə n ³⁴	
56-18																		tɕ iː ²¹	
59-18																		tʰ ɛ ²¹	
60-18																		ts ɑ ŋ ²¹	
64-18																		l iː ³⁴	
68-18																		tɕ ɪː ²¹	
85-18																		w əi ⁵⁵	
86-18																		t i ⁵⁵	
87-18																		ts u ⁵⁵	
93-18																		n i ⁴²	
98-18																		l i ³⁴	
109-18																		ɕ iː ²¹	
115-18																		t ɔ ⁴²	
118-18																		tɕ ɿ ³⁴	
124-18																		k j a ²¹	
127-18																		ts o ⁴²	
133-18																		tʰ ɔ ³⁴	
144-18																		s a ⁴²	
161-18																		ɕ j ɔu ŋ ²¹	
166-18																		k w ɑ ŋ ²¹	
170-18																		i ⁴²	
171-18																		tʰ u ³⁴	
173-18																		l j ʔ ⁴	
174-18																		n ɛ əi ⁵⁵	
175-18																		tɕʰ yɪː ³⁴	
176-18																		l j ɑ ŋ ³⁴	
177-18																		p ɔ ʔ ⁴	
179-18																		l j ʔ ⁴	
181-18																		p iː ⁵⁵	
182-18																		tɕʰ i ³⁴	
189-18																		k w ²¹	
191-18																		t ɔu ŋ ²¹	
193-18																		l ə n ⁴²	
198-18																		t ə n ⁴²	
199-18																		ɕ j ɔu ŋ ²¹	
200-18																		tsʰ ɔ ə ʔ ⁴	
202-18																		t ɔ ⁵⁵	
205-18																		f ə n ²¹	
206-18																		tɕʰ j ə ʔ ⁴	
209-18																		x a ʔ ⁴	
211-18																		tsʰ u ²¹	
215-18																		l i ⁵⁵	
216-18																		k w ɑ ʔ ⁴	
217-18																		t ɔ ⁵⁵	
219-18																		s w ɑ ʔ ⁴	
220-18																		tsʰ ɿ ⁵⁵	
225-18																		tɕʰ iː ³⁴	
230-18																		tɕ ɪː ²¹	
234-18																		pʰ i ə ʔ ⁴	
238-18																		l j ə ʔ ⁴	
242-18																		ts u ⁵⁵	
253-18																		tɕʰ iː ²¹	
256-18																		s ɔ ʔ ⁴	
261-18																		x w ɑ ²¹	
262-18																		p ɔ ʔ ⁴	
263-18																		tsʰ ɿ ³⁴	
264-18																		tɕ j ɑ ŋ ²¹	
271-18																		s ə ʔ ⁴	
272-18																		tɕʰ iː ²¹	
274-18																		u ⁴²	
275-18																		p uoː ²¹	
279-18																		n ɛː ³⁴	
287-18																		l w ⁴²	
291-18																		x ɤɯ ⁵⁵	
295-18																		tɕʰ u ⁵⁵	
300-18																		j ɤɯ ⁴²	
303-18																		tɕʰ y ⁴²	
306-18																		kʰ ɤɯ ⁴²	
307-18																		k u ⁴²	
308-18																		tɕ j ⁴²	
312-18																		tɕ j ɔ ⁵⁵	
313-18																		kʰ o ⁴²	
314-18																		tʰ ɛ ³⁴	
323-18																		m iː ³⁴	
325-18																		tʰ u ⁴²	
330-18																		f u ⁴²	
334-18																		ɕ j ə ʔ ⁴	
335-18																		tsʰ w əi ²¹	
338-18																		k ɔ ⁴²	
339-18																		ts ɤɯ ⁴²	
341-18																		x u ²¹	
342-18																		m iː ³⁴	
343-18																		x o ³⁴	
344-18																		j ɔ ⁴²	
349-18																		kʰ u ʔ ⁴	
353-18																		tsʰ w ŋ ²¹	
360-18																		x ɤɯ ³⁴	
2-19																			i ²¹⁴
4-19																			tʃʰ i ²¹⁴
5-19																			tʃ a ə ŋ ⁵⁵
6-19																			ʃ a n ⁵⁵
7-19																			ʃ j ə ŋ ⁵⁵
8-19																			x a ⁵⁵
9-19																			p u ²¹⁴
17-19																			tʃ j u ŋ ⁵⁵
31-19																			k j ou ³⁵
32-19																			j e ³⁵
33-19																			j j u ³⁵
38-19																			ʒ ɿ ³⁵
40-19																			j e n ⁵⁵
42-19																			u ⁵⁵
43-19																			k j ə ŋ ⁵⁵
46-19																			v a ŋ ⁵⁵
52-19																			l j a ŋ ⁵⁵
53-19																			ʒ j ə ŋ ⁵⁵
56-19																			k j ə n ⁵⁵
59-19																			tʰ a o ⁵⁵
60-19																			tʃ a ə ŋ ⁵⁵
64-19																			l j ə m ⁵⁵
68-19																			k j e n ⁵¹
85-19																			w ei ⁵¹
86-19																			t i ⁵⁵
87-19																			tʃ j u ⁵¹
93-19																			n i ³⁵
98-19																			l ai ⁵¹
109-19																			s j ə ŋ ⁵⁵
115-19																			t au ³⁵
118-19																			ts j e ²¹⁴
124-19																			k a ²¹⁴
127-19																			tʃ w ⁵¹
133-19																			tʰ u ⁵⁵
144-19																			ʃ a a ⁵⁵
161-19																			x j u ŋ ⁵⁵
166-19																			k w a ŋ ⁵⁵
170-19																			ʒ i ³⁵
171-19																			tʰ u ⁵⁵
173-19																			ʃ i e ²¹⁴
174-19																			l w ei ⁵¹
175-19																			kʰ j e n ⁵⁵
176-19																			l j a ŋ ⁵⁵
177-19																			p ai ²¹⁴
179-19																			l j ou ²¹⁴
181-19																			p j ə ŋ ⁵⁵
182-19																			kʰ i ⁵⁵
189-19																			k w n ⁵⁵
191-19																			t u ŋ ⁵⁵
193-19																			l ə ŋ ⁵⁵
198-19																			t ə ŋ ⁵¹
199-19																			x j u ŋ ⁵⁵
200-19																			tʃʰ j u ²¹⁴
202-19																			t au ⁵¹
205-19																			f u ŋ ⁵⁵
206-19																			kʰ j e ²¹⁴
209-19																			x w a ²¹⁴
211-19																			tʃʰ j ⁵⁵
215-19																			l i ⁵⁵
216-19																			k w a ²¹⁴
217-19																			t au ⁵¹
219-19																			ʃ w a ²¹⁴
220-19																			tʃʰ i ⁵¹
225-19																			kʰ j e n ⁵⁵
230-19																			k j e n ⁵¹
234-19																			pʰ ei ²¹⁴
238-19																			l i ²¹⁴
242-19																			tʃ j u ⁵¹
253-19																			kʰ j ə n ⁵⁵
256-19																			ʃ j ou ²¹⁴
261-19																			x w a ⁵⁵
262-19																			p ai ²¹⁴
263-19																			tʃʰ ɿ ⁵¹
264-19																			k j e ŋ ⁵⁵
271-19																			ʃ ɿ ²¹⁴
272-19																			kʰ j e n ⁵⁵
274-19																			u ⁵⁵
275-19																			p a n ⁵⁵
279-19																			n a m ⁵⁵
287-19																			l a n ⁵⁵
291-19																			x ou ⁵⁵
295-19																			kʰ ɥ u ⁵¹
300-19																			j ou ³⁵
303-19																			tsʰ j u ³⁵
306-19																			kʰ ou ³⁵
307-19																			k u ³⁵
308-19																			k j u ⁵¹
312-19																			k j au ⁵⁵
313-19																			kʰ w ³⁵
314-19																			tʰ ai ⁵¹
323-19																			m j ə ŋ ⁵⁵
325-19																			tʰ u ³⁵
330-19																			f u ³⁵
334-19																			s i ²¹⁴
335-19																			tʃʰ w ei ⁵⁵
338-19																			k au ³⁵
339-19																			tʃ j ou ⁵⁵
341-19																			x u ⁵⁵
342-19																			m j ə ŋ ⁵⁵
343-19																			x w o ⁵⁵
344-19																			j au ³⁵
349-19																			kʰ u ²¹⁴
353-19																			tʃʰ j ə ŋ ⁵⁵
360-19																			x ou ⁵⁵
