COGID	Duhumbi	Jerigaon	Khispi	Khoina	Khoitam	Rahung	Rupa	Shergaon
1108-6						tɕʰ a k		
552-6						tɕʰ uː		
1111-6						b a ɛ		
1116-6						z yː		
722-6						tɕʰ ɔ̃ː		
1141-6						j ũː ŋ		
1147-6						b ə		
1146-6						h ɔ̃ː		
1150-6						h tɕʰ a ŋ		
1151-6						u ŋ		
1158-6						tɕʰ a k		
1159-6						b u		
1164-6						tʰ a		
1163-6						n uː		
1167-6						s a ŋ		
1171-6						h ɔː		
1177-6						z yː		
1187-6						tɕʰ ɔ̃ː		
1189-6						n i k		
52-6						kʰ a		
1195-6						z ɔ̃ː		
1203-6						pʰ a k		
1211-6						w ɔ		
329-6						h ɔː		
1217-6						s a		
72-6						kʰ a		
1218-6						tɕʰ i k		
1222-6						tɕʰ a ŋ		
1229-6						tɕʰ a ŋ		
1238-6						d u ŋ		
1249-6						n iː		
1252-6						w uː		
1254-6						n a		
1253-6						s oː m		
1257-6						p a		
1263-6						tɕʰ ə		
1266-6						tɕʰ a k		
584-6						t u ŋ		
13-6						tɕʰ ə		
18-6						b a		
33-6						z a		
74-6						tɕʰ a ŋ		
81-6						s a ŋ		
83-6						tɕʰ a k		
89-6						tʰ a m		
90-6						z ɔˀ		
104-6						h ə		
123-6						tɕʰ a m		
122-6						kʰ ɔ̃ː		
121-6						g a		
154-6						tɕ ə		
159-6						s		
170-6						tɕʰ i		
91-6						ə		
181-6						h ə		
186-6						tɕʰ uː		
211-6						pʰ a		
210-6						kʰ ɔˀ		
217-6						b a		
221-6						n y		
233-6						tɕʰ yː		
246-6						tɕʰ yː		
252-6						tɕʰ i m		
253-6						j a m		
281-6						tɕʰ a k		
287-6						n u ŋ		
288-6						r uː		
292-6						tɕʰ a k		
311-6						tɕ iː		
342-6						ɔ k		
358-6						n a ŋ		
366-6						tɕʰ ĩː		
378-6						tɕʰ a		
382-6						n ɔ		
392-6						tɕʰ ɔ k		
397-6						b a		
437-6						h ɛː		
444-6						pʰ m ɛ k		
465-6						tɕʰ ĩː		
477-6						tɕ ɔː		
478-6						r ə		
481-6						tɕʰ a k		
483-6						z a ŋ		
500-6						n i ŋ		
511-6						kʰ		
542-6						tɕʰ a ŋ		
625-6						r u ŋ		
638-6						n a ŋ		
640-6						kʰ s ĩː		
656-6						z ɔ̃ː		
657-6						tʰ u ŋ		
659-6						b u		
711-6						tɕ ɔː		
745-6						z a		
818-6						tʰ ɔ k		
825-6						tɕ ə		
839-6						tɕʰ ɔ̃ː		
841-6						r ɔː		
894-6						b ə ɔː		
932-6						tɕʰ		
936-6						h ə		
943-6						tɕʰ a k		
965-6						tʰ u ŋ		
981-6						tʰ yː		
1039-6						z yː ŋ		
1076-6						b ɔ		
1126-6						tʰ i k		
1131-6						b h ə		
1132-6						tɕʰ a k		
1166-6						tɕʰ a		
1175-6						m ɔ		
944-6						t ɔ ŋ		
1228-6						m a k		
1256-6						tɕʰ ɔ ŋ		
1282-6						b ɔ		
1283-6						w ɔ		
30-6						z a		
32-6						b a		
48-6						n uː		
59-6						z yː		
68-6						a		
69-6						tɕʰ a ŋ		
78-6						n i ŋ		
77-6						z y k		
82-6						tʰ ɔ		
88-6						tɕʰ i k		
100-6						z yː		
103-6						s u ŋ		
113-6						pʰ		
116-6						s a k		
142-6						tɕʰ tɕʰ a k		
155-6						kʰ tɕʰ a m		
10-6						u		
192-6						tɕʰ ĩː		
198-6						tɕʰ a ŋ		
232-6						s i ŋ		
247-6						s a ŋ		
268-6						tɕʰ ɔː		
282-6						z ɔ̃ː		
285-6						tɕʰ a m		
306-6						tɕʰ h ə		
315-6						l ɔː		
318-6						w ɔː		
321-6						z y k		
352-6						tʰ a ŋ		
367-6						r ɛː		
368-6						ɛ k		
372-6						z a		
373-6						tʰ i ŋ		
439-6						j ɛː		
129-6						pʰ yː		
390-6						tɕʰ øˀ		
399-6						n u ŋ		
406-6						h a		
421-6						a a		
826-6						m y		
432-6						pʰ u ŋ		
436-6						b ɔː		
438-6						m y		
440-6						s y k		
476-6						tɕʰ ĩː		
491-6						u		
205-6						z y		
513-6						z ɔ̃ː		
515-6						p		
516-6						ɹ a k		
520-6						tʰ u		
545-6						p a ŋ		
566-6						tɕʰ a k		
151-6						n u ŋ		
572-6						r u		
574-6						z ɔ̃ː		
579-6						tɕʰ i		
583-6						tɕʰ øˀ		
587-6						tɕʰ i k		
609-6						tɕʰ tɕʰ ɔ̃ː		
612-6						tɕʰ ɛː		
166-6						h ɔ k		
622-6						tɕʰ yː		
644-6						j a m		
667-6						tɕʰ ĩː		
687-6						n a		
689-6						tɕʰ u		
690-6						tɕʰ a ŋ		
733-6						tʰ a m		
738-6						tɕʰ i		
752-6						h ɛː		
1-7							kʰ ɔ̃ː	
5-7							h a	
4-7							tʰ a k	
6-7							ɲ a ŋ	
15-7							kʰ ə	
55-7							l ɔ̃ː	
56-7							a	
60-7							s ə	
61-7							tʰ u ŋ	
80-7							dʑ ɔ k	
87-7							kʰ a	
86-7							pʰ ɲ uː	
92-7							pʰ a uː	
102-7							h aː	
106-7							pʰ a k	
108-7							b u	
107-7							pʰ l ɔ̃ː	
112-7							pʰ a ŋ	
115-7							s	
114-7							tʰ a ŋ	
120-7							t u	
124-7							a	
125-7							dʑ a k	
132-7							s ə	
131-7							r i ŋ	
136-7							h ə	
134-7							kʰ a k	
137-7							a	
138-7							tɕʰ ɔ k	
140-7							h ũː uː	
143-7							ʨʰ a k	
145-7							tɕʰ a	
147-7							h aː	
149-7							ɲ a k	
153-7							s	
152-7							tʰ a ŋ	
158-7							pʰ i k	
163-7							r ə	
164-7							ɲ y	
167-7							pʰ a ŋ	
171-7							ɲ y ŋ	
172-7							pʰ a k	
173-7							tʰ yː	
183-7							h aː	
185-7							h u	
188-7							kʰ a	
189-7							tɕ i ŋ	
193-7							h ɔ̃ː	
196-7							z a	
199-7							s aː	
200-7							tʰ a m	
201-7							kʰ ɛ̃ː	
202-7							kʰ a	
203-7							tʰ a ŋ	
204-7							b u	
206-7							ɲ a m	
117-7							b u	
146-7							kʰ ɔ k	
219-7							b b ŋ	
218-7							kʰ ə	
224-7							s a ŋ	
240-7							tɕʰ a k	
244-7							j a k	
255-7							ɲ a	
260-7							b aː	
263-7							h ɔ̃ː	
269-7							pʰ a ŋ	
271-7							dʑ a k	
209-7							kʰ ɔ k	
277-7							s a	
278-7							tʰ a ŋ	
135-7							t aː	
284-7							h y	
797-7							a	
290-7							ɲ a ŋ	
289-7							kʰ a k	
296-7							h ə	
310-7							s ə	
319-7							a	
325-7							h ə	
327-7							t aː	
331-7							kʰ ɔ̃ː	
337-7							pʰ a ŋ	
338-7							l i ŋ	
339-7							a	
350-7							kʰ ɔ	
349-7							tʰ a ŋ	
357-7							tsʰ uː	
355-7							a	
363-7							s a	
361-7							tʰ øˀ	
365-7							s a m	
364-7							ʨʰ a k	
375-7							r a k	
379-7							s eˀ k	
380-7							kʰ aˀ	
396-7							j ɔ	
400-7							h ə	
405-7							tʰ a ŋ	
404-7							s a m	
409-7							r a k	
410-7							pʰ a k	
415-7							b aː	
416-7							b a	
101-7							n a	
37-7							kʰ aˀ	
424-7							b aː	
434-7							ʨʰ a m	
445-7							b	
446-7							s ə	
451-7							t u	
457-7							j a m	
456-7							pʰ ɲ uː	
464-7							pʰ a ŋ	
473-7							s ə	
474-7							a ŋ	
479-7							s i m	
489-7							j ə	
490-7							j ũ	
494-7							s ə	
503-7							g ə	
502-7							z a ŋ	
235-7							l a ŋ	
519-7							l ə	
523-7							a k	
527-7							kʰ a ŋ	
538-7							s	
544-7							j a m	
850-7							a	
554-7							b ə	
553-7							ɲ i ŋ	
558-7							kʰ a ŋ	
561-7							s eː	
562-7							b ɔ̃ː	
564-7							j a	
567-7							h ɔ̃ː	
570-7							b u	
575-7							a	
582-7							l a	
585-7							a	
589-7							tʰ a m	
593-7							tʰ a ŋ	
594-7							l ũ ŋ	
595-7							tʰ yː	
596-7							ɲ i k	
598-7							z eˀ k	
599-7							tʰ ɛ̃ː	
602-7							h aː	
603-7							j a k	
606-7							s ɔˀ ŋ	
605-7							b ɔ̃ː	
620-7							h aː	
637-7							pʰ a k	
639-7							kʰ øˀ	
645-7							kʰ ɔ̃ː	
646-7							r a ŋ	
168-7							h a k	
658-7							h a ŋ	
665-7							b a	
668-7							h aː	
677-7							tʰ a ŋ	
75-7							tʰ a ŋ	
678-7							s eː	
682-7							ɲ a ŋ	
493-7							s au	
693-7							s eː	
694-7							h ə	
702-7							ʨʰ a m	
704-7							h uː	
176-7							h ũ	
709-7							s	
710-7							tʰ a k	
714-7							m a	
718-7							kʰ u	
719-7							tsʰ a ŋ	
22-7							h y	
723-7							tsʰ i ŋ	
726-7							ʨ a ŋ	
729-7							b ə	
730-7							ɲ aː	
739-7							pʰ a ə	
740-7							b ə	
741-7							dʑ ɔ k	
744-7							a	
743-7							h a ŋ	
746-7							pʰ a ŋ	
748-7							tʰ a k	
747-7							kʰ u	
749-7							kʰ a ŋ	
751-7							t a	
762-7							z a ŋ	
764-7							h a ŋ	
765-7							kʰ ə	
788-7							l a ŋ	
615-7							j a k	
803-7							s eː	
802-7							a a k	
808-7							b a	
809-7							ts i	
819-7							d a k	
821-7							s eː	
820-7							b ɔ̃ː	
828-7							s a k	
827-7							b u	
835-7							ɲ ɔ̃ː	
308-7							ɲ u	
844-7							z i	
848-7							h ə	
705-7							h ũ	
613-7							a	
649-7							h a k	
876-7							s ɔ̃ː	
878-7							j a ŋ	
889-7							h ũ	
898-7							z a k	
902-7							h a ŋ	
910-7							a m	
916-7							h ə	
919-7							h aː	
922-7							s i k	
930-7							kʰ ə	
933-7							kʰ aː	
939-7							r a k	
947-7							j a ŋ	
948-7							n a	
963-7							z ɔ̃ː	
967-7							tɕʰ ɔ k	
969-7							s	
970-7							dʑ a k	
972-7							h ə	
731-7							h y	
973-7							s i ŋ	
974-7							n ɔ	
979-7							ʨʰ a ŋ	
182-7							kʰ u	
993-7							ɲ a	
994-7							a au	
1001-7							s ɔ̃ː	
1002-7							tʰ u k	
1005-7							tsʰ ɔ	
1009-7							kʰ ɔ̃ː	
1022-7							s uː	
1021-7							dʑ a k	
1043-7							ɲ u ŋ	
1049-7							tʰ a	
1065-7							kʰ ɛ̃ː	
1068-7							j ɔ	
1077-7							l a ŋ	
1081-7							r a ŋ	
1084-7							h i ŋ	
1092-7							m u	
1091-7							kʰ uː	
1096-7							h ə	
1097-7							b ɔ̃ː	
1102-7							h aː	
1104-7							tʰ a	
1108-7							tsʰ a k	
552-7							kʰ uː	
1111-7							pʰ a aː	
1116-7							s ɔˀ	
722-7							kʰ ɔ̃ː	
1141-7							j ɔ ŋ	
1147-7							b ə	
1146-7							s ɔ̃ː	
1150-7							h l a ŋ	
1151-7							a ŋ	
1158-7							dʑ a k	
1159-7							b u	
1164-7							tʰ ɔ	
1163-7							l ũ	
1167-7							s a ŋ	
1171-7							h aː	
1177-7							z ɔ	
1187-7							kʰ ɔ̃ː	
1189-7							ɲ i k	
52-7							kʰ aˀ	
1195-7							s ə	
1203-7							dʑ y k	
1211-7							j ɔ	
329-7							j ɔ̃ː	
1217-7							m a	
72-7							kʰ aˀ	
1218-7							tɕʰ ɔ k	
1222-7							tsʰ a ŋ	
1229-7							dʑ a ŋ	
1238-7							tʰ a ŋ	
1249-7							h ə	
1252-7							j uː	
1254-7							s ə	
1253-7							s a m	
1257-7							tʰ a	
1263-7							kʰ ə	
1266-7							dʑ a k	
584-7							tʰ a ŋ	
7-7							a a	
1191-7							r l a ŋ	
13-7							s ɔ	
18-7							kʰ ə	
33-7							n øˀ	
74-7							dʑ a ŋ	
81-7							s a ŋ	
83-7							h a k	
89-7							tʰ a ŋ	
90-7							z a	
104-7							h ə	
123-7							tɕʰ a	
122-7							kʰ y	
121-7							m u	
154-7							b a	
159-7							s au	
161-7							t u	
170-7							tsʰ i	
91-7							a	
181-7							h ə	
186-7							kʰ a	
191-7							s ə	
211-7							s a	
210-7							kʰ ɛ̃ː	
217-7							b aˀ	
221-7							ɲ a	
233-7							kʰ a	
246-7							kʰ a	
252-7							tsʰ ɔ ŋ	
253-7							l ɔ ŋ	
261-7							t u	
262-7							s aː	
281-7							kʰ a k	
287-7							l a ŋ	
288-7							ɲ a	
292-7							t y k	
297-7							kʰ a k	
311-7							kʰ i	
332-7							t u	
342-7							a k	
358-7							n ɔ ŋ	
366-7							kʰ ɔ̃ː	
378-7							tɕʰ a k	
382-7							m uː	
392-7							kʰ a k	
397-7							b aˀ	
437-7							h a	
444-7							pʰ l a k	
465-7							kʰ a	
471-7							s y ŋ	
477-7							b ə	
478-7							r a	
481-7							tsʰ a k	
483-7							h a ŋ	
500-7							s a ŋ	
511-7							kʰ	
525-7							s eː	
542-7							dʑ a ŋ	
625-7							ɲ i ŋ	
638-7							ɲ a ŋ	
640-7							pʰ s ɛ̃ː	
656-7							z ɔ̃ː	
657-7							tʰ a ŋ	
659-7							kʰ a	
711-7							s ɔ	
745-7							j a	
818-7							tʰ i k	
825-7							b a	
839-7							kʰ a	
841-7							ə uː	
894-7							b h au	
932-7							s	
936-7							r a	
943-7							b a k	
965-7							tʰ a ŋ	
981-7							kʰ a	
1039-7							h a ŋ	
1044-7							a	
1076-7							b aː	
1126-7							tʰ a k	
1131-7							pʰ h a	
1132-7							kʰ a k	
1166-7							b a k	
1199-7							ʨ a ŋ	
1228-7							ɲ a k	
1282-7							t ɔ	
1283-7							j au	
30-7							s ɔ	
48-7							ɲ u	
59-7							z ɔ	
68-7							a	
69-7							kʰ a ŋ	
78-7							ɲ a ŋ	
77-7							z y k	
88-7							z i k	
100-7							z ɔ	
103-7							s i ŋ	
113-7							pʰ kʰ ə	
116-7							s a k	
142-7							b a k	
155-7							kʰ ɔ ŋ	
10-7							a	
192-7							kʰ a	
198-7							kʰ a ŋ	
232-7							s a ŋ	
247-7							s ə ŋ	
268-7							s ɔ	
282-7							s y	
285-7							tsʰ ɔ ŋ	
306-7							pʰ r a	
315-7							j ɔ	
318-7							j ɔ	
321-7							z a k	
352-7							tʰ a k	
367-7							ɲ a	
368-7							a k	
372-7							s u	
373-7							tʰ i ŋ	
439-7							a aː	
129-7							kʰ a	
390-7							kʰ a	
399-7							h i ŋ	
406-7							n a	
421-7							a a k	
826-7							m a	
432-7							pʰ u k	
436-7							b i	
438-7							ɲ a	
440-7							s a k	
476-7							kʰ a	
491-7							a	
205-7							z y	
513-7							s aː	
515-7							b yː	
516-7							l a k	
520-7							tʰ ə	
524-7							m ə ŋ	
545-7							kʰ a k	
566-7							kʰ a k	
151-7							l i ŋ	
572-7							ɲ aː	
574-7							kʰ a	
579-7							tsʰ ɔ	
583-7							kʰ a	
587-7							tsʰ i k	
597-7							s aː	
612-7							h aː	
622-7							kʰ a	
644-7							j ɔ ŋ	
667-7							kʰ a	
687-7							ɲ ə	
689-7							kʰ ə	
690-7							ʨʰ a ŋ	
733-7							t ɔ ŋ	
738-7							z ɔ k	
752-7							h a	
1-8								kʰ ɔ
5-8								h ɔ
4-8								tʰ a k
6-8								ɲ a ŋ
15-8								kʰ i
55-8								h ɔ
56-8								ɔ
60-8								s ɔ
61-8								tʰ u ŋ
80-8								tɕʰ a k
87-8								kʰ a
86-8								pʰ u u
92-8								pʰ u aː
102-8								m a
106-8								dʑ a k
108-8								kʰ u
107-8								pʰ h aː
112-8								pʰ a ŋ
115-8								s
114-8								tʰ u ŋ
120-8								kʰ u
124-8								ɔ
125-8								tʰ a k
132-8								s ɔ̃ː
131-8								ɲ u ŋ
136-8								h ə
134-8								tɕʰ a k
137-8								ɔ̃ː
138-8								tɕʰ u k
140-8								h s aː
143-8								tɕʰ a k
145-8								tɕʰ a k
147-8								h ɔ
149-8								ɲ a k
153-8								s
152-8								pʰ a ŋ
158-8								dʑ a k
163-8								h ɔ
164-8								h ɔ
167-8								pʰ a ŋ
171-8								ɲ u ŋ
172-8								dʑ a k
173-8								tʰ u
183-8								h ɔ
185-8								m ɔ
188-8								k a ŋ
189-8								tɕ a ŋ
193-8								h ɔ
196-8								s a ŋ
199-8								h eˀ
200-8								tʰ a ŋ
201-8								kʰ ɛ̃ː
202-8								k a
203-8								tʰ u ŋ
204-8								kʰ ɔ
206-8								ɲ a ŋ
117-8								kʰ ɔ
146-8								tɕʰ ɛ k
219-8								p s ɔ
218-8								kʰ a
224-8								s a ŋ
240-8								tɕʰ a k
244-8								ɲ a
255-8								ɲ u
260-8								b ɔ̃ː
263-8								r ɔ
269-8								kʰ dʑ a ŋ
271-8								tɕʰ a k
209-8								tɕʰ ɛ k
277-8								m a k
278-8								tʰ u ŋ
135-8								kʰ uː
284-8								m ɔ
797-8								ɔ
290-8								ɲ a ŋ
289-8								tɕʰ a k
296-8								h u
310-8								s m
319-8								ɔ̃ː
325-8								h ɔ
327-8								kʰ uː
331-8								kʰ ɔ̃ː
337-8								b a a ŋ
338-8								ɲ u ŋ
339-8								a ŋ
350-8								kʰ ɔ
349-8								tʰ u ŋ
357-8								kʰ ɔ
355-8								ɔ̃ː
363-8								s a ŋ
361-8								tʰ ɔ̃ː
365-8								s a ŋ
364-8								tɕʰ a k
375-8								r u k
379-8								s a k
380-8								kʰ ɔ
396-8								ɔ ɔ
400-8								m a
405-8								tʰ a ŋ
404-8								s a ŋ
409-8								r tɕʰ a k
410-8								tɕʰ a k
415-8								b ɔ̃ː
416-8								kʰ a
101-8								ɲ u ŋ
37-8								kʰ ɔ
424-8								h ɔ̃ː
434-8								tɕʰ a ŋ
445-8								b ə
446-8								s ɔ̃ː
451-8								kʰ u
457-8								ɲ a ŋ
456-8								pʰ u aː
464-8								pʰ s a ŋ
473-8								kʰ ɛ̃ː
474-8								a ŋ
479-8								s i ŋ
489-8								ɔ ɔ̃ː
490-8								s ɔ̃ː ŋ
494-8								s ɔ̃ː
503-8								kʰ ɔ̃ː
502-8								s u ŋ
235-8								ɲ u ŋ
519-8								h ɔ
523-8								a k
527-8								kʰ a ŋ
538-8								s
544-8								ɲ a ŋ
850-8								ɔ
554-8								kʰ ɔ̃ː
553-8								ɲ u ŋ
558-8								tʰ a ŋ
561-8								s ɔ
562-8								kʰ ɔ̃ː
564-8								ɔ ɔ
567-8								m ɔ̃ː
570-8								kʰ ɔ
575-8								ɔ̃ː
582-8								h ɔ
585-8								a
589-8								tʰ a ŋ
593-8								tʰ a ŋ
594-8								s u ŋ
595-8								tʰ u ŋ
596-8								ɲ u k
598-8								z u k
599-8								d u
602-8								h ɔ̃ː
603-8								s a k
606-8								s ɔ ŋ
605-8								kʰ ɔ̃ː
620-8								h ɔ
637-8								tɕʰ a k
639-8								kʰ ɔ
645-8								kʰ ɔ̃ː
646-8								r u ŋ
168-8								h dʑ a k
658-8								h a ŋ
665-8								kʰ ɔ
668-8								h ɔ̃ː
677-8								tʰ a ŋ
75-8								tʰ u ŋ
678-8								s ɔ
682-8								ɲ a ŋ
493-8								z ɔ
693-8								s ɔ
694-8								m u
702-8								tɕʰ a ŋ
704-8								m ɔ
176-8								h ɔ
709-8								s a ŋ
710-8								tʰ ɔ k
714-8								m a a k
718-8								kʰ ɔ
719-8								tɕʰ a ŋ
22-8								m ɔ
723-8								tɕ a ŋ
726-8								tɕ a ŋ
729-8								kʰ
730-8								h ɔ̃ː
739-8								pʰ u aː
740-8								b ə
741-8								kʰ a k
744-8								ɔ
743-8								h a ŋ
746-8								tʰ u ŋ
748-8								tʰ ɔ k
747-8								kʰ ɔ
749-8								tʰ a ŋ
751-8								t u
762-8								s a ŋ
764-8								h a ŋ
765-8								kʰ i
788-8								l a
615-8								r a k
803-8								s ɔ
802-8								ɲ a k
808-8								b uː
809-8								tɕ i
819-8								tɕʰ u k
821-8								s ɔ̃ː
820-8								b ɔ̃ː
828-8								s a k
827-8								kʰ ɔ
835-8								ɲ ɔ̃ː
308-8								ɲ ɔ
844-8								z u k
848-8								h ɔ
705-8								h ɔ
613-8								ɔ̃ː
649-8								h dʑ a k
876-8								h ɔ̃ː
878-8								ɲ u ŋ
889-8								h ɔ
898-8								z u k
902-8								h u ŋ
910-8								a ŋ
916-8								h ɔ
919-8								h ɔ
922-8								s ɔ k
930-8								h ɔ
933-8								h aː
939-8								r dʑ a k
947-8								ɲ a ŋ
948-8								ɲ u
963-8								z u
967-8								tɕʰ a k
969-8								s
970-8								kʰ u k
972-8								h ɔ̃ː
731-8								m ɔ
973-8								tɕ a ŋ
974-8								ɲ a
979-8								dʑ a ŋ
182-8								kʰ ɔ
993-8								ɲ a
994-8								a ɔ
1001-8								s ɔ
1002-8								tʰ u k
1005-8								tɕʰ a k
1009-8								kʰ ɔ̃ː
1022-8								s u
1021-8								r u k
1043-8								ɲ u ŋ
1049-8								tʰ u
1065-8								kʰ a
1068-8								ɔ ɔ
1077-8								r u ŋ
1081-8								r u ŋ
1084-8								h u ŋ
1092-8								m u
1091-8								kʰ ɔ
1096-8								h ɔ̃ː
1097-8								kʰ ɔ
1102-8								h u
1104-8								tʰ u
1108-8								tɕʰ a k
552-8								tɕ u
1111-8								pʰ a aː
1116-8								s ɔ̃ː ŋ
722-8								kʰ ɔ̃ː
1141-8								ɲ u ŋ
1147-8								b i
1146-8								h ɔ̃ː
1150-8								h a ŋ
1151-8								u ŋ
1158-8								tɕʰ a k
1159-8								kʰ ɔ
1164-8								tʰ ɔ
1163-8								h ɔ
1167-8								s a ŋ
1171-8								h ɔ
1177-8								s u k
1187-8								kʰ ɔ̃ː
1189-8								ɲ a k
52-8								kʰ ɔ
1195-8								h ɔ̃ː
1203-8								dʑ u k
1211-8								ɔ ɔ
329-8								h ɔ̃ː
1217-8								m a ŋ
72-8								kʰ ɔ
1218-8								tɕʰ a k
1222-8								tɕʰ a ŋ
1229-8								dʑ a ŋ
1238-8								tʰ u ŋ
1249-8								h i
1252-8								ɔ ɔ
1254-8								s u
1253-8								s a ŋ
1257-8								k a
1263-8								kʰ a
1266-8								tɕʰ a k
584-8								tʰ u ŋ
7-8								u u
1191-8								r s a ŋ
13-8								tɕʰ a
18-8								kʰ u
74-8								dʑ a ŋ
81-8								s a ŋ
83-8								z a k
89-8								tʰ ɔ ŋ
90-8								s i k
104-8								h ə
123-8								t u k
122-8								t u k
121-8								m u
154-8								tɕ a
159-8								s i
161-8								s u
91-8								a
181-8								h a
186-8								kʰ ɔ̃ː
191-8								s u
211-8								s a k
210-8								kʰ ɛ k
221-8								ɲ ɔ̃ː
233-8								kʰ u
246-8								kʰ u
261-8								k u
262-8								s u
281-8								kʰ a k
287-8								ɲ a
288-8								ɲ u
292-8								t u k
297-8								kʰ a k
311-8								tɕ ɔ
332-8								s u
342-8								ɔ k
366-8								kʰ ɔ̃ː
378-8								dʑ u k
392-8								tɕʰ a k
437-8								h ɔ̃ː
444-8								pʰ ɲ ɔ k
465-8								kʰ a
471-8								s u ŋ
477-8								tɕ u
478-8								m a
481-8								tɕʰ a k
483-8								z a ŋ
500-8								s a ŋ
511-8								kʰ ŋ
525-8								s u
542-8								tɕʰ a ŋ
625-8								r u ŋ
640-8								t s ɛ
656-8								z ɔ̃ː
657-8								tʰ u ŋ
659-8								tɕ ɔ
711-8								tɕ ɔ
745-8								s a k
825-8								tɕ a
839-8								kʰ ɔ̃ː
894-8								b n ɔ
932-8								s
936-8								m a
943-8								tɕʰ a k
965-8								tʰ u ŋ
981-8								kʰ u
1039-8								s a ŋ
1044-8								u
1126-8								tʰ a k
1131-8								b s a
1132-8								tɕʰ a k
1166-8								tɕʰ a k
1175-8								s a ŋ
944-8								tʰ iː ŋ
1199-8								tɕ u ŋ
1228-8								ɲ a k
1256-8								tɕʰ a ŋ
30-8								s ɔ ŋ
32-8								kʰ u
68-8								a
69-8								tɕʰ a ŋ
78-8								ɲ u ŋ
77-8								z u k
103-8								s u ŋ
142-8								tɕʰ a a k
10-8								a
192-8								kʰ a
198-8								kʰ a ŋ
232-8								s u ŋ
247-8								s a
282-8								s ɔ̃ː
306-8								kʰ kʰ aː
321-8								z a k
367-8								ɲ u
368-8								ɔ k
372-8								s
373-8								tʰ i ŋ
439-8								a aː
129-8								kʰ u
390-8								kʰ ɔ
399-8								h u ŋ
406-8								a a
421-8								a a k
826-8								m a
432-8								pʰ u
438-8								m a
440-8								s a k
476-8								kʰ u
491-8								ɔ
205-8								z ɔ̃ː
513-8								s aː
515-8								p ŋ
516-8								l a k
520-8								tʰ a
524-8								m a ŋ
545-8								p ɔ ə
566-8								tɕʰ a k
151-8								ɲ u ŋ
572-8								ɲ a
574-8								kʰ a
583-8								kʰ a
609-8								kʰ kʰ a k
612-8								h ɔ̃ː
622-8								kʰ u
667-8								kʰ a
687-8								ɲ u k
689-8								kʰ ə
690-8								tɕʰ a ŋ
752-8								h ɔ̃ː
755-8								s a
