COGID	Duhumbi	Jerigaon	Khispi	Khoina	Khoitam	Rahung	Rupa	Shergaon
711-6						tɕʰ oː		
745-6						n a m		
818-6						tʰ i k		
825-6						tʰ ə		
839-6						tɕʰ ɔ		
841-6						j a		
894-6						b ɹ yː		
932-6						s		
936-6						l a		
943-6						pʰ a k		
965-6						d y ŋ		
981-6						d u		
1039-6						s u ŋ		
1076-6						kʰ ɔ		
1126-6						tʰ ɛ t		
1131-6						pʰ uː		
1132-6						tɕʰ a p		
1166-6						d ɛ p		
1175-6						n ə		
944-6						tʰ y ŋ		
1228-6						r a k		
1256-6						tɕ y ŋ		
1282-6						d y		
1283-6						j oː		
30-6						m ɔ̃ː		
32-6						p a		
48-6						dʑ i		
59-6						m ɔ̃ː		
68-6						a		
69-6						h a ŋ		
78-6						l i ŋ		
77-6						z y k		
82-6						pʰ ɛ t		
88-6						z i k		
100-6						z ɔ̃ː		
103-6						s u ŋ		
113-6						b a		
116-6						m a k		
142-6						z ɛ k		
155-6						kʰ a ŋ		
10-6						a		
192-6						g eː		
198-6						tɕʰ a m		
232-6						s a ŋ		
247-6						s		
268-6						tɕʰ yː		
282-6						s uː		
285-6						tɕʰ a m		
306-6						g yː		
315-6						l oː		
318-6						j yː		
321-6						z ɛ p		
352-6						tʰ a ŋ		
367-6						r i		
368-6						i k		
372-6						s u		
373-6						tʰ ɔ ŋ		
439-6						j ɛː		
129-6						b yː		
390-6						tɕʰ ɔ̃ː		
399-6						h u ŋ		
406-6						l uː		
421-6						j ɛ t		
826-6						m ə		
432-6						b ə		
436-6						tɕ ə		
438-6						m ə		
440-6						s eˀ		
476-6						z ĩː		
491-6						ɔ		
205-6						z yː		
513-6						s ə		
515-6						b		
516-6						r ɔ p		
520-6						tʰ		
545-6						p ə		
566-6						k a k		
151-6						l y ŋ		
572-6						l ɛː		
574-6						s ĩː		
579-6						tɕʰ ɔ		
583-6						tɕʰ yː		
587-6						tɕ u p		
609-6						tɕʰ i k		
612-6						h ũ		
166-6						l a k		
622-6						t eˀ		
644-6						j u ŋ		
667-6						dʑ ə		
687-6						n ə		
689-6						g ə		
690-6						tɕ ɛ m		
733-6						tʰ u ŋ		
738-6						tɕʰ eˀ		
752-6						h a		
1-7							g uː	
5-7							n a	
4-7							tʰ i k	
6-7							n a ŋ	
15-7							dʑ i	
55-7							l ɔ	
56-7							a	
60-7							s aː	
61-7							kʰ y ŋ	
80-7							dʑ ɔ k	
87-7							tɕʰ a	
86-7							pʰ l u	
92-7							pʰ l	
102-7							m a	
106-7							pʰ u k	
108-7							d ə	
107-7							pʰ l oː	
112-7							pʰ ɔ m	
115-7							s	
114-7							tʰ u ŋ	
120-7							d u	
124-7							a	
125-7							tʰ ɔ k	
132-7							s ə	
131-7							r i ŋ	
136-7							b ə	
134-7							kʰ a k	
137-7							a	
138-7							d ɔ k	
140-7							h uː	
143-7							tɕʰ a k	
145-7							tɕʰ ũː	
147-7							h aː	
149-7							m i k	
153-7							s	
152-7							kʰ a n	
158-7							k i k	
163-7							l i	
164-7							ɲ yː	
167-7							pʰ a ŋ	
171-7							ɲ y ŋ	
172-7							b y k	
173-7							tʰ ø	
183-7							r aː	
185-7							m uː	
188-7							kʰ ə n	
189-7							ts i n	
193-7							h a	
196-7							m ɔ̃ː	
199-7							tɕʰ aː	
200-7							kʰ a n	
201-7							kʰ i	
202-7							kʰ	
203-7							tʰ u ŋ	
204-7							b yː	
206-7							ɲ a m	
117-7							b yː	
146-7							kʰ eˀ	
219-7							pʰ	
218-7							kʰ aː	
224-7							m ɔ ŋ	
240-7							tɕʰ a k	
244-7							j ɔ	
255-7							n ɔ̃	
260-7							b eˀ	
263-7							r oː	
269-7							dʑ a k	
271-7							tʰ a k	
209-7							kʰ eˀ	
277-7							m ə	
278-7							b u ŋ	
135-7							d ə	
284-7							m yː	
797-7							a	
290-7							l i	
289-7							k i k	
296-7							n i	
310-7							s ə	
319-7							iː	
325-7							r a	
327-7							tʰ aː	
331-7							k au	
337-7							b a ɲ	
338-7							l i ŋ	
339-7							ɔ̃ː	
350-7							kʰ	
349-7							tʰ y ŋ	
357-7							tɕʰ u	
355-7							a	
363-7							b ə n	
361-7							tʰ oː	
365-7							s a ɹ	
364-7							g a	
375-7							r u k	
379-7							s a t	
380-7							kʰ a	
396-7							j oː	
400-7							m uː	
405-7							d a ŋ	
404-7							s u m	
409-7							r ɛ k	
410-7							i k	
415-7							b a	
416-7							b a	
101-7							ɲ u	
37-7							kʰ uː	
424-7							pʰ aː	
434-7							tɕʰ a n	
445-7							p	
446-7							s iː	
451-7							t u	
457-7							n a m	
456-7							b l uː	
464-7							pʰ i ŋ	
473-7							tɕʰ iː	
474-7							ɔ ŋ	
479-7							s i ɹ	
489-7							j ɔ	
490-7							h ɔ̃ː	
494-7							s ə	
503-7							g ə	
502-7							z a ŋ	
235-7							l y ŋ	
519-7							l iː	
523-7							u k	
527-7							kʰ ɛ ŋ	
538-7							s	
544-7							j a m	
850-7							a	
554-7							dʑ ə	
553-7							r i n	
558-7							kʰ ũː ŋ	
561-7							s a	
562-7							p ɔ	
564-7							j aː	
567-7							m ɔ	
570-7							pʰ yː	
575-7							oː	
582-7							l a	
585-7							ɔ	
589-7							kʰ ɔ m	
593-7							d a n	
594-7							l ə ŋ	
595-7							tʰ ø	
596-7							ɲ u k	
598-7							z u	
599-7							d ɛ̃ː	
602-7							z aː	
603-7							l a p	
606-7							s u m	
605-7							b ɔ	
620-7							l a	
637-7							pʰ a k	
639-7							dʑ au	
645-7							kʰ ɔ	
646-7							r ɛ ŋ	
168-7							h ɛ k	
658-7							h a n	
665-7							pʰ uː	
668-7							h uː	
677-7							t a ŋ	
75-7							k u ŋ	
678-7							s uː	
682-7							m a n	
493-7							z yː	
693-7							s ə	
694-7							m uː	
702-7							ʨ ɔ m	
704-7							m uː	
176-7							l uː	
709-7							s	
710-7							t øˀ	
714-7							m a	
718-7							kʰ	
719-7							tɕʰ ũː ŋ	
22-7							m yː	
723-7							ts i ŋ	
726-7							b ɛ ŋ	
729-7							b	
730-7							r aː	
739-7							pʰ l iː	
740-7							b ə	
741-7							kʰ ɔ k	
744-7							ə	
743-7							h a n	
746-7							pʰ u ŋ	
748-7							tʰ ə	
747-7							kʰ yː	
749-7							kʰ a n	
751-7							t ɔ̃ː	
762-7							m a n	
764-7							h a n	
765-7							dʑ i	
788-7							l y m	
615-7							l a k	
803-7							s u	
802-7							w a k	
808-7							b a	
809-7							ts i	
819-7							d y k	
821-7							s u	
820-7							b ɔ	
828-7							s a k	
827-7							p yː	
835-7							n ɔ̃	
308-7							r yː	
844-7							z i	
848-7							m ə	
705-7							l uː	
613-7							ə	
649-7							h ɛ k	
876-7							ʨ ɔ̃ː	
878-7							j u ŋ	
889-7							h ũː	
898-7							n y k	
902-7							h u ŋ	
910-7							a n	
916-7							l iː	
919-7							r aː	
922-7							s i k	
930-7							tɕʰ au	
933-7							k aː	
939-7							r ɛ k	
947-7							w a n	
948-7							n u	
963-7							z uː	
967-7							tɕʰ y k	
969-7							s	
970-7							kʰ u k	
972-7							n ə	
731-7							m yː	
973-7							b i ŋ	
974-7							n ɔ̃	
979-7							z ɔ̃ː n	
182-7							kʰ yː	
993-7							n ə	
994-7							j yː	
1001-7							s ɔ	
1002-7							d u	
1005-7							tɕʰ yː	
1009-7							kʰ oː	
1022-7							s	
1021-7							u k k	
1043-7							w u ŋ	
1049-7							t aː	
1065-7							kʰ ĩː	
1068-7							j au	
1077-7							l y ŋ	
1081-7							r ũː ŋ	
1084-7							h i ŋ	
1092-7							m ə	
1091-7							tɕʰ yː	
1096-7							n ə	
1097-7							g yː	
1102-7							ɲ aː	
1104-7							tʰ ø n	
1108-7							tɕʰ a k	
552-7							dʑ uː	
1111-7							b l oː	
1116-7							s ɔ̃ː	
722-7							kʰ oː	
1141-7							j ũː ŋ	
1147-7							b ə	
1146-7							z ɔ	
1150-7							h a ŋ	
1151-7							u ŋ	
1158-7							h a k	
1159-7							pʰ ũː	
1164-7							tʰ a	
1163-7							l uː	
1167-7							s a ŋ	
1171-7							l aː	
1177-7							z yː	
1187-7							kʰ ɔ̃ː	
1189-7							ɲ i k	
52-7							kʰ uː	
1195-7							z iː	
1203-7							tʰ y k	
1211-7							j au	
329-7							r ɔ	
1217-7							m ə	
72-7							kʰ uː	
1218-7							tɕʰ i k	
1222-7							tɕʰ ø	
1229-7							dʑ a ŋ	
1238-7							d ũː ŋ	
1249-7							m iː	
1252-7							j uː	
1254-7							n ə	
1253-7							s ɔ m	
1257-7							k oː	
1263-7							dʑ ə	
1266-7							dʑ a k	
584-7							t u ŋ	
7-7							w aː	
1191-7							l a ŋ	
13-7							tɕʰ uː	
18-7							dʑ i	
33-7							n ə m	
74-7							t a n	
81-7							s a n	
83-7							m i k	
89-7							tʰ ɔ ŋ	
90-7							z oː	
104-7							m ə	
123-7							tɕʰ ə	
122-7							kʰ ũ	
121-7							m a	
154-7							tɕʰ au	
159-7							s ə	
161-7							kʰ iː	
170-7							dʑ a t	
91-7							a	
181-7							n uː	
186-7							dʑ ə	
191-7							s ə	
211-7							b a	
210-7							kʰ ɔ̃ː	
217-7							k a	
221-7							n yː	
233-7							d u	
246-7							t yː	
252-7							ts a n	
253-7							r a m	
261-7							b y	
262-7							yː	
281-7							ʨ a k	
287-7							l ə	
288-7							l uː	
292-7							d i	
297-7							kʰ ɔ k	
311-7							k iː	
332-7							b uː	
342-7							ɔ	
358-7							j u ŋ	
366-7							k ə	
378-7							tɕʰ ɔ̃	
382-7							m iː	
392-7							dʑ ɔ k	
397-7							b oː	
437-7							h aː	
444-7							pʰ l a k	
465-7							tɕʰ i	
471-7							m ɔ ŋ	
477-7							d	
478-7							r au	
481-7							dʑ a p	
483-7							z a n	
500-7							m i ŋ	
511-7							kʰ	
525-7							tɕʰ iː	
542-7							dʑ ɔ ŋ	
625-7							r u ŋ	
638-7							n u	
640-7							s ɛ̃ː	
656-7							z ə	
657-7							d u ŋ	
659-7							d uː	
711-7							tsʰ au	
745-7							n ə	
818-7							tʰ i k	
825-7							tʰ ə	
839-7							tɕʰ ɔ	
841-7							j u	
894-7							b yː	
932-7							s	
936-7							l a	
943-7							pʰ a k	
965-7							d y ŋ	
981-7							d u	
1039-7							s ɔ ŋ	
1044-7							a	
1076-7							kʰ ɔ	
1126-7							tʰ a t	
1131-7							pʰ uː	
1132-7							tɕʰ a p	
1166-7							d ɛ p	
1199-7							dʑ ɔ ŋ	
1228-7							r a k	
1282-7							d y	
1283-7							j au	
30-7							m ɔ n	
48-7							dʑ i	
59-7							m ɔ̃ː n	
68-7							a	
69-7							h a ŋ	
78-7							l i ŋ	
77-7							z y k	
88-7							z i k	
100-7							z ɔ̃ː n	
103-7							s u ŋ	
113-7							b a	
116-7							m a k	
142-7							z ɛ k	
155-7							kʰ a ŋ	
10-7							a	
192-7							z eː	
198-7							tɕʰ a m	
232-7							s a ŋ	
247-7							s y	
268-7							tsʰ yː	
282-7							s uː	
285-7							tɕʰ a m	
306-7							dʑ r yː	
315-7							l oː	
318-7							j yː	
321-7							z a p	
352-7							tʰ a	
367-7							r i	
368-7							i k	
372-7							s u	
373-7							tʰ ɔ ŋ	
439-7							j aː	
129-7							b yː	
390-7							kʰ ɔ̃ː	
399-7							h u ŋ	
406-7							l uː	
421-7							j a t	
826-7							m ə	
432-7							b ə	
436-7							ts iː	
438-7							m ə	
440-7							s eˀ	
476-7							z ø	
491-7							ɔ	
205-7							z yː	
513-7							s ə	
515-7							b	
516-7							r ɔ p	
520-7							tʰ	
524-7							z ɔ m	
545-7							pʰ aː	
566-7							k a k	
151-7							l y ŋ	
572-7							l aː	
574-7							s ɛ̃ː	
579-7							tsʰ ɔ	
583-7							kʰ yː	
587-7							ts u p	
597-7							s ə	
612-7							h oː	
622-7							t eˀ	
644-7							j u ŋ	
667-7							dʑ ə	
687-7							n ə	
689-7							kʰ ə	
690-7							ʨ a m	
733-7							tʰ u ŋ	
738-7							tsʰ eˀ	
752-7							h a	
1-8								g uː
5-8								n a
4-8								tʰ i k
6-8								n a ŋ
15-8								dʑ i
55-8								l ɔ
56-8								a
60-8								s aː
61-8								kʰ u ŋ
80-8								dʑ ɔ k
87-8								tɕʰ a
86-8								pʰ l u
92-8								pʰ l
102-8								m uː
106-8								pʰ u k
108-8								d u
107-8								pʰ l a
112-8								pʰ ɔ m
115-8								s
114-8								tʰ u ŋ
120-8								d u
124-8								a
125-8								tʰ ɔ k
132-8								s ə
131-8								r i ŋ
136-8								b ə
134-8								kʰ a k
137-8								a
138-8								d ɔ k
140-8								h uː
143-8								tɕʰ a k
145-8								tɕʰ ɔ̃ː
147-8								h aː
149-8								m i k
153-8								s
152-8								kʰ a n
158-8								k i k
163-8								r i
164-8								ɲ iː
167-8								pʰ a ŋ
171-8								ɲ u ŋ
172-8								b u k
173-8								tʰ ɔ
183-8								r aː
185-8								m uː
188-8								kʰ u n
189-8								tɕ i n
193-8								h a
196-8								m ɔ̃ː
199-8								tɕʰ aː
200-8								kʰ a n
201-8								kʰ i
202-8								kʰ ə
203-8								tʰ u ŋ
204-8								b iː
206-8								ɲ a m
117-8								b iː
146-8								kʰ i
219-8								b ə
218-8								kʰ aː
224-8								m ɔ̃ː ŋ
240-8								tɕʰ a k
244-8								j a
255-8								ɲ ɔ̃
260-8								b uː
263-8								r au
269-8								dʑ a k
271-8								tʰ a k
209-8								kʰ i
277-8								m a
278-8								b u ŋ
135-8								d ə
284-8								m iː
797-8								a
290-8								l i
289-8								tɕ i k
296-8								n i
310-8								s
319-8								i
325-8								r a
327-8								tʰ aː
331-8								k au
337-8								b a n
338-8								l i ŋ
339-8								ɔ̃ː
350-8								kʰ
349-8								tʰ u ŋ
357-8								tɕʰ u
355-8								a
363-8								m a n
361-8								tʰ oː
365-8								s a ɹ
364-8								dʑ a t
375-8								r u k
379-8								s a t
380-8								kʰ a
396-8								j oː
400-8								m uː
405-8								d a ŋ
404-8								s ɔ m
409-8								r ɛ k
410-8								i k
415-8								b uː
416-8								b a
101-8								ɲ u
37-8								kʰ uː
424-8								pʰ aː
434-8								tɕʰ a n
445-8								p
446-8								s i
451-8								t u
457-8								n a m
456-8								b l uː
464-8								pʰ i ŋ
473-8								tɕʰ i
474-8								ɔ ŋ
479-8								s i ɹ
489-8								j ɔ
490-8								h ɔ̃ː
494-8								s ə
503-8								k ə
502-8								z a ŋ
235-8								l u ŋ
519-8								l i
523-8								u k
527-8								kʰ ɛ ŋ
538-8								s
544-8								j a m
850-8								a
554-8								dʑ ə
553-8								r i n
558-8								kʰ ɔ̃ː ŋ
561-8								s a
562-8								p a
564-8								j aː
567-8								m ɔ
570-8								pʰ iː
575-8								oː
582-8								l a
585-8								a
589-8								kʰ ɔ m
593-8								d a n
594-8								l u ŋ
595-8								tʰ u
596-8								ɲ u k
598-8								z u
599-8								d ɛ
602-8								z aː
603-8								r a p
606-8								s ɔ m
605-8								b ɔ
620-8								l uː
637-8								pʰ a k
639-8								dʑ au
645-8								kʰ ɔ
646-8								r ɛ ŋ
168-8								h ɛ k
658-8								h a n
665-8								pʰ uː
668-8								h uː
677-8								t a ŋ
75-8								k u ŋ
678-8								s uː
682-8								m a n
493-8								z iː
693-8								s u
694-8								m uː
702-8								tɕ ɔ m
704-8								m uː
176-8								l uː
709-8								s
710-8								t ɔ
714-8								m a
718-8								kʰ
719-8								tɕʰ ɔ̃ː m
22-8								m iː
723-8								tɕ i ŋ
726-8								dʑ ɛ ŋ
729-8								b
730-8								r aː
739-8								pʰ l i
740-8								b ə
741-8								kʰ ɔ k
744-8								a
743-8								h a n
746-8								pʰ u ŋ
748-8								tʰ i
747-8								kʰ iː
749-8								kʰ a n
751-8								t ɔ̃ː
762-8								m a n
764-8								h a n
765-8								dʑ i
788-8								l u m
615-8								l a k
803-8								s u
802-8								b a k
808-8								b a
809-8								tɕ i
819-8								d u k
821-8								s u
820-8								b ɔ
828-8								s a k
827-8								p iː
835-8								n ɔ̃
308-8								r iː
844-8								z i
848-8								m ə
705-8								l uː
613-8								ə
649-8								h ɛ k
876-8								tɕ ɔ̃ː
878-8								j u ŋ
889-8								h ɔ̃ː m
898-8								n u k
902-8								h ɔ̃ː ŋ
910-8								a n
916-8								l i
919-8								r aː
922-8								s i k
930-8								tɕʰ au
933-8								k aː
939-8								r ɛ k
947-8								p a n
948-8								n u
963-8								z uː
967-8								tɕʰ u k
969-8								s
970-8								k u k
972-8								n ə
731-8								m iː
973-8								dʑ i ŋ
974-8								n ɔ̃
979-8								tɕ ɔ̃ː n
182-8								kʰ iː
993-8								n ə
994-8								j iː
1001-8								s a
1002-8								d u
1005-8								tɕʰ iː
1009-8								kʰ oː
1022-8								s u
1021-8								dʑ u k
1043-8								j u ŋ
1049-8								t aː
1065-8								kʰ ĩː
1068-8								j au
1077-8								r u ŋ
1081-8								r ɔ̃ː ŋ
1084-8								h i ŋ
1092-8								m ə
1091-8								tɕʰ i
1096-8								n ə
1097-8								g iː
1102-8								ɲ aː
1104-8								tʰ ɔ
1108-8								tɕʰ a k
552-8								dʑ uː
1111-8								b l a
1116-8								s ɔ̃ː
722-8								kʰ oː
1141-8								j ɔ̃ː ŋ
1147-8								b ə
1146-8								z ɔ
1150-8								h a ŋ
1151-8								u ŋ
1158-8								h a k
1159-8								pʰ ɔ̃ː
1164-8								tʰ
1163-8								r uː
1167-8								s a ŋ
1171-8								l aː
1177-8								z iː
1187-8								kʰ ɔ̃ː
1189-8								ɲ i k
52-8								kʰ uː
1195-8								z i
1203-8								tʰ u k
1211-8								j au
329-8								r a
1217-8								m ə
72-8								kʰ uː
1218-8								tɕʰ i k
1222-8								tɕʰ iː
1229-8								dʑ a ŋ
1238-8								d ɔ̃ː ŋ
1249-8								m i
1252-8								j uː
1254-8								n ə m
1253-8								s ɔ m
1257-8								k au
1263-8								dʑ ə
1266-8								dʑ a k
584-8								t u ŋ
7-8								p aː
1191-8								l a ŋ
13-8								tɕʰ uː
18-8								dʑ i
74-8								t a
81-8								s a n
83-8								m i k
89-8								tʰ ɔ ŋ
90-8								z oː
104-8								m ə
123-8								tɕʰ ə
122-8								kʰ ɔ
121-8								m a
154-8								tɕʰ au
159-8								s ə
161-8								kʰ i
91-8								a
181-8								n uː
186-8								dʑ ə
191-8								s ə
211-8								b a
210-8								kʰ ɔ̃ː
221-8								n iː
233-8								d u
246-8								t iː
261-8								b u
262-8								iː
281-8								tɕ a k
287-8								l u
288-8								l uː
292-8								d i
297-8								kʰ ɔ k
311-8								k i
332-8								b uː
342-8								ɔ
366-8								k ə
378-8								tɕʰ ɔ̃
392-8								dʑ ɔ k
437-8								h aː
444-8								pʰ l a k
465-8								tɕʰ i
471-8								m ɔ ŋ
477-8								d
478-8								r au
481-8								dʑ a p
483-8								z a n
500-8								m i ŋ
511-8								kʰ
525-8								tɕʰ i
542-8								dʑ ɔ ŋ
625-8								r u ŋ
640-8								s ɛ̃ː
656-8								z ə
657-8								d u ŋ
659-8								d uː
711-8								tɕʰ au
745-8								n ə m
825-8								tʰ ə
839-8								tɕʰ ɔ
894-8								b iː
932-8								s
936-8								l a
943-8								pʰ a k
965-8								d u ŋ
981-8								d u
1039-8								s ɔ ŋ
1044-8								a
1126-8								tʰ a t
1131-8								pʰ uː
1132-8								tɕʰ a p
1166-8								d ɛ p
1175-8								ɲ i
944-8								tʰ u ŋ
1199-8								dʑ ɔ̃ː ŋ
1228-8								r a k
1256-8								tɕ u ŋ
30-8								m ɔ n
32-8								dʑ i
68-8								a
69-8								h a ŋ
78-8								l i ŋ
77-8								z u k
103-8								s u ŋ
142-8								z ɛ k
10-8								a
192-8								z eː
198-8								tɕʰ a m
232-8								s a ŋ
247-8								s u
282-8								s uː
306-8								dʑ r iː
321-8								z a t
367-8								r i
368-8								i k
372-8								s u
373-8								tʰ ɔ ŋ
439-8								j aː
129-8								b iː
390-8								tɕʰ ɔ̃ː
399-8								h u ŋ
406-8								l uː
421-8								j a t
826-8								m ə
432-8								b ə
438-8								m ə
440-8								s i
476-8								z iː
491-8								ɔ
205-8								z iː
513-8								s ə
515-8								b
516-8								r ɔ p
520-8								tʰ
524-8								z ɔ m
545-8								pʰ i
566-8								k a k
151-8								l u ŋ
572-8								l aː
574-8								s ɛ̃ː
583-8								kʰ iː
609-8								tɕʰ i k
612-8								h oː
622-8								t eˀ
667-8								dʑ ə
687-8								ɲ ə
689-8								kʰ ə
690-8								tɕ a m
752-8								h a
755-8								n ə m
