index	index_p	rindex	rindex_p	cogid	id_1	segment_1	segment_1_L1	segment_1_L2	segment_1_L3	segment_1_R1	segment_1_R2	segment_1_R3	SC_1	SC_1_L1	SC_1_L2	SC_1_L3	SC_1_R1	SC_1_R2	SC_1_R3	PROSODY_1	PROSODY_1_L1	PROSODY_1_L2	PROSODY_1_L3	PROSODY_1_R1	PROSODY_1_R2	PROSODY_1_R3	id_2	segment_2	segment_2_L1	segment_2_L2	segment_2_L3	segment_2_R1	segment_2_R2	segment_2_R3	SC_2	SC_2_L1	SC_2_L2	SC_2_L3	SC_2_R1	SC_2_R2	SC_2_R3	PROSODY_2	PROSODY_2_L1	PROSODY_2_L2	PROSODY_2_L3	PROSODY_2_R1	PROSODY_2_R2	PROSODY_2_R3	id_3	segment_3	segment_3_L1	segment_3_L2	segment_3_L3	segment_3_R1	segment_3_R2	segment_3_R3	SC_3	SC_3_L1	SC_3_L2	SC_3_L3	SC_3_R1	SC_3_R2	SC_3_R3	PROSODY_3	PROSODY_3_L1	PROSODY_3_L2	PROSODY_3_L3	PROSODY_3_R1	PROSODY_3_R2	PROSODY_3_R3	id_4	segment_4	segment_4_L1	segment_4_L2	segment_4_L3	segment_4_R1	segment_4_R2	segment_4_R3	SC_4	SC_4_L1	SC_4_L2	SC_4_L3	SC_4_R1	SC_4_R2	SC_4_R3	PROSODY_4	PROSODY_4_L1	PROSODY_4_L2	PROSODY_4_L3	PROSODY_4_R1	PROSODY_4_R2	PROSODY_4_R3	id_5	segment_5	segment_5_L1	segment_5_L2	segment_5_L3	segment_5_R1	segment_5_R2	segment_5_R3	SC_5	SC_5_L1	SC_5_L2	SC_5_L3	SC_5_R1	SC_5_R2	SC_5_R3	PROSODY_5	PROSODY_5_L1	PROSODY_5_L2	PROSODY_5_L3	PROSODY_5_R1	PROSODY_5_R2	PROSODY_5_R3	id_6	segment_6	segment_6_L1	segment_6_L2	segment_6_L3	segment_6_R1	segment_6_R2	segment_6_R3	SC_6	SC_6_L1	SC_6_L2	SC_6_L3	SC_6_R1	SC_6_R2	SC_6_R3	PROSODY_6	PROSODY_6_L1	PROSODY_6_L2	PROSODY_6_L3	PROSODY_6_R1	PROSODY_6_R2	PROSODY_6_R3	id_7	segment_7	segment_7_L1	segment_7_L2	segment_7_L3	segment_7_R1	segment_7_R2	segment_7_R3	SC_7	SC_7_L1	SC_7_L2	SC_7_L3	SC_7_R1	SC_7_R2	SC_7_R3	PROSODY_7	PROSODY_7_L1	PROSODY_7_L2	PROSODY_7_L3	PROSODY_7_R1	PROSODY_7_R2	PROSODY_7_R3	id_8	segment_8	segment_8_L1	segment_8_L2	segment_8_L3	segment_8_R1	segment_8_R2	segment_8_R3	SC_8	SC_8_L1	SC_8_L2	SC_8_L3	SC_8_R1	SC_8_R2	SC_8_R3	PROSODY_8	PROSODY_8_L1	PROSODY_8_L2	PROSODY_8_L3	PROSODY_8_R1	PROSODY_8_R2	PROSODY_8_R3	id_9	segment_9	segment_9_L1	segment_9_L2	segment_9_L3	segment_9_R1	segment_9_R2	segment_9_R3	SC_9	SC_9_L1	SC_9_L2	SC_9_L3	SC_9_R1	SC_9_R2	SC_9_R3	PROSODY_9	PROSODY_9_L1	PROSODY_9_L2	PROSODY_9_L3	PROSODY_9_R1	PROSODY_9_R2	PROSODY_9_R3	id_10	segment_10	segment_10_L1	segment_10_L2	segment_10_L3	segment_10_R1	segment_10_R2	segment_10_R3	SC_10	SC_10_L1	SC_10_L2	SC_10_L3	SC_10_R1	SC_10_R2	SC_10_R3	PROSODY_10	PROSODY_10_L1	PROSODY_10_L2	PROSODY_10_L3	PROSODY_10_R1	PROSODY_10_R2	PROSODY_10_R3
2	0.4000	4	0.8000	2274	184	a	g	∅	∅	t	i	i	A	K	∅	∅	T	I	I	7	1	∅	∅	1	7	7																																																																																									185	a	ɣ	∅	∅	t	-	i	A	G	∅	∅	T	_	I	7	3	∅	∅	1	0	7																																																																																								
3	0.6000	3	0.6000	2274	184	t	a	g	∅	i	i	∅	T	A	K	∅	I	I	∅	1	7	1	∅	7	7	∅																																																																																									185	t	a	ɣ	∅	-	i	∅	T	A	G	∅	_	I	∅	1	7	3	∅	0	7	∅																																																																																								
4	0.8000	2	0.4000	2274	184	i	t	a	g	i	∅	∅	I	T	A	K	I	∅	∅	7	1	7	1	7	∅	∅																																																																																									185	-	t	a	ɣ	i	∅	∅	_	T	A	G	I	∅	∅	0	1	7	3	7	∅	∅																																																																																								
5	1.0000	1	0.2000	2274	184	i	i	t	a	∅	∅	∅	I	I	T	A	∅	∅	∅	7	7	1	7	∅	∅	∅																																																																																									185	i	-	t	a	∅	∅	∅	I	_	T	A	∅	∅	∅	7	0	1	7	∅	∅	∅																																																																																								
1	0.1667	6	1.0000	2287																																																																																																															187	t	∅	∅	∅	u	-	m	T	∅	∅	∅	Y	_	M	1	∅	∅	∅	7	0	4																																																																			186	t	∅	∅	∅	u	u	m	T	∅	∅	∅	Y	Y	M	1	∅	∅	∅	7	7	4
2	0.3333	5	0.8333	2287																																																																																																															187	u	t	∅	∅	-	m	b	Y	T	∅	∅	_	M	P	7	1	∅	∅	0	4	1																																																																			186	u	t	∅	∅	u	m	b	Y	T	∅	∅	Y	M	P	7	1	∅	∅	7	4	1
3	0.5000	4	0.6667	2287																																																																																																															187	-	u	t	∅	m	b	o	_	Y	T	∅	M	P	U	0	7	1	∅	4	1	7																																																																			186	u	u	t	∅	m	b	o	Y	Y	T	∅	M	P	U	7	7	1	∅	4	1	7
4	0.6667	3	0.5000	2287																																																																																																															187	m	-	u	t	b	o	∅	M	_	Y	T	P	U	∅	4	0	7	1	1	7	∅																																																																			186	m	u	u	t	b	o	∅	M	Y	Y	T	P	U	∅	4	7	7	1	1	7	∅
5	0.8333	2	0.3333	2287																																																																																																															187	b	m	-	u	o	∅	∅	P	M	_	Y	U	∅	∅	1	4	0	7	7	∅	∅																																																																			186	b	m	u	u	o	∅	∅	P	M	Y	Y	U	∅	∅	1	4	7	7	7	∅	∅
6	1.0000	1	0.1667	2287																																																																																																															187	o	b	m	-	∅	∅	∅	U	P	M	_	∅	∅	∅	7	1	4	0	∅	∅	∅																																																																			186	o	b	m	u	∅	∅	∅	U	P	M	Y	∅	∅	∅	7	1	4	7	∅	∅	∅
1	0.2500	4	1.0000	2300																																																																																																															188	v	∅	∅	∅	á	v	a	B	∅	∅	∅	A	B	A	3	∅	∅	∅	7	3	7																																													189	b	∅	∅	∅	á	b	a	P	∅	∅	∅	A	P	A	1	∅	∅	∅	7	1	7																						
2	0.5000	3	0.7500	2300																																																																																																															188	á	v	∅	∅	v	a	∅	A	B	∅	∅	B	A	∅	7	3	∅	∅	3	7	∅																																													189	á	b	∅	∅	b	a	∅	A	P	∅	∅	P	A	∅	7	1	∅	∅	1	7	∅																						
3	0.7500	2	0.5000	2300																																																																																																															188	v	á	v	∅	a	∅	∅	B	A	B	∅	A	∅	∅	3	7	3	∅	7	∅	∅																																													189	b	á	b	∅	a	∅	∅	P	A	P	∅	A	∅	∅	1	7	1	∅	7	∅	∅																						
4	1.0000	1	0.2500	2300																																																																																																															188	a	v	á	v	∅	∅	∅	A	B	A	B	∅	∅	∅	7	3	7	3	∅	∅	∅																																													189	a	b	á	b	∅	∅	∅	A	P	A	P	∅	∅	∅	7	1	7	1	∅	∅	∅																						
1	0.3333	3	1.0000	2335																																																																			191	f	∅	∅	∅	j	o	∅	B	∅	∅	∅	J	U	∅	3	∅	∅	∅	6	7	∅																																																																																																															190	p	∅	∅	∅	j	o	∅	P	∅	∅	∅	J	U	∅	1	∅	∅	∅	6	7	∅
2	0.6667	2	0.6667	2335																																																																			191	j	f	∅	∅	o	∅	∅	J	B	∅	∅	U	∅	∅	6	3	∅	∅	7	∅	∅																																																																																																															190	j	p	∅	∅	o	∅	∅	J	P	∅	∅	U	∅	∅	6	1	∅	∅	7	∅	∅
3	1.0000	1	0.3333	2335																																																																			191	o	j	f	∅	∅	∅	∅	U	J	B	∅	∅	∅	∅	7	6	3	∅	∅	∅	∅																																																																																																															190	o	j	p	∅	∅	∅	∅	U	J	P	∅	∅	∅	∅	7	6	1	∅	∅	∅	∅
1	0.1667	6	1.0000	2345	192	β	∅	∅	∅	ʊ	l	á	B	∅	∅	∅	Y	L	A	3	∅	∅	∅	7	5	7																																																																																																																																																																																	193	w	∅	∅	∅	u	l	a	W	∅	∅	∅	Y	L	A	6	∅	∅	∅	7	5	7
2	0.3333	5	0.8333	2345	192	ʊ	β	∅	∅	l	á	g	Y	B	∅	∅	L	A	K	7	3	∅	∅	5	7	1																																																																																																																																																																																	193	u	w	∅	∅	l	a	g	Y	W	∅	∅	L	A	K	7	6	∅	∅	5	7	1
3	0.5000	4	0.6667	2345	192	l	ʊ	β	∅	á	g	a	L	Y	B	∅	A	K	A	5	7	3	∅	7	1	7																																																																																																																																																																																	193	l	u	w	∅	a	g	a	L	Y	W	∅	A	K	A	5	7	6	∅	7	1	7
4	0.6667	3	0.5000	2345	192	á	l	ʊ	β	g	a	∅	A	L	Y	B	K	A	∅	7	5	7	3	1	7	∅																																																																																																																																																																																	193	a	l	u	w	g	a	∅	A	L	Y	W	K	A	∅	7	5	7	6	1	7	∅
5	0.8333	2	0.3333	2345	192	g	á	l	ʊ	a	∅	∅	K	A	L	Y	A	∅	∅	1	7	5	7	7	∅	∅																																																																																																																																																																																	193	g	a	l	u	a	∅	∅	K	A	L	Y	A	∅	∅	1	7	5	7	7	∅	∅
6	1.0000	1	0.1667	2345	192	a	g	á	l	∅	∅	∅	A	K	A	L	∅	∅	∅	7	1	7	5	∅	∅	∅																																																																																																																																																																																	193	a	g	a	l	∅	∅	∅	A	K	A	L	∅	∅	∅	7	1	7	5	∅	∅	∅
1	0.1429	7	1.0000	2404	194	ɲ	∅	∅	∅	a	a	ɲ	N	∅	∅	∅	A	A	N	4	∅	∅	∅	7	7	4																																																																																																																																																																																	195	ɲ	∅	∅	∅	a	á	-	N	∅	∅	∅	A	A	_	4	∅	∅	∅	7	7	0
2	0.2857	6	0.8571	2404	194	a	ɲ	∅	∅	a	ɲ	z	A	N	∅	∅	A	N	S	7	4	∅	∅	7	4	3																																																																																																																																																																																	195	a	ɲ	∅	∅	á	-	s	A	N	∅	∅	A	_	S	7	4	∅	∅	7	0	3
3	0.4286	5	0.7143	2404	194	a	a	ɲ	∅	ɲ	z	a	A	A	N	∅	N	S	A	7	7	4	∅	4	3	7																																																																																																																																																																																	195	á	a	ɲ	∅	-	s	-	A	A	N	∅	_	S	_	7	7	4	∅	0	3	0
4	0.5714	4	0.5714	2404	194	ɲ	a	a	ɲ	z	a	a	N	A	A	N	S	A	A	4	7	7	4	3	7	7																																																																																																																																																																																	195	-	á	a	ɲ	s	-	a	_	A	A	N	S	_	A	0	7	7	4	3	0	7
5	0.7143	3	0.4286	2404	194	z	ɲ	a	a	a	a	∅	S	N	A	A	A	A	∅	3	4	7	7	7	7	∅																																																																																																																																																																																	195	s	-	á	a	-	a	∅	S	_	A	A	_	A	∅	3	0	7	7	0	7	∅
6	0.8571	2	0.2857	2404	194	a	z	ɲ	a	a	∅	∅	A	S	N	A	A	∅	∅	7	3	4	7	7	∅	∅																																																																																																																																																																																	195	-	s	-	á	a	∅	∅	_	S	_	A	A	∅	∅	0	3	0	7	7	∅	∅
7	1.0000	1	0.1429	2404	194	a	a	z	ɲ	∅	∅	∅	A	A	S	N	∅	∅	∅	7	7	3	4	∅	∅	∅																																																																																																																																																																																	195	a	-	s	-	∅	∅	∅	A	_	S	_	∅	∅	∅	7	0	3	0	∅	∅	∅
1	0.1667	6	1.0000	2441																																																																																																																																																											197	s	∅	∅	∅	a	-	m	S	∅	∅	∅	A	_	M	3	∅	∅	∅	7	0	4																							196	s	∅	∅	∅	a	a	m	S	∅	∅	∅	A	A	M	3	∅	∅	∅	7	7	4
2	0.3333	5	0.8333	2441																																																																																																																																																											197	a	s	∅	∅	-	m	b	A	S	∅	∅	_	M	P	7	3	∅	∅	0	4	1																							196	a	s	∅	∅	a	m	b	A	S	∅	∅	A	M	P	7	3	∅	∅	7	4	1
3	0.5000	4	0.6667	2441																																																																																																																																																											197	-	a	s	∅	m	b	a	_	A	S	∅	M	P	A	0	7	3	∅	4	1	7																							196	a	a	s	∅	m	b	a	A	A	S	∅	M	P	A	7	7	3	∅	4	1	7
4	0.6667	3	0.5000	2441																																																																																																																																																											197	m	-	a	s	b	a	∅	M	_	A	S	P	A	∅	4	0	7	3	1	7	∅																							196	m	a	a	s	b	a	∅	M	A	A	S	P	A	∅	4	7	7	3	1	7	∅
5	0.8333	2	0.3333	2441																																																																																																																																																											197	b	m	-	a	a	∅	∅	P	M	_	A	A	∅	∅	1	4	0	7	7	∅	∅																							196	b	m	a	a	a	∅	∅	P	M	A	A	A	∅	∅	1	4	7	7	7	∅	∅
6	1.0000	1	0.1667	2441																																																																																																																																																											197	a	b	m	-	∅	∅	∅	A	P	M	_	∅	∅	∅	7	1	4	0	∅	∅	∅																							196	a	b	m	a	∅	∅	∅	A	P	M	A	∅	∅	∅	7	1	4	7	∅	∅	∅
1	0.2500	4	1.0000	2471	198	m	∅	∅	∅	ɔ	s	ɔ	M	∅	∅	∅	U	S	U	4	∅	∅	∅	7	3	7																																																																																									199	m	∅	∅	∅	o	s	o	M	∅	∅	∅	U	S	U	4	∅	∅	∅	7	3	7																																																																																								
2	0.5000	3	0.7500	2471	198	ɔ	m	∅	∅	s	ɔ	∅	U	M	∅	∅	S	U	∅	7	4	∅	∅	3	7	∅																																																																																									199	o	m	∅	∅	s	o	∅	U	M	∅	∅	S	U	∅	7	4	∅	∅	3	7	∅																																																																																								
3	0.7500	2	0.5000	2471	198	s	ɔ	m	∅	ɔ	∅	∅	S	U	M	∅	U	∅	∅	3	7	4	∅	7	∅	∅																																																																																									199	s	o	m	∅	o	∅	∅	S	U	M	∅	U	∅	∅	3	7	4	∅	7	∅	∅																																																																																								
4	1.0000	1	0.2500	2471	198	ɔ	s	ɔ	m	∅	∅	∅	U	S	U	M	∅	∅	∅	7	3	7	4	∅	∅	∅																																																																																									199	o	s	o	m	∅	∅	∅	U	S	U	M	∅	∅	∅	7	3	7	4	∅	∅	∅																																																																																								
1	0.1667	6	1.0000	2496	200	l	∅	∅	∅	a	á	m	L	∅	∅	∅	A	A	M	5	∅	∅	∅	7	7	4																																																																																																																																					201	l	∅	∅	∅	á	-	m	L	∅	∅	∅	A	_	M	5	∅	∅	∅	7	0	4																																												
2	0.3333	5	0.8333	2496	200	a	l	∅	∅	á	m	b	A	L	∅	∅	A	M	P	7	5	∅	∅	7	4	1																																																																																																																																					201	á	l	∅	∅	-	m	b	A	L	∅	∅	_	M	P	7	5	∅	∅	0	4	1																																												
3	0.5000	4	0.6667	2496	200	á	a	l	∅	m	b	a	A	A	L	∅	M	P	A	7	7	5	∅	4	1	7																																																																																																																																					201	-	á	l	∅	m	b	a	_	A	L	∅	M	P	A	0	7	5	∅	4	1	7																																												
4	0.6667	3	0.5000	2496	200	m	á	a	l	b	a	∅	M	A	A	L	P	A	∅	4	7	7	5	1	7	∅																																																																																																																																					201	m	-	á	l	b	a	∅	M	_	A	L	P	A	∅	4	0	7	5	1	7	∅																																												
5	0.8333	2	0.3333	2496	200	b	m	á	a	a	∅	∅	P	M	A	A	A	∅	∅	1	4	7	7	7	∅	∅																																																																																																																																					201	b	m	-	á	a	∅	∅	P	M	_	A	A	∅	∅	1	4	0	7	7	∅	∅																																												
6	1.0000	1	0.1667	2496	200	a	b	m	á	∅	∅	∅	A	P	M	A	∅	∅	∅	7	1	4	7	∅	∅	∅																																																																																																																																					201	a	b	m	-	∅	∅	∅	A	P	M	_	∅	∅	∅	7	1	4	0	∅	∅	∅																																												
1	0.2500	4	1.0000	2508																							203	k	∅	∅	∅	o	n	a	K	∅	∅	∅	U	N	A	1	∅	∅	∅	7	4	7																																																																																																																																																											202	g	∅	∅	∅	o	n	a	K	∅	∅	∅	U	N	A	1	∅	∅	∅	7	4	7
2	0.5000	3	0.7500	2508																							203	o	k	∅	∅	n	a	∅	U	K	∅	∅	N	A	∅	7	1	∅	∅	4	7	∅																																																																																																																																																											202	o	g	∅	∅	n	a	∅	U	K	∅	∅	N	A	∅	7	1	∅	∅	4	7	∅
3	0.7500	2	0.5000	2508																							203	n	o	k	∅	a	∅	∅	N	U	K	∅	A	∅	∅	4	7	1	∅	7	∅	∅																																																																																																																																																											202	n	o	g	∅	a	∅	∅	N	U	K	∅	A	∅	∅	4	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	2508																							203	a	n	o	k	∅	∅	∅	A	N	U	K	∅	∅	∅	7	4	7	1	∅	∅	∅																																																																																																																																																											202	a	n	o	g	∅	∅	∅	A	N	U	K	∅	∅	∅	7	4	7	1	∅	∅	∅
1	0.2500	4	1.0000	2510																																																																			204	l	∅	∅	∅	a	a	l	L	∅	∅	∅	A	A	L	5	∅	∅	∅	7	7	5	205	l	∅	∅	∅	a	-	l	L	∅	∅	∅	A	_	L	5	∅	∅	∅	7	0	5																																																																																																														
2	0.5000	3	0.7500	2510																																																																			204	a	l	∅	∅	a	l	∅	A	L	∅	∅	A	L	∅	7	5	∅	∅	7	5	∅	205	a	l	∅	∅	-	l	∅	A	L	∅	∅	_	L	∅	7	5	∅	∅	0	5	∅																																																																																																														
3	0.7500	2	0.5000	2510																																																																			204	a	a	l	∅	l	∅	∅	A	A	L	∅	L	∅	∅	7	7	5	∅	5	∅	∅	205	-	a	l	∅	l	∅	∅	_	A	L	∅	L	∅	∅	0	7	5	∅	5	∅	∅																																																																																																														
4	1.0000	1	0.2500	2510																																																																			204	l	a	a	l	∅	∅	∅	L	A	A	L	∅	∅	∅	5	7	7	5	∅	∅	∅	205	l	-	a	l	∅	∅	∅	L	_	A	L	∅	∅	∅	5	0	7	5	∅	∅	∅																																																																																																														
1	0.2500	4	1.0000	2561	206	t	∅	∅	∅	i	m	a	T	∅	∅	∅	I	M	A	1	∅	∅	∅	7	4	7																																																																																									207	t	∅	∅	∅	i	m	a	T	∅	∅	∅	I	M	A	1	∅	∅	∅	7	4	7																																																																																								
2	0.5000	3	0.7500	2561	206	i	t	∅	∅	m	a	∅	I	T	∅	∅	M	A	∅	7	1	∅	∅	4	7	∅																																																																																									207	i	t	∅	∅	m	a	∅	I	T	∅	∅	M	A	∅	7	1	∅	∅	4	7	∅																																																																																								
3	0.7500	2	0.5000	2561	206	m	i	t	∅	a	∅	∅	M	I	T	∅	A	∅	∅	4	7	1	∅	7	∅	∅																																																																																									207	m	i	t	∅	a	∅	∅	M	I	T	∅	A	∅	∅	4	7	1	∅	7	∅	∅																																																																																								
4	1.0000	1	0.2500	2561	206	a	m	i	t	∅	∅	∅	A	M	I	T	∅	∅	∅	7	4	7	1	∅	∅	∅																																																																																									207	a	m	i	t	∅	∅	∅	A	M	I	T	∅	∅	∅	7	4	7	1	∅	∅	∅																																																																																								
1	0.3333	3	1.0000	2564																																													208	b	∅	∅	∅	a	-	∅	P	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																							209	ɓ	∅	∅	∅	a	a	∅	P	∅	∅	∅	A	A	∅	1	∅	∅	∅	7	7	∅																																																																																																														
2	0.6667	2	0.6667	2564																																													208	a	b	∅	∅	-	∅	∅	A	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							209	a	ɓ	∅	∅	a	∅	∅	A	P	∅	∅	A	∅	∅	7	1	∅	∅	7	∅	∅																																																																																																														
3	1.0000	1	0.3333	2564																																													208	-	a	b	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							209	a	a	ɓ	∅	∅	∅	∅	A	A	P	∅	∅	∅	∅	7	7	1	∅	∅	∅	∅																																																																																																														
1	0.2500	4	1.0000	2574																							210	s	∅	∅	∅	i	k	e	S	∅	∅	∅	I	K	E	3	∅	∅	∅	7	1	7																																																																			211	z	∅	∅	∅	i	ɣ	e	S	∅	∅	∅	I	G	E	3	∅	∅	∅	7	3	7																																																																																								
2	0.5000	3	0.7500	2574																							210	i	s	∅	∅	k	e	∅	I	S	∅	∅	K	E	∅	7	3	∅	∅	1	7	∅																																																																			211	i	z	∅	∅	ɣ	e	∅	I	S	∅	∅	G	E	∅	7	3	∅	∅	3	7	∅																																																																																								
3	0.7500	2	0.5000	2574																							210	k	i	s	∅	e	∅	∅	K	I	S	∅	E	∅	∅	1	7	3	∅	7	∅	∅																																																																			211	ɣ	i	z	∅	e	∅	∅	G	I	S	∅	E	∅	∅	3	7	3	∅	7	∅	∅																																																																																								
4	1.0000	1	0.2500	2574																							210	e	k	i	s	∅	∅	∅	E	K	I	S	∅	∅	∅	7	1	7	3	∅	∅	∅																																																																			211	e	ɣ	i	z	∅	∅	∅	E	G	I	S	∅	∅	∅	7	3	7	3	∅	∅	∅																																																																																								
1	0.3333	3	1.0000	2619																																																																																																															212	n	∅	∅	∅	d	a	∅	N	∅	∅	∅	T	A	∅	4	∅	∅	∅	1	7	∅																																													213	n̩	∅	∅	∅	t	a	∅	N	∅	∅	∅	T	A	∅	4	∅	∅	∅	1	7	∅																						
2	0.6667	2	0.6667	2619																																																																																																															212	d	n	∅	∅	a	∅	∅	T	N	∅	∅	A	∅	∅	1	4	∅	∅	7	∅	∅																																													213	t	n̩	∅	∅	a	∅	∅	T	N	∅	∅	A	∅	∅	1	4	∅	∅	7	∅	∅																						
3	1.0000	1	0.3333	2619																																																																																																															212	a	d	n	∅	∅	∅	∅	A	T	N	∅	∅	∅	∅	7	1	4	∅	∅	∅	∅																																													213	a	t	n̩	∅	∅	∅	∅	A	T	N	∅	∅	∅	∅	7	1	4	∅	∅	∅	∅																						
1	0.2000	5	1.0000	2641	214	b	∅	∅	∅	ʊ	ʊ	p	P	∅	∅	∅	Y	Y	P	1	∅	∅	∅	7	7	1																																																																																																																																																																																	215	p	∅	∅	∅	u	u	p	P	∅	∅	∅	Y	Y	P	1	∅	∅	∅	7	7	1
2	0.4000	4	0.8000	2641	214	ʊ	b	∅	∅	ʊ	p	ʊ	Y	P	∅	∅	Y	P	Y	7	1	∅	∅	7	1	7																																																																																																																																																																																	215	u	p	∅	∅	u	p	u	Y	P	∅	∅	Y	P	Y	7	1	∅	∅	7	1	7
3	0.6000	3	0.6000	2641	214	ʊ	ʊ	b	∅	p	ʊ	∅	Y	Y	P	∅	P	Y	∅	7	7	1	∅	1	7	∅																																																																																																																																																																																	215	u	u	p	∅	p	u	∅	Y	Y	P	∅	P	Y	∅	7	7	1	∅	1	7	∅
4	0.8000	2	0.4000	2641	214	p	ʊ	ʊ	b	ʊ	∅	∅	P	Y	Y	P	Y	∅	∅	1	7	7	1	7	∅	∅																																																																																																																																																																																	215	p	u	u	p	u	∅	∅	P	Y	Y	P	Y	∅	∅	1	7	7	1	7	∅	∅
5	1.0000	1	0.2000	2641	214	ʊ	p	ʊ	ʊ	∅	∅	∅	Y	P	Y	Y	∅	∅	∅	7	1	7	7	∅	∅	∅																																																																																																																																																																																	215	u	p	u	u	∅	∅	∅	Y	P	Y	Y	∅	∅	∅	7	1	7	7	∅	∅	∅
1	0.2000	5	1.0000	2754																																																																																																																																					216	k	∅	∅	∅	w	e	d	K	∅	∅	∅	W	E	T	1	∅	∅	∅	6	7	1																							217	qʰ	∅	∅	∅	w	e	d	K	∅	∅	∅	W	E	T	1	∅	∅	∅	6	7	1																						
2	0.4000	4	0.8000	2754																																																																																																																																					216	w	k	∅	∅	e	d	i	W	K	∅	∅	E	T	I	6	1	∅	∅	7	1	7																							217	w	qʰ	∅	∅	e	d	i	W	K	∅	∅	E	T	I	6	1	∅	∅	7	1	7																						
3	0.6000	3	0.6000	2754																																																																																																																																					216	e	w	k	∅	d	i	∅	E	W	K	∅	T	I	∅	7	6	1	∅	1	7	∅																							217	e	w	qʰ	∅	d	i	∅	E	W	K	∅	T	I	∅	7	6	1	∅	1	7	∅																						
4	0.8000	2	0.4000	2754																																																																																																																																					216	d	e	w	k	i	∅	∅	T	E	W	K	I	∅	∅	1	7	6	1	7	∅	∅																							217	d	e	w	qʰ	i	∅	∅	T	E	W	K	I	∅	∅	1	7	6	1	7	∅	∅																						
5	1.0000	1	0.2000	2754																																																																																																																																					216	i	d	e	w	∅	∅	∅	I	T	E	W	∅	∅	∅	7	1	7	6	∅	∅	∅																							217	i	d	e	w	∅	∅	∅	I	T	E	W	∅	∅	∅	7	1	7	6	∅	∅	∅																						
1	0.3333	3	1.0000	2767																																																																																									218	ɲ	∅	∅	∅	ɔ	ŋ	∅	N	∅	∅	∅	U	N	∅	4	∅	∅	∅	7	4	∅																																																																			219	n	∅	∅	∅	a	ŋ̍	∅	N	∅	∅	∅	A	N	∅	4	∅	∅	∅	7	4	∅																						
2	0.6667	2	0.6667	2767																																																																																									218	ɔ	ɲ	∅	∅	ŋ	∅	∅	U	N	∅	∅	N	∅	∅	7	4	∅	∅	4	∅	∅																																																																			219	a	n	∅	∅	ŋ̍	∅	∅	A	N	∅	∅	N	∅	∅	7	4	∅	∅	4	∅	∅																						
3	1.0000	1	0.3333	2767																																																																																									218	ŋ	ɔ	ɲ	∅	∅	∅	∅	N	U	N	∅	∅	∅	∅	4	7	4	∅	∅	∅	∅																																																																			219	ŋ̍	a	n	∅	∅	∅	∅	N	A	N	∅	∅	∅	∅	4	7	4	∅	∅	∅	∅																						
1	0.2000	5	1.0000	2807	220	s	∅	∅	∅	a	a	m	S	∅	∅	∅	A	A	M	3	∅	∅	∅	7	7	4																																																																																									221	s	∅	∅	∅	a	-	m	S	∅	∅	∅	A	_	M	3	∅	∅	∅	7	0	4																																																																																								
2	0.4000	4	0.8000	2807	220	a	s	∅	∅	a	m	a	A	S	∅	∅	A	M	A	7	3	∅	∅	7	4	7																																																																																									221	a	s	∅	∅	-	m	a	A	S	∅	∅	_	M	A	7	3	∅	∅	0	4	7																																																																																								
3	0.6000	3	0.6000	2807	220	a	a	s	∅	m	a	∅	A	A	S	∅	M	A	∅	7	7	3	∅	4	7	∅																																																																																									221	-	a	s	∅	m	a	∅	_	A	S	∅	M	A	∅	0	7	3	∅	4	7	∅																																																																																								
4	0.8000	2	0.4000	2807	220	m	a	a	s	a	∅	∅	M	A	A	S	A	∅	∅	4	7	7	3	7	∅	∅																																																																																									221	m	-	a	s	a	∅	∅	M	_	A	S	A	∅	∅	4	0	7	3	7	∅	∅																																																																																								
5	1.0000	1	0.2000	2807	220	a	m	a	a	∅	∅	∅	A	M	A	A	∅	∅	∅	7	4	7	7	∅	∅	∅																																																																																									221	a	m	-	a	∅	∅	∅	A	M	_	A	∅	∅	∅	7	4	0	7	∅	∅	∅																																																																																								
1	0.2500	4	1.0000	2840																																																																																																															223	g	∅	∅	∅	o	ʃ	i	K	∅	∅	∅	U	S	I	1	∅	∅	∅	7	3	7																																																																			222	k	∅	∅	∅	o	s	i	K	∅	∅	∅	U	S	I	1	∅	∅	∅	7	3	7
2	0.5000	3	0.7500	2840																																																																																																															223	o	g	∅	∅	ʃ	i	∅	U	K	∅	∅	S	I	∅	7	1	∅	∅	3	7	∅																																																																			222	o	k	∅	∅	s	i	∅	U	K	∅	∅	S	I	∅	7	1	∅	∅	3	7	∅
3	0.7500	2	0.5000	2840																																																																																																															223	ʃ	o	g	∅	i	∅	∅	S	U	K	∅	I	∅	∅	3	7	1	∅	7	∅	∅																																																																			222	s	o	k	∅	i	∅	∅	S	U	K	∅	I	∅	∅	3	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	2840																																																																																																															223	i	ʃ	o	g	∅	∅	∅	I	S	U	K	∅	∅	∅	7	3	7	1	∅	∅	∅																																																																			222	i	s	o	k	∅	∅	∅	I	S	U	K	∅	∅	∅	7	3	7	1	∅	∅	∅
