index	index_p	rindex	rindex_p	cogid	id_Amharic	segment_Amharic	segment_Amharic_L1	segment_Amharic_L2	segment_Amharic_L3	segment_Amharic_R1	segment_Amharic_R2	segment_Amharic_R3	SC_Amharic	SC_Amharic_L1	SC_Amharic_L2	SC_Amharic_L3	SC_Amharic_R1	SC_Amharic_R2	SC_Amharic_R3	PROSODY_Amharic	PROSODY_Amharic_L1	PROSODY_Amharic_L2	PROSODY_Amharic_L3	PROSODY_Amharic_R1	PROSODY_Amharic_R2	PROSODY_Amharic_R3	id_Argobba	segment_Argobba	segment_Argobba_L1	segment_Argobba_L2	segment_Argobba_L3	segment_Argobba_R1	segment_Argobba_R2	segment_Argobba_R3	SC_Argobba	SC_Argobba_L1	SC_Argobba_L2	SC_Argobba_L3	SC_Argobba_R1	SC_Argobba_R2	SC_Argobba_R3	PROSODY_Argobba	PROSODY_Argobba_L1	PROSODY_Argobba_L2	PROSODY_Argobba_L3	PROSODY_Argobba_R1	PROSODY_Argobba_R2	PROSODY_Argobba_R3	id_Chaha	segment_Chaha	segment_Chaha_L1	segment_Chaha_L2	segment_Chaha_L3	segment_Chaha_R1	segment_Chaha_R2	segment_Chaha_R3	SC_Chaha	SC_Chaha_L1	SC_Chaha_L2	SC_Chaha_L3	SC_Chaha_R1	SC_Chaha_R2	SC_Chaha_R3	PROSODY_Chaha	PROSODY_Chaha_L1	PROSODY_Chaha_L2	PROSODY_Chaha_L3	PROSODY_Chaha_R1	PROSODY_Chaha_R2	PROSODY_Chaha_R3	id_Endegagn	segment_Endegagn	segment_Endegagn_L1	segment_Endegagn_L2	segment_Endegagn_L3	segment_Endegagn_R1	segment_Endegagn_R2	segment_Endegagn_R3	SC_Endegagn	SC_Endegagn_L1	SC_Endegagn_L2	SC_Endegagn_L3	SC_Endegagn_R1	SC_Endegagn_R2	SC_Endegagn_R3	PROSODY_Endegagn	PROSODY_Endegagn_L1	PROSODY_Endegagn_L2	PROSODY_Endegagn_L3	PROSODY_Endegagn_R1	PROSODY_Endegagn_R2	PROSODY_Endegagn_R3	id_Ezha	segment_Ezha	segment_Ezha_L1	segment_Ezha_L2	segment_Ezha_L3	segment_Ezha_R1	segment_Ezha_R2	segment_Ezha_R3	SC_Ezha	SC_Ezha_L1	SC_Ezha_L2	SC_Ezha_L3	SC_Ezha_R1	SC_Ezha_R2	SC_Ezha_R3	PROSODY_Ezha	PROSODY_Ezha_L1	PROSODY_Ezha_L2	PROSODY_Ezha_L3	PROSODY_Ezha_R1	PROSODY_Ezha_R2	PROSODY_Ezha_R3	id_Geez	segment_Geez	segment_Geez_L1	segment_Geez_L2	segment_Geez_L3	segment_Geez_R1	segment_Geez_R2	segment_Geez_R3	SC_Geez	SC_Geez_L1	SC_Geez_L2	SC_Geez_L3	SC_Geez_R1	SC_Geez_R2	SC_Geez_R3	PROSODY_Geez	PROSODY_Geez_L1	PROSODY_Geez_L2	PROSODY_Geez_L3	PROSODY_Geez_R1	PROSODY_Geez_R2	PROSODY_Geez_R3	id_Gumer	segment_Gumer	segment_Gumer_L1	segment_Gumer_L2	segment_Gumer_L3	segment_Gumer_R1	segment_Gumer_R2	segment_Gumer_R3	SC_Gumer	SC_Gumer_L1	SC_Gumer_L2	SC_Gumer_L3	SC_Gumer_R1	SC_Gumer_R2	SC_Gumer_R3	PROSODY_Gumer	PROSODY_Gumer_L1	PROSODY_Gumer_L2	PROSODY_Gumer_L3	PROSODY_Gumer_R1	PROSODY_Gumer_R2	PROSODY_Gumer_R3	id_Gura	segment_Gura	segment_Gura_L1	segment_Gura_L2	segment_Gura_L3	segment_Gura_R1	segment_Gura_R2	segment_Gura_R3	SC_Gura	SC_Gura_L1	SC_Gura_L2	SC_Gura_L3	SC_Gura_R1	SC_Gura_R2	SC_Gura_R3	PROSODY_Gura	PROSODY_Gura_L1	PROSODY_Gura_L2	PROSODY_Gura_L3	PROSODY_Gura_R1	PROSODY_Gura_R2	PROSODY_Gura_R3	id_Gyeto	segment_Gyeto	segment_Gyeto_L1	segment_Gyeto_L2	segment_Gyeto_L3	segment_Gyeto_R1	segment_Gyeto_R2	segment_Gyeto_R3	SC_Gyeto	SC_Gyeto_L1	SC_Gyeto_L2	SC_Gyeto_L3	SC_Gyeto_R1	SC_Gyeto_R2	SC_Gyeto_R3	PROSODY_Gyeto	PROSODY_Gyeto_L1	PROSODY_Gyeto_L2	PROSODY_Gyeto_L3	PROSODY_Gyeto_R1	PROSODY_Gyeto_R2	PROSODY_Gyeto_R3	id_Harari	segment_Harari	segment_Harari_L1	segment_Harari_L2	segment_Harari_L3	segment_Harari_R1	segment_Harari_R2	segment_Harari_R3	SC_Harari	SC_Harari_L1	SC_Harari_L2	SC_Harari_L3	SC_Harari_R1	SC_Harari_R2	SC_Harari_R3	PROSODY_Harari	PROSODY_Harari_L1	PROSODY_Harari_L2	PROSODY_Harari_L3	PROSODY_Harari_R1	PROSODY_Harari_R2	PROSODY_Harari_R3	id_Inor	segment_Inor	segment_Inor_L1	segment_Inor_L2	segment_Inor_L3	segment_Inor_R1	segment_Inor_R2	segment_Inor_R3	SC_Inor	SC_Inor_L1	SC_Inor_L2	SC_Inor_L3	SC_Inor_R1	SC_Inor_R2	SC_Inor_R3	PROSODY_Inor	PROSODY_Inor_L1	PROSODY_Inor_L2	PROSODY_Inor_L3	PROSODY_Inor_R1	PROSODY_Inor_R2	PROSODY_Inor_R3	id_Kistane	segment_Kistane	segment_Kistane_L1	segment_Kistane_L2	segment_Kistane_L3	segment_Kistane_R1	segment_Kistane_R2	segment_Kistane_R3	SC_Kistane	SC_Kistane_L1	SC_Kistane_L2	SC_Kistane_L3	SC_Kistane_R1	SC_Kistane_R2	SC_Kistane_R3	PROSODY_Kistane	PROSODY_Kistane_L1	PROSODY_Kistane_L2	PROSODY_Kistane_L3	PROSODY_Kistane_R1	PROSODY_Kistane_R2	PROSODY_Kistane_R3	id_Mesqan	segment_Mesqan	segment_Mesqan_L1	segment_Mesqan_L2	segment_Mesqan_L3	segment_Mesqan_R1	segment_Mesqan_R2	segment_Mesqan_R3	SC_Mesqan	SC_Mesqan_L1	SC_Mesqan_L2	SC_Mesqan_L3	SC_Mesqan_R1	SC_Mesqan_R2	SC_Mesqan_R3	PROSODY_Mesqan	PROSODY_Mesqan_L1	PROSODY_Mesqan_L2	PROSODY_Mesqan_L3	PROSODY_Mesqan_R1	PROSODY_Mesqan_R2	PROSODY_Mesqan_R3	id_Muher	segment_Muher	segment_Muher_L1	segment_Muher_L2	segment_Muher_L3	segment_Muher_R1	segment_Muher_R2	segment_Muher_R3	SC_Muher	SC_Muher_L1	SC_Muher_L2	SC_Muher_L3	SC_Muher_R1	SC_Muher_R2	SC_Muher_R3	PROSODY_Muher	PROSODY_Muher_L1	PROSODY_Muher_L2	PROSODY_Muher_L3	PROSODY_Muher_R1	PROSODY_Muher_R2	PROSODY_Muher_R3	id_Silte	segment_Silte	segment_Silte_L1	segment_Silte_L2	segment_Silte_L3	segment_Silte_R1	segment_Silte_R2	segment_Silte_R3	SC_Silte	SC_Silte_L1	SC_Silte_L2	SC_Silte_L3	SC_Silte_R1	SC_Silte_R2	SC_Silte_R3	PROSODY_Silte	PROSODY_Silte_L1	PROSODY_Silte_L2	PROSODY_Silte_L3	PROSODY_Silte_R1	PROSODY_Silte_R2	PROSODY_Silte_R3	id_Tigre	segment_Tigre	segment_Tigre_L1	segment_Tigre_L2	segment_Tigre_L3	segment_Tigre_R1	segment_Tigre_R2	segment_Tigre_R3	SC_Tigre	SC_Tigre_L1	SC_Tigre_L2	SC_Tigre_L3	SC_Tigre_R1	SC_Tigre_R2	SC_Tigre_R3	PROSODY_Tigre	PROSODY_Tigre_L1	PROSODY_Tigre_L2	PROSODY_Tigre_L3	PROSODY_Tigre_R1	PROSODY_Tigre_R2	PROSODY_Tigre_R3	id_Tigrigna	segment_Tigrigna	segment_Tigrigna_L1	segment_Tigrigna_L2	segment_Tigrigna_L3	segment_Tigrigna_R1	segment_Tigrigna_R2	segment_Tigrigna_R3	SC_Tigrigna	SC_Tigrigna_L1	SC_Tigrigna_L2	SC_Tigrigna_L3	SC_Tigrigna_R1	SC_Tigrigna_R2	SC_Tigrigna_R3	PROSODY_Tigrigna	PROSODY_Tigrigna_L1	PROSODY_Tigrigna_L2	PROSODY_Tigrigna_L3	PROSODY_Tigrigna_R1	PROSODY_Tigrigna_R2	PROSODY_Tigrigna_R3	id_Wolane	segment_Wolane	segment_Wolane_L1	segment_Wolane_L2	segment_Wolane_L3	segment_Wolane_R1	segment_Wolane_R2	segment_Wolane_R3	SC_Wolane	SC_Wolane_L1	SC_Wolane_L2	SC_Wolane_L3	SC_Wolane_R1	SC_Wolane_R2	SC_Wolane_R3	PROSODY_Wolane	PROSODY_Wolane_L1	PROSODY_Wolane_L2	PROSODY_Wolane_L3	PROSODY_Wolane_R1	PROSODY_Wolane_R2	PROSODY_Wolane_R3	id_Zway	segment_Zway	segment_Zway_L1	segment_Zway_L2	segment_Zway_L3	segment_Zway_R1	segment_Zway_R2	segment_Zway_R3	SC_Zway	SC_Zway_L1	SC_Zway_L2	SC_Zway_L3	SC_Zway_R1	SC_Zway_R2	SC_Zway_R3	PROSODY_Zway	PROSODY_Zway_L1	PROSODY_Zway_L2	PROSODY_Zway_L3	PROSODY_Zway_R1	PROSODY_Zway_R2	PROSODY_Zway_R3
4	1.0000	1	0.2500	492	784	ai̯	h	ə	s	∅	∅	∅	A	H	E	S	∅	∅	∅	7	3	7	3	∅	∅	∅																																																																																									785	ai̯	ħ	ə	tsʼ	∅	∅	∅	A	H	E	T	∅	∅	∅	7	3	7	1	∅	∅	∅																																																																																																																																																																																																																													786	ai̯	ħ	ə	s	∅	∅	∅	A	H	E	S	∅	∅	∅	7	3	7	3	∅	∅	∅																																												
1	0.1667	6	1.0000	493	787	ʔ	∅	∅	∅	ɨ	-	h	H	∅	∅	∅	I	_	H	1	∅	∅	∅	7	0	3																																																																																									788	ʔ	∅	∅	∅	ɨ	-	ħ	H	∅	∅	∅	I	_	H	1	∅	∅	∅	7	0	3																																																																			789	ʔ	∅	∅	∅	a	l	ħ	H	∅	∅	∅	A	L	H	1	∅	∅	∅	7	5	3																																																																																																																																																																																																						
2	0.3333	5	0.8333	493	787	ɨ	ʔ	∅	∅	-	h	u	I	H	∅	∅	_	H	Y	7	1	∅	∅	0	3	7																																																																																									788	ɨ	ʔ	∅	∅	-	ħ	u	I	H	∅	∅	_	H	Y	7	1	∅	∅	0	3	7																																																																			789	a	ʔ	∅	∅	l	ħ	a	A	H	∅	∅	L	H	A	7	1	∅	∅	5	3	7																																																																																																																																																																																																						
3	0.5000	4	0.6667	493	787	-	ɨ	ʔ	∅	h	u	d	_	I	H	∅	H	Y	T	0	7	1	∅	3	7	1																																																																																									788	-	ɨ	ʔ	∅	ħ	u	d	_	I	H	∅	H	Y	T	0	7	1	∅	3	7	1																																																																			789	l	a	ʔ	∅	ħ	a	d	L	A	H	∅	H	A	T	5	7	1	∅	3	7	1																																																																																																																																																																																																						
4	0.6667	3	0.5000	493	787	h	-	ɨ	ʔ	u	d	∅	H	_	I	H	Y	T	∅	3	0	7	1	7	1	∅																																																																																									788	ħ	-	ɨ	ʔ	u	d	∅	H	_	I	H	Y	T	∅	3	0	7	1	7	1	∅																																																																			789	ħ	l	a	ʔ	a	d	∅	H	L	A	H	A	T	∅	3	5	7	1	7	1	∅																																																																																																																																																																																																						
5	0.8333	2	0.3333	493	787	u	h	-	ɨ	d	∅	∅	Y	H	_	I	T	∅	∅	7	3	0	7	1	∅	∅																																																																																									788	u	ħ	-	ɨ	d	∅	∅	Y	H	_	I	T	∅	∅	7	3	0	7	1	∅	∅																																																																			789	a	ħ	l	a	d	∅	∅	A	H	L	A	T	∅	∅	7	3	5	7	1	∅	∅																																																																																																																																																																																																						
6	1.0000	1	0.1667	493	787	d	u	h	-	∅	∅	∅	T	Y	H	_	∅	∅	∅	1	7	3	0	∅	∅	∅																																																																																									788	d	u	ħ	-	∅	∅	∅	T	Y	H	_	∅	∅	∅	1	7	3	0	∅	∅	∅																																																																			789	d	a	ħ	l	∅	∅	∅	T	A	H	L	∅	∅	∅	1	7	3	5	∅	∅	∅																																																																																																																																																																																																						
1	0.2000	5	1.0000	495																							790	tʃ	∅	∅	∅	ə	h	e	T	∅	∅	∅	E	H	E	1	∅	∅	∅	7	3	7	791	tʃʼ	∅	∅	∅	-	-	e	T	∅	∅	∅	_	_	E	1	∅	∅	∅	0	0	7																							792	tʃʼ	∅	∅	∅	-	-	e	T	∅	∅	∅	_	_	E	1	∅	∅	∅	0	0	7																							793	tʃʼ	∅	∅	∅	-	-	e	T	∅	∅	∅	_	_	E	1	∅	∅	∅	0	0	7	794	tʃʼ	∅	∅	∅	-	-	e	T	∅	∅	∅	_	_	E	1	∅	∅	∅	0	0	7																																																																																									795	tʃʼ	∅	∅	∅	-	-	e	T	∅	∅	∅	_	_	E	1	∅	∅	∅	0	0	7																																																																																																																																				
2	0.4000	4	0.8000	495																							790	ə	tʃ	∅	∅	h	e	d	E	T	∅	∅	H	E	T	7	1	∅	∅	3	7	1	791	-	tʃʼ	∅	∅	-	e	t	_	T	∅	∅	_	E	T	0	1	∅	∅	0	7	1																							792	-	tʃʼ	∅	∅	-	e	t	_	T	∅	∅	_	E	T	0	1	∅	∅	0	7	1																							793	-	tʃʼ	∅	∅	-	e	t	_	T	∅	∅	_	E	T	0	1	∅	∅	0	7	1	794	-	tʃʼ	∅	∅	-	e	t	_	T	∅	∅	_	E	T	0	1	∅	∅	0	7	1																																																																																									795	-	tʃʼ	∅	∅	-	e	t	_	T	∅	∅	_	E	T	0	1	∅	∅	0	7	1																																																																																																																																				
3	0.6000	3	0.6000	495																							790	h	ə	tʃ	∅	e	d	∅	H	E	T	∅	E	T	∅	3	7	1	∅	7	1	∅	791	-	-	tʃʼ	∅	e	t	∅	_	_	T	∅	E	T	∅	0	0	1	∅	7	1	∅																							792	-	-	tʃʼ	∅	e	t	∅	_	_	T	∅	E	T	∅	0	0	1	∅	7	1	∅																							793	-	-	tʃʼ	∅	e	t	∅	_	_	T	∅	E	T	∅	0	0	1	∅	7	1	∅	794	-	-	tʃʼ	∅	e	t	∅	_	_	T	∅	E	T	∅	0	0	1	∅	7	1	∅																																																																																									795	-	-	tʃʼ	∅	e	t	∅	_	_	T	∅	E	T	∅	0	0	1	∅	7	1	∅																																																																																																																																				
4	0.8000	2	0.4000	495																							790	e	h	ə	tʃ	d	∅	∅	E	H	E	T	T	∅	∅	7	3	7	1	1	∅	∅	791	e	-	-	tʃʼ	t	∅	∅	E	_	_	T	T	∅	∅	7	0	0	1	1	∅	∅																							792	e	-	-	tʃʼ	t	∅	∅	E	_	_	T	T	∅	∅	7	0	0	1	1	∅	∅																							793	e	-	-	tʃʼ	t	∅	∅	E	_	_	T	T	∅	∅	7	0	0	1	1	∅	∅	794	e	-	-	tʃʼ	t	∅	∅	E	_	_	T	T	∅	∅	7	0	0	1	1	∅	∅																																																																																									795	e	-	-	tʃʼ	t	∅	∅	E	_	_	T	T	∅	∅	7	0	0	1	1	∅	∅																																																																																																																																				
5	1.0000	1	0.2000	495																							790	d	e	h	ə	∅	∅	∅	T	E	H	E	∅	∅	∅	1	7	3	7	∅	∅	∅	791	t	e	-	-	∅	∅	∅	T	E	_	_	∅	∅	∅	1	7	0	0	∅	∅	∅																							792	t	e	-	-	∅	∅	∅	T	E	_	_	∅	∅	∅	1	7	0	0	∅	∅	∅																							793	t	e	-	-	∅	∅	∅	T	E	_	_	∅	∅	∅	1	7	0	0	∅	∅	∅	794	t	e	-	-	∅	∅	∅	T	E	_	_	∅	∅	∅	1	7	0	0	∅	∅	∅																																																																																									795	t	e	-	-	∅	∅	∅	T	E	_	_	∅	∅	∅	1	7	0	0	∅	∅	∅																																																																																																																																				
1	0.1429	7	1.0000	498																																													796	m	∅	∅	∅	ə	tʃʼ	ə	M	∅	∅	∅	E	T	E	4	∅	∅	∅	7	1	7																																																																																									797	m	∅	∅	∅	ə	tʃʼ	ə	M	∅	∅	∅	E	T	E	4	∅	∅	∅	7	1	7																																																																			798	m	∅	∅	∅	o	tʃʼ	ə	M	∅	∅	∅	U	T	E	4	∅	∅	∅	7	1	7	799	m	∅	∅	∅	e	tʃʼ	ə	M	∅	∅	∅	E	T	E	4	∅	∅	∅	7	1	7																							800	b	∅	∅	∅	o	tʃʼ	ə	P	∅	∅	∅	U	T	E	1	∅	∅	∅	7	1	7																																													801	b	∅	∅	∅	o	tʃʼ	ə	P	∅	∅	∅	U	T	E	1	∅	∅	∅	7	1	7																						
2	0.2857	6	0.8571	498																																													796	ə	m	∅	∅	tʃʼ	ə	kʼ	E	M	∅	∅	T	E	K	7	4	∅	∅	1	7	1																																																																																									797	ə	m	∅	∅	tʃʼ	ə	kʼ	E	M	∅	∅	T	E	K	7	4	∅	∅	1	7	1																																																																			798	o	m	∅	∅	tʃʼ	ə	kʼ	U	M	∅	∅	T	E	K	7	4	∅	∅	1	7	1	799	e	m	∅	∅	tʃʼ	ə	kʼ	E	M	∅	∅	T	E	K	7	4	∅	∅	1	7	1																							800	o	b	∅	∅	tʃʼ	ə	kʼ	U	P	∅	∅	T	E	K	7	1	∅	∅	1	7	1																																													801	o	b	∅	∅	tʃʼ	ə	kʼ	U	P	∅	∅	T	E	K	7	1	∅	∅	1	7	1																						
3	0.4286	5	0.7143	498																																													796	tʃʼ	ə	m	∅	ə	kʼ	ə	T	E	M	∅	E	K	E	1	7	4	∅	7	1	7																																																																																									797	tʃʼ	ə	m	∅	ə	kʼ	ə	T	E	M	∅	E	K	E	1	7	4	∅	7	1	7																																																																			798	tʃʼ	o	m	∅	ə	kʼ	ə	T	U	M	∅	E	K	E	1	7	4	∅	7	1	7	799	tʃʼ	e	m	∅	ə	kʼ	ə	T	E	M	∅	E	K	E	1	7	4	∅	7	1	7																							800	tʃʼ	o	b	∅	ə	kʼ	ə	T	U	P	∅	E	K	E	1	7	1	∅	7	1	7																																													801	tʃʼ	o	b	∅	ə	kʼ	ə	T	U	P	∅	E	K	E	1	7	1	∅	7	1	7																						
4	0.5714	4	0.5714	498																																													796	ə	tʃʼ	ə	m	kʼ	ə	m	E	T	E	M	K	E	M	7	1	7	4	1	7	4																																																																																									797	ə	tʃʼ	ə	m	kʼ	ə	m	E	T	E	M	K	E	M	7	1	7	4	1	7	4																																																																			798	ə	tʃʼ	o	m	kʼ	ə	m	E	T	U	M	K	E	M	7	1	7	4	1	7	4	799	ə	tʃʼ	e	m	kʼ	ə	m	E	T	E	M	K	E	M	7	1	7	4	1	7	4																							800	ə	tʃʼ	o	b	kʼ	ə	-	E	T	U	P	K	E	_	7	1	7	1	1	7	0																																													801	ə	tʃʼ	o	b	kʼ	ə	-	E	T	U	P	K	E	_	7	1	7	1	1	7	0																						
5	0.7143	3	0.4286	498																																													796	kʼ	ə	tʃʼ	ə	ə	m	∅	K	E	T	E	E	M	∅	1	7	1	7	7	4	∅																																																																																									797	kʼ	ə	tʃʼ	ə	ə	m	∅	K	E	T	E	E	M	∅	1	7	1	7	7	4	∅																																																																			798	kʼ	ə	tʃʼ	o	ə	m	∅	K	E	T	U	E	M	∅	1	7	1	7	7	4	∅	799	kʼ	ə	tʃʼ	e	ə	m	∅	K	E	T	E	E	M	∅	1	7	1	7	7	4	∅																							800	kʼ	ə	tʃʼ	o	ə	-	∅	K	E	T	U	E	_	∅	1	7	1	7	7	0	∅																																													801	kʼ	ə	tʃʼ	o	ə	-	∅	K	E	T	U	E	_	∅	1	7	1	7	7	0	∅																						
6	0.8571	2	0.2857	498																																													796	ə	kʼ	ə	tʃʼ	m	∅	∅	E	K	E	T	M	∅	∅	7	1	7	1	4	∅	∅																																																																																									797	ə	kʼ	ə	tʃʼ	m	∅	∅	E	K	E	T	M	∅	∅	7	1	7	1	4	∅	∅																																																																			798	ə	kʼ	ə	tʃʼ	m	∅	∅	E	K	E	T	M	∅	∅	7	1	7	1	4	∅	∅	799	ə	kʼ	ə	tʃʼ	m	∅	∅	E	K	E	T	M	∅	∅	7	1	7	1	4	∅	∅																							800	ə	kʼ	ə	tʃʼ	-	∅	∅	E	K	E	T	_	∅	∅	7	1	7	1	0	∅	∅																																													801	ə	kʼ	ə	tʃʼ	-	∅	∅	E	K	E	T	_	∅	∅	7	1	7	1	0	∅	∅																						
7	1.0000	1	0.1429	498																																													796	m	ə	kʼ	ə	∅	∅	∅	M	E	K	E	∅	∅	∅	4	7	1	7	∅	∅	∅																																																																																									797	m	ə	kʼ	ə	∅	∅	∅	M	E	K	E	∅	∅	∅	4	7	1	7	∅	∅	∅																																																																			798	m	ə	kʼ	ə	∅	∅	∅	M	E	K	E	∅	∅	∅	4	7	1	7	∅	∅	∅	799	m	ə	kʼ	ə	∅	∅	∅	M	E	K	E	∅	∅	∅	4	7	1	7	∅	∅	∅																							800	-	ə	kʼ	ə	∅	∅	∅	_	E	K	E	∅	∅	∅	0	7	1	7	∅	∅	∅																																													801	-	ə	kʼ	ə	∅	∅	∅	_	E	K	E	∅	∅	∅	0	7	1	7	∅	∅	∅																						
1	0.2500	4	1.0000	499																																													802	l	∅	∅	∅	a	l	e	L	∅	∅	∅	A	L	E	5	∅	∅	∅	7	5	7																							803	l	∅	∅	∅	a	l	e	L	∅	∅	∅	A	L	E	5	∅	∅	∅	7	5	7																																													804	l	∅	∅	∅	a	l	e	L	∅	∅	∅	A	L	E	5	∅	∅	∅	7	5	7																																													805	l	∅	∅	∅	a	l	e	L	∅	∅	∅	A	L	E	5	∅	∅	∅	7	5	7																																																																																																																																																																																
2	0.5000	3	0.7500	499																																													802	a	l	∅	∅	l	e	∅	A	L	∅	∅	L	E	∅	7	5	∅	∅	5	7	∅																							803	a	l	∅	∅	l	e	∅	A	L	∅	∅	L	E	∅	7	5	∅	∅	5	7	∅																																													804	a	l	∅	∅	l	e	∅	A	L	∅	∅	L	E	∅	7	5	∅	∅	5	7	∅																																													805	a	l	∅	∅	l	e	∅	A	L	∅	∅	L	E	∅	7	5	∅	∅	5	7	∅																																																																																																																																																																																
3	0.7500	2	0.5000	499																																													802	l	a	l	∅	e	∅	∅	L	A	L	∅	E	∅	∅	5	7	5	∅	7	∅	∅																							803	l	a	l	∅	e	∅	∅	L	A	L	∅	E	∅	∅	5	7	5	∅	7	∅	∅																																													804	l	a	l	∅	e	∅	∅	L	A	L	∅	E	∅	∅	5	7	5	∅	7	∅	∅																																													805	l	a	l	∅	e	∅	∅	L	A	L	∅	E	∅	∅	5	7	5	∅	7	∅	∅																																																																																																																																																																																
4	1.0000	1	0.2500	499																																													802	e	l	a	l	∅	∅	∅	E	L	A	L	∅	∅	∅	7	5	7	5	∅	∅	∅																							803	e	l	a	l	∅	∅	∅	E	L	A	L	∅	∅	∅	7	5	7	5	∅	∅	∅																																													804	e	l	a	l	∅	∅	∅	E	L	A	L	∅	∅	∅	7	5	7	5	∅	∅	∅																																													805	e	l	a	l	∅	∅	∅	E	L	A	L	∅	∅	∅	7	5	7	5	∅	∅	∅																																																																																																																																																																																
1	0.1000	10	1.0000	501																																													806	m	∅	∅	∅	a	t	-	M	∅	∅	∅	A	T	_	4	∅	∅	∅	7	1	0	807	ʔ	∅	∅	∅	ɨ	mː	a	H	∅	∅	∅	I	M	A	1	∅	∅	∅	7	4	7	808	ʔ	∅	∅	∅	ɨ	mː	a	H	∅	∅	∅	I	M	A	1	∅	∅	∅	7	4	7																																													809	h	∅	∅	∅	ɨ	m	-	H	∅	∅	∅	I	M	_	3	∅	∅	∅	7	4	0																																																																																																																																																											810	ʔ	∅	∅	∅	ɨ	b	-	H	∅	∅	∅	I	P	_	1	∅	∅	∅	7	1	0																																																																		
2	0.2000	9	0.9000	501																																													806	a	m	∅	∅	t	-	-	A	M	∅	∅	T	_	_	7	4	∅	∅	1	0	0	807	ɨ	ʔ	∅	∅	mː	a	t	I	H	∅	∅	M	A	T	7	1	∅	∅	4	7	1	808	ɨ	ʔ	∅	∅	mː	a	t	I	H	∅	∅	M	A	T	7	1	∅	∅	4	7	1																																													809	ɨ	h	∅	∅	m	-	-	I	H	∅	∅	M	_	_	7	3	∅	∅	4	0	0																																																																																																																																																											810	ɨ	ʔ	∅	∅	b	-	h	I	H	∅	∅	P	_	H	7	1	∅	∅	1	0	3																																																																		
3	0.3000	8	0.8000	501																																													806	t	a	m	∅	-	-	ə	T	A	M	∅	_	_	E	1	7	4	∅	0	0	7	807	mː	ɨ	ʔ	∅	a	t	ə	M	I	H	∅	A	T	E	4	7	1	∅	7	1	7	808	mː	ɨ	ʔ	∅	a	t	i	M	I	H	∅	A	T	I	4	7	1	∅	7	1	7																																													809	m	ɨ	h	∅	-	-	ə	M	I	H	∅	_	_	E	4	7	3	∅	0	0	7																																																																																																																																																											810	b	ɨ	ʔ	∅	-	h	a	P	I	H	∅	_	H	A	1	7	1	∅	0	3	7																																																																		
4	0.4000	7	0.7000	501																																													806	-	t	a	m	-	ə	-	_	T	A	M	_	E	_	0	1	7	4	0	7	0	807	a	mː	ɨ	ʔ	t	ə	-	A	M	I	H	T	E	_	7	4	7	1	1	7	0	808	a	mː	ɨ	ʔ	t	i	n	A	M	I	H	T	I	N	7	4	7	1	1	7	4																																													809	-	m	ɨ	h	-	ə	-	_	M	I	H	_	E	_	0	4	7	3	0	7	0																																																																																																																																																											810	-	b	ɨ	ʔ	h	a	m	_	P	I	H	H	A	M	0	1	7	1	3	7	4																																																																		
5	0.5000	6	0.6000	501																																													806	-	-	t	a	ə	-	g	_	_	T	A	E	_	K	0	0	1	7	7	0	1	807	t	a	mː	ɨ	ə	-	g	T	A	M	I	E	_	K	1	7	4	7	7	0	1	808	t	a	mː	ɨ	i	n	g	T	A	M	I	I	N	K	1	7	4	7	7	4	1																																													809	-	-	m	ɨ	ə	-	g	_	_	M	I	E	_	K	0	0	4	7	7	0	1																																																																																																																																																											810	h	-	b	ɨ	a	m	g	H	_	P	I	A	M	K	3	0	1	7	7	4	1																																																																		
6	0.6000	5	0.5000	501																																													806	ə	-	-	t	-	g	a	E	_	_	T	_	K	A	7	0	0	1	0	1	7	807	ə	t	a	mː	-	g	-	E	T	A	M	_	K	_	7	1	7	4	0	1	0	808	i	t	a	mː	n	g	i	I	T	A	M	N	K	I	7	1	7	4	4	1	7																																													809	ə	-	-	m	-	g	a	E	_	_	M	_	K	A	7	0	0	4	0	1	7																																																																																																																																																											810	a	h	-	b	m	g	ə	A	H	_	P	M	K	E	7	3	0	1	4	1	7																																																																		
7	0.7000	4	0.4000	501																																													806	-	ə	-	-	g	a	-	_	E	_	_	K	A	_	0	7	0	0	1	7	0	807	-	ə	t	a	g	-	-	_	E	T	A	K	_	_	0	7	1	7	1	0	0	808	n	i	t	a	g	i	-	N	I	T	A	K	I	_	4	7	1	7	1	7	0																																													809	-	ə	-	-	g	a	-	_	E	_	_	K	A	_	0	7	0	0	1	7	0																																																																																																																																																											810	m	a	h	-	g	ə	m	M	A	H	_	K	E	M	4	7	3	0	1	7	4																																																																		
8	0.8000	3	0.3000	501																																													806	g	-	ə	-	a	-	∅	K	_	E	_	A	_	∅	1	0	7	0	7	0	∅	807	g	-	ə	t	-	-	∅	K	_	E	T	_	_	∅	1	0	7	1	0	0	∅	808	g	n	i	t	i	-	∅	K	N	I	T	I	_	∅	1	4	7	1	7	0	∅																																													809	g	-	ə	-	a	-	∅	K	_	E	_	A	_	∅	1	0	7	0	7	0	∅																																																																																																																																																											810	g	m	a	h	ə	m	∅	K	M	A	H	E	M	∅	1	4	7	3	7	4	∅																																																																		
