COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
733-10										m ɔ ŋ ²⁴									
735-10										kʰ a ⁴⁵									
740-10										pʰ a ⁴⁵									
773-10										ɕ j ɔ ŋ ²¹³									
788-10										m a n ²¹									
808-10										ɕ o n ²⁴									
809-10										n o ²¹³									
816-10										t a ⁴⁵									
818-10										ɸ ɔ ŋ ²⁴									
821-10										s a n ⁴⁵									
822-10										s u ²¹³									
826-10										t a ²¹³									
829-10										kʰ u ⁴⁵									
841-10										ts ɔ ⁴²									
845-10										ts ɛ t ⁵									
848-10										p o ²¹									
858-10										pʰ a k ⁵									
862-10										tʰ o ⁴²									
869-10										kʰ ɛ n ²⁴									
874-10										ts i ²¹³									
876-10										tʰ j u ⁴²									
883-10										ts o k ⁵									
894-10										t j u ²¹									
903-10										ts j ɛ t ⁵									
905-10										tʰ i ⁴²									
910-10										tʰ i ²⁴									
911-10										Ø a t ⁵									
926-10										p a n ⁴²									
934-10										m o ⁴²									
968-10										s u ⁴²									
970-10										k a ²¹³									
982-10										k a n ²¹³									
986-10										kʰ j u ⁴²									
997-10										tɕ a n ⁴²									
998-10										ɸ u ²¹³									
1001-10										ɕ i n ⁴²									
1003-10										ɸ ɔ ŋ ⁴²									
1005-10										pʰ ɔ ŋ ²⁴									
1008-10										ts u k ⁵									
1011-10										i t ⁵									
1014-10										ts ɔ ²¹³									
1016-10										h a n ²¹									
1021-10										m i n ²⁴									
1023-10										i ²¹									
1024-10										ɕ i n ⁴²									
1029-10										ɕ i ²¹									
1033-10										s a ⁴⁵									
1034-10										a n ²¹³									
1036-10										s i n ²⁴									
1045-10										a n ⁴⁵									
1060-10										ɛ t ⁵									
1061-10										j u ²¹³									
1064-10										ɔ ŋ ²¹									
1065-10										ts u ⁴²									
1067-10										m u k ⁵									
1070-10										p u n ²¹³									
1073-10										t o ²¹³									
1075-10										l i ²¹³									
1077-10										Ø a ²⁴									
1078-10										Ø u n ⁴²									
1083-10										t u ŋ ⁴²									
1084-10										s u ŋ ⁴²									
1085-10										p a n ²¹³									
1088-10										ts i n ²¹³									
1089-10										l i n ²⁴									
1091-10										k o ²¹³									
1092-10										ts i ⁴²									
1093-10										kʰ u ⁴²									
1094-10										tɕ j a ⁴⁵									
1104-10										ts u ²¹									
1106-10										ts a ²⁴									
1107-10										s i ²¹									
1112-10										k ɔ n ⁴²									
1116-10										tʰ o ²⁴									
1119-10										ts o k ⁵									
1122-10										tʰ u ŋ ²¹³									
1127-10										s ɔ ⁴²									
1129-10										l i ²⁴									
1131-10										tʰ i ⁴²									
1133-10										s u ⁴²									
1145-10										i ²¹³									
1173-10										s u ²¹									
1187-10										kʰ j ɛ n ⁴⁵									
1194-10										k o ⁴²									
1209-10										s i ²¹³									
1217-10										s a t ⁵									
1221-10										m u ²¹³									
1223-10										tʰ u k ⁵									
1225-10										m o ²⁴									
1230-10										kʰ i ⁴⁵									
1231-10										ɕ i ²¹³									
2-11											i ʔ ⁵								
4-11											Ø i ʔ ⁵								
5-11											ts ɒː ¹³								
6-11											Ø ɛ ⁵³								
7-11											ts ɒː ¹³								
8-11											h a ¹³								
9-11											p u ʔ ⁵								
17-11											ts u ⁵³								
31-11											tɕ j ɯ ⁵⁵								
32-11											j a ⁵⁵								
33-11											ɯ ¹³								
38-11											i ¹³								
40-11											u ŋ ¹³								
42-11											u ¹³								
43-11											ts i ŋ ⁵⁵								
46-11											ɒː ¹³								
52-11											l j ɒː ¹³								
53-11											i ŋ ¹³								
56-11											tɕ i ŋ ⁵³								
59-11											tʰ a ⁵³								
60-11											ts ɒː ¹³								
64-11											l i ŋ ¹³								
68-11											tɕ a ¹³								
85-11											i ¹³								
86-11											t i ⁵³								
87-11											ts u ¹³								
93-11											ŋ i ¹³								
98-11											l ɛ ¹³								
109-11											Ø i ŋ ⁵⁵								
115-11											t ɔ ⁵⁵								
118-11											tɕ j a ⁵⁵								
124-11											tɕ j a ⁵⁵								
127-11											ts u ⁵⁵								
133-11											tʰ ɯ ⁵³								
144-11											Ø a ⁵⁵								
161-11											h u ⁵³								
166-11											k ɒː ⁵³								
170-11											i ¹³								
171-11											tʰ ɯ ⁵⁵								
173-11											u ʔ ¹³								
174-11											ŋ i ¹³								
175-11											ts a ¹³								
176-11											l j ɒː ¹³								
177-11											p a ʔ ⁵								
179-11											l j ɯ ʔ ¹³								
181-11											p i ŋ ⁵³								
182-11											tɕ i ¹³								
189-11											k a ⁵³								
191-11											t u ⁵³								
193-11											l a ŋ ¹³								
198-11											t a ŋ ⁵⁵								
199-11											h j u ⁵³								
200-11											tʰ u ʔ ⁵								
202-11											t ɔ ⁵³								
205-11											u ŋ ⁵³								
206-11											Ø j a ʔ ⁵								
209-11											a ¹³								
211-11											Ø ɯ ⁵³								
215-11											l i ¹³								
216-11											k a ʔ ⁵								
217-11											t ɔ ⁵⁵								
219-11											ŋ a ʔ ⁵								
220-11											Ø ɯ ⁵⁵								
225-11											ts j a ¹³								
230-11											tɕ j a ⁵⁵								
234-11											p Ø ʔ ⁵								
238-11											l i ʔ ¹³								
242-11											ŋ ɯ ¹³								
253-11											kʰ i ŋ ¹³								
256-11											ts ɔ ʔ ¹³								
261-11											h a ⁵⁵								
262-11											p ɒː ʔ ⁵								
263-11											Ø i ¹³								
264-11											tɕ j ɒː ¹³								
271-11											ts i ʔ ¹³								
272-11											tɕ j a ⁵³								
274-11											u ⁵⁵								
275-11											p a ⁵⁵								
279-11											ŋ ɛ ¹³								
287-11											l a ¹³								
291-11											h ɯ ¹³								
295-11											kʰ i ⁵⁵								
300-11											j ɯ ¹³								
303-11											Ø u ⁵⁵								
306-11											kʰ ɯ ⁵⁵								
307-11											k u ⁵⁵								
308-11											tɕ u ⁵⁵								
312-11											tɕ j ɔ ⁵⁵								
313-11											kʰ ɒː ⁵⁵								
314-11											t ɛ ¹³								
323-11											i ŋ ¹³								
325-11											tʰ ɯ ⁵⁵								
330-11											ɯ ⁵⁵								
334-11											kʰ i ʔ ⁵								
335-11											tʰ u ⁵³								
338-11											k ɔ ⁵⁵								
339-11											ts ɯ ⁵³								
341-11											h u ⁵³								
342-11											i ŋ ¹³								
343-11											h ɒː ¹³								
344-11											j ɔ ¹³								
349-11											kʰ u ʔ ⁵								
353-11											tʰ ɒː ⁵⁵								
360-11											h ɯ ¹³								
375-11											ts i ⁵⁵								
388-11											Ø i ⁵⁵								
389-11											h i ¹³								
392-11											kʰ u ŋ ⁵⁵								
394-11											tɕ a ¹³								
401-11											tʰ u ⁵⁵								
402-11											ts ɛ ¹³								
403-11											t i ¹³								
409-11											Ø ɒː ¹³								
418-11											a ¹³								
441-11											t j a ¹³								
443-11											Ø u ¹³								
459-11											ɛ ¹³								
460-11											t ɒː ⁵³								
461-11											j a ¹³								
464-11											t a ¹³								
465-11											tʰ j a ⁵³								
466-11											tʰ a ⁵⁵								
467-11											h u ⁵³								
469-11											Ø i ʔ ⁵								
480-11											ŋ u ¹³								
482-11											ŋ a ¹³								
484-11											h ɔ ⁵⁵								
491-11											Ø ɛ ¹³								
492-11											Ø i ⁵³								
495-11											ts j a ⁵⁵								
496-11											k u ⁵³								
507-11											ŋ j ɒː ¹³								
509-11											Ø u ⁵⁵								
510-11											p ɒː ¹³								
513-11											Ø i ⁵⁵								
518-11											Ø ɔ ⁵⁵								
525-11											ts ɯ ⁵⁵								
527-11											i ŋ ¹³								
533-11											h ɛ ¹³								
548-11											kʰ a ʔ ⁵								
554-11											h ɛ ¹³								
558-11											j u ¹³								
564-11											h u ⁵⁵								
580-11											ts a ¹³								
587-11											Ø j ɔ ⁵⁵								
588-11											Ø ɔ ⁵⁵								
589-11											tɕ j a ⁵³								
594-11											Ø a ʔ ⁵								
602-11											u ʔ ⁵								
604-11											⁵⁵								
611-11											Ø ɛ ⁵³								
630-11											ts ɒː ⁵⁵								
637-11											tɕ a ŋ ⁵³								
638-11											ts i ¹³								
639-11											p u ⁵⁵								
644-11											ts ɯ ⁵⁵								
648-11											ts i ʔ ¹³								
652-11											Ø ɔ ¹³								
657-11											k ɛ ⁵³								
658-11											p i ŋ ¹³								
659-11											ŋ j a ¹³								
665-11											ŋ ɒː ¹³								
692-11											k u ⁵³								
696-11											t i ¹³								
707-11											i ŋ ⁵⁵								
719-11											t i ʔ ⁵								
727-11											Ø i ŋ ⁵³								
732-11											ɒː ¹³								
733-11											Ø ɒː ¹³								
735-11											kʰ a ⁵⁵								
740-11											p a ⁵⁵								
773-11											Ø j ɒː ⁵⁵								
788-11											Ø ɛ ¹³								
808-11											ts i ŋ ¹³								
809-11											ɒː ¹³								
816-11											t a ⁵⁵								
818-11											p ɒː ¹³								
821-11											Ø ɛ ⁵⁵								
822-11											Ø ɯ ⁵⁵								
826-11											t a ⁵⁵								
829-11											kʰ ɯ ⁵⁵								
841-11											ts a ⁵³								
845-11											ts a ʔ ⁵								
848-11											p ɔ ¹³								
858-11											p a ʔ ⁵								
862-11											tʰ ɒː ⁵³								
869-11											kʰ a ¹³								
874-11											ts i ⁵⁵								
876-11											tʰ j ɔ ⁵³								
883-11											ts ɒː ʔ ⁵								
894-11											t j ɔ ¹³								
903-11											tɕ j a ʔ ⁵								
905-11											tʰ i ⁵³								
910-11											t i ¹³								
911-11											Ø a ʔ ⁵								
926-11											p a ⁵³								
934-11											Ø ɒː ⁵³								
968-11											Ø ɯ ⁵³								
970-11											k ɛ ⁵⁵								
982-11											k ɛ ⁵⁵								
986-11											kʰ j ɔ ⁵³								
997-11											tɕ a ŋ ⁵³								
998-11											h u ⁵⁵								
1001-11											Ø i ŋ ⁵³								
1003-11											ɒː ⁵³								
1005-11											p ɒː ¹³								
1008-11											ts ɯ ʔ ¹³								
1011-11											l i ʔ ¹³								
1014-11											ts ɔ ⁵⁵								
1016-11											h ɛ ¹³								
1021-11											i ŋ ¹³								
1023-11											i ¹³								
1024-11											Ø i ŋ ⁵³								
1029-11											Ø i ¹³								
1033-11											Ø a ⁵⁵								
1034-11											ɛ ¹³								
1036-11											Ø i ŋ ¹³								
1045-11											ɛ ⁵⁵								
1060-11											a ʔ ¹³								
1061-11											j ɯ ¹³								
1064-11											ɒː ¹³								
1065-11											ts ɔ ⁵³								
1067-11											Ø ɯ ʔ ¹³								
1070-11											p u ŋ ⁵⁵								
1073-11											t ɒː ⁵⁵								
1075-11											l i ¹³								
1077-11											Ø ɛ ¹³								
1078-11											Ø u ŋ ⁵³								
1083-11											t u ⁵³								
1084-11											Ø u ⁵³								
1085-11											p ɛ ⁵⁵								
1088-11											ts i ŋ ⁵⁵								
1089-11											l i ŋ ¹³								
1091-11											k ɒː ⁵⁵								
1092-11											ts i ⁵³								
1093-11											kʰ u ⁵³								
1094-11											tɕ j a ⁵⁵								
1104-11											ts u ¹³								
1106-11											Ø a ¹³								
1107-11											kʰ i ¹³								
1112-11											k ɒː ŋ ⁵³								
1116-11											t ɔ ¹³								
1119-11											ts ɒː ʔ ⁵								
1122-11											tʰ u ⁵⁵								
1127-11											Ø ɔ ⁵³								
1129-11											l i ¹³								
1131-11											tʰ i ⁵³								
1133-11											Ø u ⁵³								
1145-11											i ⁵⁵								
1173-11											Ø u ¹³								
1187-11											kʰ j a ⁵⁵								
1194-11											k ɒː ⁵³								
1209-11											Ø i ⁵⁵								
1217-11											Ø a ʔ ⁵								
1221-11											Ø u ¹³								
1223-11											t u ʔ ¹³								
1225-11											Ø ɔ ¹³								
1230-11											kʰ i ⁵⁵								
1231-11											ts i ⁵⁵								
2-12												i ²³							
4-12												Ø i ²³							
5-12												ʈʂ a ŋ ³³							
6-12												s aː ⁵⁵							
7-12												s a ŋ ³³							
8-12												ɕ a ³³							
9-12												p əu ²³							
17-12												ʈʂ əu ŋ ⁵⁵							
31-12												tɕ j ʊ ²¹							
32-12												j aː ²¹							
33-12												əu ²¹							
38-12												i ³³							
40-12												əu n ²³							
42-12												əu ²¹							
43-12												tɕ.j i ²¹							
46-12												a ŋ ²³							
52-12												n j a ŋ ³³							
53-12												a n ²³							
56-12												tɕ i n ⁵⁵							
59-12												tʰ a ⁵⁵							
60-12												ʈʂ a ŋ ³³							
64-12												n i ³³							
68-12												tɕ ɪː ³³							
85-12												i ³³							
86-12												t i ⁵⁵							
87-12												ʈʂ əu ³³							
93-12												n i ²¹							
98-12												n aː ²³							
109-12												ɕ i n ³⁵							
115-12												t ə ²¹							
118-12												tɕ.j j ɪː ³⁵							
124-12												tɕ j a ²¹							
127-12												tɕ.j ʊ ³⁵							
133-12												tʰ ʊ ⁵⁵							
144-12												s a ²¹							
161-12												ɣ ʊ ŋ ⁵⁵							
166-12												k a ŋ ⁵⁵							
170-12												i ²³							
171-12												tʰ əu ³⁵							
173-12												əu ³⁵							
174-12												n i ³³							
175-12												tɕ.j ɪː ²³							
176-12												n j a ŋ ²¹							
177-12												p a ²³							
179-12												n ʊ ³⁵							
181-12												p i ⁵⁵							
182-12												tɕ i ²³							
189-12												k a ⁵⁵							
191-12												t əu ŋ ⁵⁵							
193-12												n ʊ ²¹							
198-12												t ʊ ³⁵							
199-12												ɣ j əu ŋ ⁵⁵							
200-12												əu ²³							
202-12												t ə ⁵⁵							
205-12												ɣ əu n ⁵⁵							
206-12												Ø j ʊ ²³							
209-12												ɣ a ³⁵							
211-12												Ø əu ⁵⁵							
215-12												n i ³³							
216-12												k a ²³							
217-12												t ə ³⁵							
219-12												s a ²³							
220-12												Ø ɪː ³⁵							
225-12												tɕ.j ɪː ²³							
230-12												tɕ.j ɪː ²¹							
234-12												b i ²³							
238-12												n i ³⁵							
242-12												tɕ.j əu ³³							
253-12												kʰ i n ²³							
256-12												s ʊ ³⁵							
261-12												ɣ a ³⁵							
262-12												p a ²³							
263-12												s i ²³							
264-12												tɕ j a ŋ ³³							
271-12												s a ³⁵							
272-12												ɪː ⁵⁵							
274-12												əu ²¹							
275-12												p a ³⁵							
279-12												n aː ²³							
287-12												n a ²¹							
291-12												ɣ ʊ ³³							
295-12												kʰ i ³⁵							
300-12												j ʊ ²¹							
303-12												Ø i ²¹							
306-12												kʰ ʊ ²¹							
307-12												k əu ²¹							
308-12												tɕ əu ³⁵							
312-12												tɕ j ə ³⁵							
313-12												kʰ ʊ ²¹							
314-12												tʰ aː ²³							
323-12												m i ²³							
325-12												tʰ əu ²¹							
330-12												ɣ ʊ ²¹							
334-12												ɕ i ²³							
335-12												i ⁵⁵							
338-12												k ə ³⁵							
339-12												ʈʂ ʊ ⁵⁵							
341-12												ɣ əu ⁵⁵							
342-12												m i ³³							
343-12												ɣ ʊ ²³							
344-12												j ə ²¹							
349-12												kʰ əu ²³							
353-12												Ø a ŋ ³⁵							
360-12												ɣ ʊ ²³							
375-12												tɕ.j i ²¹							
388-12												s i ³⁵							
389-12												ɣ i ²³							
392-12												kʰ əu n ³⁵							
394-12												tɕ ɪː ³³							
401-12												tʰ əu ²¹							
402-12												tɕ.j aː ³³							
403-12												d i ³³							
409-12												tɕ.j ʊ ³³							
418-12												m a ²³							
441-12												tʰ ɪː ²³							
443-12												m əu ³³							
459-12												a ³³							
460-12												t ʊ ⁵⁵							
461-12												j ɪː ³³							
464-12												d a ³³							
465-12												tʰ ɪː ⁵⁵							
466-12												tʰ a ³⁵							
467-12												ɣ əu ⁵⁵							
469-12												s i ²³							
480-12												n əu ²¹							
482-12												n a ²¹							
484-12												ɣ ə ²¹							
491-12												m ɪː ³³							
492-12												Ø i ⁵⁵							
495-12												tɕ.j j ɪː ²¹							
496-12												k əu ⁵⁵							
507-12												n j a ŋ ²³							
509-12												Ø i ²¹							
510-12												b ʊ ²³							
513-12												ɕ i ³⁵							
518-12												s ə ²¹							
525-12												tɕ.j ɪː ²¹							
527-12												i n ³³							
533-12												ɣ aː ²³							
548-12												kʰ a ²³							
554-12												ɣ aː ³³							
558-12												j əu ŋ ²³							
564-12												ɣ əu ³⁵							
580-12												s a ³³							
587-12												ɕ j ə ²¹							
588-12												s ə ²¹							
589-12												ʈʂ ɪː ⁵⁵							
594-12												Ø a ²³							
602-12												əu ²³							
604-12												s ɪː ²¹							
611-12												s aː ⁵⁵							
630-12												tɕ.j ʊ ²¹							
637-12												tɕ a n ⁵⁵							
638-12												s i ³³							
639-12												p əu ³⁵							
644-12												ʈʂ ʊ ²¹							
648-12												ɕ i ³⁵							
652-12												m ə ³³							
657-12												k aː ⁵⁵							
658-12												b i ²³							
659-12												n ɪː ²³							
665-12												a ŋ ²³							
692-12												k əu ŋ ⁵⁵							
696-12												d i ³³							
707-12												i ²¹							
719-12												t ɪː ²³							
727-12												ɕ i n ⁵⁵							
732-12												a ŋ ³³							
733-12												m a ŋ ²³							
735-12												kʰ a ³⁵							
740-12												b a ³⁵							
773-12												ɕ j a ŋ ²¹							
788-12												m aː ³³							
808-12												ɕ ʊ ²³							
809-12												ʊ ²¹							
816-12												t aː ³⁵							
818-12												ɣ a ŋ ²³							
821-12												s aː ³⁵							
822-12												ɕ ʊ ²¹							
826-12												t a ²¹							
829-12												kʰ ʊ ³⁵							
841-12												ʈʂ a ⁵⁵							
845-12												ʈʂ ɪː ²³							
848-12												p ə ³³							
858-12												b a ²³							
862-12												tʰ ʊ ⁵⁵							
869-12												kʰ ɪː ²³							
874-12												ʈʂ i ²¹							
876-12												tʰ j ə ⁵⁵							
883-12												ʈʂ ʊ ²³							
894-12												t j ə ³³							
903-12												ʈʂ j ɪː ²³							
905-12												tʰ i ⁵⁵							
910-12												tʰ i ²³							
911-12												Ø a ²³							
926-12												p a ⁵⁵							
934-12												m ʊ ⁵⁵							
968-12												s ʊ ⁵⁵							
970-12												k aː ²¹							
982-12												k aː ²¹							
986-12												kʰ j ə ⁵⁵							
997-12												tɕ a n ⁵⁵							
998-12												ɣ əu ²¹							
1001-12												ɕ i n ⁵⁵							
1003-12												ɣ a ŋ ⁵⁵							
1005-12												b a ŋ ²³							
1008-12												tɕ.j əu ³⁵							
1011-12												n i ³⁵							
1014-12												tɕ.j ə ²¹							
1016-12												ɣ aː ³³							
1021-12												m i ²³							
1023-12												i ³³							
1024-12												ɕ i ⁵⁵							
1029-12												s i ³³							
1033-12												s ə ³⁵							
1034-12												aː ²¹							
1036-12												s i n ²³							
1045-12												aː ³⁵							
1060-12												ɪː ³⁵							
1061-12												j ʊ ²¹							
1064-12												m a ŋ ³³							
1065-12												ʈʂ ə ⁵⁵							
1067-12												m əu ³⁵							
1070-12												p əu n ²¹							
1073-12												t ʊ ²¹							
1075-12												n i ²¹							
1077-12												Ø aː ²³							
1078-12												Ø əu n ⁵⁵							
1083-12												t əu ŋ ⁵⁵							
1084-12												s əu ŋ ⁵⁵							
1085-12												p aː ²¹							
1088-12												ʈʂ i n ²¹							
1089-12												n i n ²³							
1091-12												k ʊ ²¹							
1092-12												ʈʂ i ⁵⁵							
1093-12												kʰ əu ⁵⁵							
1094-12												tɕ j a ³⁵							
1104-12												ʈʂ əu ³³							
1106-12												tɕ.j a ²³							
1107-12												s i ³³							
1112-12												k ɪː n ⁵⁵							
1116-12												tʰ ə ²³							
1119-12												ʈʂ a ²³							
1122-12												tʰ əu ŋ ²¹							
1127-12												s ə ⁵⁵							
1129-12												n i ²³							
1131-12												tʰ i ⁵⁵							
1133-12												s əu ⁵⁵							
1145-12												i ²¹							
1173-12												s əu ³³							
1187-12												kʰ ɪː ³⁵							
1194-12												k ʊ ⁵⁵							
1209-12												s i ²¹							
1217-12												s a ²³							
1221-12												m əu ²¹							
1223-12												d əu ³⁵							
1225-12												m ə ²³							
1230-12												kʰ i ³⁵							
1231-12												s i ²¹							
2-13													i ʔ ⁴						
4-13													Ø i ʔ ⁴						
5-13													ts a ŋ ³¹						
6-13													s ɛ ⁴⁴						
7-13													s a ŋ ³¹						
8-13													s a ³¹						
9-13													p u ʔ ⁴						
17-13													ts əu ŋ ⁴⁴						
31-13													tɕ øy ⁵²						
32-13													j ɛ ³¹						
33-13													əu ³¹						
38-13													i ³¹						
40-13													u n ²⁴						
42-13													əu ³¹						
43-13													ts i n ⁵²						
46-13													ɒ ŋ ²⁴						
52-13													l a ŋ ³¹						
53-13													i n ²⁴						
56-13													tɕ i n ⁴⁴						
59-13													tʰ a ⁴⁴						
60-13													ts a ŋ ³¹						
64-13													l i n ³¹						
68-13													tɕ ɪ ³¹						
85-13													i ³¹						
86-13													t i ⁴⁴						
87-13													ts u ³¹						
93-13													n i ³¹						
98-13													l ɛ ²⁴						
109-13													s i n ⁴¹²						
115-13													t æ ⁵²						
118-13													ts ɪ ⁴¹²						
124-13													tɕ a ⁵²						
127-13													ts əu ⁴¹²						
133-13													tʰ øy ⁴⁴						
144-13													s a ⁵²						
161-13													s əu ŋ ⁴⁴						
166-13													k ɒ ŋ ⁴⁴						
170-13													i ²⁴						
171-13													tʰ əu ⁴¹²						
173-13													əu ʔ ²³						
174-13													n i ³¹						
175-13													ts a ²⁴						
176-13													l a ŋ ³¹						
177-13													p a ʔ ⁴						
179-13													l øy ʔ ²³						
181-13													p i n ⁴⁴						
182-13													tɕ i ²⁴						
189-13													k ɒ ⁴⁴						
191-13													t u ŋ ⁴⁴						
193-13													l əu n ³¹						
198-13													t əu n ⁴¹²						
199-13													s əu ŋ ⁴⁴						
200-13													tʰ u ʔ ⁴						
202-13													t æ ⁴⁴						
205-13													ɦ u n ⁴⁴						
206-13													Ø əu ʔ ⁴						
209-13													a ʔ ²³						
211-13													Ø əu ⁴⁴						
215-13													l i ³¹						
216-13													k a ʔ ⁴						
217-13													t æ ⁴¹²						
219-13													s a ʔ ⁴						
220-13													Ø ɪ ⁴¹²						
225-13													ts ɪ ²⁴						
230-13													tɕ ɪ ⁵²						
234-13													b ɪ ʔ ⁴						
238-13													l i ʔ ²³						
242-13													ts əu ³¹						
253-13													kʰ i n ²⁴						
256-13													s əu ʔ ²³						
261-13													h a ⁴¹²						
262-13													p ɒ ʔ ⁴						
263-13													s i ²⁴						
264-13													tɕ a ŋ ³¹						
271-13													s a ʔ ²³						
272-13													tɕ ɪ ⁴⁴						
274-13													əu ³¹						
275-13													p a ⁴¹²						
279-13													n ɛ ²⁴						
287-13													l a ³¹						
291-13													h øy ³¹						
295-13													kʰ i ⁴¹²						
300-13													j øy ³¹						
303-13													Ø i ⁵²						
306-13													kʰ øy ⁵²						
307-13													k əu ⁵²						
308-13													tɕ u ⁴¹²						
312-13													tɕ j æ ⁴¹²						
313-13													kʰ əu ⁵²						
314-13													d ɛ ²⁴						
323-13													m i n ²⁴						
325-13													tʰ əu ⁵²						
330-13													øy ⁵²						
334-13													s i ʔ ⁴						
335-13													tʰ i ⁴⁴						
338-13													k æ ⁴¹²						
339-13													ts øy ⁴⁴						
341-13													h əu ⁴⁴						
342-13													m i n ³¹						
343-13													ɦ əu ²⁴						
344-13													æ ³¹						
349-13													kʰ əu ʔ ⁴						
353-13													tʰ a ŋ ⁴¹²						
360-13													h øy ²⁴						
375-13													ts i ⁵²						
388-13													s i ⁴¹²						
389-13													ɦ i ²⁴						
392-13													kʰ u n ⁴¹²						
394-13													tɕ ɪ ³¹						
401-13													tʰ əu ⁵²						
402-13													ts ɛ ³¹						
403-13													d i ³¹						
409-13													ts əu ³¹						
418-13													m a ²⁴						
441-13													d ɪ ²⁴						
443-13													m əu ³¹						
459-13													a ³¹						
460-13													t əu ⁴⁴						
461-13													j ɪ ³¹						
464-13													d a ³¹						
465-13													tʰ ɪ ⁴⁴						
466-13													tʰ a ⁴¹²						
467-13													ɦ u ⁴⁴						
469-13													s i ʔ ⁴						
480-13													n u ³¹						
482-13													n a ³¹						
484-13													h æ ⁵²						
491-13													m ɪ ³¹						
492-13													Ø i ⁴⁴						
495-13													ts ɪ ⁵²						
496-13													k əu ⁴⁴						
507-13													n a ŋ ²⁴						
509-13													Ø i ⁵²						
510-13													b əu ²⁴						
513-13													s i ⁴¹²						
518-13													s æ ⁵²						
525-13													ts ɪ ⁵²						
527-13													i n ³¹						
533-13													h ɛ ²⁴						
548-13													kʰ a ʔ ⁴						
554-13													h ɛ ³¹						
558-13													j əu ŋ ²⁴						
564-13													ɦ u ⁴¹²						
580-13													s ɛ ³¹						
587-13													s j æ ⁵²						
588-13													s æ ⁵²						
589-13													tɕ ɪ ⁴⁴						
594-13													Ø a ʔ ⁴						
602-13													əu ʔ ⁴						
604-13													s ɪ ⁵²						
611-13													s ɛ ⁴⁴						
630-13													ts əu ⁵²						
637-13													tɕ ɛ n ⁴⁴						
638-13													s i ³¹						
639-13													p əu ⁴¹²						
644-13													ts øy ⁵²						
648-13													s i ʔ ²³						
652-13													m æ ³¹						
657-13													k ɛ ⁴⁴						
658-13													b i n ²⁴						
659-13													n ɪ ²⁴						
665-13													ɒ ŋ ²⁴						
692-13													k əu ŋ ⁴⁴						
696-13													d i ³¹						
707-13													i n ⁵²						
719-13													t ɪ ʔ ⁴						
727-13													s i n ⁴⁴						
732-13													ɒ ŋ ³¹						
733-13													m ɒ ŋ ²⁴						
735-13													kʰ a ⁴¹²						
740-13													b a ⁴¹²						
773-13													s a ŋ ⁵²						
788-13													m ɛ ³¹						
808-13													s əu n ²⁴						
809-13													n əu ³¹						
816-13													t ɛ ⁴¹²						
818-13													ɦ ɒ ŋ ²⁴						
821-13													s ɪ ⁴¹²						
822-13													s øy ⁵²						
826-13													t a ⁵²						
829-13													kʰ øy ⁴¹²						
841-13													ts a ⁴⁴						
845-13													ts ɪ ʔ ⁴						
848-13													p æ ³¹						
858-13													b a ʔ ⁴						
862-13													tʰ əu ⁴⁴						
869-13													kʰ ɪ ²⁴						
874-13													ts i ⁵²						
876-13													tʰ j æ ⁴⁴						
883-13													ts əu ʔ ⁴						
894-13													t j æ ⁴¹²						
903-13													tɕ ɪ ʔ ⁴						
905-13													tʰ i ⁴⁴						
910-13													d i ²⁴						
911-13													Ø a ʔ ⁴						
926-13													p a ⁴⁴						
934-13													m əu ⁴⁴						
968-13													s øy ⁴⁴						
970-13													k ɛ ⁵²						
982-13													k ɛ ⁵²						
986-13													kʰ æ ⁴⁴						
997-13													tɕ ɛ n ⁴⁴						
998-13													ɦ əu ⁵²						
1001-13													s i n ⁴⁴						
1003-13													ɦ ɒ ŋ ⁴⁴						
1005-13													b ɒ ŋ ²⁴						
1008-13													ts əu ʔ ²³						
1011-13													l i ʔ ²³						
1014-13													ts æ ⁵²						
1016-13													h ɛ ³¹						
1021-13													m i n ²⁴						
1023-13													i ³¹						
1024-13													s i n ⁴⁴						
1029-13													s i ³¹						
1033-13													s æ ⁴¹²						
1034-13													ɛ ³¹						
1036-13													s i n ²⁴						
1045-13													ɛ ⁴¹²						
1060-13													ɪ ʔ ²³						
1061-13													j øy ³¹						
1064-13													ɒ ŋ ³¹						
1065-13													ts æ ⁴⁴						
1067-13													m əu ʔ ²³						
1070-13													p u n ⁵²						
1073-13													t əu ⁵²						
1075-13													l i ³¹						
1077-13													Ø ɛ ²⁴						
1078-13													Ø u n ⁴⁴						
1083-13													t u ŋ ⁴⁴						
1084-13													s əu ŋ ⁴⁴						
1085-13													p ɛ ⁵²						
1088-13													ts i n ⁵²						
1089-13													l i n ²⁴						
1091-13													k əu ⁵²						
1092-13													ts i ⁴⁴						
1093-13													kʰ əu ⁴⁴						
1094-13													tɕ a ⁴¹²						
1104-13													ts əu ³¹						
1106-13													ts a ²⁴						
1107-13													s i ³¹						
1112-13													k ɪ n ⁴⁴						
1116-13													d æ ²⁴						
1119-13													ts əu ʔ ⁴						
1122-13													tʰ əu ŋ ⁵²						
1127-13													s æ ⁴⁴						
1129-13													l i ²⁴						
1131-13													tʰ i ⁴⁴						
1133-13													s əu ⁴⁴						
1145-13													i ⁵²						
1173-13													s u ³¹						
