COGID	Duhumbi	Jerigaon	Khispi	Khoina	Khoitam	Rahung	Rupa	Shergaon
56-8								u
60-8								s u
61-8								d u ŋ
80-8								dʑ a k
87-8								tɕʰ u
86-8								pʰ l u
92-8								pʰ l u
102-8								l u
106-8								pʰ a k
108-8								tʰ u
107-8								pʰ l u
112-8								pʰ u m
115-8								s
114-8								d u ŋ
120-8								tʰ u
124-8								u
125-8								pʰ a k
132-8								s u
131-8								r u ŋ
136-8								m u
134-8								pʰ a k
137-8								u
138-8								d a k
140-8								h u
143-8								tɕʰ a k
145-8								tɕʰ a
147-8								h u
149-8								r a k
153-8								s
152-8								k u ŋ
158-8								z a k
163-8								l u
164-8								ɲ u
167-8								pʰ u ŋ
171-8								s u ŋ
172-8								pʰ a k
173-8								tʰ u
183-8								l u
185-8								l u
188-8								k a ŋ
189-8								tɕ u ŋ
193-8								h u
196-8								m a
199-8								tɕ u
200-8								kʰ u ŋ
201-8								kʰ u
202-8								k a
203-8								d u ŋ
204-8								b u
206-8								n u m
117-8								b u
146-8								kʰ a p
219-8								pʰ b ɔ
218-8								kʰ u
224-8								m u ŋ
240-8								tɕʰ a k
244-8								j a k
255-8								ɲ a
260-8								b u
263-8								l u
269-8								tɕʰ a k
271-8								pʰ a k
209-8								kʰ a p
277-8								n a
278-8								d u ŋ
135-8								d u
284-8								m u
797-8								u
290-8								l u ŋ
289-8								tɕʰ a k
296-8								l u
310-8								s
319-8								u
325-8								l u
327-8								tʰ u
331-8								g u
337-8								pʰ u ŋ
338-8								l u ŋ
339-8								a
350-8								g ɔ
349-8								d u ŋ
357-8								kʰ u
355-8								u
363-8								m ə
361-8								tʰ u
365-8								s a ŋ
364-8								tʰ a p
375-8								r a k
379-8								s ɛ t
380-8								g u
396-8								l u
400-8								l ə
405-8								d u ŋ
404-8								s u ŋ
409-8								r ɛ k
410-8								pʰ a k
415-8								b u
416-8								b u
101-8								s u
37-8								kʰ u
424-8								h u
434-8								tɕʰ u ŋ
445-8								b
446-8								s u
451-8								tʰ u
457-8								n a m
456-8								pʰ l u
464-8								pʰ tʰ u ŋ
473-8								s u
474-8								u ŋ
479-8								s u ŋ
489-8								j u
490-8								n u
494-8								s u
503-8								g u
502-8								s u ŋ
235-8								l u ŋ
519-8								l u
523-8								a k
527-8								kʰ u ŋ
538-8								s
544-8								j u m
850-8								u
554-8								dʑ u
553-8								l u ŋ
558-8								d u ŋ
561-8								s u
562-8								b u
564-8								l aː
567-8								l u
570-8								b u
575-8								u
582-8								l u
585-8								a
589-8								tʰ u ŋ
593-8								d u ŋ
594-8								n u ŋ
595-8								tʰ u
596-8								n a k
598-8								s u
599-8								d u
602-8								z u
603-8								l a k
606-8								s u m
605-8								b u
620-8								l u
637-8								pʰ a k
639-8								dʑ u
645-8								g u
646-8								r u ŋ
168-8								h ɛ k
658-8								h u ŋ
665-8								b u
668-8								h u
677-8								d u ŋ
75-8								d u ŋ
678-8								s u
682-8								m u ŋ
493-8								z u
693-8								s u
694-8								l u
702-8								tɕ u m
704-8								m u
176-8								l u
709-8								s
710-8								tʰ ɛ p
714-8								m ɛ t
718-8								g ɔ
719-8								dʑ u ŋ
22-8								m u
723-8								tɕ u ŋ
726-8								s u ŋ
729-8								b
730-8								l u
739-8								pʰ l u
740-8								b u
741-8								tɕʰ a k
744-8								u
743-8								h u ŋ
746-8								d u ŋ
748-8								tʰ a p
747-8								kʰ u
749-8								kʰ u ŋ
751-8								tʰ u
762-8								m u ŋ
764-8								h u ŋ
765-8								p u
788-8								l u
615-8								l a k
803-8								s u
802-8								j a k
808-8								b u
809-8								tɕ u
819-8								d u k
821-8								s u
820-8								b u
828-8								r a k
827-8								b u
835-8								ɲ u
308-8								l u
844-8								z a
848-8								m ə
705-8								l u
613-8								u
649-8								h ɛ k
876-8								tɕʰ u
878-8								l u ŋ
889-8								h u
898-8								z u k
902-8								h u ŋ
910-8								u ŋ
916-8								l u
919-8								l u
922-8								z a
930-8								kʰ u
933-8								d u
939-8								l ɛ k
947-8								l u ŋ
948-8								n u
963-8								z u
967-8								tɕʰ a k
969-8								s
970-8								dʑ a k
972-8								l u
731-8								m u
973-8								dʑ u ŋ
974-8								n a
979-8								tɕ u ŋ
182-8								kʰ u
993-8								n a
994-8								j u
1001-8								s u
1002-8								d u p
1005-8								tɕʰ u
1009-8								g u
1022-8								s u
1021-8								z a k
1043-8								l u ŋ
1049-8								tʰ u
1065-8								kʰ a
1068-8								l u
1077-8								l u ŋ
1081-8								r u ŋ
1084-8								h u ŋ
1092-8								m ə
1091-8								kʰ u
1096-8								l u
1097-8								d u
1102-8								l u
1104-8								tʰ u
1108-8								tɕʰ a k
552-8								d u
1111-8								pʰ l u
1116-8								s a
722-8								g u
1141-8								j u ŋ
1147-8								b u
1146-8								z u
1150-8								h u ŋ
1151-8								u ŋ
1158-8								pʰ a k
1159-8								b u
1164-8								tʰ ɔ
1163-8								l u
1167-8								s u ŋ
1171-8								l u
1177-8								z u
1187-8								g u
1189-8								n a k
52-8								kʰ u
1195-8								z u
1203-8								tʰ u k
1211-8								j u
329-8								l u
1217-8								n a
72-8								kʰ u
1218-8								tɕʰ a k
1222-8								tɕʰ u ŋ
1229-8								tɕ u ŋ
1238-8								d u ŋ
1249-8								l u
1252-8								l u
1254-8								n ə
1253-8								s u ŋ
1257-8								k a
1263-8								dʑ u
1266-8								dʑ a k
584-8								d u ŋ
7-8								u u
1191-8								r a u ŋ
13-8								tɕ a
18-8								p u
74-8								d ɛ k
81-8								s u ŋ
83-8								s a k
89-8								tʰ a ŋ
90-8								n ɔ
104-8								m ə
123-8								tɕʰ u
122-8								k ɔ̃ː
121-8								m u
154-8								tɕ ə
159-8								s
161-8								k u
91-8								a
181-8								l ə
186-8								tɕʰ a
191-8								s u
211-8								b a
210-8								b u
221-8								ɲ u
233-8								d u
246-8								d u
261-8								k u
262-8								s u
281-8								tɕʰ a k
287-8								l u ŋ
288-8								l a
292-8								p u k
297-8								dʑ u k
311-8								tɕ a
332-8								k u
342-8								a k
366-8								dʑ a
378-8								tɕʰ u k
392-8								tɕʰ a k
437-8								h a
444-8								pʰ l a k
465-8								kʰ u
471-8								n u ŋ
477-8								d au
478-8								l ə
481-8								tɕʰ a k
483-8								s u ŋ
500-8								l i ŋ
511-8								g
525-8								s u
542-8								t a ŋ
625-8								l u ŋ
640-8								tɕʰ s a
656-8								s ə
657-8								d u ŋ
659-8								b a
711-8								tɕ a
745-8								n a
825-8								tɕ ə
839-8								kʰ a
894-8								p n ɔ
932-8								m
