index	index_p	rindex	rindex_p	cogid	id_Duhumbi	segment_Duhumbi	segment_Duhumbi_L1	segment_Duhumbi_L2	segment_Duhumbi_L3	segment_Duhumbi_R1	segment_Duhumbi_R2	segment_Duhumbi_R3	SC_Duhumbi	SC_Duhumbi_L1	SC_Duhumbi_L2	SC_Duhumbi_L3	SC_Duhumbi_R1	SC_Duhumbi_R2	SC_Duhumbi_R3	PROSODY_Duhumbi	PROSODY_Duhumbi_L1	PROSODY_Duhumbi_L2	PROSODY_Duhumbi_L3	PROSODY_Duhumbi_R1	PROSODY_Duhumbi_R2	PROSODY_Duhumbi_R3	id_Jerigaon	segment_Jerigaon	segment_Jerigaon_L1	segment_Jerigaon_L2	segment_Jerigaon_L3	segment_Jerigaon_R1	segment_Jerigaon_R2	segment_Jerigaon_R3	SC_Jerigaon	SC_Jerigaon_L1	SC_Jerigaon_L2	SC_Jerigaon_L3	SC_Jerigaon_R1	SC_Jerigaon_R2	SC_Jerigaon_R3	PROSODY_Jerigaon	PROSODY_Jerigaon_L1	PROSODY_Jerigaon_L2	PROSODY_Jerigaon_L3	PROSODY_Jerigaon_R1	PROSODY_Jerigaon_R2	PROSODY_Jerigaon_R3	id_Khispi	segment_Khispi	segment_Khispi_L1	segment_Khispi_L2	segment_Khispi_L3	segment_Khispi_R1	segment_Khispi_R2	segment_Khispi_R3	SC_Khispi	SC_Khispi_L1	SC_Khispi_L2	SC_Khispi_L3	SC_Khispi_R1	SC_Khispi_R2	SC_Khispi_R3	PROSODY_Khispi	PROSODY_Khispi_L1	PROSODY_Khispi_L2	PROSODY_Khispi_L3	PROSODY_Khispi_R1	PROSODY_Khispi_R2	PROSODY_Khispi_R3	id_Khoina	segment_Khoina	segment_Khoina_L1	segment_Khoina_L2	segment_Khoina_L3	segment_Khoina_R1	segment_Khoina_R2	segment_Khoina_R3	SC_Khoina	SC_Khoina_L1	SC_Khoina_L2	SC_Khoina_L3	SC_Khoina_R1	SC_Khoina_R2	SC_Khoina_R3	PROSODY_Khoina	PROSODY_Khoina_L1	PROSODY_Khoina_L2	PROSODY_Khoina_L3	PROSODY_Khoina_R1	PROSODY_Khoina_R2	PROSODY_Khoina_R3	id_Khoitam	segment_Khoitam	segment_Khoitam_L1	segment_Khoitam_L2	segment_Khoitam_L3	segment_Khoitam_R1	segment_Khoitam_R2	segment_Khoitam_R3	SC_Khoitam	SC_Khoitam_L1	SC_Khoitam_L2	SC_Khoitam_L3	SC_Khoitam_R1	SC_Khoitam_R2	SC_Khoitam_R3	PROSODY_Khoitam	PROSODY_Khoitam_L1	PROSODY_Khoitam_L2	PROSODY_Khoitam_L3	PROSODY_Khoitam_R1	PROSODY_Khoitam_R2	PROSODY_Khoitam_R3	id_Rahung	segment_Rahung	segment_Rahung_L1	segment_Rahung_L2	segment_Rahung_L3	segment_Rahung_R1	segment_Rahung_R2	segment_Rahung_R3	SC_Rahung	SC_Rahung_L1	SC_Rahung_L2	SC_Rahung_L3	SC_Rahung_R1	SC_Rahung_R2	SC_Rahung_R3	PROSODY_Rahung	PROSODY_Rahung_L1	PROSODY_Rahung_L2	PROSODY_Rahung_L3	PROSODY_Rahung_R1	PROSODY_Rahung_R2	PROSODY_Rahung_R3	id_Rupa	segment_Rupa	segment_Rupa_L1	segment_Rupa_L2	segment_Rupa_L3	segment_Rupa_R1	segment_Rupa_R2	segment_Rupa_R3	SC_Rupa	SC_Rupa_L1	SC_Rupa_L2	SC_Rupa_L3	SC_Rupa_R1	SC_Rupa_R2	SC_Rupa_R3	PROSODY_Rupa	PROSODY_Rupa_L1	PROSODY_Rupa_L2	PROSODY_Rupa_L3	PROSODY_Rupa_R1	PROSODY_Rupa_R2	PROSODY_Rupa_R3	id_Shergaon	segment_Shergaon	segment_Shergaon_L1	segment_Shergaon_L2	segment_Shergaon_L3	segment_Shergaon_R1	segment_Shergaon_R2	segment_Shergaon_R3	SC_Shergaon	SC_Shergaon_L1	SC_Shergaon_L2	SC_Shergaon_L3	SC_Shergaon_R1	SC_Shergaon_R2	SC_Shergaon_R3	PROSODY_Shergaon	PROSODY_Shergaon_L1	PROSODY_Shergaon_L2	PROSODY_Shergaon_L3	PROSODY_Shergaon_R1	PROSODY_Shergaon_R2	PROSODY_Shergaon_R3
3	1.0000	1	0.3333	648																							904	n	ɛ	l	∅	∅	∅	∅	N	E	L	∅	∅	∅	∅	4	7	5	∅	∅	∅	∅																							905	n	ɛ	l	∅	∅	∅	∅	N	E	L	∅	∅	∅	∅	4	7	5	∅	∅	∅	∅	906	n	a	l	∅	∅	∅	∅	N	A	L	∅	∅	∅	∅	4	7	5	∅	∅	∅	∅	907	n	ɛ	l	∅	∅	∅	∅	N	E	L	∅	∅	∅	∅	4	7	5	∅	∅	∅	∅	908	n	a	l	∅	∅	∅	∅	N	A	L	∅	∅	∅	∅	4	7	5	∅	∅	∅	∅																						
1	0.5000	2	1.0000	651																							909	r	∅	∅	∅	ɛ̃ĩ	∅	∅	R	∅	∅	∅	E	∅	∅	5	∅	∅	∅	7	∅	∅																							910	r	∅	∅	∅	ĩː	∅	∅	R	∅	∅	∅	I	∅	∅	5	∅	∅	∅	7	∅	∅	911	r	∅	∅	∅	ĩː	∅	∅	R	∅	∅	∅	I	∅	∅	5	∅	∅	∅	7	∅	∅																																																																		
2	1.0000	1	0.5000	651																							909	ɛ̃ĩ	r	∅	∅	∅	∅	∅	E	R	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅																							910	ĩː	r	∅	∅	∅	∅	∅	I	R	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	911	ĩː	r	∅	∅	∅	∅	∅	I	R	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅																																																																		
1	0.5000	2	1.0000	652																							912	s	∅	∅	∅	ə	∅	∅	S	∅	∅	∅	E	∅	∅	3	∅	∅	∅	7	∅	∅																							913	s	∅	∅	∅	ə	∅	∅	S	∅	∅	∅	E	∅	∅	3	∅	∅	∅	7	∅	∅	914	s	∅	∅	∅	ə	∅	∅	S	∅	∅	∅	E	∅	∅	3	∅	∅	∅	7	∅	∅																							915	s	∅	∅	∅	ə	∅	∅	S	∅	∅	∅	E	∅	∅	3	∅	∅	∅	7	∅	∅	916	s	∅	∅	∅	ə	∅	∅	S	∅	∅	∅	E	∅	∅	3	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	652																							912	ə	s	∅	∅	∅	∅	∅	E	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																							913	ə	s	∅	∅	∅	∅	∅	E	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅	914	ə	s	∅	∅	∅	∅	∅	E	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																							915	ə	s	∅	∅	∅	∅	∅	E	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅	916	ə	s	∅	∅	∅	∅	∅	E	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅
1	0.3333	3	1.0000	653	917	kʰ	∅	∅	∅	a	n	∅	K	∅	∅	∅	A	N	∅	1	∅	∅	∅	7	4	∅																							918	kʰ	∅	∅	∅	a	n	∅	K	∅	∅	∅	A	N	∅	1	∅	∅	∅	7	4	∅																																																																																																														
2	0.6667	2	0.6667	653	917	a	kʰ	∅	∅	n	∅	∅	A	K	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																							918	a	kʰ	∅	∅	n	∅	∅	A	K	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																																																																																																														
3	1.0000	1	0.3333	653	917	n	a	kʰ	∅	∅	∅	∅	N	A	K	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																							918	n	a	kʰ	∅	∅	∅	∅	N	A	K	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																																																																																																														
1	0.3333	3	1.0000	661	919	ɕ	∅	∅	∅	i	ŋ	∅	S	∅	∅	∅	I	N	∅	3	∅	∅	∅	7	4	∅	920	tɕ	∅	∅	∅	ĩː	-	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅																							921	ts	∅	∅	∅	ɛ̃ː	-	∅	C	∅	∅	∅	E	_	∅	2	∅	∅	∅	7	0	∅	922	tɕ	∅	∅	∅	ĩː	-	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	923	tɕ	∅	∅	∅	ĩː	-	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	661	919	i	ɕ	∅	∅	ŋ	∅	∅	I	S	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅	920	ĩː	tɕ	∅	∅	-	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																							921	ɛ̃ː	ts	∅	∅	-	∅	∅	E	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	922	ĩː	tɕ	∅	∅	-	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	923	ĩː	tɕ	∅	∅	-	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	661	919	ŋ	i	ɕ	∅	∅	∅	∅	N	I	S	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅	920	-	ĩː	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																							921	-	ɛ̃ː	ts	∅	∅	∅	∅	_	E	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	922	-	ĩː	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	923	-	ĩː	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	664	924	tɕʰ	∅	∅	∅	ɔ	t	∅	C	∅	∅	∅	U	T	∅	2	∅	∅	∅	7	1	∅																							925	tɕ	∅	∅	∅	ɔ	s	∅	C	∅	∅	∅	U	S	∅	2	∅	∅	∅	7	3	∅	926	tɕʰ	∅	∅	∅	ɛ	t	∅	C	∅	∅	∅	E	T	∅	2	∅	∅	∅	7	1	∅																																																																																								
2	0.6667	2	0.6667	664	924	ɔ	tɕʰ	∅	∅	t	∅	∅	U	C	∅	∅	T	∅	∅	7	2	∅	∅	1	∅	∅																							925	ɔ	tɕ	∅	∅	s	∅	∅	U	C	∅	∅	S	∅	∅	7	2	∅	∅	3	∅	∅	926	ɛ	tɕʰ	∅	∅	t	∅	∅	E	C	∅	∅	T	∅	∅	7	2	∅	∅	1	∅	∅																																																																																								
3	1.0000	1	0.3333	664	924	t	ɔ	tɕʰ	∅	∅	∅	∅	T	U	C	∅	∅	∅	∅	1	7	2	∅	∅	∅	∅																							925	s	ɔ	tɕ	∅	∅	∅	∅	S	U	C	∅	∅	∅	∅	3	7	2	∅	∅	∅	∅	926	t	ɛ	tɕʰ	∅	∅	∅	∅	T	E	C	∅	∅	∅	∅	1	7	2	∅	∅	∅	∅																																																																																								
1	0.5000	2	1.0000	670	927	h	∅	∅	∅	e	∅	∅	H	∅	∅	∅	E	∅	∅	3	∅	∅	∅	7	∅	∅																																													928	h	∅	∅	∅	a	∅	∅	H	∅	∅	∅	A	∅	∅	3	∅	∅	∅	7	∅	∅	929	l	∅	∅	∅	uː	∅	∅	L	∅	∅	∅	Y	∅	∅	5	∅	∅	∅	7	∅	∅	930	l	∅	∅	∅	a	∅	∅	L	∅	∅	∅	A	∅	∅	5	∅	∅	∅	7	∅	∅	931	h	∅	∅	∅	ũ	∅	∅	H	∅	∅	∅	Y	∅	∅	3	∅	∅	∅	7	∅	∅																						
2	1.0000	1	0.5000	670	927	e	h	∅	∅	∅	∅	∅	E	H	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																																													928	a	h	∅	∅	∅	∅	∅	A	H	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅	929	uː	l	∅	∅	∅	∅	∅	Y	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	930	a	l	∅	∅	∅	∅	∅	A	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	931	ũ	h	∅	∅	∅	∅	∅	Y	H	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																						
1	0.5000	2	1.0000	671	932	b	∅	∅	∅	a	∅	∅	P	∅	∅	∅	A	∅	∅	1	∅	∅	∅	7	∅	∅																																													933	w	∅	∅	∅	uː	∅	∅	W	∅	∅	∅	Y	∅	∅	6	∅	∅	∅	7	∅	∅																							934	w	∅	∅	∅	uː	∅	∅	W	∅	∅	∅	Y	∅	∅	6	∅	∅	∅	7	∅	∅																																												
2	1.0000	1	0.5000	671	932	a	b	∅	∅	∅	∅	∅	A	P	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅																																													933	uː	w	∅	∅	∅	∅	∅	Y	W	∅	∅	∅	∅	∅	7	6	∅	∅	∅	∅	∅																							934	uː	w	∅	∅	∅	∅	∅	Y	W	∅	∅	∅	∅	∅	7	6	∅	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	672																							935	kʰ	∅	∅	∅	ɐ	k	∅	K	∅	∅	∅	E	K	∅	1	∅	∅	∅	7	1	∅																							936	kʰ	∅	∅	∅	ɐ	k	∅	K	∅	∅	∅	E	K	∅	1	∅	∅	∅	7	1	∅																																													937	kʰ	∅	∅	∅	a	k	∅	K	∅	∅	∅	A	K	∅	1	∅	∅	∅	7	1	∅	938	kʰ	∅	∅	∅	a	k	∅	K	∅	∅	∅	A	K	∅	1	∅	∅	∅	7	1	∅
2	0.6667	2	0.6667	672																							935	ɐ	kʰ	∅	∅	k	∅	∅	E	K	∅	∅	K	∅	∅	7	1	∅	∅	1	∅	∅																							936	ɐ	kʰ	∅	∅	k	∅	∅	E	K	∅	∅	K	∅	∅	7	1	∅	∅	1	∅	∅																																													937	a	kʰ	∅	∅	k	∅	∅	A	K	∅	∅	K	∅	∅	7	1	∅	∅	1	∅	∅	938	a	kʰ	∅	∅	k	∅	∅	A	K	∅	∅	K	∅	∅	7	1	∅	∅	1	∅	∅
3	1.0000	1	0.3333	672																							935	k	ɐ	kʰ	∅	∅	∅	∅	K	E	K	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																							936	k	ɐ	kʰ	∅	∅	∅	∅	K	E	K	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																																													937	k	a	kʰ	∅	∅	∅	∅	K	A	K	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅	938	k	a	kʰ	∅	∅	∅	∅	K	A	K	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅
1	0.5000	2	1.0000	673																							939	n	∅	∅	∅	yː	∅	∅	N	∅	∅	∅	Y	∅	∅	4	∅	∅	∅	7	∅	∅																							940	n	∅	∅	∅	y	∅	∅	N	∅	∅	∅	Y	∅	∅	4	∅	∅	∅	7	∅	∅	941	n	∅	∅	∅	yː	∅	∅	N	∅	∅	∅	Y	∅	∅	4	∅	∅	∅	7	∅	∅	942	n	∅	∅	∅	yː	∅	∅	N	∅	∅	∅	Y	∅	∅	4	∅	∅	∅	7	∅	∅	943	ɲ	∅	∅	∅	yː	∅	∅	N	∅	∅	∅	Y	∅	∅	4	∅	∅	∅	7	∅	∅																						
2	1.0000	1	0.5000	673																							939	yː	n	∅	∅	∅	∅	∅	Y	N	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅																							940	y	n	∅	∅	∅	∅	∅	Y	N	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅	941	yː	n	∅	∅	∅	∅	∅	Y	N	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅	942	yː	n	∅	∅	∅	∅	∅	Y	N	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅	943	yː	ɲ	∅	∅	∅	∅	∅	Y	N	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅																						
1	0.3333	3	1.0000	674																																																																																																																																					944	s	∅	∅	∅	a	ŋ	∅	S	∅	∅	∅	A	N	∅	3	∅	∅	∅	7	4	∅	945	s	∅	∅	∅	a	ŋ	∅	S	∅	∅	∅	A	N	∅	3	∅	∅	∅	7	4	∅
2	0.6667	2	0.6667	674																																																																																																																																					944	a	s	∅	∅	ŋ	∅	∅	A	S	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅	945	a	s	∅	∅	ŋ	∅	∅	A	S	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅
3	1.0000	1	0.3333	674																																																																																																																																					944	ŋ	a	s	∅	∅	∅	∅	N	A	S	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅	945	ŋ	a	s	∅	∅	∅	∅	N	A	S	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅
1	0.5000	2	1.0000	683	946	ɕ	∅	∅	∅	u	∅	∅	S	∅	∅	∅	Y	∅	∅	3	∅	∅	∅	7	∅	∅																							947	ɕ	∅	∅	∅	u	∅	∅	S	∅	∅	∅	Y	∅	∅	3	∅	∅	∅	7	∅	∅	948	ʂ	∅	∅	∅	yː	∅	∅	S	∅	∅	∅	Y	∅	∅	3	∅	∅	∅	7	∅	∅	949	s	∅	∅	∅	yː	∅	∅	S	∅	∅	∅	Y	∅	∅	3	∅	∅	∅	7	∅	∅																							950	s	∅	∅	∅	yː	∅	∅	S	∅	∅	∅	Y	∅	∅	3	∅	∅	∅	7	∅	∅																						
2	1.0000	1	0.5000	683	946	u	ɕ	∅	∅	∅	∅	∅	Y	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																							947	u	ɕ	∅	∅	∅	∅	∅	Y	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅	948	yː	ʂ	∅	∅	∅	∅	∅	Y	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅	949	yː	s	∅	∅	∅	∅	∅	Y	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																							950	yː	s	∅	∅	∅	∅	∅	Y	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																						
1	0.3333	3	1.0000	685																																													951	tɕʰ	∅	∅	∅	i	k	∅	C	∅	∅	∅	I	K	∅	2	∅	∅	∅	7	1	∅																							952	tɕʰ	∅	∅	∅	u	-	∅	C	∅	∅	∅	Y	_	∅	2	∅	∅	∅	7	0	∅	953	tɕʰ	∅	∅	∅	u	-	∅	C	∅	∅	∅	Y	_	∅	2	∅	∅	∅	7	0	∅	954	tɕʰ	∅	∅	∅	u	-	∅	C	∅	∅	∅	Y	_	∅	2	∅	∅	∅	7	0	∅	955	tɕʰ	∅	∅	∅	u	-	∅	C	∅	∅	∅	Y	_	∅	2	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	685																																													951	i	tɕʰ	∅	∅	k	∅	∅	I	C	∅	∅	K	∅	∅	7	2	∅	∅	1	∅	∅																							952	u	tɕʰ	∅	∅	-	∅	∅	Y	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	953	u	tɕʰ	∅	∅	-	∅	∅	Y	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	954	u	tɕʰ	∅	∅	-	∅	∅	Y	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	955	u	tɕʰ	∅	∅	-	∅	∅	Y	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅
3	1.0000	1	0.3333	685																																													951	k	i	tɕʰ	∅	∅	∅	∅	K	I	C	∅	∅	∅	∅	1	7	2	∅	∅	∅	∅																							952	-	u	tɕʰ	∅	∅	∅	∅	_	Y	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	953	-	u	tɕʰ	∅	∅	∅	∅	_	Y	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	954	-	u	tɕʰ	∅	∅	∅	∅	_	Y	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	955	-	u	tɕʰ	∅	∅	∅	∅	_	Y	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅
1	0.3333	3	1.0000	686	956	ts	∅	∅	∅	ɔ	ŋ	∅	C	∅	∅	∅	U	N	∅	2	∅	∅	∅	7	4	∅																							957	ts	∅	∅	∅	ɔ	ŋ	∅	C	∅	∅	∅	U	N	∅	2	∅	∅	∅	7	4	∅	958	ts	∅	∅	∅	u	ŋ	∅	C	∅	∅	∅	Y	N	∅	2	∅	∅	∅	7	4	∅																																													959	ts	∅	∅	∅	u	ŋ	∅	C	∅	∅	∅	Y	N	∅	2	∅	∅	∅	7	4	∅																						
2	0.6667	2	0.6667	686	956	ɔ	ts	∅	∅	ŋ	∅	∅	U	C	∅	∅	N	∅	∅	7	2	∅	∅	4	∅	∅																							957	ɔ	ts	∅	∅	ŋ	∅	∅	U	C	∅	∅	N	∅	∅	7	2	∅	∅	4	∅	∅	958	u	ts	∅	∅	ŋ	∅	∅	Y	C	∅	∅	N	∅	∅	7	2	∅	∅	4	∅	∅																																													959	u	ts	∅	∅	ŋ	∅	∅	Y	C	∅	∅	N	∅	∅	7	2	∅	∅	4	∅	∅																						
3	1.0000	1	0.3333	686	956	ŋ	ɔ	ts	∅	∅	∅	∅	N	U	C	∅	∅	∅	∅	4	7	2	∅	∅	∅	∅																							957	ŋ	ɔ	ts	∅	∅	∅	∅	N	U	C	∅	∅	∅	∅	4	7	2	∅	∅	∅	∅	958	ŋ	u	ts	∅	∅	∅	∅	N	Y	C	∅	∅	∅	∅	4	7	2	∅	∅	∅	∅																																													959	ŋ	u	ts	∅	∅	∅	∅	N	Y	C	∅	∅	∅	∅	4	7	2	∅	∅	∅	∅																						
1	0.3333	3	1.0000	688	960	tɕʰ	∅	∅	∅	a	k	∅	C	∅	∅	∅	A	K	∅	2	∅	∅	∅	7	1	∅																							961	tɕʰ	∅	∅	∅	a	k	∅	C	∅	∅	∅	A	K	∅	2	∅	∅	∅	7	1	∅																							962	tɕʰ	∅	∅	∅	a	k	∅	C	∅	∅	∅	A	K	∅	2	∅	∅	∅	7	1	∅	963	tɕʰ	∅	∅	∅	a	k	∅	C	∅	∅	∅	A	K	∅	2	∅	∅	∅	7	1	∅	964	ʨʰ	∅	∅	∅	a	k	∅	C	∅	∅	∅	A	K	∅	2	∅	∅	∅	7	1	∅	965	tɕʰ	∅	∅	∅	a	k	∅	C	∅	∅	∅	A	K	∅	2	∅	∅	∅	7	1	∅
2	0.6667	2	0.6667	688	960	a	tɕʰ	∅	∅	k	∅	∅	A	C	∅	∅	K	∅	∅	7	2	∅	∅	1	∅	∅																							961	a	tɕʰ	∅	∅	k	∅	∅	A	C	∅	∅	K	∅	∅	7	2	∅	∅	1	∅	∅																							962	a	tɕʰ	∅	∅	k	∅	∅	A	C	∅	∅	K	∅	∅	7	2	∅	∅	1	∅	∅	963	a	tɕʰ	∅	∅	k	∅	∅	A	C	∅	∅	K	∅	∅	7	2	∅	∅	1	∅	∅	964	a	ʨʰ	∅	∅	k	∅	∅	A	C	∅	∅	K	∅	∅	7	2	∅	∅	1	∅	∅	965	a	tɕʰ	∅	∅	k	∅	∅	A	C	∅	∅	K	∅	∅	7	2	∅	∅	1	∅	∅
3	1.0000	1	0.3333	688	960	k	a	tɕʰ	∅	∅	∅	∅	K	A	C	∅	∅	∅	∅	1	7	2	∅	∅	∅	∅																							961	k	a	tɕʰ	∅	∅	∅	∅	K	A	C	∅	∅	∅	∅	1	7	2	∅	∅	∅	∅																							962	k	a	tɕʰ	∅	∅	∅	∅	K	A	C	∅	∅	∅	∅	1	7	2	∅	∅	∅	∅	963	k	a	tɕʰ	∅	∅	∅	∅	K	A	C	∅	∅	∅	∅	1	7	2	∅	∅	∅	∅	964	k	a	ʨʰ	∅	∅	∅	∅	K	A	C	∅	∅	∅	∅	1	7	2	∅	∅	∅	∅	965	k	a	tɕʰ	∅	∅	∅	∅	K	A	C	∅	∅	∅	∅	1	7	2	∅	∅	∅	∅
1	0.3333	3	1.0000	691	966	m	∅	∅	∅	ɛ	n	∅	M	∅	∅	∅	E	N	∅	4	∅	∅	∅	7	4	∅																							967	m	∅	∅	∅	ɛ	n	∅	M	∅	∅	∅	E	N	∅	4	∅	∅	∅	7	4	∅																																																																																																														
2	0.6667	2	0.6667	691	966	ɛ	m	∅	∅	n	∅	∅	E	M	∅	∅	N	∅	∅	7	4	∅	∅	4	∅	∅																							967	ɛ	m	∅	∅	n	∅	∅	E	M	∅	∅	N	∅	∅	7	4	∅	∅	4	∅	∅																																																																																																														
3	1.0000	1	0.3333	691	966	n	ɛ	m	∅	∅	∅	∅	N	E	M	∅	∅	∅	∅	4	7	4	∅	∅	∅	∅																							967	n	ɛ	m	∅	∅	∅	∅	N	E	M	∅	∅	∅	∅	4	7	4	∅	∅	∅	∅																																																																																																														
1	0.3333	3	1.0000	696																							968	r	∅	∅	∅	iː	-	∅	R	∅	∅	∅	I	_	∅	5	∅	∅	∅	7	0	∅																																													969	r	∅	∅	∅	i	ŋ	∅	R	∅	∅	∅	I	N	∅	5	∅	∅	∅	7	4	∅	970	r	∅	∅	∅	i	ŋ	∅	R	∅	∅	∅	I	N	∅	5	∅	∅	∅	7	4	∅	971	r	∅	∅	∅	i	ŋ	∅	R	∅	∅	∅	I	N	∅	5	∅	∅	∅	7	4	∅																						
2	0.6667	2	0.6667	696																							968	iː	r	∅	∅	-	∅	∅	I	R	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																																													969	i	r	∅	∅	ŋ	∅	∅	I	R	∅	∅	N	∅	∅	7	5	∅	∅	4	∅	∅	970	i	r	∅	∅	ŋ	∅	∅	I	R	∅	∅	N	∅	∅	7	5	∅	∅	4	∅	∅	971	i	r	∅	∅	ŋ	∅	∅	I	R	∅	∅	N	∅	∅	7	5	∅	∅	4	∅	∅																						
3	1.0000	1	0.3333	696																							968	-	iː	r	∅	∅	∅	∅	_	I	R	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																																													969	ŋ	i	r	∅	∅	∅	∅	N	I	R	∅	∅	∅	∅	4	7	5	∅	∅	∅	∅	970	ŋ	i	r	∅	∅	∅	∅	N	I	R	∅	∅	∅	∅	4	7	5	∅	∅	∅	∅	971	ŋ	i	r	∅	∅	∅	∅	N	I	R	∅	∅	∅	∅	4	7	5	∅	∅	∅	∅																						
1	0.5000	2	1.0000	697	972	ʑ	∅	∅	∅	ɔː	∅	∅	S	∅	∅	∅	U	∅	∅	3	∅	∅	∅	7	∅	∅																							973	ʑ	∅	∅	∅	ɔː	∅	∅	S	∅	∅	∅	U	∅	∅	3	∅	∅	∅	7	∅	∅																																																																																																														
2	1.0000	1	0.5000	697	972	ɔː	ʑ	∅	∅	∅	∅	∅	U	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																							973	ɔː	ʑ	∅	∅	∅	∅	∅	U	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																																																																																																														
1	0.5000	2	1.0000	698																																																																																									974	n	∅	∅	∅	ə	∅	∅	N	∅	∅	∅	E	∅	∅	4	∅	∅	∅	7	∅	∅	975	n	∅	∅	∅	ə	∅	∅	N	∅	∅	∅	E	∅	∅	4	∅	∅	∅	7	∅	∅	976	ɲ	∅	∅	∅	ə	∅	∅	N	∅	∅	∅	E	∅	∅	4	∅	∅	∅	7	∅	∅	977	ɲ	∅	∅	∅	y	∅	∅	N	∅	∅	∅	Y	∅	∅	4	∅	∅	∅	7	∅	∅
