index	index_p	rindex	rindex_p	cogid	id_Duhumbi	segment_Duhumbi	segment_Duhumbi_L1	segment_Duhumbi_L2	segment_Duhumbi_L3	segment_Duhumbi_R1	segment_Duhumbi_R2	segment_Duhumbi_R3	SC_Duhumbi	SC_Duhumbi_L1	SC_Duhumbi_L2	SC_Duhumbi_L3	SC_Duhumbi_R1	SC_Duhumbi_R2	SC_Duhumbi_R3	PROSODY_Duhumbi	PROSODY_Duhumbi_L1	PROSODY_Duhumbi_L2	PROSODY_Duhumbi_L3	PROSODY_Duhumbi_R1	PROSODY_Duhumbi_R2	PROSODY_Duhumbi_R3	id_Jerigaon	segment_Jerigaon	segment_Jerigaon_L1	segment_Jerigaon_L2	segment_Jerigaon_L3	segment_Jerigaon_R1	segment_Jerigaon_R2	segment_Jerigaon_R3	SC_Jerigaon	SC_Jerigaon_L1	SC_Jerigaon_L2	SC_Jerigaon_L3	SC_Jerigaon_R1	SC_Jerigaon_R2	SC_Jerigaon_R3	PROSODY_Jerigaon	PROSODY_Jerigaon_L1	PROSODY_Jerigaon_L2	PROSODY_Jerigaon_L3	PROSODY_Jerigaon_R1	PROSODY_Jerigaon_R2	PROSODY_Jerigaon_R3	id_Khispi	segment_Khispi	segment_Khispi_L1	segment_Khispi_L2	segment_Khispi_L3	segment_Khispi_R1	segment_Khispi_R2	segment_Khispi_R3	SC_Khispi	SC_Khispi_L1	SC_Khispi_L2	SC_Khispi_L3	SC_Khispi_R1	SC_Khispi_R2	SC_Khispi_R3	PROSODY_Khispi	PROSODY_Khispi_L1	PROSODY_Khispi_L2	PROSODY_Khispi_L3	PROSODY_Khispi_R1	PROSODY_Khispi_R2	PROSODY_Khispi_R3	id_Khoina	segment_Khoina	segment_Khoina_L1	segment_Khoina_L2	segment_Khoina_L3	segment_Khoina_R1	segment_Khoina_R2	segment_Khoina_R3	SC_Khoina	SC_Khoina_L1	SC_Khoina_L2	SC_Khoina_L3	SC_Khoina_R1	SC_Khoina_R2	SC_Khoina_R3	PROSODY_Khoina	PROSODY_Khoina_L1	PROSODY_Khoina_L2	PROSODY_Khoina_L3	PROSODY_Khoina_R1	PROSODY_Khoina_R2	PROSODY_Khoina_R3	id_Khoitam	segment_Khoitam	segment_Khoitam_L1	segment_Khoitam_L2	segment_Khoitam_L3	segment_Khoitam_R1	segment_Khoitam_R2	segment_Khoitam_R3	SC_Khoitam	SC_Khoitam_L1	SC_Khoitam_L2	SC_Khoitam_L3	SC_Khoitam_R1	SC_Khoitam_R2	SC_Khoitam_R3	PROSODY_Khoitam	PROSODY_Khoitam_L1	PROSODY_Khoitam_L2	PROSODY_Khoitam_L3	PROSODY_Khoitam_R1	PROSODY_Khoitam_R2	PROSODY_Khoitam_R3	id_Rahung	segment_Rahung	segment_Rahung_L1	segment_Rahung_L2	segment_Rahung_L3	segment_Rahung_R1	segment_Rahung_R2	segment_Rahung_R3	SC_Rahung	SC_Rahung_L1	SC_Rahung_L2	SC_Rahung_L3	SC_Rahung_R1	SC_Rahung_R2	SC_Rahung_R3	PROSODY_Rahung	PROSODY_Rahung_L1	PROSODY_Rahung_L2	PROSODY_Rahung_L3	PROSODY_Rahung_R1	PROSODY_Rahung_R2	PROSODY_Rahung_R3	id_Rupa	segment_Rupa	segment_Rupa_L1	segment_Rupa_L2	segment_Rupa_L3	segment_Rupa_R1	segment_Rupa_R2	segment_Rupa_R3	SC_Rupa	SC_Rupa_L1	SC_Rupa_L2	SC_Rupa_L3	SC_Rupa_R1	SC_Rupa_R2	SC_Rupa_R3	PROSODY_Rupa	PROSODY_Rupa_L1	PROSODY_Rupa_L2	PROSODY_Rupa_L3	PROSODY_Rupa_R1	PROSODY_Rupa_R2	PROSODY_Rupa_R3	id_Shergaon	segment_Shergaon	segment_Shergaon_L1	segment_Shergaon_L2	segment_Shergaon_L3	segment_Shergaon_R1	segment_Shergaon_R2	segment_Shergaon_R3	SC_Shergaon	SC_Shergaon_L1	SC_Shergaon_L2	SC_Shergaon_L3	SC_Shergaon_R1	SC_Shergaon_R2	SC_Shergaon_R3	PROSODY_Shergaon	PROSODY_Shergaon_L1	PROSODY_Shergaon_L2	PROSODY_Shergaon_L3	PROSODY_Shergaon_R1	PROSODY_Shergaon_R2	PROSODY_Shergaon_R3
2	1.0000	1	0.5000	572																							1981	ɛː	l	∅	∅	∅	∅	∅	E	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅																							1982	aː	h	∅	∅	∅	∅	∅	A	H	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅	1983	ɛː	l	∅	∅	∅	∅	∅	E	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	1984	ɛː	l	∅	∅	∅	∅	∅	E	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	1985	aː	l	∅	∅	∅	∅	∅	A	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	1986	aː	l	∅	∅	∅	∅	∅	A	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅
1	0.3333	3	1.0000	573	1987	w	∅	∅	∅	a	ŋ	∅	W	∅	∅	∅	A	N	∅	6	∅	∅	∅	7	4	∅																							1988	b	∅	∅	∅	a	ŋ	∅	P	∅	∅	∅	A	N	∅	1	∅	∅	∅	7	4	∅																							1989	w	∅	∅	∅	a	ŋ	∅	W	∅	∅	∅	A	N	∅	6	∅	∅	∅	7	4	∅																																													1990	p	∅	∅	∅	a	ŋ	∅	P	∅	∅	∅	A	N	∅	1	∅	∅	∅	7	4	∅
2	0.6667	2	0.6667	573	1987	a	w	∅	∅	ŋ	∅	∅	A	W	∅	∅	N	∅	∅	7	6	∅	∅	4	∅	∅																							1988	a	b	∅	∅	ŋ	∅	∅	A	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																							1989	a	w	∅	∅	ŋ	∅	∅	A	W	∅	∅	N	∅	∅	7	6	∅	∅	4	∅	∅																																													1990	a	p	∅	∅	ŋ	∅	∅	A	P	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅
3	1.0000	1	0.3333	573	1987	ŋ	a	w	∅	∅	∅	∅	N	A	W	∅	∅	∅	∅	4	7	6	∅	∅	∅	∅																							1988	ŋ	a	b	∅	∅	∅	∅	N	A	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																							1989	ŋ	a	w	∅	∅	∅	∅	N	A	W	∅	∅	∅	∅	4	7	6	∅	∅	∅	∅																																													1990	ŋ	a	p	∅	∅	∅	∅	N	A	P	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅
1	0.5000	2	1.0000	574																							1991	s	∅	∅	∅	ɛ̃ĩ	∅	∅	S	∅	∅	∅	E	∅	∅	3	∅	∅	∅	7	∅	∅																							1992	s	∅	∅	∅	ɛ̃ĩ	∅	∅	S	∅	∅	∅	E	∅	∅	3	∅	∅	∅	7	∅	∅	1993	tɕ	∅	∅	∅	ĩˀ	∅	∅	C	∅	∅	∅	I	∅	∅	2	∅	∅	∅	7	∅	∅	1994	tɕ	∅	∅	∅	ĩˀ	∅	∅	C	∅	∅	∅	I	∅	∅	2	∅	∅	∅	7	∅	∅	1995	s	∅	∅	∅	ɛ̃ˀː	∅	∅	S	∅	∅	∅	E	∅	∅	3	∅	∅	∅	7	∅	∅	1996	s	∅	∅	∅	ɛ̃ː	∅	∅	S	∅	∅	∅	E	∅	∅	3	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	574																							1991	ɛ̃ĩ	s	∅	∅	∅	∅	∅	E	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅																							1992	ɛ̃ĩ	s	∅	∅	∅	∅	∅	E	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅	1993	ĩˀ	tɕ	∅	∅	∅	∅	∅	I	C	∅	∅	∅	∅	∅	7	2	∅	∅	∅	∅	∅	1994	ĩˀ	tɕ	∅	∅	∅	∅	∅	I	C	∅	∅	∅	∅	∅	7	2	∅	∅	∅	∅	∅	1995	ɛ̃ˀː	s	∅	∅	∅	∅	∅	E	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅	1996	ɛ̃ː	s	∅	∅	∅	∅	∅	E	S	∅	∅	∅	∅	∅	7	3	∅	∅	∅	∅	∅
1	1.0000	1	1.0000	575	1997	au	∅	∅	∅	∅	∅	∅	A	∅	∅	∅	∅	∅	∅	7	∅	∅	∅	∅	∅	∅	1998	ɔː	∅	∅	∅	∅	∅	∅	U	∅	∅	∅	∅	∅	∅	7	∅	∅	∅	∅	∅	∅	1999	au	∅	∅	∅	∅	∅	∅	A	∅	∅	∅	∅	∅	∅	7	∅	∅	∅	∅	∅	∅	2000	ɔː	∅	∅	∅	∅	∅	∅	U	∅	∅	∅	∅	∅	∅	7	∅	∅	∅	∅	∅	∅	2001	oː	∅	∅	∅	∅	∅	∅	U	∅	∅	∅	∅	∅	∅	7	∅	∅	∅	∅	∅	∅	2002	oː	∅	∅	∅	∅	∅	∅	U	∅	∅	∅	∅	∅	∅	7	∅	∅	∅	∅	∅	∅	2003	oː	∅	∅	∅	∅	∅	∅	U	∅	∅	∅	∅	∅	∅	7	∅	∅	∅	∅	∅	∅	2004	oː	∅	∅	∅	∅	∅	∅	U	∅	∅	∅	∅	∅	∅	7	∅	∅	∅	∅	∅	∅
1	0.3333	3	1.0000	576																							2005	tʰ	∅	∅	∅	a	ŋ	∅	T	∅	∅	∅	A	N	∅	1	∅	∅	∅	7	4	∅																																													2006	tʰ	∅	∅	∅	a	ŋ	∅	T	∅	∅	∅	A	N	∅	1	∅	∅	∅	7	4	∅	2007	tʰ	∅	∅	∅	a	ŋ	∅	T	∅	∅	∅	A	N	∅	1	∅	∅	∅	7	4	∅	2008	tʰ	∅	∅	∅	a	ŋ	∅	T	∅	∅	∅	A	N	∅	1	∅	∅	∅	7	4	∅	2009	tʰ	∅	∅	∅	a	ŋ	∅	T	∅	∅	∅	A	N	∅	1	∅	∅	∅	7	4	∅
2	0.6667	2	0.6667	576																							2005	a	tʰ	∅	∅	ŋ	∅	∅	A	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅																																													2006	a	tʰ	∅	∅	ŋ	∅	∅	A	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	2007	a	tʰ	∅	∅	ŋ	∅	∅	A	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	2008	a	tʰ	∅	∅	ŋ	∅	∅	A	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	2009	a	tʰ	∅	∅	ŋ	∅	∅	A	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅
3	1.0000	1	0.3333	576																							2005	ŋ	a	tʰ	∅	∅	∅	∅	N	A	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅																																													2006	ŋ	a	tʰ	∅	∅	∅	∅	N	A	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	2007	ŋ	a	tʰ	∅	∅	∅	∅	N	A	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	2008	ŋ	a	tʰ	∅	∅	∅	∅	N	A	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	2009	ŋ	a	tʰ	∅	∅	∅	∅	N	A	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	577	2010	r	∅	∅	∅	ɔ	ŋ	∅	R	∅	∅	∅	U	N	∅	5	∅	∅	∅	7	4	∅	2011	r	∅	∅	∅	ɔ	ŋ	∅	R	∅	∅	∅	U	N	∅	5	∅	∅	∅	7	4	∅	2012	l	∅	∅	∅	ɔ	ŋ	∅	L	∅	∅	∅	U	N	∅	5	∅	∅	∅	7	4	∅																																																																			2013	r	∅	∅	∅	y	ŋ	∅	R	∅	∅	∅	Y	N	∅	5	∅	∅	∅	7	4	∅	2014	r	∅	∅	∅	ɔ	ŋ	∅	R	∅	∅	∅	U	N	∅	5	∅	∅	∅	7	4	∅
2	0.6667	2	0.6667	577	2010	ɔ	r	∅	∅	ŋ	∅	∅	U	R	∅	∅	N	∅	∅	7	5	∅	∅	4	∅	∅	2011	ɔ	r	∅	∅	ŋ	∅	∅	U	R	∅	∅	N	∅	∅	7	5	∅	∅	4	∅	∅	2012	ɔ	l	∅	∅	ŋ	∅	∅	U	L	∅	∅	N	∅	∅	7	5	∅	∅	4	∅	∅																																																																			2013	y	r	∅	∅	ŋ	∅	∅	Y	R	∅	∅	N	∅	∅	7	5	∅	∅	4	∅	∅	2014	ɔ	r	∅	∅	ŋ	∅	∅	U	R	∅	∅	N	∅	∅	7	5	∅	∅	4	∅	∅
3	1.0000	1	0.3333	577	2010	ŋ	ɔ	r	∅	∅	∅	∅	N	U	R	∅	∅	∅	∅	4	7	5	∅	∅	∅	∅	2011	ŋ	ɔ	r	∅	∅	∅	∅	N	U	R	∅	∅	∅	∅	4	7	5	∅	∅	∅	∅	2012	ŋ	ɔ	l	∅	∅	∅	∅	N	U	L	∅	∅	∅	∅	4	7	5	∅	∅	∅	∅																																																																			2013	ŋ	y	r	∅	∅	∅	∅	N	Y	R	∅	∅	∅	∅	4	7	5	∅	∅	∅	∅	2014	ŋ	ɔ	r	∅	∅	∅	∅	N	U	R	∅	∅	∅	∅	4	7	5	∅	∅	∅	∅
1	0.5000	2	1.0000	578	2015	m	∅	∅	∅	ɛi	∅	∅	M	∅	∅	∅	E	∅	∅	4	∅	∅	∅	7	∅	∅	2016	m	∅	∅	∅	ɛ	∅	∅	M	∅	∅	∅	E	∅	∅	4	∅	∅	∅	7	∅	∅	2017	m	∅	∅	∅	ei	∅	∅	M	∅	∅	∅	E	∅	∅	4	∅	∅	∅	7	∅	∅																																																																			2018	m	∅	∅	∅	ə	∅	∅	M	∅	∅	∅	E	∅	∅	4	∅	∅	∅	7	∅	∅	2019	m	∅	∅	∅	ai	∅	∅	M	∅	∅	∅	A	∅	∅	4	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	578	2015	ɛi	m	∅	∅	∅	∅	∅	E	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅	2016	ɛ	m	∅	∅	∅	∅	∅	E	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅	2017	ei	m	∅	∅	∅	∅	∅	E	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅																																																																			2018	ə	m	∅	∅	∅	∅	∅	E	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅	2019	ai	m	∅	∅	∅	∅	∅	A	M	∅	∅	∅	∅	∅	7	4	∅	∅	∅	∅	∅
1	0.3333	3	1.0000	579	2020	dʑ	∅	∅	∅	ɔ	ŋ	∅	C	∅	∅	∅	U	N	∅	2	∅	∅	∅	7	4	∅																							2021	dʑ	∅	∅	∅	ɔ	ŋ	∅	C	∅	∅	∅	U	N	∅	2	∅	∅	∅	7	4	∅	2022	tsʰ	∅	∅	∅	ɛː	-	∅	C	∅	∅	∅	E	_	∅	2	∅	∅	∅	7	0	∅	2023	tɕʰ	∅	∅	∅	ɔː	-	∅	C	∅	∅	∅	U	_	∅	2	∅	∅	∅	7	0	∅	2024	tɕʰ	∅	∅	∅	oː	-	∅	C	∅	∅	∅	U	_	∅	2	∅	∅	∅	7	0	∅	2025	tsʰ	∅	∅	∅	au	-	∅	C	∅	∅	∅	A	_	∅	2	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	579	2020	ɔ	dʑ	∅	∅	ŋ	∅	∅	U	C	∅	∅	N	∅	∅	7	2	∅	∅	4	∅	∅																							2021	ɔ	dʑ	∅	∅	ŋ	∅	∅	U	C	∅	∅	N	∅	∅	7	2	∅	∅	4	∅	∅	2022	ɛː	tsʰ	∅	∅	-	∅	∅	E	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	2023	ɔː	tɕʰ	∅	∅	-	∅	∅	U	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	2024	oː	tɕʰ	∅	∅	-	∅	∅	U	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	2025	au	tsʰ	∅	∅	-	∅	∅	A	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	579	2020	ŋ	ɔ	dʑ	∅	∅	∅	∅	N	U	C	∅	∅	∅	∅	4	7	2	∅	∅	∅	∅																							2021	ŋ	ɔ	dʑ	∅	∅	∅	∅	N	U	C	∅	∅	∅	∅	4	7	2	∅	∅	∅	∅	2022	-	ɛː	tsʰ	∅	∅	∅	∅	_	E	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	2023	-	ɔː	tɕʰ	∅	∅	∅	∅	_	U	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	2024	-	oː	tɕʰ	∅	∅	∅	∅	_	U	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	2025	-	au	tsʰ	∅	∅	∅	∅	_	A	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																						
1	0.5000	2	1.0000	581																							2026	r	∅	∅	∅	uː	∅	∅	R	∅	∅	∅	Y	∅	∅	5	∅	∅	∅	7	∅	∅																																													2027	r	∅	∅	∅	uː	∅	∅	R	∅	∅	∅	Y	∅	∅	5	∅	∅	∅	7	∅	∅	2028	r	∅	∅	∅	uː	∅	∅	R	∅	∅	∅	Y	∅	∅	5	∅	∅	∅	7	∅	∅	2029	r	∅	∅	∅	uː	∅	∅	R	∅	∅	∅	Y	∅	∅	5	∅	∅	∅	7	∅	∅	2030	r	∅	∅	∅	uː	∅	∅	R	∅	∅	∅	Y	∅	∅	5	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	581																							2026	uː	r	∅	∅	∅	∅	∅	Y	R	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅																																													2027	uː	r	∅	∅	∅	∅	∅	Y	R	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	2028	uː	r	∅	∅	∅	∅	∅	Y	R	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	2029	uː	r	∅	∅	∅	∅	∅	Y	R	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	2030	uː	r	∅	∅	∅	∅	∅	Y	R	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅
1	0.5000	2	1.0000	582	2031	l	∅	∅	∅	ɛi	∅	∅	L	∅	∅	∅	E	∅	∅	5	∅	∅	∅	7	∅	∅	2032	l	∅	∅	∅	a	∅	∅	L	∅	∅	∅	A	∅	∅	5	∅	∅	∅	7	∅	∅	2033	l	∅	∅	∅	ɛi	∅	∅	L	∅	∅	∅	E	∅	∅	5	∅	∅	∅	7	∅	∅	2034	l	∅	∅	∅	a	∅	∅	L	∅	∅	∅	A	∅	∅	5	∅	∅	∅	7	∅	∅	2035	l	∅	∅	∅	a	∅	∅	L	∅	∅	∅	A	∅	∅	5	∅	∅	∅	7	∅	∅	2036	l	∅	∅	∅	a	∅	∅	L	∅	∅	∅	A	∅	∅	5	∅	∅	∅	7	∅	∅	2037	l	∅	∅	∅	a	∅	∅	L	∅	∅	∅	A	∅	∅	5	∅	∅	∅	7	∅	∅	2038	l	∅	∅	∅	a	∅	∅	L	∅	∅	∅	A	∅	∅	5	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	582	2031	ɛi	l	∅	∅	∅	∅	∅	E	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	2032	a	l	∅	∅	∅	∅	∅	A	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	2033	ɛi	l	∅	∅	∅	∅	∅	E	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	2034	a	l	∅	∅	∅	∅	∅	A	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	2035	a	l	∅	∅	∅	∅	∅	A	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	2036	a	l	∅	∅	∅	∅	∅	A	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	2037	a	l	∅	∅	∅	∅	∅	A	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅	2038	a	l	∅	∅	∅	∅	∅	A	L	∅	∅	∅	∅	∅	7	5	∅	∅	∅	∅	∅
1	0.5000	2	1.0000	583																							2039	tɕʰ	∅	∅	∅	yː	∅	∅	C	∅	∅	∅	Y	∅	∅	2	∅	∅	∅	7	∅	∅																							2040	ʈʂʰ	∅	∅	∅	yː	∅	∅	C	∅	∅	∅	Y	∅	∅	2	∅	∅	∅	7	∅	∅	2041	tɕʰ	∅	∅	∅	yː	∅	∅	C	∅	∅	∅	Y	∅	∅	2	∅	∅	∅	7	∅	∅	2042	tɕʰ	∅	∅	∅	yː	∅	∅	C	∅	∅	∅	Y	∅	∅	2	∅	∅	∅	7	∅	∅	2043	kʰ	∅	∅	∅	yː	∅	∅	K	∅	∅	∅	Y	∅	∅	1	∅	∅	∅	7	∅	∅	2044	kʰ	∅	∅	∅	iː	∅	∅	K	∅	∅	∅	I	∅	∅	1	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	583																							2039	yː	tɕʰ	∅	∅	∅	∅	∅	Y	C	∅	∅	∅	∅	∅	7	2	∅	∅	∅	∅	∅																							2040	yː	ʈʂʰ	∅	∅	∅	∅	∅	Y	C	∅	∅	∅	∅	∅	7	2	∅	∅	∅	∅	∅	2041	yː	tɕʰ	∅	∅	∅	∅	∅	Y	C	∅	∅	∅	∅	∅	7	2	∅	∅	∅	∅	∅	2042	yː	tɕʰ	∅	∅	∅	∅	∅	Y	C	∅	∅	∅	∅	∅	7	2	∅	∅	∅	∅	∅	2043	yː	kʰ	∅	∅	∅	∅	∅	Y	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	2044	iː	kʰ	∅	∅	∅	∅	∅	I	K	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅
1	0.3333	3	1.0000	584	2045	t	∅	∅	∅	ɔ	m	∅	T	∅	∅	∅	U	M	∅	1	∅	∅	∅	7	4	∅	2046	t	∅	∅	∅	u	ŋ	∅	T	∅	∅	∅	Y	N	∅	1	∅	∅	∅	7	4	∅	2047	t	∅	∅	∅	ɔ	m	∅	T	∅	∅	∅	U	M	∅	1	∅	∅	∅	7	4	∅	2048	t	∅	∅	∅	u	ŋ	∅	T	∅	∅	∅	Y	N	∅	1	∅	∅	∅	7	4	∅	2049	t	∅	∅	∅	u	ŋ	∅	T	∅	∅	∅	Y	N	∅	1	∅	∅	∅	7	4	∅	2050	t	∅	∅	∅	u	ŋ	∅	T	∅	∅	∅	Y	N	∅	1	∅	∅	∅	7	4	∅	2051	t	∅	∅	∅	u	ŋ	∅	T	∅	∅	∅	Y	N	∅	1	∅	∅	∅	7	4	∅	2052	t	∅	∅	∅	u	ŋ	∅	T	∅	∅	∅	Y	N	∅	1	∅	∅	∅	7	4	∅
2	0.6667	2	0.6667	584	2045	ɔ	t	∅	∅	m	∅	∅	U	T	∅	∅	M	∅	∅	7	1	∅	∅	4	∅	∅	2046	u	t	∅	∅	ŋ	∅	∅	Y	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	2047	ɔ	t	∅	∅	m	∅	∅	U	T	∅	∅	M	∅	∅	7	1	∅	∅	4	∅	∅	2048	u	t	∅	∅	ŋ	∅	∅	Y	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	2049	u	t	∅	∅	ŋ	∅	∅	Y	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	2050	u	t	∅	∅	ŋ	∅	∅	Y	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	2051	u	t	∅	∅	ŋ	∅	∅	Y	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅	2052	u	t	∅	∅	ŋ	∅	∅	Y	T	∅	∅	N	∅	∅	7	1	∅	∅	4	∅	∅
3	1.0000	1	0.3333	584	2045	m	ɔ	t	∅	∅	∅	∅	M	U	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	2046	ŋ	u	t	∅	∅	∅	∅	N	Y	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	2047	m	ɔ	t	∅	∅	∅	∅	M	U	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	2048	ŋ	u	t	∅	∅	∅	∅	N	Y	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	2049	ŋ	u	t	∅	∅	∅	∅	N	Y	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	2050	ŋ	u	t	∅	∅	∅	∅	N	Y	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	2051	ŋ	u	t	∅	∅	∅	∅	N	Y	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅	2052	ŋ	u	t	∅	∅	∅	∅	N	Y	T	∅	∅	∅	∅	4	7	1	∅	∅	∅	∅
1	0.5000	2	1.0000	585	2053	a	∅	∅	∅	t	∅	∅	A	∅	∅	∅	T	∅	∅	7	∅	∅	∅	1	∅	∅	2054	ɐˀ	∅	∅	∅	-	∅	∅	E	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅	2055	a	∅	∅	∅	t	∅	∅	A	∅	∅	∅	T	∅	∅	7	∅	∅	∅	1	∅	∅	2056	ɐˀ	∅	∅	∅	-	∅	∅	E	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅	2057	ɔˀ	∅	∅	∅	-	∅	∅	O	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅	2058	ɔˀ	∅	∅	∅	-	∅	∅	O	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅	2059	ɔˀ	∅	∅	∅	-	∅	∅	O	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅	2060	ɔ	∅	∅	∅	-	∅	∅	U	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅
2	1.0000	1	0.5000	585	2053	t	a	∅	∅	∅	∅	∅	T	A	∅	∅	∅	∅	∅	1	7	∅	∅	∅	∅	∅	2054	-	ɐˀ	∅	∅	∅	∅	∅	_	E	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅	2055	t	a	∅	∅	∅	∅	∅	T	A	∅	∅	∅	∅	∅	1	7	∅	∅	∅	∅	∅	2056	-	ɐˀ	∅	∅	∅	∅	∅	_	E	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅	2057	-	ɔˀ	∅	∅	∅	∅	∅	_	O	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅	2058	-	ɔˀ	∅	∅	∅	∅	∅	_	O	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅	2059	-	ɔˀ	∅	∅	∅	∅	∅	_	O	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅	2060	-	ɔ	∅	∅	∅	∅	∅	_	U	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅
1	0.3333	3	1.0000	586																																																																																									2061	tɕ	∅	∅	∅	ĩ	ŋ	∅	C	∅	∅	∅	I	N	∅	2	∅	∅	∅	7	4	∅	2062	tɕ	∅	∅	∅	ĩ	ŋ	∅	C	∅	∅	∅	I	N	∅	2	∅	∅	∅	7	4	∅	2063	z	∅	∅	∅	ə	-	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	2064	tɕ	∅	∅	∅	i	-	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅
