ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY
163	31_limebetel	lime (betel)	Zaiwa	Zaiwa	tʃʰɔ³² hui³	tʃʰɔ³² hui³	tʃʰ ɔ ³² + h u/w i ³	zaiw1241	24.45	98.6	Sino-Tibetan	1 7 8 9 3 6 7 8	AXT_ACXT	TU3_HWI6	7	7.T.C 7.U.V 7.3.T 7._._ 7.H.C 7.W.C 7.I.V 7.6.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	tʃʰɔ³²+hu/wi³	0	1399 1395
298	56_liquor	liquor	Achang	Achang	jei³	jei³	j ei ³	acha1249	24.25	97.8333	Sino-Tibetan	6 7 8	AXT	JE6	1	1.J.C 1.E.V 1.6.T	1.6 3.0 1.0	jei³	0	1402
299	56_liquor	liquor	Lashi	Lashi	jēŋ⁴	jēŋ⁴	j eː ŋ ⁴	lash1243	24.45	98.6	Sino-Tibetan	6 7 4 8	AXLT	JEN6	3	3.J.C 3.E.V 3.N.c 3.6.T	1.6 3.0 1.1 1.0	jeːŋ⁴	0	1403
300	56_liquor	liquor	Maru	Maru	ɂịɂ⁵⁴	ɂịɂ⁵⁴	ʔ ḭ ʔ ⁵⁴	maru1249	24.45	98.6	Sino-Tibetan	1 7 1 8	AXLT	HIH3	4	4.H.C 4.I.V 4.H.c 4.3.T	1.6 3.0 1.1 1.0	ʔḭʔ⁵⁴	0	1404
301	56_liquor	liquor	WrittenBurmese	Written_Burmese	rak	rak	r a k	oldb1235	21.16	94.90	Sino-Tibetan	5 7 1	AXN	RAK	6	6.R.C 6.A.V 6.K.c	2.0 1.5 0.8	rak	0	1405
302	56_liquor	liquor	Zaiwa	Zaiwa	ɂi⁵	ɂi⁵	ʔ i ⁵	zaiw1241	24.45	98.6	Sino-Tibetan	1 7 8	AXT	HI6	7	7.H.C 7.I.V 7.6.T	1.6 3.0 1.0	ʔi⁵	0	1404
748	143_liver	liver	Achang	Achang	tjɛ̣n⁵	tjɛ̣n⁵	t j ɛ̰ n ⁵	acha1249	24.25	97.8333	Sino-Tibetan	1 6 7 4 8	ACXLT	TJEN6	1	1.T.C 1.J.C 1.E.V 1.N.c 1.6.T	1.6 1.2 3.0 1.1 1.0	tjɛ̰n⁵	0	1408
749	143_liver	liver	Bela	Bela	saŋ²³	saŋ²³	s a ŋ ²³	pela1242	24.45	98.6	Sino-Tibetan	3 7 4 8	AXLT	SAN2	2	2.S.C 2.A.V 2.N.c 2.2.T	1.6 3.0 1.1 1.0	saŋ²³	0	1409
750	143_liver	liver	Lashi	Lashi	səŋ⁵	səŋ⁵	s ə ŋ ⁵	lash1243	24.45	98.6	Sino-Tibetan	3 7 4 8	AXLT	SEN6	3	3.S.C 3.E.V 3.N.c 3.6.T	1.6 3.0 1.1 1.0	səŋ⁵	0	1409
751	143_liver	liver	Maru	Maru	saŋ³²	saŋ³²	s a ŋ ³²	maru1249	24.45	98.6	Sino-Tibetan	3 7 4 8	AXLT	SAN3	4	4.S.C 4.A.V 4.N.c 4.3.T	1.6 3.0 1.1 1.0	saŋ³²	0	1409
752	143_liver	liver	Phon	Phon	ʃaiŋ³¹	ʃaiŋ³¹	ʃ ai ŋ ³¹	hpon1238	25.3248194	97.3544031	Sino-Tibetan	3 7 4 8	AXLT	SAN3	5	5.S.C 5.A.V 5.N.c 5.3.T	1.6 3.0 1.1 1.0	ʃaiŋ³¹	0	1409
753	143_liver	liver	WrittenBurmese	Written_Burmese	saɲ:	saɲ:	s a ɲː/ɲ	oldb1235	21.16	94.90	Sino-Tibetan	3 7 4	AXN	SAN	6	6.S.C 6.A.V 6.N.c	2.0 1.5 0.8	saɲː/ɲ	0	1409
754	143_liver	liver	Zaiwa	Zaiwa	sin⁴²	sin⁴²	s i n ⁴²	zaiw1241	24.45	98.6	Sino-Tibetan	3 7 4 8	AXLT	SIN3	7	7.S.C 7.I.V 7.N.c 7.3.T	1.6 3.0 1.1 1.0	sin⁴²	0	1409
1768	341_long	long	Achang	Achang	xjeŋ³	xjeŋ³	x j e ŋ ³	acha1249	24.25	97.8333	Sino-Tibetan	3 6 7 4 8	ACXLT	GJEN6	1	1.G.C 1.J.C 1.E.V 1.N.c 1.6.T	1.6 1.2 3.0 1.1 1.0	xjeŋ³	0	1416
1769	341_long	long	Bela	Bela	xaŋ²³	xaŋ²³	x a ŋ ²³	pela1242	24.45	98.6	Sino-Tibetan	3 7 4 8	AXLT	GAN2	2	2.G.C 2.A.V 2.N.c 2.2.T	1.6 3.0 1.1 1.0	xaŋ²³	0	1416
1770	341_long	long	Lashi	Lashi	ʃjəŋ⁴³	ʃjəŋ⁴³	ʃ j ə ŋ ⁴³	lash1243	24.45	98.6	Sino-Tibetan	3 6 7 4 8	ACXLT	SJEN3	3	3.S.C 3.J.C 3.E.V 3.N.c 3.3.T	1.6 1.2 3.0 1.1 1.0	ʃjəŋ⁴³	0	1416
1771	341_long	long	Maru	Maru	xaŋ³	xaŋ³	x a ŋ ³	maru1249	24.45	98.6	Sino-Tibetan	3 7 4 8	AXLT	GAN6	4	4.G.C 4.A.V 4.N.c 4.6.T	1.6 3.0 1.1 1.0	xaŋ³	0	1416
1772	341_long	long	Phon	Phon	xraiŋ⁵⁵	xraiŋ⁵⁵	x r ai ŋ ⁵⁵	hpon1238	25.3248194	97.3544031	Sino-Tibetan	3 5 7 4 8	ACXLT	GRAN5	5	5.G.C 5.R.C 5.A.V 5.N.c 5.5.T	1.6 1.2 3.0 1.1 1.0	xraiŋ⁵⁵	0	1417
1773	341_long	long	WrittenBurmese	Written_Burmese	hraɲ	hraɲ	h r a ɲ	oldb1235	21.16	94.90	Sino-Tibetan	3 5 7 4	ACXN	HRAN	6	6.H.C 6.R.C 6.A.V 6.N.c	2.0 1.5 1.5 0.8	hraɲ	0	1416
1774	341_long	long	Zaiwa	Zaiwa	hɯŋ⁴³	hɯŋ⁴³	h ɯ ŋ ⁴³	zaiw1241	24.45	98.6	Sino-Tibetan	3 7 4 8	AXLT	HIN3	7	7.H.C 7.I.V 7.N.c 7.3.T	1.6 3.0 1.1 1.0	hɯŋ⁴³	0	1416
568	110_louse	louse	Bela	Bela	ʃaun²³	ʃaun²³	ʃ au n ²³	pela1242	24.45	98.6	Sino-Tibetan	3 7 4 8	AXLT	SAN2	2	2.S.C 2.A.V 2.N.c 2.2.T	1.6 3.0 1.1 1.0	ʃaun²³	0	1424
569	110_louse	louse	Lashi	Lashi	ʃen⁵	ʃen⁵	ʃ e n ⁵	lash1243	24.45	98.6	Sino-Tibetan	3 7 4 8	AXLT	SEN6	3	3.S.C 3.E.V 3.N.c 3.6.T	1.6 3.0 1.1 1.0	ʃen⁵	0	1424
570	110_louse	louse	Maru	Maru	ʃɪn²	ʃɪn²	ʃ ɪ n ²	maru1249	24.45	98.6	Sino-Tibetan	3 7 4 8	AXLT	SIN6	4	4.S.C 4.I.V 4.N.c 4.6.T	1.6 3.0 1.1 1.0	ʃɪn²	0	1424
571	110_louse	louse	WrittenBurmese	Written_Burmese	san:	san:	s a nː/n	oldb1235	21.16	94.90	Sino-Tibetan	3 7 4	AXN	SAN	6	6.S.C 6.A.V 6.N.c	2.0 1.5 0.8	sanː/n	0	1424
572	110_louse	louse	Zaiwa	Zaiwa	ʃɪn³¹	ʃɪn³¹	ʃ ɪ n ³¹	zaiw1241	24.45	98.6	Sino-Tibetan	3 7 4 8	AXLT	SIN3	7	7.S.C 7.I.V 7.N.c 7.3.T	1.6 3.0 1.1 1.0	ʃɪn³¹	0	1424
1328	255_love	love	Achang	Achang	dʒɛt⁵⁴ dap³¹	dʒɛt⁵⁴ dap³¹	dʒ ɛ t ⁵⁴ + d a p ³¹	acha1249	24.25	97.8333	Sino-Tibetan	1 7 1 8 9 1 7 1 8	AXLT_AXLT	TET3_TAP3	1	1.T.C 1.E.V 1.T.c 1.3.T 1._._ 1.T.C 1.A.V 1.P.c 1.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.1 1.0	dʒɛt⁵⁴+dap³¹	0	1430 1431
1329	255_love	love	Maru	Maru	dʒit⁵ de³²	dʒit⁵ de³²	dʒ i t ⁵ + d e ³²	maru1249	24.45	98.6	Sino-Tibetan	1 7 1 8 9 1 7 8	AXLT_AXT	TIT6_TE3	4	4.T.C 4.I.V 4.T.c 4.6.T 4._._ 4.T.C 4.E.V 4.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	dʒit⁵+de³²	0	1430 1432
743	142_lungs	lungs	Achang	Achang	tsʰɔt⁵³	tsʰɔt⁵³	tsʰ ɔ t ⁵³	acha1249	24.25	97.8333	Sino-Tibetan	2 7 1 8	AXLT	CUT3	1	1.C.C 1.U.V 1.T.c 1.3.T	1.6 3.0 1.1 1.0	tsʰɔt⁵³	0	1435
744	142_lungs	lungs	Bela	Bela	tsạɂ⁵²	tsạɂ⁵²	ts a̰ ʔ ⁵²	pela1242	24.45	98.6	Sino-Tibetan	2 7 1 8	AXLT	CAH3	2	2.C.C 2.A.V 2.H.c 2.3.T	1.6 3.0 1.1 1.0	tsa̰ʔ⁵²	0	1435
745	142_lungs	lungs	Lashi	Lashi	tsọịɂ⁵³	tsọịɂ⁵³	ts o̰i ʔ ⁵³	lash1243	24.45	98.6	Sino-Tibetan	2 7 1 8	AXLT	CUH3	3	3.C.C 3.U.V 3.H.c 3.3.T	1.6 3.0 1.1 1.0	tso̰iʔ⁵³	0	1435
746	142_lungs	lungs	Phon	Phon	ʃwaiɂ³¹	ʃwaiɂ³¹	ʃ w ai ʔ ³¹	hpon1238	25.3248194	97.3544031	Sino-Tibetan	3 6 7 1 8	ACXLT	SWAH3	5	5.S.C 5.W.C 5.A.V 5.H.c 5.3.T	1.6 1.2 3.0 1.1 1.0	ʃwaiʔ³¹	0	1436
747	142_lungs	lungs	WrittenBurmese	Written_Burmese	cʰut	cʰut	tsʰ u t	oldb1235	21.16	94.90	Sino-Tibetan	2 7 1	AXN	CYT	6	6.C.C 6.Y.V 6.T.c	2.0 1.5 0.8	tsʰut	0	1435
877	169_man	man	Bela	Bela	jauɂ⁵² kai⁵²	jauɂ⁵² kai⁵²	j au ʔ ⁵² + k ai ⁵²	pela1242	24.45	98.6	Sino-Tibetan	6 7 1 8 9 1 7 8	AXLT_AXT	JAH3_KA3	2	2.J.C 2.A.V 2.H.c 2.3.T 2._._ 2.K.C 2.A.V 2.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	jauʔ⁵²+kai⁵²	0	1441 1442
878	169_man	man	Phon	Phon	jok⁵⁵	jok⁵⁵	j o k ⁵⁵	hpon1238	25.3248194	97.3544031	Sino-Tibetan	6 7 1 8	AXLT	JUK5	5	5.J.C 5.U.V 5.K.c 5.5.T	1.6 3.0 1.1 1.0	jok⁵⁵	0	1441
879	169_man	man	WrittenBurmese	Written_Burmese	jauk kja:	jauk kja:	j au k + k j aː	oldb1235	21.16	94.90	Sino-Tibetan	6 7 1 9 1 6 7	AXN_ACX	JAK_KJA	6	6.J.C 6.A.V 6.K.c 6._._ 6.K.C 6.J.C 6.A.V	2.0 1.5 0.8 0.0 2.0 1.5 1.5	jauk+kjaː	0	1441 1442
880	169_man	man	Zaiwa	Zaiwa	juɂ⁴ ge³¹	juɂ⁴ ge³¹	j u ʔ ⁴ + g e ³¹	zaiw1241	24.45	98.6	Sino-Tibetan	6 7 1 8 9 1 7 8	AXLT_AXT	JYH6_KE3	7	7.J.C 7.Y.V 7.H.c 7.6.T 7._._ 7.K.C 7.E.V 7.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	juʔ⁴+ge³¹	0	1441 1442
881	169_man	man	Lashi	Lashi	ge⁵¹	ge⁵¹	g e ⁵¹	lash1243	24.45	98.6	Sino-Tibetan	1 7 8	AXT	KE3	3	3.K.C 3.E.V 3.3.T	1.6 3.0 1.0	ge⁵¹	1	1442
882	169_man	man	Maru	Maru	gai³¹	gai³¹	g ai ³¹	maru1249	24.45	98.6	Sino-Tibetan	1 7 8	AXT	KA3	4	4.K.C 4.A.V 4.3.T	1.6 3.0 1.0	gai³¹	0	1442
1733	334_manypeople	many (people)	Achang	Achang	njɔ³⁵ ʃɔ³⁵	njɔ³⁵ ʃɔ³⁵	n j ɔ ³⁵ + ʃ ɔ ³⁵	acha1249	24.25	97.8333	Sino-Tibetan	4 6 7 8 9 3 7 8	ACXT_AXT	NJU2_SU2	1	1.N.C 1.J.C 1.U.V 1.2.T 1._._ 1.S.C 1.U.V 1.2.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	njɔ³⁵+ʃɔ³⁵	0	1451 1452
1734	334_manypeople	many (people)	Bela	Bela	mja⁵²	mja⁵²	m j a ⁵²	pela1242	24.45	98.6	Sino-Tibetan	4 6 7 8	ACXT	MJA3	2	2.M.C 2.J.C 2.A.V 2.3.T	1.6 1.2 3.0 1.0	mja⁵²	0	1451
1735	334_manypeople	many (people)	Lashi	Lashi	mjõ³⁵ ʃɔɂ⁵³	mjõ³⁵ ʃɔɂ⁵³	m j õ ³⁵ + ʃ ɔ ʔ ⁵³	lash1243	24.45	98.6	Sino-Tibetan	4 6 7 8 9 3 7 1 8	ACXT_AXLT	MJU2_SUH3	3	3.M.C 3.J.C 3.U.V 3.2.T 3._._ 3.S.C 3.U.V 3.H.c 3.3.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.1 1.0	mjõ³⁵+ʃɔʔ⁵³	0	1451 1453
1736	334_manypeople	many (people)	Maru	Maru	mjɔ⁴⁵	mjɔ⁴⁵	m j ɔ ⁴⁵	maru1249	24.45	98.6	Sino-Tibetan	4 6 7 8	ACXT	MJU2	4	4.M.C 4.J.C 4.U.V 4.2.T	1.6 1.2 3.0 1.0	mjɔ⁴⁵	0	1451
1737	334_manypeople	many (people)	WrittenBurmese	Written_Burmese	mja:	mja:	m j aː	oldb1235	21.16	94.90	Sino-Tibetan	4 6 7	ACX	MJA	6	6.M.C 6.J.C 6.A.V	2.0 1.5 1.5	mjaː	0	1451
1738	334_manypeople	many (people)	Zaiwa	Zaiwa	mjɔ³	mjɔ³	m j ɔ ³	zaiw1241	24.45	98.6	Sino-Tibetan	4 6 7 8	ACXT	MJU6	7	7.M.C 7.J.C 7.U.V 7.6.T	1.6 1.2 3.0 1.0	mjɔ³	0	1451
1015	192_mat	mat	Achang	Achang	tʰan³	tʰan³	tʰ a n ³	acha1249	24.25	97.8333	Sino-Tibetan	1 7 4 8	AXLT	TAN6	1	1.T.C 1.A.V 1.N.c 1.6.T	1.6 3.0 1.1 1.0	tʰan³	0	1460
1016	192_mat	mat	Lashi	Lashi	tʰãɪ⁵²	tʰãɪ⁵²	tʰ ãɪ ⁵²	lash1243	24.45	98.6	Sino-Tibetan	1 7 8	AXT	TA3	3	3.T.C 3.A.V 3.3.T	1.6 3.0 1.0	tʰãɪ⁵²	0	1461
1017	192_mat	mat	Maru	Maru	tʰɪn⁴¹	tʰɪn⁴¹	tʰ ɪ n ⁴¹	maru1249	24.45	98.6	Sino-Tibetan	1 7 4 8	AXLT	TIN3	4	4.T.C 4.I.V 4.N.c 4.3.T	1.6 3.0 1.1 1.0	tʰɪn⁴¹	0	1460
1018	192_mat	mat	Zaiwa	Zaiwa	tʃʰə⁴ pʰjɔ⁵³	tʃʰə⁴ pʰjɔ⁵³	tʃʰ ə ⁴ + pʰ j ɔ ⁵³	zaiw1241	24.45	98.6	Sino-Tibetan	1 7 8 9 1 6 7 8	AXT_ACXT	TE6_PJU3	7	7.T.C 7.E.V 7.6.T 7._._ 7.P.C 7.J.C 7.U.V 7.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	tʃʰə⁴+pʰjɔ⁵³	0	1461 1462
1019	192_mat	mat	WrittenBurmese	Written_Burmese	pʰja	pʰja	pʰ j a	oldb1235	21.16	94.90	Sino-Tibetan	1 6 7	ACX	PJA	6	6.P.C 6.J.C 6.A.V	2.0 1.5 1.5	pʰja	0	1462
1378	265_medicine	medicine	Achang	Achang	mɛ³ tʃʰei⁵	mɛ³ tʃʰei⁵	m ɛ ³ + tʃʰ ei ⁵	acha1249	24.25	97.8333	Sino-Tibetan	4 7 8 9 1 7 8	AXT_AXT	ME6_TE6	1	1.M.C 1.E.V 1.6.T 1._._ 1.T.C 1.E.V 1.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	mɛ³+tʃʰei⁵	0	1467 1468
1379	265_medicine	medicine	Bela	Bela	mạ³ tʃʰə²³	mạ³ tʃʰə²³	m a̰ ³ + tʃʰ ə ²³	pela1242	24.45	98.6	Sino-Tibetan	4 7 8 9 1 7 8	AXT_AXT	MA6_TE2	2	2.M.C 2.A.V 2.6.T 2._._ 2.T.C 2.E.V 2.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	ma̰³+tʃʰə²³	0	1467 1468
1380	265_medicine	medicine	Lashi	Lashi	mə³ tʃʰe⁵	mə³ tʃʰe⁵	m ə ³ + tʃʰ e ⁵	lash1243	24.45	98.6	Sino-Tibetan	4 7 8 9 1 7 8	AXT_AXT	ME6_TE6	3	3.M.C 3.E.V 3.6.T 3._._ 3.T.C 3.E.V 3.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	mə³+tʃʰe⁵	0	1467 1468
1381	265_medicine	medicine	Maru	Maru	mə² tʃʰit⁵⁴	mə² tʃʰit⁵⁴	m ə ² + tʃʰ i t ⁵⁴	maru1249	24.45	98.6	Sino-Tibetan	4 7 8 9 1 7 1 8	AXT_AXLT	ME6_TIT3	4	4.M.C 4.E.V 4.6.T 4._._ 4.T.C 4.I.V 4.T.c 4.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	mə²+tʃʰit⁵⁴	0	1467 1468
1382	265_medicine	medicine	Phon	Phon	ʃiɂ³¹	ʃiɂ³¹	ʃ i ʔ ³¹	hpon1238	25.3248194	97.3544031	Sino-Tibetan	3 7 1 8	AXLT	SIH3	5	5.S.C 5.I.V 5.H.c 5.3.T	1.6 3.0 1.1 1.0	ʃiʔ³¹	0	1469
1383	265_medicine	medicine	WrittenBurmese	Written_Burmese	cʰe:	cʰe:	tsʰ eː	oldb1235	21.16	94.90	Sino-Tibetan	2 7	AX	CE	6	6.C.C 6.E.V	2.0 1.5	tsʰeː	0	1468
1384	265_medicine	medicine	Zaiwa	Zaiwa	tʃʰi³¹	tʃʰi³¹	tʃʰ i ³¹	zaiw1241	24.45	98.6	Sino-Tibetan	1 7 8	AXT	TI3	7	7.T.C 7.I.V 7.3.T	1.6 3.0 1.0	tʃʰi³¹	0	1468
446	87_milk	milk	Achang	Achang	nau⁵	nau⁵	n au ⁵	acha1249	24.25	97.8333	Sino-Tibetan	4 7 8	AXT	NA6	1	1.N.C 1.A.V 1.6.T	1.6 3.0 1.0	nau⁵	0	1479
447	87_milk	milk	Bela	Bela	nau²³	nau²³	n au ²³	pela1242	24.45	98.6	Sino-Tibetan	4 7 8	AXT	NA2	2	2.N.C 2.A.V 2.2.T	1.6 3.0 1.0	nau²³	0	1479
448	87_milk	milk	Lashi	Lashi	nau⁴	nau⁴	n au ⁴	lash1243	24.45	98.6	Sino-Tibetan	4 7 8	AXT	NA6	3	3.N.C 3.A.V 3.6.T	1.6 3.0 1.0	nau⁴	0	1479
449	87_milk	milk	Maru	Maru	noŋ³	noŋ³	n o ŋ ³	maru1249	24.45	98.6	Sino-Tibetan	4 7 4 8	AXLT	NUN6	4	4.N.C 4.U.V 4.N.c 4.6.T	1.6 3.0 1.1 1.0	noŋ³	0	1480
450	87_milk	milk	Phon	Phon	nu³¹	nu³¹	n u ³¹	hpon1238	25.3248194	97.3544031	Sino-Tibetan	4 7 8	AXT	NY3	5	5.N.C 5.Y.V 5.3.T	1.6 3.0 1.0	nu³¹	1	1479
451	87_milk	milk	WrittenBurmese	Written_Burmese	nuiˀ	nuiˀ	n u/w iˀ	oldb1235	21.16	94.90	Sino-Tibetan	4 6 7	ACX	NWI	6	6.N.C 6.W.C 6.I.V	2.0 1.5 1.5	nu/wiˀ	0	1479
452	87_milk	milk	Zaiwa	Zaiwa	nau³	nau³	n au ³	zaiw1241	24.45	98.6	Sino-Tibetan	4 7 8	AXT	NA6	7	7.N.C 7.A.V 7.6.T	1.6 3.0 1.0	nau³	0	1479
33	6_mist	mist	Lashi	Lashi	ŋãɪ³	ŋãɪ³	ŋ ãɪ ³	lash1243	24.45	98.6	Sino-Tibetan	4 7 8	AXT	NA6	3	3.N.C 3.A.V 3.6.T	1.6 3.0 1.0	ŋãɪ³	0	1488
34	6_mist	mist	Maru	Maru	ŋɪn⁴² tʃʰe⁴³	ŋɪn⁴² tʃʰe⁴³	ŋ ɪ n ⁴² + tʃʰ e ⁴³	maru1249	24.45	98.6	Sino-Tibetan	4 7 4 8 9 1 7 8	AXLT_AXT	NIN3_TE3	4	4.N.C 4.I.V 4.N.c 4.3.T 4._._ 4.T.C 4.E.V 4.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	ŋɪn⁴²+tʃʰe⁴³	0	1488 1489
35	6_mist	mist	WrittenBurmese	Written_Burmese	hnaŋ:	hnaŋ:	h n a ŋː/ŋ	oldb1235	21.16	94.90	Sino-Tibetan	3 4 7 4	ACXN	HNAN	6	6.H.C 6.N.C 6.A.V 6.N.c	2.0 1.5 1.5 0.8	hnaŋː/ŋ	0	1488
36	6_mist	mist	Zaiwa	Zaiwa	ŋạn⁵³	ŋạn⁵³	ŋ a̰ n ⁵³	zaiw1241	24.45	98.6	Sino-Tibetan	4 7 4 8	AXLT	NAN3	7	7.N.C 7.A.V 7.N.c 7.3.T	1.6 3.0 1.1 1.0	ŋa̰n⁵³	0	1488
37	6_mist	mist	Achang	Achang	dʒue⁴⁵	dʒue⁴⁵	dʒ u/w e ⁴⁵	acha1249	24.25	97.8333	Sino-Tibetan	1 6 7 8	ACXT	TWE2	1	1.T.C 1.W.C 1.E.V 1.2.T	1.6 1.2 3.0 1.0	dʒu/we⁴⁵	0	1487
395	76_monkey	monkey	Achang	Achang	lai³⁴ njuk⁴²	lai³⁴ njuk⁴²	l ai ³⁴ + n j u k ⁴²	acha1249	24.25	97.8333	Sino-Tibetan	5 7 8 9 4 6 7 1 8	AXT_ACXLT	LA2_NJYK3	1	1.L.C 1.A.V 1.2.T 1._._ 1.N.C 1.J.C 1.Y.V 1.K.c 1.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	lai³⁴+njuk⁴²	0	1494 1495
396	76_monkey	monkey	Lashi	Lashi	la³ mjok³²	la³ mjok³²	l a ³ + m j o k ³²	lash1243	24.45	98.6	Sino-Tibetan	5 7 8 9 4 6 7 1 8	AXT_ACXLT	LA6_MJUK3	3	3.L.C 3.A.V 3.6.T 3._._ 3.M.C 3.J.C 3.U.V 3.K.c 3.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	la³+mjok³²	0	1494 1495
397	76_monkey	monkey	WrittenBurmese	Written_Burmese	hlwai: mjauk	hlwai: mjauk	h lʷ a + m j au k	oldb1235	21.16	94.90	Sino-Tibetan	3 5 7 9 4 6 7 1	ACX_ACXN	HLA_MJAK	6	6.H.C 6.L.C 6.A.V 6._._ 6.M.C 6.J.C 6.A.V 6.K.c	2.0 1.5 1.5 0.0 2.0 1.5 1.5 0.8	hlʷa+mjauk	0	1496 1495
398	76_monkey	monkey	Zaiwa	Zaiwa	lə³ mjuɂ³²	lə³ mjuɂ³²	l ə ³ + m j u ʔ ³²	zaiw1241	24.45	98.6	Sino-Tibetan	5 7 8 9 4 6 7 1 8	AXT_ACXLT	LE6_MJYH3	7	7.L.C 7.E.V 7.6.T 7._._ 7.M.C 7.J.C 7.Y.V 7.H.c 7.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	lə³+mjuʔ³²	0	1494 1495
399	76_monkey	monkey	Bela	Bela	mjauɂ⁵²	mjauɂ⁵²	m j au ʔ ⁵²	pela1242	24.45	98.6	Sino-Tibetan	4 6 7 1 8	ACXLT	MJAH3	2	2.M.C 2.J.C 2.A.V 2.H.c 2.3.T	1.6 1.2 3.0 1.1 1.0	mjauʔ⁵²	0	1495
400	76_monkey	monkey	Maru	Maru	mjæuɂ³¹	mjæuɂ³¹	m j æu ʔ ³¹	maru1249	24.45	98.6	Sino-Tibetan	4 6 7 1 8	ACXLT	MJEH3	4	4.M.C 4.J.C 4.E.V 4.H.c 4.3.T	1.6 1.2 3.0 1.1 1.0	mjæuʔ³¹	0	1495
401	76_monkey	monkey	Phon	Phon	mjaiŋ⁵⁵	mjaiŋ⁵⁵	m j ai ŋ ⁵⁵	hpon1238	25.3248194	97.3544031	Sino-Tibetan	4 6 7 4 8	ACXLT	MJAN5	5	5.M.C 5.J.C 5.A.V 5.N.c 5.5.T	1.6 1.2 3.0 1.1 1.0	mjaiŋ⁵⁵	0	1495
14	3_moon	moon	Achang	Achang	lạ⁵ mụ⁵	lạ⁵ mụ⁵	l a̰ ⁵ + m ṵ ⁵	acha1249	24.25	97.8333	Sino-Tibetan	5 7 8 9 4 7 8	AXT_AXT	LA6_MY6	1	1.L.C 1.A.V 1.6.T 1._._ 1.M.C 1.Y.V 1.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	la̰⁵+mṵ⁵	0	1506 1507
15	3_moon	moon	Bela	Bela	lẹ²³ mə⁵²	lẹ²³ mə⁵²	l ḛ ²³ + m ə ⁵²	pela1242	24.45	98.6	Sino-Tibetan	5 7 8 9 4 7 8	AXT_AXT	LE2_ME3	2	2.L.C 2.E.V 2.2.T 2._._ 2.M.C 2.E.V 2.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	lḛ²³+mə⁵²	0	1506 1508
16	3_moon	moon	Lashi	Lashi	la⁵ mɔ⁵³	la⁵ mɔ⁵³	l a ⁵ + m ɔ ⁵³	lash1243	24.45	98.6	Sino-Tibetan	5 7 8 9 4 7 8	AXT_AXT	LA6_MU3	3	3.L.C 3.A.V 3.6.T 3._._ 3.M.C 3.U.V 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	la⁵+mɔ⁵³	0	1506 1507
17	3_moon	moon	Maru	Maru	lọ⁴³	lọ⁴³	l o̰ ⁴³	maru1249	24.45	98.6	Sino-Tibetan	5 7 8	AXT	LU3	4	4.L.C 4.U.V 4.3.T	1.6 3.0 1.0	lo̰⁴³	0	1506
18	3_moon	moon	Phon	Phon	la³¹	la³¹	l a ³¹	hpon1238	25.3248194	97.3544031	Sino-Tibetan	5 7 8	AXT	LA3	5	5.L.C 5.A.V 5.3.T	1.6 3.0 1.0	la³¹	0	1506
19	3_moon	moon	WrittenBurmese	Written_Burmese	laˀ	laˀ	l aˀ	oldb1235	21.16	94.90	Sino-Tibetan	5 7	AX	LA	6	6.L.C 6.A.V	2.0 1.5	laˀ	0	1506
20	3_moon	moon	Zaiwa	Zaiwa	lə⁴ mɔ⁴	lə⁴ mɔ⁴	l ə ⁴ + m ɔ ⁴	zaiw1241	24.45	98.6	Sino-Tibetan	5 7 8 9 4 7 8	AXT_AXT	LE6_MU6	7	7.L.C 7.E.V 7.6.T 7._._ 7.M.C 7.U.V 7.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	lə⁴+mɔ⁴	0	1506 1507
72	14_morning	morning	Achang	Achang	nap³	nap³	n a p ³	acha1249	24.25	97.8333	Sino-Tibetan	4 7 1 8	AXLT	NAP6	1	1.N.C 1.A.V 1.P.c 1.6.T	1.6 3.0 1.1 1.0	nap³	0	1518
