index	index_p	rindex	rindex_p	cogid	id_Eryuan	segment_Eryuan	segment_Eryuan_L1	segment_Eryuan_L2	segment_Eryuan_L3	segment_Eryuan_R1	segment_Eryuan_R2	segment_Eryuan_R3	SC_Eryuan	SC_Eryuan_L1	SC_Eryuan_L2	SC_Eryuan_L3	SC_Eryuan_R1	SC_Eryuan_R2	SC_Eryuan_R3	PROSODY_Eryuan	PROSODY_Eryuan_L1	PROSODY_Eryuan_L2	PROSODY_Eryuan_L3	PROSODY_Eryuan_R1	PROSODY_Eryuan_R2	PROSODY_Eryuan_R3	id_Heqing	segment_Heqing	segment_Heqing_L1	segment_Heqing_L2	segment_Heqing_L3	segment_Heqing_R1	segment_Heqing_R2	segment_Heqing_R3	SC_Heqing	SC_Heqing_L1	SC_Heqing_L2	SC_Heqing_L3	SC_Heqing_R1	SC_Heqing_R2	SC_Heqing_R3	PROSODY_Heqing	PROSODY_Heqing_L1	PROSODY_Heqing_L2	PROSODY_Heqing_L3	PROSODY_Heqing_R1	PROSODY_Heqing_R2	PROSODY_Heqing_R3	id_Jianchuan	segment_Jianchuan	segment_Jianchuan_L1	segment_Jianchuan_L2	segment_Jianchuan_L3	segment_Jianchuan_R1	segment_Jianchuan_R2	segment_Jianchuan_R3	SC_Jianchuan	SC_Jianchuan_L1	SC_Jianchuan_L2	SC_Jianchuan_L3	SC_Jianchuan_R1	SC_Jianchuan_R2	SC_Jianchuan_R3	PROSODY_Jianchuan	PROSODY_Jianchuan_L1	PROSODY_Jianchuan_L2	PROSODY_Jianchuan_L3	PROSODY_Jianchuan_R1	PROSODY_Jianchuan_R2	PROSODY_Jianchuan_R3	id_Lanping	segment_Lanping	segment_Lanping_L1	segment_Lanping_L2	segment_Lanping_L3	segment_Lanping_R1	segment_Lanping_R2	segment_Lanping_R3	SC_Lanping	SC_Lanping_L1	SC_Lanping_L2	SC_Lanping_L3	SC_Lanping_R1	SC_Lanping_R2	SC_Lanping_R3	PROSODY_Lanping	PROSODY_Lanping_L1	PROSODY_Lanping_L2	PROSODY_Lanping_L3	PROSODY_Lanping_R1	PROSODY_Lanping_R2	PROSODY_Lanping_R3	id_Luobenzhuo	segment_Luobenzhuo	segment_Luobenzhuo_L1	segment_Luobenzhuo_L2	segment_Luobenzhuo_L3	segment_Luobenzhuo_R1	segment_Luobenzhuo_R2	segment_Luobenzhuo_R3	SC_Luobenzhuo	SC_Luobenzhuo_L1	SC_Luobenzhuo_L2	SC_Luobenzhuo_L3	SC_Luobenzhuo_R1	SC_Luobenzhuo_R2	SC_Luobenzhuo_R3	PROSODY_Luobenzhuo	PROSODY_Luobenzhuo_L1	PROSODY_Luobenzhuo_L2	PROSODY_Luobenzhuo_L3	PROSODY_Luobenzhuo_R1	PROSODY_Luobenzhuo_R2	PROSODY_Luobenzhuo_R3	id_Qiliqiao	segment_Qiliqiao	segment_Qiliqiao_L1	segment_Qiliqiao_L2	segment_Qiliqiao_L3	segment_Qiliqiao_R1	segment_Qiliqiao_R2	segment_Qiliqiao_R3	SC_Qiliqiao	SC_Qiliqiao_L1	SC_Qiliqiao_L2	SC_Qiliqiao_L3	SC_Qiliqiao_R1	SC_Qiliqiao_R2	SC_Qiliqiao_R3	PROSODY_Qiliqiao	PROSODY_Qiliqiao_L1	PROSODY_Qiliqiao_L2	PROSODY_Qiliqiao_L3	PROSODY_Qiliqiao_R1	PROSODY_Qiliqiao_R2	PROSODY_Qiliqiao_R3	id_Xiangyun	segment_Xiangyun	segment_Xiangyun_L1	segment_Xiangyun_L2	segment_Xiangyun_L3	segment_Xiangyun_R1	segment_Xiangyun_R2	segment_Xiangyun_R3	SC_Xiangyun	SC_Xiangyun_L1	SC_Xiangyun_L2	SC_Xiangyun_L3	SC_Xiangyun_R1	SC_Xiangyun_R2	SC_Xiangyun_R3	PROSODY_Xiangyun	PROSODY_Xiangyun_L1	PROSODY_Xiangyun_L2	PROSODY_Xiangyun_L3	PROSODY_Xiangyun_R1	PROSODY_Xiangyun_R2	PROSODY_Xiangyun_R3	id_Yunlong	segment_Yunlong	segment_Yunlong_L1	segment_Yunlong_L2	segment_Yunlong_L3	segment_Yunlong_R1	segment_Yunlong_R2	segment_Yunlong_R3	SC_Yunlong	SC_Yunlong_L1	SC_Yunlong_L2	SC_Yunlong_L3	SC_Yunlong_R1	SC_Yunlong_R2	SC_Yunlong_R3	PROSODY_Yunlong	PROSODY_Yunlong_L1	PROSODY_Yunlong_L2	PROSODY_Yunlong_L3	PROSODY_Yunlong_R1	PROSODY_Yunlong_R2	PROSODY_Yunlong_R3	id_Zhoucheng	segment_Zhoucheng	segment_Zhoucheng_L1	segment_Zhoucheng_L2	segment_Zhoucheng_L3	segment_Zhoucheng_R1	segment_Zhoucheng_R2	segment_Zhoucheng_R3	SC_Zhoucheng	SC_Zhoucheng_L1	SC_Zhoucheng_L2	SC_Zhoucheng_L3	SC_Zhoucheng_R1	SC_Zhoucheng_R2	SC_Zhoucheng_R3	PROSODY_Zhoucheng	PROSODY_Zhoucheng_L1	PROSODY_Zhoucheng_L2	PROSODY_Zhoucheng_L3	PROSODY_Zhoucheng_R1	PROSODY_Zhoucheng_R2	PROSODY_Zhoucheng_R3
3	0.7500	2	0.5000	4343	2008	ɯ	-	l	∅	³¹	∅	∅	I	_	L	∅	_	∅	∅	7	0	5	∅	0	∅	∅																																													2009	ɯ	j	l	∅	²¹	∅	∅	I	J	L	∅	_	∅	∅	7	6	5	∅	0	∅	∅																																																																			2010	ɯ	-	l	∅	³¹	∅	∅	I	_	L	∅	_	∅	∅	7	0	5	∅	0	∅	∅																						
4	1.0000	1	0.2500	4343	2008	³¹	ɯ	-	l	∅	∅	∅	_	I	_	L	∅	∅	∅	0	7	0	5	∅	∅	∅																																													2009	²¹	ɯ	j	l	∅	∅	∅	_	I	J	L	∅	∅	∅	0	7	6	5	∅	∅	∅																																																																			2010	³¹	ɯ	-	l	∅	∅	∅	_	I	_	L	∅	∅	∅	0	7	0	5	∅	∅	∅																						
1	0.3333	3	1.0000	4409	2011	f	∅	∅	∅	ɤ	⁴⁴	∅	B	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	2012	f	∅	∅	∅	ɤ	⁴⁴	∅	B	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	2013	f	∅	∅	∅	ɤ	⁴⁴	∅	B	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	2014	f	∅	∅	∅	ɛ	⁴⁴	∅	B	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																							2015	f	∅	∅	∅	ɤ	⁴⁴	∅	B	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	2016	f	∅	∅	∅	ɤ	⁴⁴	∅	B	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	2017	f	∅	∅	∅	ɤ	³³	∅	B	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	2018	f	∅	∅	∅	ɤ	⁴⁴	∅	B	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	4409	2011	ɤ	f	∅	∅	⁴⁴	∅	∅	E	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	2012	ɤ	f	∅	∅	⁴⁴	∅	∅	E	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	2013	ɤ	f	∅	∅	⁴⁴	∅	∅	E	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	2014	ɛ	f	∅	∅	⁴⁴	∅	∅	E	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							2015	ɤ	f	∅	∅	⁴⁴	∅	∅	E	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	2016	ɤ	f	∅	∅	⁴⁴	∅	∅	E	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	2017	ɤ	f	∅	∅	³³	∅	∅	E	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	2018	ɤ	f	∅	∅	⁴⁴	∅	∅	E	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅
3	1.0000	1	0.3333	4409	2011	⁴⁴	ɤ	f	∅	∅	∅	∅	_	E	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	2012	⁴⁴	ɤ	f	∅	∅	∅	∅	_	E	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	2013	⁴⁴	ɤ	f	∅	∅	∅	∅	_	E	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	2014	⁴⁴	ɛ	f	∅	∅	∅	∅	_	E	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							2015	⁴⁴	ɤ	f	∅	∅	∅	∅	_	E	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	2016	⁴⁴	ɤ	f	∅	∅	∅	∅	_	E	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	2017	³³	ɤ	f	∅	∅	∅	∅	_	E	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	2018	⁴⁴	ɤ	f	∅	∅	∅	∅	_	E	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅
1	0.2500	4	1.0000	4411	2019	k	∅	∅	∅	w	a	⁴²	K	∅	∅	∅	W	A	_	1	∅	∅	∅	6	7	0																																																																			2020	q	∅	∅	∅	w	a	⁴⁴	K	∅	∅	∅	W	A	_	1	∅	∅	∅	6	7	0																																																																																								
2	0.5000	3	0.7500	4411	2019	w	k	∅	∅	a	⁴²	∅	W	K	∅	∅	A	_	∅	6	1	∅	∅	7	0	∅																																																																			2020	w	q	∅	∅	a	⁴⁴	∅	W	K	∅	∅	A	_	∅	6	1	∅	∅	7	0	∅																																																																																								
3	0.7500	2	0.5000	4411	2019	a	w	k	∅	⁴²	∅	∅	A	W	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅																																																																			2020	a	w	q	∅	⁴⁴	∅	∅	A	W	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅																																																																																								
4	1.0000	1	0.2500	4411	2019	⁴²	a	w	k	∅	∅	∅	_	A	W	K	∅	∅	∅	0	7	6	1	∅	∅	∅																																																																			2020	⁴⁴	a	w	q	∅	∅	∅	_	A	W	K	∅	∅	∅	0	7	6	1	∅	∅	∅																																																																																								
1	0.3333	3	1.0000	4435	2021	tʰ	∅	∅	∅	a	⁴⁴	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	2022	tʰ	∅	∅	∅	a	⁴⁴	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	2023	tʰ	∅	∅	∅	a	⁴⁴	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	2024	tʰ	∅	∅	∅	a	⁴⁴	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																							2025	tʰ	∅	∅	∅	a	⁴⁴	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	2026	tʰ	∅	∅	∅	a	⁴⁴	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																							2027	tʰ	∅	∅	∅	a	⁴⁴	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	4435	2021	a	tʰ	∅	∅	⁴⁴	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	2022	a	tʰ	∅	∅	⁴⁴	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	2023	a	tʰ	∅	∅	⁴⁴	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	2024	a	tʰ	∅	∅	⁴⁴	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							2025	a	tʰ	∅	∅	⁴⁴	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	2026	a	tʰ	∅	∅	⁴⁴	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							2027	a	tʰ	∅	∅	⁴⁴	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	4435	2021	⁴⁴	a	tʰ	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	2022	⁴⁴	a	tʰ	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	2023	⁴⁴	a	tʰ	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	2024	⁴⁴	a	tʰ	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							2025	⁴⁴	a	tʰ	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	2026	⁴⁴	a	tʰ	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							2027	⁴⁴	a	tʰ	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	4456	2028	ɲ	∅	∅	∅	i	²¹	∅	N	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅	2029	j	∅	∅	∅	ĩ	²¹	∅	J	∅	∅	∅	I	_	∅	6	∅	∅	∅	7	0	∅	2030	j	∅	∅	∅	ĩ	²¹	∅	J	∅	∅	∅	I	_	∅	6	∅	∅	∅	7	0	∅																																																																																																															2031	ɲ	∅	∅	∅	i	²¹	∅	N	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	4456	2028	i	ɲ	∅	∅	²¹	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	2029	ĩ	j	∅	∅	²¹	∅	∅	I	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅	2030	ĩ	j	∅	∅	²¹	∅	∅	I	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																																																																																																															2031	i	ɲ	∅	∅	²¹	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅
3	1.0000	1	0.3333	4456	2028	²¹	i	ɲ	∅	∅	∅	∅	_	I	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	2029	²¹	ĩ	j	∅	∅	∅	∅	_	I	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅	2030	²¹	ĩ	j	∅	∅	∅	∅	_	I	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																																																																																																															2031	²¹	i	ɲ	∅	∅	∅	∅	_	I	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅
1	0.2500	4	1.0000	4507	2032	ʈʂ	∅	∅	∅	-	e	³³	C	∅	∅	∅	_	E	_	2	∅	∅	∅	0	7	0	2033	ts	∅	∅	∅	-	ẽ	³³	C	∅	∅	∅	_	E	_	2	∅	∅	∅	0	7	0	2034	ts	∅	∅	∅	-	ẽ	³³	C	∅	∅	∅	_	E	_	2	∅	∅	∅	0	7	0	2035	ts	∅	∅	∅	-	ẽ	⁴⁴	C	∅	∅	∅	_	E	_	2	∅	∅	∅	0	7	0	2036	ɖ	∅	∅	∅	-	ẽ	³³	T	∅	∅	∅	_	E	_	1	∅	∅	∅	0	7	0	2037	ts	∅	∅	∅	-	e	³³	C	∅	∅	∅	_	E	_	2	∅	∅	∅	0	7	0																							2038	t	∅	∅	∅	w	e	³³	T	∅	∅	∅	W	E	_	1	∅	∅	∅	6	7	0	2039	ts	∅	∅	∅	-	e	³³	C	∅	∅	∅	_	E	_	2	∅	∅	∅	0	7	0
2	0.5000	3	0.7500	4507	2032	-	ʈʂ	∅	∅	e	³³	∅	_	C	∅	∅	E	_	∅	0	2	∅	∅	7	0	∅	2033	-	ts	∅	∅	ẽ	³³	∅	_	C	∅	∅	E	_	∅	0	2	∅	∅	7	0	∅	2034	-	ts	∅	∅	ẽ	³³	∅	_	C	∅	∅	E	_	∅	0	2	∅	∅	7	0	∅	2035	-	ts	∅	∅	ẽ	⁴⁴	∅	_	C	∅	∅	E	_	∅	0	2	∅	∅	7	0	∅	2036	-	ɖ	∅	∅	ẽ	³³	∅	_	T	∅	∅	E	_	∅	0	1	∅	∅	7	0	∅	2037	-	ts	∅	∅	e	³³	∅	_	C	∅	∅	E	_	∅	0	2	∅	∅	7	0	∅																							2038	w	t	∅	∅	e	³³	∅	W	T	∅	∅	E	_	∅	6	1	∅	∅	7	0	∅	2039	-	ts	∅	∅	e	³³	∅	_	C	∅	∅	E	_	∅	0	2	∅	∅	7	0	∅
3	0.7500	2	0.5000	4507	2032	e	-	ʈʂ	∅	³³	∅	∅	E	_	C	∅	_	∅	∅	7	0	2	∅	0	∅	∅	2033	ẽ	-	ts	∅	³³	∅	∅	E	_	C	∅	_	∅	∅	7	0	2	∅	0	∅	∅	2034	ẽ	-	ts	∅	³³	∅	∅	E	_	C	∅	_	∅	∅	7	0	2	∅	0	∅	∅	2035	ẽ	-	ts	∅	⁴⁴	∅	∅	E	_	C	∅	_	∅	∅	7	0	2	∅	0	∅	∅	2036	ẽ	-	ɖ	∅	³³	∅	∅	E	_	T	∅	_	∅	∅	7	0	1	∅	0	∅	∅	2037	e	-	ts	∅	³³	∅	∅	E	_	C	∅	_	∅	∅	7	0	2	∅	0	∅	∅																							2038	e	w	t	∅	³³	∅	∅	E	W	T	∅	_	∅	∅	7	6	1	∅	0	∅	∅	2039	e	-	ts	∅	³³	∅	∅	E	_	C	∅	_	∅	∅	7	0	2	∅	0	∅	∅
4	1.0000	1	0.2500	4507	2032	³³	e	-	ʈʂ	∅	∅	∅	_	E	_	C	∅	∅	∅	0	7	0	2	∅	∅	∅	2033	³³	ẽ	-	ts	∅	∅	∅	_	E	_	C	∅	∅	∅	0	7	0	2	∅	∅	∅	2034	³³	ẽ	-	ts	∅	∅	∅	_	E	_	C	∅	∅	∅	0	7	0	2	∅	∅	∅	2035	⁴⁴	ẽ	-	ts	∅	∅	∅	_	E	_	C	∅	∅	∅	0	7	0	2	∅	∅	∅	2036	³³	ẽ	-	ɖ	∅	∅	∅	_	E	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅	2037	³³	e	-	ts	∅	∅	∅	_	E	_	C	∅	∅	∅	0	7	0	2	∅	∅	∅																							2038	³³	e	w	t	∅	∅	∅	_	E	W	T	∅	∅	∅	0	7	6	1	∅	∅	∅	2039	³³	e	-	ts	∅	∅	∅	_	E	_	C	∅	∅	∅	0	7	0	2	∅	∅	∅
1	0.3333	3	1.0000	4529	2040	z	∅	∅	∅	ɔ	³¹	∅	S	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅																							2041	ɕ	∅	∅	∅	õ	²¹	∅	S	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅																							2042	ʐ	∅	∅	∅	u	³¹	∅	S	∅	∅	∅	Y	_	∅	3	∅	∅	∅	7	0	∅	2043	ɕ	∅	∅	∅	o	³¹	∅	S	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅	2044	z	∅	∅	∅	ou	³¹	∅	S	∅	∅	∅	U	_	∅	3	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	4529	2040	ɔ	z	∅	∅	³¹	∅	∅	U	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							2041	õ	ɕ	∅	∅	²¹	∅	∅	U	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							2042	u	ʐ	∅	∅	³¹	∅	∅	Y	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	2043	o	ɕ	∅	∅	³¹	∅	∅	U	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	2044	ou	z	∅	∅	³¹	∅	∅	U	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	4529	2040	³¹	ɔ	z	∅	∅	∅	∅	_	U	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							2041	²¹	õ	ɕ	∅	∅	∅	∅	_	U	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							2042	³¹	u	ʐ	∅	∅	∅	∅	_	Y	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	2043	³¹	o	ɕ	∅	∅	∅	∅	_	U	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	2044	³¹	ou	z	∅	∅	∅	∅	_	U	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	4530	2045	ʈʂ	∅	∅	∅	ɯ	³¹	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	2046	ts	∅	∅	∅	ɯ	³¹	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	2047	ts	∅	∅	∅	ɯ	³¹	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	2048	ts	∅	∅	∅	ɯ	²¹	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	2049	ɖ	∅	∅	∅	ɯ	³¹	∅	T	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																																													2050	dz	∅	∅	∅	ɯ	³¹	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	2051	ts	∅	∅	∅	ɯ	³¹	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	4530	2045	ɯ	ʈʂ	∅	∅	³¹	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	2046	ɯ	ts	∅	∅	³¹	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	2047	ɯ	ts	∅	∅	³¹	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	2048	ɯ	ts	∅	∅	²¹	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	2049	ɯ	ɖ	∅	∅	³¹	∅	∅	I	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																													2050	ɯ	dz	∅	∅	³¹	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	2051	ɯ	ts	∅	∅	³¹	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅
3	1.0000	1	0.3333	4530	2045	³¹	ɯ	ʈʂ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	2046	³¹	ɯ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	2047	³¹	ɯ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	2048	²¹	ɯ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	2049	³¹	ɯ	ɖ	∅	∅	∅	∅	_	I	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																													2050	³¹	ɯ	dz	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	2051	³¹	ɯ	ts	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅
1	0.3333	3	1.0000	4531																							2052	j	∅	∅	∅	õ	²¹	∅	J	∅	∅	∅	U	_	∅	6	∅	∅	∅	7	0	∅																							2053	j	∅	∅	∅	ɔ	²¹	∅	J	∅	∅	∅	U	_	∅	6	∅	∅	∅	7	0	∅																																													2054	j	∅	∅	∅	ã	³¹	∅	J	∅	∅	∅	A	_	∅	6	∅	∅	∅	7	0	∅	2055	j	∅	∅	∅	o	²¹	∅	J	∅	∅	∅	U	_	∅	6	∅	∅	∅	7	0	∅	2056	j	∅	∅	∅	o	²¹	∅	J	∅	∅	∅	U	_	∅	6	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	4531																							2052	õ	j	∅	∅	²¹	∅	∅	U	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																							2053	ɔ	j	∅	∅	²¹	∅	∅	U	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																																													2054	ã	j	∅	∅	³¹	∅	∅	A	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅	2055	o	j	∅	∅	²¹	∅	∅	U	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅	2056	o	j	∅	∅	²¹	∅	∅	U	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅
3	1.0000	1	0.3333	4531																							2052	²¹	õ	j	∅	∅	∅	∅	_	U	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																							2053	²¹	ɔ	j	∅	∅	∅	∅	_	U	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																																													2054	³¹	ã	j	∅	∅	∅	∅	_	A	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅	2055	²¹	o	j	∅	∅	∅	∅	_	U	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅	2056	²¹	o	j	∅	∅	∅	∅	_	U	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅
1	0.2500	4	1.0000	4559	2057	ts	∅	∅	∅	-	ɤ	⁴²	C	∅	∅	∅	_	E	_	2	∅	∅	∅	0	7	0	2058	ts	∅	∅	∅	w	ɔ̃	⁴²	C	∅	∅	∅	W	U	_	2	∅	∅	∅	6	7	0	2059	ts	∅	∅	∅	-	ɤ̃	⁴²	C	∅	∅	∅	_	E	_	2	∅	∅	∅	0	7	0	2060	ts	∅	∅	∅	-	ɔ̃	⁴²	C	∅	∅	∅	_	U	_	2	∅	∅	∅	0	7	0	2061	tɕ	∅	∅	∅	-	õ	⁴²	C	∅	∅	∅	_	U	_	2	∅	∅	∅	0	7	0	2062	ts	∅	∅	∅	-	ɤ	³²	C	∅	∅	∅	_	E	_	2	∅	∅	∅	0	7	0	2063	tɕ	∅	∅	∅	-	ɛ̃	⁴²	C	∅	∅	∅	_	E	_	2	∅	∅	∅	0	7	0																							2064	ts	∅	∅	∅	-	ɤ	⁴²	C	∅	∅	∅	_	E	_	2	∅	∅	∅	0	7	0
2	0.5000	3	0.7500	4559	2057	-	ts	∅	∅	ɤ	⁴²	∅	_	C	∅	∅	E	_	∅	0	2	∅	∅	7	0	∅	2058	w	ts	∅	∅	ɔ̃	⁴²	∅	W	C	∅	∅	U	_	∅	6	2	∅	∅	7	0	∅	2059	-	ts	∅	∅	ɤ̃	⁴²	∅	_	C	∅	∅	E	_	∅	0	2	∅	∅	7	0	∅	2060	-	ts	∅	∅	ɔ̃	⁴²	∅	_	C	∅	∅	U	_	∅	0	2	∅	∅	7	0	∅	2061	-	tɕ	∅	∅	õ	⁴²	∅	_	C	∅	∅	U	_	∅	0	2	∅	∅	7	0	∅	2062	-	ts	∅	∅	ɤ	³²	∅	_	C	∅	∅	E	_	∅	0	2	∅	∅	7	0	∅	2063	-	tɕ	∅	∅	ɛ̃	⁴²	∅	_	C	∅	∅	E	_	∅	0	2	∅	∅	7	0	∅																							2064	-	ts	∅	∅	ɤ	⁴²	∅	_	C	∅	∅	E	_	∅	0	2	∅	∅	7	0	∅
