index	index_p	rindex	rindex_p	cogid	id_Eryuan	segment_Eryuan	segment_Eryuan_L1	segment_Eryuan_L2	segment_Eryuan_L3	segment_Eryuan_R1	segment_Eryuan_R2	segment_Eryuan_R3	SC_Eryuan	SC_Eryuan_L1	SC_Eryuan_L2	SC_Eryuan_L3	SC_Eryuan_R1	SC_Eryuan_R2	SC_Eryuan_R3	PROSODY_Eryuan	PROSODY_Eryuan_L1	PROSODY_Eryuan_L2	PROSODY_Eryuan_L3	PROSODY_Eryuan_R1	PROSODY_Eryuan_R2	PROSODY_Eryuan_R3	id_Heqing	segment_Heqing	segment_Heqing_L1	segment_Heqing_L2	segment_Heqing_L3	segment_Heqing_R1	segment_Heqing_R2	segment_Heqing_R3	SC_Heqing	SC_Heqing_L1	SC_Heqing_L2	SC_Heqing_L3	SC_Heqing_R1	SC_Heqing_R2	SC_Heqing_R3	PROSODY_Heqing	PROSODY_Heqing_L1	PROSODY_Heqing_L2	PROSODY_Heqing_L3	PROSODY_Heqing_R1	PROSODY_Heqing_R2	PROSODY_Heqing_R3	id_Jianchuan	segment_Jianchuan	segment_Jianchuan_L1	segment_Jianchuan_L2	segment_Jianchuan_L3	segment_Jianchuan_R1	segment_Jianchuan_R2	segment_Jianchuan_R3	SC_Jianchuan	SC_Jianchuan_L1	SC_Jianchuan_L2	SC_Jianchuan_L3	SC_Jianchuan_R1	SC_Jianchuan_R2	SC_Jianchuan_R3	PROSODY_Jianchuan	PROSODY_Jianchuan_L1	PROSODY_Jianchuan_L2	PROSODY_Jianchuan_L3	PROSODY_Jianchuan_R1	PROSODY_Jianchuan_R2	PROSODY_Jianchuan_R3	id_Lanping	segment_Lanping	segment_Lanping_L1	segment_Lanping_L2	segment_Lanping_L3	segment_Lanping_R1	segment_Lanping_R2	segment_Lanping_R3	SC_Lanping	SC_Lanping_L1	SC_Lanping_L2	SC_Lanping_L3	SC_Lanping_R1	SC_Lanping_R2	SC_Lanping_R3	PROSODY_Lanping	PROSODY_Lanping_L1	PROSODY_Lanping_L2	PROSODY_Lanping_L3	PROSODY_Lanping_R1	PROSODY_Lanping_R2	PROSODY_Lanping_R3	id_Luobenzhuo	segment_Luobenzhuo	segment_Luobenzhuo_L1	segment_Luobenzhuo_L2	segment_Luobenzhuo_L3	segment_Luobenzhuo_R1	segment_Luobenzhuo_R2	segment_Luobenzhuo_R3	SC_Luobenzhuo	SC_Luobenzhuo_L1	SC_Luobenzhuo_L2	SC_Luobenzhuo_L3	SC_Luobenzhuo_R1	SC_Luobenzhuo_R2	SC_Luobenzhuo_R3	PROSODY_Luobenzhuo	PROSODY_Luobenzhuo_L1	PROSODY_Luobenzhuo_L2	PROSODY_Luobenzhuo_L3	PROSODY_Luobenzhuo_R1	PROSODY_Luobenzhuo_R2	PROSODY_Luobenzhuo_R3	id_Qiliqiao	segment_Qiliqiao	segment_Qiliqiao_L1	segment_Qiliqiao_L2	segment_Qiliqiao_L3	segment_Qiliqiao_R1	segment_Qiliqiao_R2	segment_Qiliqiao_R3	SC_Qiliqiao	SC_Qiliqiao_L1	SC_Qiliqiao_L2	SC_Qiliqiao_L3	SC_Qiliqiao_R1	SC_Qiliqiao_R2	SC_Qiliqiao_R3	PROSODY_Qiliqiao	PROSODY_Qiliqiao_L1	PROSODY_Qiliqiao_L2	PROSODY_Qiliqiao_L3	PROSODY_Qiliqiao_R1	PROSODY_Qiliqiao_R2	PROSODY_Qiliqiao_R3	id_Xiangyun	segment_Xiangyun	segment_Xiangyun_L1	segment_Xiangyun_L2	segment_Xiangyun_L3	segment_Xiangyun_R1	segment_Xiangyun_R2	segment_Xiangyun_R3	SC_Xiangyun	SC_Xiangyun_L1	SC_Xiangyun_L2	SC_Xiangyun_L3	SC_Xiangyun_R1	SC_Xiangyun_R2	SC_Xiangyun_R3	PROSODY_Xiangyun	PROSODY_Xiangyun_L1	PROSODY_Xiangyun_L2	PROSODY_Xiangyun_L3	PROSODY_Xiangyun_R1	PROSODY_Xiangyun_R2	PROSODY_Xiangyun_R3	id_Yunlong	segment_Yunlong	segment_Yunlong_L1	segment_Yunlong_L2	segment_Yunlong_L3	segment_Yunlong_R1	segment_Yunlong_R2	segment_Yunlong_R3	SC_Yunlong	SC_Yunlong_L1	SC_Yunlong_L2	SC_Yunlong_L3	SC_Yunlong_R1	SC_Yunlong_R2	SC_Yunlong_R3	PROSODY_Yunlong	PROSODY_Yunlong_L1	PROSODY_Yunlong_L2	PROSODY_Yunlong_L3	PROSODY_Yunlong_R1	PROSODY_Yunlong_R2	PROSODY_Yunlong_R3	id_Zhoucheng	segment_Zhoucheng	segment_Zhoucheng_L1	segment_Zhoucheng_L2	segment_Zhoucheng_L3	segment_Zhoucheng_R1	segment_Zhoucheng_R2	segment_Zhoucheng_R3	SC_Zhoucheng	SC_Zhoucheng_L1	SC_Zhoucheng_L2	SC_Zhoucheng_L3	SC_Zhoucheng_R1	SC_Zhoucheng_R2	SC_Zhoucheng_R3	PROSODY_Zhoucheng	PROSODY_Zhoucheng_L1	PROSODY_Zhoucheng_L2	PROSODY_Zhoucheng_L3	PROSODY_Zhoucheng_R1	PROSODY_Zhoucheng_R2	PROSODY_Zhoucheng_R3
3	1.0000	1	0.3333	6730	3831	³¹	i	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	3832	³¹	i	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	3833	³¹	i	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	3834	³¹	i	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	3835	⁴²	ĩ	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	3836	³¹	i	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																							3837	³¹	i	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	3838	³¹	i	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅
1	0.5000	2	1.0000	6749	3839	a	∅	∅	∅	⁵⁵	∅	∅	A	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅	3840	a	∅	∅	∅	⁵⁵	∅	∅	A	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅																																													3841	a	∅	∅	∅	⁵⁵	∅	∅	A	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅																							3842	a	∅	∅	∅	⁵⁵	∅	∅	A	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅	3843	a	∅	∅	∅	⁵⁵	∅	∅	A	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅																						
2	1.0000	1	0.5000	6749	3839	⁵⁵	a	∅	∅	∅	∅	∅	_	A	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅	3840	⁵⁵	a	∅	∅	∅	∅	∅	_	A	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅																																													3841	⁵⁵	a	∅	∅	∅	∅	∅	_	A	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅																							3842	⁵⁵	a	∅	∅	∅	∅	∅	_	A	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅	3843	⁵⁵	a	∅	∅	∅	∅	∅	_	A	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅																						
1	0.3333	3	1.0000	6750	3844	n	∅	∅	∅	e	³¹	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅																																																																																									3845	n	∅	∅	∅	e	³¹	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅																																																																		
2	0.6667	2	0.6667	6750	3844	e	n	∅	∅	³¹	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																																																																									3845	e	n	∅	∅	³¹	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																																																		
3	1.0000	1	0.3333	6750	3844	³¹	e	n	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																																																																									3845	³¹	e	n	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																																																		
1	0.3333	3	1.0000	6751																							3846	xʰ	∅	∅	∅	a	³¹	∅	G	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅	3847	x	∅	∅	∅	ɛ̃	³¹	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	3848	x	∅	∅	∅	ɛ̃	⁴²	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	3849	x	∅	∅	∅	ã	⁴²	∅	G	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅	3850	x	∅	∅	∅	ɛ	³¹	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																							3851	x	∅	∅	∅	e	³¹	∅	G	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	3852	x	∅	∅	∅	a	³¹	∅	G	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	6751																							3846	a	xʰ	∅	∅	³¹	∅	∅	A	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	3847	ɛ̃	x	∅	∅	³¹	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	3848	ɛ̃	x	∅	∅	⁴²	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	3849	ã	x	∅	∅	⁴²	∅	∅	A	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	3850	ɛ	x	∅	∅	³¹	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							3851	e	x	∅	∅	³¹	∅	∅	E	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	3852	a	x	∅	∅	³¹	∅	∅	A	G	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅
3	1.0000	1	0.3333	6751																							3846	³¹	a	xʰ	∅	∅	∅	∅	_	A	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	3847	³¹	ɛ̃	x	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	3848	⁴²	ɛ̃	x	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	3849	⁴²	ã	x	∅	∅	∅	∅	_	A	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	3850	³¹	ɛ	x	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							3851	³¹	e	x	∅	∅	∅	∅	_	E	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	3852	³¹	a	x	∅	∅	∅	∅	_	A	G	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅
1	0.5000	2	1.0000	6752																																													3853	ɛ	∅	∅	∅	⁵⁵	∅	∅	E	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅	3854	ɛ	∅	∅	∅	⁵⁵	∅	∅	E	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅																																																																																																														
2	1.0000	1	0.5000	6752																																													3853	⁵⁵	ɛ	∅	∅	∅	∅	∅	_	E	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅	3854	⁵⁵	ɛ	∅	∅	∅	∅	∅	_	E	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅																																																																																																														
1	0.3333	3	1.0000	6753																																																																																																																																					3855	l	∅	∅	∅	e	³¹	∅	L	∅	∅	∅	E	_	∅	5	∅	∅	∅	7	0	∅																							3856	l	∅	∅	∅	e	³¹	∅	L	∅	∅	∅	E	_	∅	5	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	6753																																																																																																																																					3855	e	l	∅	∅	³¹	∅	∅	E	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																							3856	e	l	∅	∅	³¹	∅	∅	E	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅
3	1.0000	1	0.3333	6753																																																																																																																																					3855	³¹	e	l	∅	∅	∅	∅	_	E	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																							3856	³¹	e	l	∅	∅	∅	∅	_	E	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅
1	0.5000	2	1.0000	6769	3857	a	∅	∅	∅	⁵⁵	∅	∅	A	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅																							3858	a	∅	∅	∅	⁵⁵	∅	∅	A	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅	3859	a	∅	∅	∅	⁵⁵	∅	∅	A	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅	3860	a	∅	∅	∅	⁵⁵	∅	∅	A	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅	3861	a	∅	∅	∅	⁵⁵	∅	∅	A	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅																							3862	a	∅	∅	∅	⁵⁵	∅	∅	A	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅	3863	a	∅	∅	∅	⁵⁵	∅	∅	A	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅
2	1.0000	1	0.5000	6769	3857	⁵⁵	a	∅	∅	∅	∅	∅	_	A	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅																							3858	⁵⁵	a	∅	∅	∅	∅	∅	_	A	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅	3859	⁵⁵	a	∅	∅	∅	∅	∅	_	A	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅	3860	⁵⁵	a	∅	∅	∅	∅	∅	_	A	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅	3861	⁵⁵	a	∅	∅	∅	∅	∅	_	A	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅																							3862	⁵⁵	a	∅	∅	∅	∅	∅	_	A	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅	3863	⁵⁵	a	∅	∅	∅	∅	∅	_	A	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅
1	0.3333	3	1.0000	6770	3864	n	∅	∅	∅	a	⁴⁴	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																							3865	n	∅	∅	∅	a	⁴⁴	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																																													3866	n	∅	∅	∅	a	⁴⁴	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																							3867	n	∅	∅	∅	a	⁴⁴	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	6770	3864	a	n	∅	∅	⁴⁴	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							3865	a	n	∅	∅	⁴⁴	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																													3866	a	n	∅	∅	⁴⁴	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							3867	a	n	∅	∅	⁴⁴	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	6770	3864	⁴⁴	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							3865	⁴⁴	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																													3866	⁴⁴	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							3867	⁴⁴	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																						
1	0.3333	3	1.0000	6771																							3868	m	∅	∅	∅	a	⁴⁴	∅	M	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																							3869	m	∅	∅	∅	a	⁵⁵	∅	M	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅	3870	m	∅	∅	∅	ã	⁵⁵	∅	M	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																																																																																								
2	0.6667	2	0.6667	6771																							3868	a	m	∅	∅	⁴⁴	∅	∅	A	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							3869	a	m	∅	∅	⁵⁵	∅	∅	A	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	3870	ã	m	∅	∅	⁵⁵	∅	∅	A	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																																																																								
3	1.0000	1	0.3333	6771																							3868	⁴⁴	a	m	∅	∅	∅	∅	_	A	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							3869	⁵⁵	a	m	∅	∅	∅	∅	_	A	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	3870	⁵⁵	ã	m	∅	∅	∅	∅	_	A	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																																																																								
1	0.5000	2	1.0000	6799	3871	a	∅	∅	∅	³¹	∅	∅	A	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅																							3872	a	∅	∅	∅	³¹	∅	∅	A	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅																																																																																																																																				
2	1.0000	1	0.5000	6799	3871	³¹	a	∅	∅	∅	∅	∅	_	A	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅																							3872	³¹	a	∅	∅	∅	∅	∅	_	A	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅																																																																																																																																				
1	0.3333	3	1.0000	6800	3873	t	∅	∅	∅	ɔ	²¹	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	3874	t	∅	∅	∅	ɯ	²¹	∅	T	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	3875	t	∅	∅	∅	o	²¹	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																							3876	t	∅	∅	∅	ɔ	³¹	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																							3877	t	∅	∅	∅	ɔ	²¹	∅	T	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	6800	3873	ɔ	t	∅	∅	²¹	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	3874	ɯ	t	∅	∅	²¹	∅	∅	I	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	3875	o	t	∅	∅	²¹	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							3876	ɔ	t	∅	∅	³¹	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							3877	ɔ	t	∅	∅	²¹	∅	∅	U	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	6800	3873	²¹	ɔ	t	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	3874	²¹	ɯ	t	∅	∅	∅	∅	_	I	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	3875	²¹	o	t	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							3876	³¹	ɔ	t	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							3877	²¹	ɔ	t	∅	∅	∅	∅	_	U	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	6801																							3878	m	∅	∅	∅	a	⁴⁴	∅	M	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																							3879	m	∅	∅	∅	ɯ̃	⁵⁵	∅	M	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅																																																																																																														
2	0.6667	2	0.6667	6801																							3878	a	m	∅	∅	⁴⁴	∅	∅	A	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							3879	ɯ̃	m	∅	∅	⁵⁵	∅	∅	I	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																																																																																														
3	1.0000	1	0.3333	6801																							3878	⁴⁴	a	m	∅	∅	∅	∅	_	A	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							3879	⁵⁵	ɯ̃	m	∅	∅	∅	∅	_	I	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																																																																																														
1	0.5000	2	1.0000	6803																																																																																									3880	a	∅	∅	∅	⁵⁵	∅	∅	A	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅	3881	a	∅	∅	∅	⁵⁵	∅	∅	A	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅	3882	a	∅	∅	∅	⁵⁵	∅	∅	A	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅	3883	a	∅	∅	∅	⁵⁵	∅	∅	A	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅	3884	a	∅	∅	∅	⁵⁵	∅	∅	A	∅	∅	∅	_	∅	∅	7	∅	∅	∅	0	∅	∅
2	1.0000	1	0.5000	6803																																																																																									3880	⁵⁵	a	∅	∅	∅	∅	∅	_	A	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅	3881	⁵⁵	a	∅	∅	∅	∅	∅	_	A	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅	3882	⁵⁵	a	∅	∅	∅	∅	∅	_	A	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅	3883	⁵⁵	a	∅	∅	∅	∅	∅	_	A	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅	3884	⁵⁵	a	∅	∅	∅	∅	∅	_	A	∅	∅	∅	∅	∅	0	7	∅	∅	∅	∅	∅
1	0.3333	3	1.0000	6804																																																																																																															3885	ɲ	∅	∅	∅	i	²¹	∅	N	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅																							3886	ɲ	∅	∅	∅	i	²¹	∅	N	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅	3887	ɲ	∅	∅	∅	i	²¹	∅	N	∅	∅	∅	I	_	∅	4	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	6804																																																																																																															3885	i	ɲ	∅	∅	²¹	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							3886	i	ɲ	∅	∅	²¹	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	3887	i	ɲ	∅	∅	²¹	∅	∅	I	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅
3	1.0000	1	0.3333	6804																																																																																																															3885	²¹	i	ɲ	∅	∅	∅	∅	_	I	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							3886	²¹	i	ɲ	∅	∅	∅	∅	_	I	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	3887	²¹	i	ɲ	∅	∅	∅	∅	_	I	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅
1	0.3333	3	1.0000	6806																																																																																																																																																											3888	n	∅	∅	∅	a	⁴⁴	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅	3889	n	∅	∅	∅	a	⁴⁴	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	6806																																																																																																																																																											3888	a	n	∅	∅	⁴⁴	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	3889	a	n	∅	∅	⁴⁴	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅
3	1.0000	1	0.3333	6806																																																																																																																																																											3888	⁴⁴	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	3889	⁴⁴	a	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅
1	0.3333	3	1.0000	6821	3890	v	∅	∅	∅	ɤ	³³	∅	B	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	3891	f	∅	∅	∅	ɤ	³³	∅	B	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	3892	v	∅	∅	∅	ɤ	³³	∅	B	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	3893	v	∅	∅	∅	ɛ	³³	∅	B	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																							3894	v	∅	∅	∅	ɤ	³³	∅	B	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅																							3895	v	∅	∅	∅	ɤ	³³	∅	B	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	3896	v	∅	∅	∅	ɤ	³³	∅	B	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	6821	3890	ɤ	v	∅	∅	³³	∅	∅	E	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	3891	ɤ	f	∅	∅	³³	∅	∅	E	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	3892	ɤ	v	∅	∅	³³	∅	∅	E	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	3893	ɛ	v	∅	∅	³³	∅	∅	E	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							3894	ɤ	v	∅	∅	³³	∅	∅	E	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																							3895	ɤ	v	∅	∅	³³	∅	∅	E	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	3896	ɤ	v	∅	∅	³³	∅	∅	E	B	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅
3	1.0000	1	0.3333	6821	3890	³³	ɤ	v	∅	∅	∅	∅	_	E	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	3891	³³	ɤ	f	∅	∅	∅	∅	_	E	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	3892	³³	ɤ	v	∅	∅	∅	∅	_	E	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	3893	³³	ɛ	v	∅	∅	∅	∅	_	E	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							3894	³³	ɤ	v	∅	∅	∅	∅	_	E	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																							3895	³³	ɤ	v	∅	∅	∅	∅	_	E	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	3896	³³	ɤ	v	∅	∅	∅	∅	_	E	B	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅
1	0.3333	3	1.0000	6840	3897	s	∅	∅	∅	ɿ	³⁵	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅																																													3898	s	∅	∅	∅	ɯ	⁵⁵	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅																							3899	s	∅	∅	∅	ɯ	⁵⁵	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅	3900	s	∅	∅	∅	ɯ	⁵⁵	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅																							3901	s	∅	∅	∅	ɿ	⁵⁵	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅
