index	index_p	rindex	rindex_p	cogid	id_Eryuan	segment_Eryuan	segment_Eryuan_L1	segment_Eryuan_L2	segment_Eryuan_L3	segment_Eryuan_R1	segment_Eryuan_R2	segment_Eryuan_R3	SC_Eryuan	SC_Eryuan_L1	SC_Eryuan_L2	SC_Eryuan_L3	SC_Eryuan_R1	SC_Eryuan_R2	SC_Eryuan_R3	PROSODY_Eryuan	PROSODY_Eryuan_L1	PROSODY_Eryuan_L2	PROSODY_Eryuan_L3	PROSODY_Eryuan_R1	PROSODY_Eryuan_R2	PROSODY_Eryuan_R3	id_Heqing	segment_Heqing	segment_Heqing_L1	segment_Heqing_L2	segment_Heqing_L3	segment_Heqing_R1	segment_Heqing_R2	segment_Heqing_R3	SC_Heqing	SC_Heqing_L1	SC_Heqing_L2	SC_Heqing_L3	SC_Heqing_R1	SC_Heqing_R2	SC_Heqing_R3	PROSODY_Heqing	PROSODY_Heqing_L1	PROSODY_Heqing_L2	PROSODY_Heqing_L3	PROSODY_Heqing_R1	PROSODY_Heqing_R2	PROSODY_Heqing_R3	id_Jianchuan	segment_Jianchuan	segment_Jianchuan_L1	segment_Jianchuan_L2	segment_Jianchuan_L3	segment_Jianchuan_R1	segment_Jianchuan_R2	segment_Jianchuan_R3	SC_Jianchuan	SC_Jianchuan_L1	SC_Jianchuan_L2	SC_Jianchuan_L3	SC_Jianchuan_R1	SC_Jianchuan_R2	SC_Jianchuan_R3	PROSODY_Jianchuan	PROSODY_Jianchuan_L1	PROSODY_Jianchuan_L2	PROSODY_Jianchuan_L3	PROSODY_Jianchuan_R1	PROSODY_Jianchuan_R2	PROSODY_Jianchuan_R3	id_Lanping	segment_Lanping	segment_Lanping_L1	segment_Lanping_L2	segment_Lanping_L3	segment_Lanping_R1	segment_Lanping_R2	segment_Lanping_R3	SC_Lanping	SC_Lanping_L1	SC_Lanping_L2	SC_Lanping_L3	SC_Lanping_R1	SC_Lanping_R2	SC_Lanping_R3	PROSODY_Lanping	PROSODY_Lanping_L1	PROSODY_Lanping_L2	PROSODY_Lanping_L3	PROSODY_Lanping_R1	PROSODY_Lanping_R2	PROSODY_Lanping_R3	id_Luobenzhuo	segment_Luobenzhuo	segment_Luobenzhuo_L1	segment_Luobenzhuo_L2	segment_Luobenzhuo_L3	segment_Luobenzhuo_R1	segment_Luobenzhuo_R2	segment_Luobenzhuo_R3	SC_Luobenzhuo	SC_Luobenzhuo_L1	SC_Luobenzhuo_L2	SC_Luobenzhuo_L3	SC_Luobenzhuo_R1	SC_Luobenzhuo_R2	SC_Luobenzhuo_R3	PROSODY_Luobenzhuo	PROSODY_Luobenzhuo_L1	PROSODY_Luobenzhuo_L2	PROSODY_Luobenzhuo_L3	PROSODY_Luobenzhuo_R1	PROSODY_Luobenzhuo_R2	PROSODY_Luobenzhuo_R3	id_Qiliqiao	segment_Qiliqiao	segment_Qiliqiao_L1	segment_Qiliqiao_L2	segment_Qiliqiao_L3	segment_Qiliqiao_R1	segment_Qiliqiao_R2	segment_Qiliqiao_R3	SC_Qiliqiao	SC_Qiliqiao_L1	SC_Qiliqiao_L2	SC_Qiliqiao_L3	SC_Qiliqiao_R1	SC_Qiliqiao_R2	SC_Qiliqiao_R3	PROSODY_Qiliqiao	PROSODY_Qiliqiao_L1	PROSODY_Qiliqiao_L2	PROSODY_Qiliqiao_L3	PROSODY_Qiliqiao_R1	PROSODY_Qiliqiao_R2	PROSODY_Qiliqiao_R3	id_Xiangyun	segment_Xiangyun	segment_Xiangyun_L1	segment_Xiangyun_L2	segment_Xiangyun_L3	segment_Xiangyun_R1	segment_Xiangyun_R2	segment_Xiangyun_R3	SC_Xiangyun	SC_Xiangyun_L1	SC_Xiangyun_L2	SC_Xiangyun_L3	SC_Xiangyun_R1	SC_Xiangyun_R2	SC_Xiangyun_R3	PROSODY_Xiangyun	PROSODY_Xiangyun_L1	PROSODY_Xiangyun_L2	PROSODY_Xiangyun_L3	PROSODY_Xiangyun_R1	PROSODY_Xiangyun_R2	PROSODY_Xiangyun_R3	id_Yunlong	segment_Yunlong	segment_Yunlong_L1	segment_Yunlong_L2	segment_Yunlong_L3	segment_Yunlong_R1	segment_Yunlong_R2	segment_Yunlong_R3	SC_Yunlong	SC_Yunlong_L1	SC_Yunlong_L2	SC_Yunlong_L3	SC_Yunlong_R1	SC_Yunlong_R2	SC_Yunlong_R3	PROSODY_Yunlong	PROSODY_Yunlong_L1	PROSODY_Yunlong_L2	PROSODY_Yunlong_L3	PROSODY_Yunlong_R1	PROSODY_Yunlong_R2	PROSODY_Yunlong_R3	id_Zhoucheng	segment_Zhoucheng	segment_Zhoucheng_L1	segment_Zhoucheng_L2	segment_Zhoucheng_L3	segment_Zhoucheng_R1	segment_Zhoucheng_R2	segment_Zhoucheng_R3	SC_Zhoucheng	SC_Zhoucheng_L1	SC_Zhoucheng_L2	SC_Zhoucheng_L3	SC_Zhoucheng_R1	SC_Zhoucheng_R2	SC_Zhoucheng_R3	PROSODY_Zhoucheng	PROSODY_Zhoucheng_L1	PROSODY_Zhoucheng_L2	PROSODY_Zhoucheng_L3	PROSODY_Zhoucheng_R1	PROSODY_Zhoucheng_R2	PROSODY_Zhoucheng_R3
2	0.5000	3	0.7500	6365	4430	w	k	∅	∅	a	³⁵	∅	W	K	∅	∅	A	_	∅	6	1	∅	∅	7	0	∅	4431	w	k	∅	∅	ã	⁵⁵	∅	W	K	∅	∅	A	_	∅	6	1	∅	∅	7	0	∅	4432	w	k	∅	∅	ã	⁵⁵	∅	W	K	∅	∅	A	_	∅	6	1	∅	∅	7	0	∅	4433	w	k	∅	∅	ã	⁴⁴	∅	W	K	∅	∅	A	_	∅	6	1	∅	∅	7	0	∅																							4434	w	k	∅	∅	a	³⁵	∅	W	K	∅	∅	A	_	∅	6	1	∅	∅	7	0	∅	4435	w	k	∅	∅	ã	³⁵	∅	W	K	∅	∅	A	_	∅	6	1	∅	∅	7	0	∅	4436	w	k	∅	∅	a	³⁵	∅	W	K	∅	∅	A	_	∅	6	1	∅	∅	7	0	∅	4437	w	k	∅	∅	a	³⁵	∅	W	K	∅	∅	A	_	∅	6	1	∅	∅	7	0	∅
3	0.7500	2	0.5000	6365	4430	a	w	k	∅	³⁵	∅	∅	A	W	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅	4431	ã	w	k	∅	⁵⁵	∅	∅	A	W	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅	4432	ã	w	k	∅	⁵⁵	∅	∅	A	W	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅	4433	ã	w	k	∅	⁴⁴	∅	∅	A	W	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅																							4434	a	w	k	∅	³⁵	∅	∅	A	W	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅	4435	ã	w	k	∅	³⁵	∅	∅	A	W	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅	4436	a	w	k	∅	³⁵	∅	∅	A	W	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅	4437	a	w	k	∅	³⁵	∅	∅	A	W	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅
4	1.0000	1	0.2500	6365	4430	³⁵	a	w	k	∅	∅	∅	_	A	W	K	∅	∅	∅	0	7	6	1	∅	∅	∅	4431	⁵⁵	ã	w	k	∅	∅	∅	_	A	W	K	∅	∅	∅	0	7	6	1	∅	∅	∅	4432	⁵⁵	ã	w	k	∅	∅	∅	_	A	W	K	∅	∅	∅	0	7	6	1	∅	∅	∅	4433	⁴⁴	ã	w	k	∅	∅	∅	_	A	W	K	∅	∅	∅	0	7	6	1	∅	∅	∅																							4434	³⁵	a	w	k	∅	∅	∅	_	A	W	K	∅	∅	∅	0	7	6	1	∅	∅	∅	4435	³⁵	ã	w	k	∅	∅	∅	_	A	W	K	∅	∅	∅	0	7	6	1	∅	∅	∅	4436	³⁵	a	w	k	∅	∅	∅	_	A	W	K	∅	∅	∅	0	7	6	1	∅	∅	∅	4437	³⁵	a	w	k	∅	∅	∅	_	A	W	K	∅	∅	∅	0	7	6	1	∅	∅	∅
1	0.3333	3	1.0000	6366																																																																			4438	j	∅	∅	∅	u	⁴⁴	∅	J	∅	∅	∅	Y	_	∅	6	∅	∅	∅	7	0	∅																							4439	j	∅	∅	∅	ɔ	³⁵	∅	J	∅	∅	∅	U	_	∅	6	∅	∅	∅	7	0	∅																							4440	j	∅	∅	∅	ɔ	³³	∅	J	∅	∅	∅	U	_	∅	6	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	6366																																																																			4438	u	j	∅	∅	⁴⁴	∅	∅	Y	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																							4439	ɔ	j	∅	∅	³⁵	∅	∅	U	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																							4440	ɔ	j	∅	∅	³³	∅	∅	U	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	6366																																																																			4438	⁴⁴	u	j	∅	∅	∅	∅	_	Y	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																							4439	³⁵	ɔ	j	∅	∅	∅	∅	_	U	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																							4440	³³	ɔ	j	∅	∅	∅	∅	_	U	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																						
1	0.3333	3	1.0000	6379	4441	ʂ	∅	∅	∅	ɯ	⁴⁴	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅	4442	s	∅	∅	∅	ɯ	⁴⁴	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅	4443	s	∅	∅	∅	ɯ	⁴⁴	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅	4444	s	∅	∅	∅	ɛ	⁴⁴	∅	S	∅	∅	∅	E	_	∅	3	∅	∅	∅	7	0	∅	4445	ɕ	∅	∅	∅	ĩ	⁵⁵	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅	4446	s	∅	∅	∅	ɯ	⁴⁴	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅																																													4447	s	∅	∅	∅	ɯ	³¹	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	6379	4441	ɯ	ʂ	∅	∅	⁴⁴	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	4442	ɯ	s	∅	∅	⁴⁴	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	4443	ɯ	s	∅	∅	⁴⁴	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	4444	ɛ	s	∅	∅	⁴⁴	∅	∅	E	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	4445	ĩ	ɕ	∅	∅	⁵⁵	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	4446	ɯ	s	∅	∅	⁴⁴	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																													4447	ɯ	s	∅	∅	³¹	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅
3	1.0000	1	0.3333	6379	4441	⁴⁴	ɯ	ʂ	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	4442	⁴⁴	ɯ	s	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	4443	⁴⁴	ɯ	s	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	4444	⁴⁴	ɛ	s	∅	∅	∅	∅	_	E	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	4445	⁵⁵	ĩ	ɕ	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	4446	⁴⁴	ɯ	s	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																													4447	³¹	ɯ	s	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅
1	0.3333	3	1.0000	6380	4448	kʲ	∅	∅	∅	i	³⁵	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	4449	tɕ	∅	∅	∅	i	⁵⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	4450	tɕ	∅	∅	∅	i	⁵⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	4451	tɕ	∅	∅	∅	i	⁵⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	4452	tɕ	∅	∅	∅	ĩ	⁵⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	4453	tɕ	∅	∅	∅	ɯ	³⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	4454	tɕʰ	∅	∅	∅	ɛ̃	⁵⁵	∅	C	∅	∅	∅	E	_	∅	2	∅	∅	∅	7	0	∅																							4455	tɕ	∅	∅	∅	i	³⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	6380	4448	i	kʲ	∅	∅	³⁵	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	4449	i	tɕ	∅	∅	⁵⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	4450	i	tɕ	∅	∅	⁵⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	4451	i	tɕ	∅	∅	⁵⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	4452	ĩ	tɕ	∅	∅	⁵⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	4453	ɯ	tɕ	∅	∅	³⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	4454	ɛ̃	tɕʰ	∅	∅	⁵⁵	∅	∅	E	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																							4455	i	tɕ	∅	∅	³⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅
3	1.0000	1	0.3333	6380	4448	³⁵	i	kʲ	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	4449	⁵⁵	i	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	4450	⁵⁵	i	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	4451	⁵⁵	i	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	4452	⁵⁵	ĩ	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	4453	³⁵	ɯ	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	4454	⁵⁵	ɛ̃	tɕʰ	∅	∅	∅	∅	_	E	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																							4455	³⁵	i	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅
1	0.3333	3	1.0000	6381	4456	p	∅	∅	∅	ɯ	⁴⁴	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																							4457	p	∅	∅	∅	ɯ	⁴⁴	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	4458	p	∅	∅	∅	ɯ	⁴⁴	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																																																																			4459	p	∅	∅	∅	ao	⁴⁴	∅	P	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	4460	p	∅	∅	∅	ɯ	⁴⁴	∅	P	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	6381	4456	ɯ	p	∅	∅	⁴⁴	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							4457	ɯ	p	∅	∅	⁴⁴	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	4458	ɯ	p	∅	∅	⁴⁴	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																			4459	ao	p	∅	∅	⁴⁴	∅	∅	A	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	4460	ɯ	p	∅	∅	⁴⁴	∅	∅	I	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	6381	4456	⁴⁴	ɯ	p	∅	∅	∅	∅	_	I	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							4457	⁴⁴	ɯ	p	∅	∅	∅	∅	_	I	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	4458	⁴⁴	ɯ	p	∅	∅	∅	∅	_	I	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																			4459	⁴⁴	ao	p	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	4460	⁴⁴	ɯ	p	∅	∅	∅	∅	_	I	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	6403	4461	tɕ	∅	∅	∅	ɯ	⁵⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅																							4462	tɕ	∅	∅	∅	i	⁵⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	4463	tɕ	∅	∅	∅	ɯ	⁵⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	4464	tɕ	∅	∅	∅	i	⁵⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅																							4465	tɕ	∅	∅	∅	i	⁵⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅	4466	tɕ	∅	∅	∅	i	⁵⁵	∅	C	∅	∅	∅	I	_	∅	2	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	6403	4461	ɯ	tɕ	∅	∅	⁵⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																							4462	i	tɕ	∅	∅	⁵⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	4463	ɯ	tɕ	∅	∅	⁵⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	4464	i	tɕ	∅	∅	⁵⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																							4465	i	tɕ	∅	∅	⁵⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅	4466	i	tɕ	∅	∅	⁵⁵	∅	∅	I	C	∅	∅	_	∅	∅	7	2	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	6403	4461	⁵⁵	ɯ	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																							4462	⁵⁵	i	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	4463	⁵⁵	ɯ	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	4464	⁵⁵	i	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																							4465	⁵⁵	i	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅	4466	⁵⁵	i	tɕ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	2	∅	∅	∅	∅																						
1	0.3333	3	1.0000	6404	4467	k	∅	∅	∅	ɯ	⁵⁵	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	4468	k	∅	∅	∅	u	⁵⁵	∅	K	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅	4469	k	∅	∅	∅	ɯ	⁵⁵	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	4470	k	∅	∅	∅	ɯ	⁵⁵	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	4471	k	∅	∅	∅	ɯ	⁵⁵	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	4472	k	∅	∅	∅	u	⁵⁵	∅	K	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅	4473	k	∅	∅	∅	ɯ	⁵⁵	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	4474	k	∅	∅	∅	ɯ	⁵⁵	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	4475	k	∅	∅	∅	u	²¹	∅	K	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	6404	4467	ɯ	k	∅	∅	⁵⁵	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	4468	u	k	∅	∅	⁵⁵	∅	∅	Y	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	4469	ɯ	k	∅	∅	⁵⁵	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	4470	ɯ	k	∅	∅	⁵⁵	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	4471	ɯ	k	∅	∅	⁵⁵	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	4472	u	k	∅	∅	⁵⁵	∅	∅	Y	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	4473	ɯ	k	∅	∅	⁵⁵	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	4474	ɯ	k	∅	∅	⁵⁵	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	4475	u	k	∅	∅	²¹	∅	∅	Y	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	6404	4467	⁵⁵	ɯ	k	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	4468	⁵⁵	u	k	∅	∅	∅	∅	_	Y	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	4469	⁵⁵	ɯ	k	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	4470	⁵⁵	ɯ	k	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	4471	⁵⁵	ɯ	k	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	4472	⁵⁵	u	k	∅	∅	∅	∅	_	Y	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	4473	⁵⁵	ɯ	k	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	4474	⁵⁵	ɯ	k	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	4475	²¹	u	k	∅	∅	∅	∅	_	Y	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	6406																							4476	k	∅	∅	∅	u	³³	∅	K	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅																																																																			4477	k	∅	∅	∅	u	³³	∅	K	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅																																													4478	k	∅	∅	∅	u	³³	∅	K	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	6406																							4476	u	k	∅	∅	³³	∅	∅	Y	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																			4477	u	k	∅	∅	³³	∅	∅	Y	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																													4478	u	k	∅	∅	³³	∅	∅	Y	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	6406																							4476	³³	u	k	∅	∅	∅	∅	_	Y	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																			4477	³³	u	k	∅	∅	∅	∅	_	Y	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																													4478	³³	u	k	∅	∅	∅	∅	_	Y	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.2500	4	1.0000	6426	4479	tsʰ	∅	∅	∅	-	ɔ	⁴⁴	C	∅	∅	∅	_	U	_	2	∅	∅	∅	0	7	0	4480	s	∅	∅	∅	-	ou	⁴⁴	S	∅	∅	∅	_	U	_	3	∅	∅	∅	0	7	0	4481	tsʰ	∅	∅	∅	-	ou	⁴⁴	C	∅	∅	∅	_	U	_	2	∅	∅	∅	0	7	0	4482	tsʰ	∅	∅	∅	w	ɔ	⁴⁴	C	∅	∅	∅	W	U	_	2	∅	∅	∅	6	7	0	4483	tsʰ	∅	∅	∅	-	o	⁵⁵	C	∅	∅	∅	_	U	_	2	∅	∅	∅	0	7	0	4484	tsʰ	∅	∅	∅	-	o	⁴⁴	C	∅	∅	∅	_	U	_	2	∅	∅	∅	0	7	0	4485	tsʰ	∅	∅	∅	-	ɔ	³³	C	∅	∅	∅	_	U	_	2	∅	∅	∅	0	7	0																							4486	tsʰ	∅	∅	∅	-	o	⁴⁴	C	∅	∅	∅	_	U	_	2	∅	∅	∅	0	7	0
2	0.5000	3	0.7500	6426	4479	-	tsʰ	∅	∅	ɔ	⁴⁴	∅	_	C	∅	∅	U	_	∅	0	2	∅	∅	7	0	∅	4480	-	s	∅	∅	ou	⁴⁴	∅	_	S	∅	∅	U	_	∅	0	3	∅	∅	7	0	∅	4481	-	tsʰ	∅	∅	ou	⁴⁴	∅	_	C	∅	∅	U	_	∅	0	2	∅	∅	7	0	∅	4482	w	tsʰ	∅	∅	ɔ	⁴⁴	∅	W	C	∅	∅	U	_	∅	6	2	∅	∅	7	0	∅	4483	-	tsʰ	∅	∅	o	⁵⁵	∅	_	C	∅	∅	U	_	∅	0	2	∅	∅	7	0	∅	4484	-	tsʰ	∅	∅	o	⁴⁴	∅	_	C	∅	∅	U	_	∅	0	2	∅	∅	7	0	∅	4485	-	tsʰ	∅	∅	ɔ	³³	∅	_	C	∅	∅	U	_	∅	0	2	∅	∅	7	0	∅																							4486	-	tsʰ	∅	∅	o	⁴⁴	∅	_	C	∅	∅	U	_	∅	0	2	∅	∅	7	0	∅
