COGID	Duhumbi	Jerigaon	Khispi	Khoina	Khoitam	Rahung	Rupa	Shergaon
718-6						kʰ		
719-6						tɕʰ ũː ŋ		
22-6						m yː		
723-6						tɕ i ŋ		
726-6						tɕ ɛ ŋ		
729-6						b		
730-6						r ɛː		
739-6						pʰ l iː		
740-6						b ə		
741-6						kʰ ɔ k		
744-6						ɔː		
743-6						z a n		
746-6						pʰ u ŋ		
748-6						tʰ ɔˀ k		
747-6						kʰ yː		
749-6						kʰ a n		
751-6						b ɔ̃ː		
762-6						m a n		
764-6						h ɛ n		
765-6						tɕʰ i		
788-6						r a m		
615-6						l a k		
803-6						s u		
802-6						pʰ a k		
808-6						b a		
809-6						tɕ i		
819-6						d y k		
821-6						z ə		
820-6						b ɔ		
828-6						s a k		
827-6						b yː		
835-6						n ɔː		
308-6						ɹ yː		
844-6						z ɔˀ		
848-6						m ə		
705-6						l uː		
613-6						ə		
649-6						h yː k		
876-6						tɕ ɔ̃ː		
878-6						j u ŋ		
889-6						h ũː		
898-6						n y k		
902-6						h ɔˀ ŋ		
910-6						ĩˀ n		
916-6						l iː		
919-6						r ɛː		
922-6						s i k		
930-6						tɕʰ ɔ̃ː		
933-6						h ɔˀ		
939-6						ɹ yː k		
947-6						pʰ ɛ n		
948-6						n u ŋ		
963-6						z uː		
967-6						tɕʰ y k		
969-6						s		
970-6						k u k		
972-6						n ə		
731-6						m yː		
973-6						tɕʰ i ŋ		
974-6						n ɔˀ		
979-6						tɕʰ a n		
182-6						kʰ yː		
993-6						n a		
994-6						j yː		
1001-6						s ɔ		
1002-6						d u		
1005-6						tɕʰ yː		
1009-6						kʰ ɔː		
1022-6						s		
1021-6						u k		
1043-6						j u ŋ		
1049-6						b ɔˀ		
1065-6						tɕʰ ĩː		
1068-6						j ɔˀ		
1077-6						r y ŋ		
1081-6						r ũː ŋ		
1084-6						h i ŋ		
1092-6						m ə		
1091-6						tɕʰ iː		
1096-6						n ə		
1097-6						g yː		
1102-6						n ɛː		
1104-6						tʰ ĩː		
1108-6						tɕʰ a k		
552-6						tɕ uː		
1111-6						b l ɔˀ		
1116-6						s ɔ̃ː		
722-6						kʰ ɔː		
1141-6						j ɔˀ ŋ		
1147-6						b ə		
1146-6						z oː		
1150-6						h a ŋ		
1151-6						u m		
1158-6						h a k		
1159-6						pʰ ũː		
1164-6						tʰ		
1163-6						l uː		
1167-6						s a ŋ		
1171-6						l ɛː		
1177-6						z yː		
1187-6						kʰ ɔˀ		
1189-6						n i k		
52-6						kʰ uː		
1195-6						z iː		
1203-6						tʰ y k		
1211-6						j ɔ		
329-6						r ɔˀ		
1217-6						m a		
72-6						kʰ uː		
1218-6						tɕʰ i k		
1222-6						tɕʰ ĩː ŋ		
1229-6						tɕʰ a ŋ		
1238-6						d ũː ŋ		
1249-6						m iː		
1252-6						j uː		
1254-6						n a		
1253-6						s ɔ m		
1257-6						k ɔˀ		
1263-6						tɕ ə		
1266-6						tɕʰ a k		
584-6						b u ŋ		
13-6						tɕʰ uː		
18-6						tɕ ɔ̃ː		
33-6						n a		
74-6						tʰ a ŋ		
81-6						s a ŋ		
83-6						m i k		
89-6						tʰ ɔˀ ŋ		
90-6						z ɔˀ		
104-6						m ə		
123-6						tɕʰ a m		
122-6						b ɔ̃ː		
121-6						m ɔ̃ː		
154-6						tɕʰ oː		
159-6						s a		
170-6						tɕʰ ɛ k		
91-6						ɔː		
181-6						n uː		
186-6						tɕ ə		
211-6						b a		
210-6						kʰ ɔˀ		
217-6						k a		
221-6						n yː		
233-6						d ɔˀ		
246-6						b ɔˀ		
252-6						tɕ ɛ n		
253-6						r a m		
281-6						tɕ ɛ k		
287-6						l u ŋ		
288-6						l uː		
292-6						b ɔ̃ː m		
311-6						p ɔˀ		
342-6						ɔˀ k		
358-6						j u ŋ		
366-6						k ə		
378-6						tɕʰ ɔ̃ː m		
382-6						m iː		
392-6						dʑ ɔ k		
397-6						b ɔː		
437-6						h ɔˀ		
444-6						pʰ ɹ a k		
465-6						tɕʰ i		
477-6						b		
478-6						r oː		
481-6						dʑ a		
483-6						z a n		
500-6						m i ŋ		
511-6						kʰ		
542-6						dʑ ɔ ŋ		
625-6						r u ŋ		
638-6						n u ŋ		
640-6						tɕʰ ɔˀ		
656-6						z ə		
657-6						g u ŋ		
659-6						p uː		
711-6						tɕʰ ɔˀ		
745-6						n a		
818-6						tʰ i k		
825-6						tʰ ə		
839-6						tɕʰ ɔ		
841-6						j ɔː		
894-6						b ɹ ɔˀ		
932-6						s		
936-6						l a		
943-6						pʰ a k		
965-6						g y ŋ		
981-6						d u		
1039-6						s a ŋ		
1076-6						kʰ ɔ		
1126-6						tʰ ɛ k		
1131-6						pʰ l uː		
1132-6						tɕʰ a k		
1166-6						tʰ ĩˀ k		
1175-6						pʰ a		
944-6						tʰ y ŋ		
1228-6						ɹ a k		
1256-6						tɕ y ŋ		
1282-6						b y		
1283-6						j oː		
30-6						m ɔˀ		
32-6						b a		
48-6						w i		
59-6						m ɔ̃ː		
68-6						ɔː		
69-6						h a ŋ		
78-6						l i ŋ		
77-6						z y k		
82-6						pʰ ɔ k		
88-6						z i k		
100-6						z ɔ̃ː		
103-6						s u ŋ		
113-6						pʰ a		
116-6						m a k		
142-6						z ɛ k		
155-6						kʰ a ŋ		
10-6						u		
192-6						tɕʰ ə		
198-6						tɕʰ a m		
232-6						z a ŋ		
247-6						s ŋ		
268-6						tɕʰ yː		
282-6						s uː		
285-6						tɕʰ a m		
306-6						tɕʰ l yː		
315-6						l ɔː		
318-6						j yː		
321-6						z ɛ k		
352-6						tʰ a ŋ		
367-6						l i		
368-6						i k		
372-6						s u		
373-6						tʰ ɔ ŋ		
439-6						j ɛː		
129-6						b yː		
390-6						tɕʰ ɔ̃ː		
399-6						h u ŋ		
406-6						l uː		
421-6						j a k		
826-6						m ə		
432-6						pʰ u ŋ		
436-6						tɕ iː		
438-6						m ə		
440-6						s a k		
476-6						z ĩː		
491-6						ɔ		
205-6						z yː		
513-6						s ə		
515-6						b		
516-6						ɹ ɔ k		
520-6						tʰ		
545-6						b a k		
566-6						k a k		
151-6						l y ŋ		
572-6						r ɛː		
574-6						tɕ ə		
579-6						tɕʰ eˀ		
583-6						tɕʰ yː		
587-6						tɕ u k		
609-6						tɕʰ ɔˀ k		
612-6						h ə		
166-6						l a k		
622-6						b øˀ		
644-6						j u ŋ		
667-6						tɕ ə		
687-6						n a		
689-6						kʰ		
690-6						tɕ a m		
733-6						tʰ u ŋ		
738-6						tɕʰ eˀ		
752-6						h a		
1-7							g uː	
5-7							n ə	
4-7							tʰ ɛ k	
6-7							n a ŋ	
15-7							dʑ ə	
55-7							r ũ	
56-7							ɔ̃	
60-7							s aː	
61-7							kʰ y ŋ	
80-7							dʑ ɔ k	
87-7							tsʰ a	
86-7							pʰ ɹ uː	
92-7							pʰ ɹ ũ	
102-7							m a	
106-7							pʰ u k	
108-7							g ə	
107-7							pʰ l ũ	
112-7							pʰ a m	
115-7							s w	
114-7							tʰ u ŋ	
120-7							g u	
124-7							ɔ̃	
125-7							tʰ ɔ k	
132-7							s ə	
131-7							r i ŋ	
136-7							m ə	
134-7							kʰ a k	
137-7							ɔ̃	
138-7							d ɔ k	
140-7							h w uː	
143-7							tsʰ a k	
145-7							tsʰ ɔ	
147-7							h aː	
149-7							m i k	
153-7							s w	
152-7							kʰ a n	
158-7							kʰ i k	
163-7							r aˀ	
164-7							ɲ yː	
167-7							pʰ a ŋ	
171-7							ɲ y ŋ	
172-7							pʰ y k	
173-7							tʰ øˀ	
183-7							r aː	
185-7							m uː	
188-7							kʰ ə	
189-7							ts i n	
193-7							h a	
196-7							m ɔˀ	
199-7							ʨ aː	
200-7							kʰ a n	
201-7							kʰ i	
202-7							kʰ	
203-7							tʰ u ŋ	
204-7							b yː	
206-7							ɲ a m	
117-7							b yː	
146-7							kʰ ɔˀ	
219-7							w ts	
218-7							dʑ aː	
224-7							m øˀ	
240-7							ʨʰ a k	
244-7							j ɔˀ	
255-7							n ɔˀ	
260-7							b a	
263-7							r aˀ	
269-7							dʑ ɛ k	
271-7							tʰ a k	
209-7							kʰ ɔˀ	
277-7							m a	
278-7							pʰ u ŋ	
135-7							g ə	
284-7							m yː	
797-7							ɔ̃	
290-7							r ũ ŋ	
289-7							dʑ i k	
296-7							n ə	
310-7							s ə	
319-7							ɔ̃	
325-7							r a	
327-7							tʰ aː	
331-7							g aː	
337-7							b a n	
338-7							l ũ ŋ	
339-7							ɛ̃ˀ	
350-7							g ə	
349-7							tʰ y ŋ	
357-7							tsʰ u	
355-7							ɔ̃	
363-7							b a	
361-7							tʰ øˀ	
365-7							s a ɹ	
364-7							dʑ a k	
375-7							r u k	
379-7							s a k	
380-7							kʰ ə	
396-7							j aː	
400-7							m uː	
405-7							d a ŋ	
404-7							s ɔˀ m	
409-7							r ɛ k	
410-7							w i k	
415-7							b a	
416-7							b a	
101-7							ɲ u	
37-7							kʰ uː	
424-7							dʑ aː	
434-7							tɕʰ a n	
445-7							g	
446-7							s ũ	
451-7							g u	
457-7							n a m	
456-7							pʰ ɹ uː	
464-7							pʰ i ŋ	
473-7							ʨ ũ	
474-7							ɛ̃ˀ n	
479-7							s ɛ ŋ	
489-7							j ɔ	
490-7							h ũ	
494-7							s ə	
503-7							g ə	
502-7							z a ŋ	
235-7							l y ŋ	
519-7							l ũ	
523-7							ɛ̃ˀ k	
527-7							kʰ ɛ ŋ	
538-7							s	
544-7							j a m	
850-7							ɔ̃	
554-7							dʑ ə	
553-7							r i n	
558-7							kʰ ɔˀ ŋ	
561-7							s a	
562-7							g ɔ̃ː	
564-7							j aː	
567-7							m ɔ̃ː	
570-7							pʰ yː	
575-7							ɔ̃	
582-7							l a	
585-7							ɛ̃ˀ	
589-7							kʰ ɔ m	
593-7							d a n	
594-7							l ũ	
595-7							tʰ øˀ	
596-7							ɲ u	
598-7							z u	
599-7							d ɛ̃ː	
602-7							z aː	
603-7							r a k	
606-7							s u ŋ	
605-7							b aˀ	
620-7							l ũ	
637-7							pʰ a k	
639-7							dʑ aː	
645-7							kʰ ɔ̃ː	
646-7							r ɛ ŋ	
168-7							h ɛ k	
658-7							h a n	
665-7							pʰ uː	
668-7							h uː	
677-7							tʰ a ŋ	
75-7							kʰ u ŋ	
678-7							s uː	
682-7							m a n	
493-7							z yː	
693-7							s ə	
694-7							m ə	
702-7							ts ɔˀ m	
704-7							m uː	
176-7							l uː	
709-7							s w	
710-7							tʰ øˀ	
714-7							m a	
718-7							g	
719-7							tsʰ ɔ ŋ	
22-7							m yː	
723-7							ts i ŋ	
726-7							dʑ ɛ ŋ	
729-7							b ə	
730-7							r aː	
739-7							pʰ l ũ	
740-7							b ə	
741-7							kʰ ɔ k	
744-7							ɔ̃	
743-7							h a n	
746-7							pʰ u ŋ	
748-7							d ə	
747-7							kʰ ũ	
749-7							kʰ a n	
751-7							g ɔˀ	
762-7							m a n	
764-7							h a n	
765-7							dʑ ə	
788-7							l ũ	
615-7							l a k	
803-7							s u	
802-7							j a k	
808-7							b a	
809-7							ts ə	
819-7							d y k	
821-7							s ə	
820-7							b aˀ	
828-7							s a k	
827-7							pʰ yː	
835-7							n ũ	
308-7							r aˀ	
844-7							z i	
848-7							m ə	
705-7							l uː	
613-7							ɔ̃	
649-7							h ɛ k	
876-7							ʨ ɔ̃ː	
878-7							j u ŋ	
889-7							h ũ	
898-7							n y k	
902-7							h ũ ŋ	
910-7							ɛ̃ˀ n	
916-7							r ũ	
919-7							r aː	
922-7							s i k	
930-7							tsʰ ɔ	
933-7							g ũ	
939-7							r ɛ k	
947-7							j a n	
948-7							n u	
963-7							z uː	
967-7							tsʰ y k	
969-7							s w	
970-7							kʰ u k	
972-7							n ə	
731-7							m yː	
973-7							dʑ i ŋ	
974-7							n ɔˀ	
979-7							tsʰ a n	
182-7							kʰ ũ	
993-7							n ə	
994-7							j yː	
1001-7							s ɔ̃ː	
1002-7							d u	
1005-7							tsʰ yː	
1009-7							kʰ aː	
1022-7							s	
1021-7							w u k	
1043-7							r u ŋ	
1049-7							g ɔˀ	
1065-7							kʰ ɛ̃ː	
1068-7							j aː	
1077-7							r y ŋ	
1081-7							r ɔ	
1084-7							h i ŋ	
1092-7							m ə	
1091-7							tsʰ ũ	
1096-7							n ə	
1097-7							ts yː	
1102-7							ɲ aː	
1104-7							tʰ øˀ	
1108-7							tsʰ a k	
552-7							dʑ uː	
1111-7							pʰ ɹ ũ	
1116-7							s ɔˀ	
722-7							kʰ aː	
1141-7							j ɔˀ	
1147-7							b ə	
1146-7							z ũ	
1150-7							h w a ŋ	
1151-7							ɛ̃ˀ n	
1158-7							h a k	
1159-7							pʰ ũ	
1164-7							tʰ ə	
1163-7							r uː	
1167-7							s a ŋ	
1171-7							l aː	
1177-7							z yː	
1187-7							kʰ ɔ̃ː	
1189-7							ɲ i k	
52-7							kʰ uː	
1195-7							z ũ	
1203-7							tʰ y k	
1211-7							j au	
329-7							r aˀ	
1217-7							m ə	
72-7							kʰ uː	
1218-7							tsʰ i k	
1222-7							tsʰ ɔˀ	
1229-7							dʑ a ŋ	
1238-7							d ɔ ŋ	
1249-7							m ũ	
1252-7							j uː	
1254-7							n ə	
1253-7							s ɔˀ m	
1257-7							g ɔˀ	
1263-7							dʑ ə	
1266-7							dʑ a k	
584-7							pʰ u ŋ	
7-7							j aː	
1191-7							r a ŋ	
13-7							tsʰ uː	
18-7							dʑ aˀ	
33-7							n y	
74-7							p a	
81-7							s a n	
83-7							m i k	
89-7							tʰ ɔ ŋ	
90-7							z ɔˀ	
104-7							m ə	
123-7							tsʰ y	
122-7							kʰ ɔ̃	
121-7							m ə	
154-7							ts uː	
159-7							s	
161-7							kʰ i	
170-7							dʑ a k	
91-7							ɔ̃	
181-7							n uː	
186-7							ʨ ə	
191-7							s ə	
211-7							pʰ a	
210-7							kʰ ɔˀ	
217-7							b ə	
221-7							n yː	
233-7							d u	
246-7							g yː	
252-7							ts a n	
253-7							r a m	
261-7							pʰ ə	
262-7							yː	
281-7							tsʰ ɛ k	
287-7							l ø	
288-7							l uː	
292-7							tʰ y	
297-7							kʰ ɔ k	
311-7							kʰ ɔˀ	
332-7							pʰ u	
342-7							ɛ̃ˀ	
358-7							j u ŋ	
366-7							g ə	
378-7							tsʰ ɛ̃ː	
382-7							m iː	
392-7							tsʰ ɔ k	
397-7							b au	
437-7							h ɔˀ	
444-7							pʰ ɹ a k	
465-7							ʨ ɔˀ	
471-7							m y ŋ	
477-7							g ə	
478-7							r aˀ	
481-7							tsʰ a k	
483-7							z a n	
500-7							m i ŋ	
511-7							kʰ	
525-7							ʨ i	
542-7							tsʰ ø ŋ	
625-7							r u ŋ	
638-7							n u ŋ	
640-7							w ʨʰ ɛ̃ː	
656-7							z ə	
657-7							d u ŋ	
659-7							d uː	
711-7							tsʰ oː	
745-7							n ə	
818-7							tʰ y k	
825-7							g ə	
839-7							tsʰ ɔ̃ː	
841-7							j uː	
894-7							b l oː	
932-7							s w	
936-7							r ə	
943-7							pʰ a k	
965-7							d y ŋ	
981-7							d u	
1039-7							s ɔ ŋ	
1044-7							ɔ̃	
1076-7							kʰ ɔ̃ː	
1126-7							tʰ ɛ k	
1131-7							pʰ uː	
1132-7							tsʰ a k	
1166-7							g ɛ k	
1199-7							dʑ ɔ	
1228-7							r a k	
1282-7							dʑ y	
1283-7							j ɔ	
30-7							m ɔ	
48-7							tɕʰ ɛ̃ː	
59-7							m ɔ	
68-7							ɔ̃	
69-7							h a ŋ	
78-7							l i ŋ	
77-7							z y k	
88-7							z i k	
100-7							z ɔ	
103-7							s u ŋ	
113-7							pʰ ɛ̃ː	
116-7							j a k	
142-7							z ɛ k	
155-7							kʰ ɛ ŋ	
10-7							a	
192-7							z eː	
198-7							ʨʰ a m	
232-7							s a ŋ	
247-7							s ə n	
268-7							tsʰ yː	
282-7							s uː	
285-7							tsʰ a m	
306-7							ɹ yː	
315-7							l oː	
318-7							j yː	
321-7							z a k	
352-7							tʰ a	
367-7							r ə	
368-7							i k	
372-7							s	
373-7							tʰ ɔ ŋ	
439-7							j aː	
129-7							b yː	
390-7							ʨ ɔ̃ː	
399-7							h u ŋ	
406-7							l oː	
421-7							j a k	
826-7							m ə	
432-7							pʰ ə	
436-7							ts iː	
438-7							m ə	
440-7							s a	
476-7							z øˀ	
491-7							a	
205-7							z yː	
513-7							s ə	
515-7							b	
516-7							r i k	
520-7							tʰ ə	
524-7							s ɔ ŋ	
545-7							d a	
566-7							kʰ a k	
151-7							l y ŋ	
572-7							l aː	
574-7							z ɛ̃ː	
579-7							tsʰ ɔ	
583-7							kʰ yː	
587-7							ts u k	
597-7							s uː	
612-7							h ɛ̃ː	
622-7							g ɛ̃ː	
644-7							w u ŋ	
667-7							ʨ ə	
687-7							n ə	
689-7							g ə	
690-7							ʨ a m	
733-7							tʰ u ŋ	
738-7							tsʰ eˀ	
752-7							h a	
1-8								g uː
5-8								n aː
4-8								tʰ i k
6-8								n a ŋ
15-8								dʑ i
55-8								r ɔ̃ː
56-8								a
60-8								s aː
61-8								kʰ u ŋ
80-8								dʑ ɔ k
87-8								tɕ a
86-8								pʰ ɹ u
92-8								pʰ ɹ ŋ
102-8								m ɔ̃ː
106-8								pʰ u k
108-8								g ə
107-8								g ɹ ŋ
112-8								pʰ a m
115-8								s
114-8								g u ŋ
120-8								g u
124-8								a
125-8								tʰ ɔ k
132-8								s i
131-8								r i ŋ
136-8								m ə
134-8								kʰ a k
137-8								a
138-8								d ɔ k
140-8								h ŋ
143-8								tɕʰ a k
145-8								tɕʰ ɔ̃ː
147-8								h aː
149-8								j i k
153-8								s
152-8								g a n
158-8								g i k
163-8								r i
164-8								ɲ uː
167-8								pʰ a ŋ
171-8								ɲ u ŋ
172-8								g u k
173-8								tʰ ɔ
183-8								r aː
185-8								m
188-8								g i
189-8								tɕ i n
193-8								h a
196-8								m ɔ̃ː
199-8								tɕ aː
200-8								kʰ a n
201-8								kʰ i
202-8								g a
203-8								tʰ u ŋ
204-8								g uː
206-8								ɲ a m
117-8								g uː
146-8								kʰ i
219-8								g ŋ
218-8								tɕ aː
224-8								m ɔ ŋ
240-8								tɕʰ a k
244-8								j ɔ
255-8								n ɔ̃ː
260-8								g a
263-8								r ɔ
269-8								k ɛ k
271-8								tʰ a k
209-8								kʰ i
277-8								m i
278-8								g u ŋ
135-8								g ə
284-8								m uː
797-8								a
290-8								l i
289-8								k i k
296-8								n i
310-8								s
319-8								ɔ
325-8								r a
327-8								tʰ aː
331-8								g eˀ
337-8								b a m
338-8								l i ŋ
339-8								ɔ
350-8								g ə
349-8								tʰ u ŋ
357-8								tɕ u
355-8								a
363-8								m a ŋ
361-8								tʰ ɔ̃ː
365-8								s a ɹ
364-8								tɕʰ a k
375-8								r u k
379-8								s a k
380-8								kʰ a
396-8								r ɔ̃ː
400-8								m uː
405-8								d a ŋ
404-8								s ɔ m
409-8								r ɛ k
410-8								i k
415-8								g ɔ̃ː
416-8								g a
101-8								ɲ u
37-8								kʰ uː
424-8								z aː
434-8								tɕʰ a n
445-8								g
446-8								s i
451-8								g u
457-8								n a m
456-8								g ɹ ŋ
464-8								pʰ i ŋ
473-8								tɕ ɔ̃ː
474-8								ɔ m
479-8								s i ɹ
489-8								r ɔ
490-8								h ɔ̃ː
494-8								s ə
503-8								g ə
502-8								z a ŋ
235-8								l u ŋ
519-8								r ɔ̃ː
523-8								u g
527-8								kʰ ɛ ŋ
538-8								s
544-8								j a m
850-8								a
554-8								dʑ ə
553-8								r i n
558-8								kʰ ɔ̃ː ŋ
561-8								s a
562-8								g ɔ̃ː
564-8								r aː
567-8								m ɔ̃ː
570-8								g uː
575-8								ɔ
582-8								r a
585-8								ɔ
589-8								g ɔ m
593-8								d a n
594-8								r i
595-8								tʰ ɔ
596-8								ɲ u
598-8								z u
599-8								d ɛ
602-8								z aː
603-8								l a
606-8								s ɔ ŋ
605-8								g ɔ̃ː
620-8								r ɔ̃ː
637-8								pʰ a k
639-8								dʑ ɔ
645-8								g ɔ̃ː
646-8								r ɛ ŋ
168-8								h ɛ k
658-8								h a n
665-8								g uː
668-8								h uː
677-8								g a ŋ
75-8								g u ŋ
678-8								s uː
682-8								m a n
493-8								z ɔ̃ː
693-8								s ə
694-8								m
702-8								tɕ ɔ m
704-8								m uː
176-8								r uː
709-8								s
710-8								g ɔ
714-8								m a
718-8								g ə
719-8								tɕʰ ɔ̃ː
22-8								m uː
723-8								tɕ i ŋ
726-8								tɕ ɛ ŋ
729-8								g
730-8								r aː
739-8								pʰ ɹ ŋ
740-8								g ə
741-8								kʰ ɔ k
744-8								a
743-8								z a n
746-8								pʰ u ŋ
748-8								d i
747-8								kʰ uː
749-8								kʰ a n
751-8								g ɔ
762-8								m a n
764-8								h a n
765-8								dʑ i
788-8								l i
615-8								l a k
803-8								s u
802-8								j a k
808-8								g ə
809-8								tɕ i
819-8								d u k
821-8								s ə
820-8								g ɔ̃ː
828-8								s a k
827-8								g uː
835-8								n ɔ̃ː
308-8								r uː
844-8								z i
848-8								m ə
705-8								r uː
613-8								ɔ
649-8								h ɛ k
876-8								tɕ ɔ̃ː
878-8								j u ŋ
889-8								h ɔ̃ː
898-8								n u k
902-8								h ɔ̃ː
910-8								a n
916-8								r i
919-8								r aː
922-8								z i k
930-8								tɕ eˀ
933-8								g aː
939-8								r ɛ k
947-8								j a n
948-8								n u
963-8								z uː
967-8								kʰ u k
969-8								s
970-8								g u k
972-8								n ə
731-8								m uː
973-8								tɕʰ i ŋ
974-8								n ɔ̃ː
979-8								tɕ a
182-8								kʰ uː
993-8								n u
994-8								r uː
1001-8								s ɔ
1002-8								d u
1005-8								tɕʰ i
1009-8								kʰ ɔ̃ː
1022-8								s u
1021-8								j u k
1043-8								j u ŋ
1049-8								g ɔ
1065-8								kʰ ɛ
1068-8								r ɔ̃ː
1077-8								l u ŋ
1081-8								r ɔ
1084-8								h i ŋ
1092-8								m ə
1091-8								tɕ ɔ̃ː
1096-8								n ə
1097-8								g uː
1102-8								ɲ aː
1104-8								tʰ ɛ
1108-8								tɕʰ a k
552-8								dʑ uː
1111-8								g ɹ ŋ
1116-8								s ɔ̃ː
722-8								kʰ ɔ̃ː
1141-8								j ɔ ŋ
1147-8								g ə
1146-8								z ɔ̃ː
1150-8								h a ŋ
1151-8								u m
1158-8								h a k
1159-8								g ɔ̃ː
1164-8								tʰ ə
1163-8								r uː
1167-8								s a ŋ
1171-8								r aː
1177-8								z ɔ̃ː
1187-8								kʰ ɔ̃ː
1189-8								ɲ i k
52-8								kʰ uː
1195-8								z ɔ̃ː
1203-8								tʰ u k
1211-8								r ɔ̃ː
329-8								r ɔ
1217-8								m i
72-8								kʰ uː
1218-8								tɕʰ i k
1222-8								tɕʰ ɔ
1229-8								dʑ a ŋ
1238-8								d ɔ ŋ
1249-8								ɲ ɛ̃ː
1252-8								r uː
1254-8								n i
1253-8								s ɔ m
1257-8								g a
1263-8								dʑ ə
1266-8								dʑ a k
584-8								g u ŋ
7-8								r ai
1191-8								l a ŋ
13-8								tɕ uː
18-8								dʑ ai
74-8								g ɛ
81-8								s a n
83-8								m i k
89-8								tʰ ɔ ŋ
90-8								z ɔ
104-8								m ə
123-8								tɕʰ i
122-8								kʰ ɔ̃ː
121-8								m ai
154-8								tɕ uː
159-8								s
161-8								tɕ i
91-8								a
181-8								n uː
186-8								tɕ ə
191-8								s ə
211-8								b a
210-8								kʰ ɛ
221-8								n ɔ̃ː
233-8								kʰ u
246-8								kʰ uː
261-8								b u
262-8								iː
281-8								tɕ ɛ k
287-8								l i
288-8								r uː
292-8								d ɔ̃ː
297-8								kʰ a k
311-8								g i
332-8								b u
342-8								ɔ
366-8								g ə
378-8								tɕʰ ɔ̃ː
392-8								tɕʰ ɔ k
437-8								h ɔ̃ː
444-8								pʰ ɹ a k
465-8								tɕ i
471-8								m ɔ ŋ
477-8								g ə
478-8								r uː
481-8								tɕʰ a
483-8								z a ŋ
500-8								m i ŋ
511-8								kʰ
525-8								tɕ i
542-8								dʑ ɔ ŋ
625-8								r u ŋ
640-8								tɕ ɛ
656-8								z ə
657-8								g u ŋ
659-8								g uː
711-8								dʑ ɔ
745-8								n i
825-8								g ə
839-8								tɕ ɔ
894-8								b ŋ
932-8								s
936-8								r ə
943-8								g a k
965-8								g u ŋ
981-8								d u
1039-8								s u ŋ
1044-8								u
1126-8								tʰ a k
1131-8								g ŋ
1132-8								tɕʰ a
1166-8								d ɛ p
1175-8								s i
944-8								kʰ ɔi ŋ
1199-8								dʑ ɔ ŋ
1228-8								r a k
1256-8								kʰ ɔi ŋ
30-8								m ɔ
32-8								kʰ ɔi
68-8								a
69-8								h a ŋ
78-8								l i k
77-8								z i
103-8								s u ŋ
142-8								z ɛ k
10-8								a
192-8								z ɔ̃ː
198-8								tɕʰ a m
232-8								s a ŋ
247-8								s i
282-8								s uː
306-8								uː
321-8								z a k
367-8								r i
368-8								i k
372-8								s
373-8								pʰ ɔ ŋ
439-8								r aː
129-8								b uː
390-8								tɕ ɔ̃ː
399-8								h u ŋ
406-8								l uː
421-8								r a ŋ
826-8								m ə
432-8								b ɔ̃ː
438-8								m ə
440-8								s ɔ̃ː
476-8								z ɔ̃ː
491-8								ɔ
205-8								z uː
513-8								s ə
515-8								b
516-8								r ɔ p
520-8								tʰ u
524-8								h a ŋ
545-8								g ɔ
566-8								k a k
151-8								l u ŋ
572-8								l aː
574-8								s ɛ̃ː
583-8								kʰ uː
609-8								tɕʰ o
612-8								kʰ ɛ̃ː
622-8								kʰ ɛ̃ː
667-8								dʑ ə
687-8								n i
689-8								k ə
690-8								tɕ a m
752-8								h a
755-8								s a
