COGID	Duhumbi	Jerigaon	Khispi	Khoina	Khoitam	Rahung	Rupa	Shergaon
542-7							dʑ ɔ ŋ	
625-7							r ũ ŋ	
638-7							n u ŋ	
640-7							tsʰ ɛ̃ː	
656-7							z ə	
657-7							d u ŋ	
659-7							d uː	
711-7							tsʰ au	
745-7							n ə	
818-7							tʰ ɛ k	
825-7							tʰ ə	
839-7							tsʰ u	
841-7							j	
894-7							b n	
932-7							s	
1-8								g uː
5-8								n aː
4-8								tʰ i k
6-8								n a ŋ
15-8								dʑ i
55-8								l ɔ
56-8								a
60-8								s aː
61-8								kʰ u ŋ
80-8								tɕ ɔ k
87-8								tɕʰ a
86-8								pʰ l u
92-8								pʰ l u
102-8								m eˀ
106-8								pʰ u k
108-8								d a
107-8								tɕ l eˀ
112-8								pʰ a m
115-8								s
114-8								t u m
120-8								d u
124-8								a
125-8								tʰ ɔ k
132-8								s ə
131-8								r i
136-8								m ə
134-8								kʰ a k
137-8								a
138-8								d ɔ k
140-8								h uː
143-8								tɕʰ a k
145-8								tɕʰ ɔ̃ː
147-8								h aː
149-8								m i k
153-8								s
152-8								k a n
158-8								k i k
163-8								l i
164-8								ɲ iː
167-8								pʰ a ŋ
171-8								ɲ u ŋ
172-8								b u k
173-8								tʰ ɛ̃ː
183-8								r aː
185-8								m uː
188-8								g i n
189-8								tɕ i n
193-8								h a
196-8								m ɔ̃ː
199-8								tɕʰ aː
200-8								kʰ a n
201-8								kʰ i
202-8								g ə n
203-8								tʰ u ŋ
204-8								b iː
206-8								ɲ a m
117-8								b iː
146-8								kʰ a
219-8								b ə
218-8								tɕʰ aː
224-8								m ɔ
240-8								tɕʰ a k
244-8								tɕ a
255-8								n ə
260-8								b a
263-8								r au
269-8								g ɛ k
271-8								tʰ a k
209-8								kʰ a
277-8								m ai
278-8								b u ŋ
135-8								d a
284-8								m iː
797-8								a
290-8								l i
289-8								k i t
296-8								n i
310-8								s
319-8								tɕ
325-8								r a
327-8								tʰ aː
331-8								k au
337-8								b a n
338-8								l i ŋ
339-8								ɔ̃ː
350-8								g ə
349-8								tʰ u ŋ
357-8								tɕʰ u
355-8								a
363-8								m a n
361-8								tʰ oː
365-8								s a eˀ
364-8								tɕ a t
375-8								r u k
379-8								s a t
380-8								kʰ a
396-8								tɕ oː
400-8								m uː
405-8								d a ŋ
404-8								s ɔ m
409-8								r ɛ k
410-8								i k
415-8								b eˀ
416-8								b a
101-8								ɲ u
37-8								kʰ uː
424-8								p aː
434-8								tɕʰ a n
445-8								b ə
446-8								s ɛ̃ː
451-8								t u
457-8								n a m
456-8								b l uː
464-8								pʰ i ŋ
473-8								tɕʰ ɛ̃ː
474-8								ɔ ŋ
479-8								s i n
489-8								tɕ ɔ
490-8								h ɔ̃ː
494-8								s ə
503-8								g ə
502-8								z a ŋ
235-8								l u ŋ
519-8								l ɛ̃ː
523-8								u k
527-8								kʰ n ɛ ŋ
538-8								s
544-8								tɕ a m
850-8								a
554-8								dʑ ɔ
553-8								r i n
558-8								kʰ ɔ̃ː m
561-8								s a
562-8								p ɔ
564-8								tɕ aː
567-8								m ɔ
570-8								pʰ iː
575-8								oː
582-8								l a
585-8								tɕ
589-8								k ɔ m
593-8								d a n
594-8								d i ŋ
595-8								tʰ ɛ̃ː
596-8								ɲ u k
598-8								z u
599-8								d ɛ̃ː
602-8								z aː
603-8								l a p
606-8								s ɔ eˀ
605-8								b ɔ
620-8								l eˀ
637-8								pʰ a k
639-8								dʑ au
645-8								g ɔ
646-8								r ɛ ŋ
168-8								h ɛ k
658-8								h a n
665-8								pʰ uː
668-8								h uː
677-8								t a ŋ
75-8								k u ŋ
678-8								s uː
682-8								m a n
493-8								z iː
693-8								s u
694-8								m uː
702-8								tɕ ɔ m
704-8								m ɔ
176-8								l uː
709-8								s n
710-8								t ɔ p
714-8								m a t
718-8								g ə
719-8								tɕʰ ɔ̃ː
22-8								m iː
723-8								tɕ i ŋ
726-8								p ɛ ŋ
729-8								b
730-8								r aː
739-8								pʰ l ɛ̃ː
740-8								b u
741-8								kʰ ɔ k
744-8								a
743-8								tɕ a n
746-8								pʰ u ŋ
748-8								d a n
747-8								kʰ iː
749-8								kʰ a n
751-8								t ɔ̃ː
762-8								m a n
764-8								h a n
765-8								dʑ i
788-8								l i
615-8								l a k
803-8								s u
802-8								p a k
808-8								b u
809-8								tɕ i
819-8								d u k
821-8								s ə
820-8								b ɔ
828-8								s a k
827-8								p iː
835-8								n ɔ
308-8								r iː
844-8								z ə
848-8								m ai
705-8								l uː
613-8								ə
649-8								h ɛ k
876-8								tɕ ɔ̃ː
878-8								tɕ u m
889-8								h ɔ̃ː
898-8								n u k
902-8								h ɔ̃ː
910-8								a n
916-8								l ɛ̃ː
919-8								r aː
922-8								tɕ i t
930-8								tɕʰ au
933-8								k aː
939-8								r ɛ k
947-8								tɕ a n
948-8								n u
963-8								z uː
967-8								kʰ u t
969-8								s
970-8								k u k
972-8								n ai
731-8								m iː
973-8								p i ŋ
974-8								n ə
979-8								tɕ a n
182-8								kʰ iː
993-8								n u
994-8								tɕ iː
1001-8								s ɔ
1002-8								d u
1005-8								tɕʰ iː
1009-8								kʰ oː
1022-8								s u
1021-8								tɕ u k
1043-8								tɕ u ŋ
1049-8								t aː
1065-8								kʰ ɛ̃ː
1068-8								tɕ au
1077-8								l u ŋ
1081-8								r ɔ̃ː ŋ
1084-8								h i ŋ
1092-8								m ai
1091-8								tɕʰ ɛ̃ː
1096-8								n ai
1097-8								g iː
1102-8								ɲ aː
1104-8								tʰ ɛ̃ː
1108-8								tɕʰ a k
552-8								dʑ uː
1111-8								b l eˀ
1116-8								s ɔ̃ː
722-8								kʰ oː
1141-8								tɕ u
1147-8								b u
1146-8								z au
1150-8								h a ŋ
1151-8								u m
1158-8								h a k
1159-8								pʰ ɔ̃ː
1164-8								tʰ a
1163-8								l uː
1167-8								s a ŋ
1171-8								l aː
1177-8								z iː
1187-8								kʰ ɔ̃ː
1189-8								ɲ i k
52-8								kʰ uː
1195-8								z ɛ̃ː
1203-8								tʰ u k
1211-8								tɕ au
329-8								r eˀ
1217-8								m ai
72-8								kʰ uː
1218-8								tɕʰ i k
1222-8								tɕʰ ɛ̃ː
1229-8								dʑ a m
1238-8								d ɔ̃ː ŋ
1249-8								ɲ ɛ̃ː
1252-8								tɕ uː
1254-8								n ai
1253-8								s ɔ m
1257-8								k au
1263-8								dʑ i
1266-8								tɕ a k
584-8								t u m
7-8								tɕ aː
1191-8								l a ŋ
13-8								tɕʰ uː
18-8								dʑ i
74-8								t a
81-8								s a n
83-8								m i k
89-8								tʰ a ŋ
90-8								z oː
104-8								m ai
123-8								tɕʰ i
122-8								kʰ a
121-8								m eˀ
154-8								tɕʰ au
159-8								s
161-8								tɕ ɛ̃ː
91-8								a
181-8								n uː
186-8								tɕ ə
191-8								tɕ ə
211-8								b a
210-8								kʰ ɔ̃ː
221-8								n iː
233-8								t u
246-8								t iː
261-8								b u
262-8								iː
281-8								tɕ ɛ k
287-8								l i
288-8								l uː
292-8								d i
297-8								kʰ a k
311-8								k ɛ̃ː
332-8								b uː
342-8								ɔ
366-8								k ə
378-8								tɕʰ a
392-8								tɕ ɔ k
437-8								h eˀ
444-8								pʰ l a k
465-8								tɕʰ i
471-8								m ɔ
477-8								d a
478-8								r au
481-8								tɕ a p
483-8								z a n
500-8								m i ŋ
511-8								kʰ
525-8								tɕ ɛ̃ː
542-8								dʑ ɔ
625-8								r u ŋ
640-8								tɕʰ ɛ̃ː
656-8								z ə
657-8								d u ŋ
659-8								d uː
711-8								tɕʰ au
745-8								n ai
825-8								d a
839-8								tɕʰ ɔ
894-8								b u
932-8								s
