ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_SUBGROUP	PARTIAL_COGNACY	COGIDS
715	46_fat	fat	HtanHsan	Htan Hsan	priaŋ	priaŋ	p r i/j a ŋ		22.675133	97.289942	Palaung	541	541
716	46_fat	fat	PangKham	Pangkham	briaŋ	briaŋ	b r i/j a ŋ		22.672097	97.161167	Palaung	541	541
717	46_fat	fat	ManLoi	Man Loi	briaŋ	briaŋ	b r i/j a ŋ		22.636019	97.139264	Palaung	541	541
718	46_fat	fat	MengDan	Meng Dan	priaŋ	priaŋ	p r i/j a ŋ	khan1274	24.296522	98.379886	Palaung	541	541
719	46_fat	fat	ChuDongGua	Chu Dong Gua	priaŋ	priaŋ	p r i/j a ŋ		24.330889	98.393125	Palaung	541	541
720	46_fat	fat	XiangZhaiTang	Xiang Zhai Tang	briaŋ	briaŋ	b r i/j a ŋ	ruma1248	24.323819	98.556639	Palaung	541	541
721	46_fat	fat	PongNuea	Pong Nuea	briaŋ	briaŋ	b r i/j a ŋ		20.321525	99.866817	Palaung	541	541
722	46_fat	fat	NyaungGone	Nyaung Gone	briak	briak	b r i/j a k		20.635025	96.545772	Palaung	541	541
723	46_fat	fat	NoeLae	Noe Lae	briaŋ	briaŋ	b r i/j a ŋ		19.941803	99.044742	Palaung	541	541
724	46_fat	fat	BanPaw	Ban Paw	briaŋ	briaŋ	b r i/j a ŋ		21.311225	99.557550	Palaung	541	541
725	46_fat	fat	ChaYeQing	Cha Ye Qing	bjoŋ	bjoŋ	b i/j o ŋ		24.305717	98.463661	Palaung	541	541
726	46_fat	fat	GuangKa	Guang Ka	pjoŋ	pjoŋ	p i/j o ŋ	ruma1248	24.065714	97.796281	Palaung	541	541
727	46_fat	fat	MangBang	Mang Bang	pjoŋ	pjoŋ	p i/j o ŋ	ruma1248	24.416392	98.399078	Palaung	541	541
728	46_fat	fat	NanSang	Nan Sang	pjoŋ	pjoŋ	p i/j o ŋ	ruma1248	24.019728	97.819736	Palaung	541	541
1014	65_fear	fear	NamHsan	Namhsan	ʥɔː	ʥɔː	dʑ ɔː		22.965064	97.163239	Palaung	559	559
1015	65_fear	fear	KhunHawt	Khun Hawt	jow	jow	j ou̯		22.965064	97.163239	Palaung	558	558
1016	65_fear	fear	HtanHsan	Htan Hsan	ʥoː	ʥoː	dʑ oː		22.675133	97.289942	Palaung	559	559
1017	65_fear	fear	PangKham	Pangkham	ʥoː	ʥoː	dʑ oː		22.672097	97.161167	Palaung	559	559
1018	65_fear	fear	ManLoi	Man Loi	ʥɔː	ʥɔː	dʑ ɔː		22.636019	97.139264	Palaung	559	559
1019	65_fear	fear	MengDan	Meng Dan	ʥoː	ʥoː	dʑ oː	khan1274	24.296522	98.379886	Palaung	559	559
1020	65_fear	fear	ChuDongGua	Chu Dong Gua	joː	joː	j oː		24.330889	98.393125	Palaung	558	558
1021	65_fear	fear	PongNuea	Pong Nuea	jow	jow	j ou̯		20.321525	99.866817	Palaung	558	558
1022	65_fear	fear	NyaungGone	Nyaung Gone	kacua	kacua	k a + c u/w a		20.635025	96.545772	Palaung	175 559	175 559
1023	65_fear	fear	NoeLae	Noe Lae	kacua	kacua	k a + c u/w a		19.941803	99.044742	Palaung	175 559	175 559
1024	65_fear	fear	BanPaw	Ban Paw	jo	jo	j o		21.311225	99.557550	Palaung	558	558
1025	65_fear	fear	ChaYeQing	Cha Ye Qing	ʥaw	ʥaw	dʑ au̯		24.305717	98.463661	Palaung	559	559
1026	65_fear	fear	GuangKa	Guang Ka	jaw	jaw	j au̯	ruma1248	24.065714	97.796281	Palaung	558	558
1027	65_fear	fear	MangBang	Mang Bang	jaw	jaw	j au̯	ruma1248	24.416392	98.399078	Palaung	558	558
1028	65_fear	fear	NanSang	Nan Sang	jaw	jaw	j au̯	ruma1248	24.019728	97.819736	Palaung	558	558
838	54_fire	fire	NamHsan	Namhsan	ŋar	ŋar	ŋ a r		22.965064	97.163239	Palaung	576	576
839	54_fire	fire	KhunHawt	Khun Hawt	ŋar	ŋar	ŋ a r		22.965064	97.163239	Palaung	576	576
840	54_fire	fire	HtanHsan	Htan Hsan	ŋal	ŋal	ŋ a l		22.675133	97.289942	Palaung	576	576
841	54_fire	fire	PangKham	Pangkham	ŋɔː	ŋɔː	ŋ ɔː		22.672097	97.161167	Palaung	576	576
842	54_fire	fire	ManLoi	Man Loi	ŋɔː	ŋɔː	ŋ ɔː		22.636019	97.139264	Palaung	576	576
843	54_fire	fire	MengDan	Meng Dan	ŋal	ŋal	ŋ a l	khan1274	24.296522	98.379886	Palaung	576	576
844	54_fire	fire	ChuDongGua	Chu Dong Gua	ŋɔr	ŋɔr	ŋ ɔ r		24.330889	98.393125	Palaung	576	576
845	54_fire	fire	XiangZhaiTang	Xiang Zhai Tang	ŋɔː	ŋɔː	ŋ ɔː	ruma1248	24.323819	98.556639	Palaung	576	576
846	54_fire	fire	PongNuea	Pong Nuea	ŋɔː	ŋɔː	ŋ ɔː		20.321525	99.866817	Palaung	576	576
847	54_fire	fire	NyaungGone	Nyaung Gone	ŋɔ	ŋɔ	ŋ ɔ		20.635025	96.545772	Palaung	576	576
848	54_fire	fire	NoeLae	Noe Lae	ŋɔ	ŋɔ	ŋ ɔ		19.941803	99.044742	Palaung	576	576
849	54_fire	fire	BanPaw	Ban Paw	ŋɔ	ŋɔ	ŋ ɔ		21.311225	99.557550	Palaung	576	576
850	54_fire	fire	ChaYeQing	Cha Ye Qing	ŋaj	ŋaj	ŋ ai̯		24.305717	98.463661	Palaung	576	576
851	54_fire	fire	GuangKa	Guang Ka	ŋaj	ŋaj	ŋ ai̯	ruma1248	24.065714	97.796281	Palaung	576	576
852	54_fire	fire	MangBang	Mang Bang	ŋaj	ŋaj	ŋ ai̯	ruma1248	24.416392	98.399078	Palaung	576	576
853	54_fire	fire	NanSang	Nan Sang	ŋaiɁ	ŋaiɁ	ŋ ai̯ ʔ	ruma1248	24.019728	97.819736	Palaung	576	576
417	27_fish	fish	NamHsan	Namhsan	kaː	kaː	k aː		22.965064	97.163239	Palaung	594	594
418	27_fish	fish	KhunHawt	Khun Hawt	kaː	kaː	k aː		22.965064	97.163239	Palaung	594	594
419	27_fish	fish	HtanHsan	Htan Hsan	kaː	kaː	k aː		22.675133	97.289942	Palaung	594	594
420	27_fish	fish	PangKham	Pangkham	ɡaː	ɡaː	g aː		22.672097	97.161167	Palaung	594	594
421	27_fish	fish	ManLoi	Man Loi	ɡɛː	ɡɛː	g ɛː		22.636019	97.139264	Palaung	594	594
422	27_fish	fish	MengDan	Meng Dan	kɛː	kɛː	k ɛː	khan1274	24.296522	98.379886	Palaung	594	594
423	27_fish	fish	ChuDongGua	Chu Dong Gua	kaː	kaː	k aː		24.330889	98.393125	Palaung	594	594
424	27_fish	fish	XiangZhaiTang	Xiang Zhai Tang	ɡaː	ɡaː	g aː	ruma1248	24.323819	98.556639	Palaung	594	594
425	27_fish	fish	PongNuea	Pong Nuea	maɡɛa	maɡɛa	m a + g ɛa		20.321525	99.866817	Palaung	593 594	593 594
426	27_fish	fish	NyaungGone	Nyaung Gone	maɡa	maɡa	m a + g a		20.635025	96.545772	Palaung	593 594	593 594
427	27_fish	fish	NoeLae	Noe Lae	maɡa	maɡa	m a + g a		19.941803	99.044742	Palaung	593 594	593 594
428	27_fish	fish	BanPaw	Ban Paw	maɡa	maɡa	m a + g a		21.311225	99.557550	Palaung	1110 594	1110 594
429	27_fish	fish	ChaYeQing	Cha Ye Qing	kaː	kaː	k aː		24.305717	98.463661	Palaung	594	594
430	27_fish	fish	GuangKa	Guang Ka	kaː	kaː	k aː	ruma1248	24.065714	97.796281	Palaung	594	594
431	27_fish	fish	MangBang	Mang Bang	kaː	kaː	k aː	ruma1248	24.416392	98.399078	Palaung	594	594
432	27_fish	fish	NanSang	Nan Sang	kaː	kaː	k aː	ruma1248	24.019728	97.819736	Palaung	594	594
241	16_flower	flower	NamHsan	Namhsan	ɓoh	ɓoh	ɓ o h		22.965064	97.163239	Palaung	614	614
242	16_flower	flower	KhunHawt	Khun Hawt	ɓoh	ɓoh	ɓ o h		22.965064	97.163239	Palaung	614	614
243	16_flower	flower	HtanHsan	Htan Hsan	ɓoh	ɓoh	ɓ o h		22.675133	97.289942	Palaung	614	614
244	16_flower	flower	PangKham	Pangkham	boh	boh	b o h		22.672097	97.161167	Palaung	614	614
245	16_flower	flower	ManLoi	Man Loi	ɓoh	ɓoh	ɓ o h		22.636019	97.139264	Palaung	614	614
246	16_flower	flower	MengDan	Meng Dan	ɓoh	ɓoh	ɓ o h	khan1274	24.296522	98.379886	Palaung	614	614
247	16_flower	flower	ChuDongGua	Chu Dong Gua	ɓoh	ɓoh	ɓ o h		24.330889	98.393125	Palaung	614	614
248	16_flower	flower	XiangZhaiTang	Xiang Zhai Tang	boh	boh	b o h	ruma1248	24.323819	98.556639	Palaung	614	614
249	16_flower	flower	PongNuea	Pong Nuea	bouh	bouh	b ou̯ h		20.321525	99.866817	Palaung	614	614
250	16_flower	flower	NyaungGone	Nyaung Gone	bouh	bouh	b ou̯ h		20.635025	96.545772	Palaung	614	614
251	16_flower	flower	NoeLae	Noe Lae	bouh	bouh	b ou̯ h		19.941803	99.044742	Palaung	614	614
252	16_flower	flower	BanPaw	Ban Paw	bouh	bouh	b ou̯ h		21.311225	99.557550	Palaung	614	614
253	16_flower	flower	ChaYeQing	Cha Ye Qing	box	box	b o x		24.305717	98.463661	Palaung	614	614
254	16_flower	flower	GuangKa	Guang Ka	poh	poh	p o h	ruma1248	24.065714	97.796281	Palaung	614	614
255	16_flower	flower	MangBang	Mang Bang	poh	poh	p o h	ruma1248	24.416392	98.399078	Palaung	614	614
256	16_flower	flower	NanSang	Nan Sang	poh	poh	p o h	ruma1248	24.019728	97.819736	Palaung	614	614
385	25_fly	fly	NamHsan	Namhsan	pәr	pәr	p ə r		22.965064	97.163239	Palaung	631	631
386	25_fly	fly	KhunHawt	Khun Hawt	bәr	bәr	b ə r		22.965064	97.163239	Palaung	631	631
387	25_fly	fly	HtanHsan	Htan Hsan	ɓәr	ɓәr	ɓ ə r		22.675133	97.289942	Palaung	631	631
388	25_fly	fly	PangKham	Pangkham	min	min	m i n		22.672097	97.161167	Palaung	631	631
389	25_fly	fly	ManLoi	Man Loi	bәr	bәr	b ə r		22.636019	97.139264	Palaung	631	631
390	25_fly	fly	MengDan	Meng Dan	phruː	phruː	pʰ r uː	khan1274	24.296522	98.379886	Palaung	631	631
391	25_fly	fly	ChuDongGua	Chu Dong Gua	phruː	phruː	pʰ r uː		24.330889	98.393125	Palaung	631	631
392	25_fly	fly	XiangZhaiTang	Xiang Zhai Tang	bən	bən	b ə n	ruma1248	24.323819	98.556639	Palaung	631	631
393	25_fly	fly	PongNuea	Pong Nuea	bən	bən	b ə n		20.321525	99.866817	Palaung	631	631
394	25_fly	fly	NyaungGone	Nyaung Gone	bə̆n	bə̆n	b ə̆ n		20.635025	96.545772	Palaung	631	631
395	25_fly	fly	NoeLae	Noe Lae	bə̆n	bə̆n	b ə̆ n		19.941803	99.044742	Palaung	631	631
396	25_fly	fly	BanPaw	Ban Paw	bə̆n	bə̆n	b ə̆ n		21.311225	99.557550	Palaung	631	631
397	25_fly	fly	ChaYeQing	Cha Ye Qing	ɓaj	ɓaj	ɓ ai̯		24.305717	98.463661	Palaung	631	631
398	25_fly	fly	GuangKa	Guang Ka	pɨːh	pɨːh	p ɨː h	ruma1248	24.065714	97.796281	Palaung	631	631
399	25_fly	fly	MangBang	Mang Bang	pɨː	pɨː	p ɨː	ruma1248	24.416392	98.399078	Palaung	631	631
400	25_fly	fly	NanSang	Nan Sang	pɨː	pɨː	p ɨː	ruma1248	24.019728	97.819736	Palaung	631	631
681	44_foot	foot	NamHsan	Namhsan	ʥәŋ	ʥәŋ	dʑ ə ŋ		22.965064	97.163239	Palaung	648	648
682	44_foot	foot	KhunHawt	Khun Hawt	ʥәːŋ	ʥәːŋ	dʑ əː ŋ		22.965064	97.163239	Palaung	648	648
683	44_foot	foot	HtanHsan	Htan Hsan	ʥәːŋ	ʥәːŋ	dʑ əː ŋ		22.675133	97.289942	Palaung	648	648
684	44_foot	foot	PangKham	Pangkham	ʨeŋ	ʨeŋ	tɕ e ŋ		22.672097	97.161167	Palaung	648	648
685	44_foot	foot	ManLoi	Man Loi	ʨeːŋ	ʨeːŋ	tɕ eː ŋ		22.636019	97.139264	Palaung	648	648
686	44_foot	foot	MengDan	Meng Dan	ʨəŋ	ʨəŋ	tɕ ə ŋ	khan1274	24.296522	98.379886	Palaung	648	648
687	44_foot	foot	ChuDongGua	Chu Dong Gua	ʥəŋ	ʥəŋ	dʑ ə ŋ		24.330889	98.393125	Palaung	648	648
688	44_foot	foot	XiangZhaiTang	Xiang Zhai Tang	ʨeːn	ʨeːn	tɕ eː n	ruma1248	24.323819	98.556639	Palaung	648	648
689	44_foot	foot	PongNuea	Pong Nuea	ceɲ	ceɲ	c e ɲ		20.321525	99.866817	Palaung	648	648
690	44_foot	foot	NyaungGone	Nyaung Gone	plɔ	plɔ	p l ɔ		20.635025	96.545772	Palaung	649	649
691	44_foot	foot	NoeLae	Noe Lae	ceɲ	ceɲ	c e ɲ		19.941803	99.044742	Palaung	648	648
692	44_foot	foot	BanPaw	Ban Paw	ceɲ	ceɲ	c e ɲ		21.311225	99.557550	Palaung	648	648
693	44_foot	foot	ChaYeQing	Cha Ye Qing	ʥɔːn	ʥɔːn	dʑ ɔː n		24.305717	98.463661	Palaung	648	648
694	44_foot	foot	GuangKa	Guang Ka	ʥɔːn	ʥɔːn	dʑ ɔː n	ruma1248	24.065714	97.796281	Palaung	648	648
695	44_foot	foot	MangBang	Mang Bang	ʥɔːn	ʥɔːn	dʑ ɔː n	ruma1248	24.416392	98.399078	Palaung	648	648
696	44_foot	foot	NanSang	Nan Sang	ʥɔːn	ʥɔːn	dʑ ɔː n	ruma1248	24.019728	97.819736	Palaung	648	648
1285	82_four	four	NamHsan	Namhsan	phon	phon	pʰ o n		22.965064	97.163239	Palaung	665	665
1286	82_four	four	KhunHawt	Khun Hawt	phon	phon	pʰ o n		22.965064	97.163239	Palaung	665	665
1287	82_four	four	HtanHsan	Htan Hsan	phoːn	phoːn	pʰ oː n		22.675133	97.289942	Palaung	665	665
1288	82_four	four	PangKham	Pangkham	phuan	phuan	pʰ u/w a n		22.672097	97.161167	Palaung	665	665
1289	82_four	four	ManLoi	Man Loi	phɔːn	phɔːn	pʰ ɔː n		22.636019	97.139264	Palaung	665	665
1290	82_four	four	MengDan	Meng Dan	phon	phon	pʰ o n	khan1274	24.296522	98.379886	Palaung	665	665
1291	82_four	four	ChuDongGua	Chu Dong Gua	phɔn	phɔn	pʰ ɔ n		24.330889	98.393125	Palaung	665	665
1292	82_four	four	XiangZhaiTang	Xiang Zhai Tang	mphuan	mphuan	Ø/ə m + pʰ u/w a n	ruma1248	24.323819	98.556639	Palaung	666 665	666 665
1293	82_four	four	PongNuea	Pong Nuea	mphaun	mphaun	Ø/ə m + pʰ au̯ n		20.321525	99.866817	Palaung	666 665	666 665
1294	82_four	four	NyaungGone	Nyaung Gone	m phuan	m phuan	Ø/ə m + pʰ u/w a n		20.635025	96.545772	Palaung	666 665	666 665
1295	82_four	four	NoeLae	Noe Lae	m phuan	m phuan	Ø/ə m + pʰ u/w a n		19.941803	99.044742	Palaung	666 665	666 665
1296	82_four	four	BanPaw	Ban Paw	phuan	phuan	pʰ u/w a n		21.311225	99.557550	Palaung	665	665
1297	82_four	four	ChaYeQing	Cha Ye Qing	phoːm	phoːm	pʰ oː m		24.305717	98.463661	Palaung	665	665
1298	82_four	four	GuangKa	Guang Ka	phoːn	phoːn	pʰ oː n	ruma1248	24.065714	97.796281	Palaung	665	665
1299	82_four	four	MangBang	Mang Bang	phoːm	phoːm	pʰ oː m	ruma1248	24.416392	98.399078	Palaung	665	665
1300	82_four	four	NanSang	Nan Sang	phon	phon	pʰ o n	ruma1248	24.019728	97.819736	Palaung	665	665
257	17_fruit	fruit	NamHsan	Namhsan	ɓleː	ɓleː	ɓ l eː		22.965064	97.163239	Palaung	686	686
258	17_fruit	fruit	KhunHawt	Khun Hawt	plej	plej	p l ei̯		22.965064	97.163239	Palaung	686	686
259	17_fruit	fruit	HtanHsan	Htan Hsan	ɓlej	ɓlej	ɓ l ei̯		22.675133	97.289942	Palaung	686	686
260	17_fruit	fruit	PangKham	Pangkham	bleː	bleː	b l eː		22.672097	97.161167	Palaung	686	686
261	17_fruit	fruit	ManLoi	Man Loi	blej	blej	b l ei̯		22.636019	97.139264	Palaung	686	686
262	17_fruit	fruit	MengDan	Meng Dan	bliː	bliː	b l iː	khan1274	24.296522	98.379886	Palaung	686	686
263	17_fruit	fruit	ChuDongGua	Chu Dong Gua	ɓliː	ɓliː	ɓ l iː		24.330889	98.393125	Palaung	686	686
264	17_fruit	fruit	XiangZhaiTang	Xiang Zhai Tang	blej	blej	b l ei̯	ruma1248	24.323819	98.556639	Palaung	686	686
265	17_fruit	fruit	PongNuea	Pong Nuea	blej	blej	b l ei̯		20.321525	99.866817	Palaung	686	686
266	17_fruit	fruit	NyaungGone	Nyaung Gone	ble	ble	b l e		20.635025	96.545772	Palaung	686	686
267	17_fruit	fruit	NoeLae	Noe Lae	ble	ble	b l e		19.941803	99.044742	Palaung	686	686
268	17_fruit	fruit	BanPaw	Ban Paw	ble	ble	b l e		21.311225	99.557550	Palaung	686	686
269	17_fruit	fruit	ChaYeQing	Cha Ye Qing	ɓlɔːj	ɓlɔːj	ɓ l ɔːi̯		24.305717	98.463661	Palaung	686	686
270	17_fruit	fruit	GuangKa	Guang Ka	plɔːj	plɔːj	p l ɔːi̯	ruma1248	24.065714	97.796281	Palaung	686	686
271	17_fruit	fruit	MangBang	Mang Bang	plɔːj	plɔːj	p l ɔːi̯	ruma1248	24.416392	98.399078	Palaung	686	686
272	17_fruit	fruit	NanSang	Nan Sang	plɔːj	plɔːj	p l ɔːi̯	ruma1248	24.019728	97.819736	Palaung	686	686
1330	85_full	full	NamHsan	Namhsan	nɔɁ	nɔɁ	n ɔ ʔ		22.965064	97.163239	Palaung	703	703
1331	85_full	full	KhunHawt	Khun Hawt	noɁ	noɁ	n o ʔ		22.965064	97.163239	Palaung	703	703
1332	85_full	full	HtanHsan	Htan Hsan	nauɁ	nauɁ	n au̯ ʔ		22.675133	97.289942	Palaung	703	703
1333	85_full	full	PangKham	Pangkham	noɁ	noɁ	n o ʔ		22.672097	97.161167	Palaung	703	703
1334	85_full	full	ManLoi	Man Loi	nok	nok	n o k		22.636019	97.139264	Palaung	703	703
1335	85_full	full	MengDan	Meng Dan	noʔ	noʔ	n o ʔ	khan1274	24.296522	98.379886	Palaung	703	703
1336	85_full	full	ChuDongGua	Chu Dong Gua	nok	nok	n o k		24.330889	98.393125	Palaung	703	703
1337	85_full	full	XiangZhaiTang	Xiang Zhai Tang	nouɁ	nouɁ	n ou̯ ʔ	ruma1248	24.323819	98.556639	Palaung	703	703
1338	85_full	full	PongNuea	Pong Nuea	nouɁ	nouɁ	n ou̯ ʔ		20.321525	99.866817	Palaung	703	703
1339	85_full	full	NyaungGone	Nyaung Gone	nouʔ	nouʔ	n ou̯ ʔ		20.635025	96.545772	Palaung	703	703
1340	85_full	full	NoeLae	Noe Lae	nouɁ	nouɁ	n ou̯ ʔ		19.941803	99.044742	Palaung	703	703
1341	85_full	full	BanPaw	Ban Paw	nouɁ	nouɁ	n ou̯ ʔ		21.311225	99.557550	Palaung	703	703
1342	85_full	full	ChaYeQing	Cha Ye Qing	nok	nok	n o k		24.305717	98.463661	Palaung	703	703
1343	85_full	full	GuangKa	Guang Ka	nok	nok	n o k	ruma1248	24.065714	97.796281	Palaung	703	703
1344	85_full	full	MangBang	Mang Bang	nok	nok	n o k	ruma1248	24.416392	98.399078	Palaung	703	703
1345	85_full	full	NanSang	Nan Sang	nok	nok	n o k	ruma1248	24.019728	97.819736	Palaung	703	703
1124	72_give	give	NamHsan	Namhsan	dɛh	dɛh	d ɛ h		22.965064	97.163239	Palaung	720	720
1125	72_give	give	KhunHawt	Khun Hawt	daih	daih	d ai̯ h		22.965064	97.163239	Palaung	720	720
1126	72_give	give	HtanHsan	Htan Hsan	daih	daih	d ai̯ h		22.675133	97.289942	Palaung	720	720
1127	72_give	give	PangKham	Pangkham	deh	deh	d e h		22.672097	97.161167	Palaung	720	720
1128	72_give	give	ManLoi	Man Loi	tɛh	tɛh	t ɛ h		22.636019	97.139264	Palaung	720	720
1129	72_give	give	MengDan	Meng Dan	deh	deh	d e h	khan1274	24.296522	98.379886	Palaung	720	720
1130	72_give	give	ChuDongGua	Chu Dong Gua	dɛh	dɛh	d ɛ h		24.330889	98.393125	Palaung	720	720
1131	72_give	give	XiangZhaiTang	Xiang Zhai Tang	tajh	tajh	t ai̯ h	ruma1248	24.323819	98.556639	Palaung	720	720
1132	72_give	give	PongNuea	Pong Nuea	taih	taih	t ai̯ h		20.321525	99.866817	Palaung	720	720
1133	72_give	give	NyaungGone	Nyaung Gone	taih	taih	t ai̯ h		20.635025	96.545772	Palaung	720	720
1134	72_give	give	NoeLae	Noe Lae	taih	taih	t ai̯ h		19.941803	99.044742	Palaung	720	720
1135	72_give	give	BanPaw	Ban Paw	taih	taih	t ai̯ h		21.311225	99.557550	Palaung	720	720
1136	72_give	give	ChaYeQing	Cha Ye Qing	dɛh	dɛh	d ɛ h		24.305717	98.463661	Palaung	720	720
1137	72_give	give	GuangKa	Guang Ka	dɛh	dɛh	d ɛ h	ruma1248	24.065714	97.796281	Palaung	720	720
1138	72_give	give	MangBang	Mang Bang	dɛh	dɛh	d ɛ h	ruma1248	24.416392	98.399078	Palaung	720	720
1139	72_give	give	NanSang	Nan Sang	dɛh	dɛh	d ɛ h	ruma1248	24.019728	97.819736	Palaung	720	720
273	18_grass	grass	NamHsan	Namhsan	kәrbaːn	kәrbaːn	k ə r + b aː n		22.965064	97.163239	Palaung	175 737	175 737
274	18_grass	grass	KhunHawt	Khun Hawt	kәrbaːn	kәrbaːn	k ə r + b aː n		22.965064	97.163239	Palaung	739 737	739 737
275	18_grass	grass	HtanHsan	Htan Hsan	brej	brej	b r ei̯		22.675133	97.289942	Palaung	737	737
276	18_grass	grass	PangKham	Pangkham	praj	praj	p r ai̯		22.672097	97.161167	Palaung	737	737
277	18_grass	grass	ManLoi	Man Loi	praj	praj	p r ai̯		22.636019	97.139264	Palaung	737	737
278	18_grass	grass	MengDan	Meng Dan	praj	praj	p r ai̯	khan1274	24.296522	98.379886	Palaung	737	737
279	18_grass	grass	ChuDongGua	Chu Dong Gua	ɓrai	ɓrai	ɓ r ai̯		24.330889	98.393125	Palaung	737	737
280	18_grass	grass	XiangZhaiTang	Xiang Zhai Tang	pət	pət	p ə t	ruma1248	24.323819	98.556639	Palaung	737	737
281	18_grass	grass	PongNuea	Pong Nuea	pət	pət	p ə t		20.321525	99.866817	Palaung	737	737
282	18_grass	grass	NyaungGone	Nyaung Gone	pə̆t	pə̆t	p ə̆ t		20.635025	96.545772	Palaung	737	737
283	18_grass	grass	NoeLae	Noe Lae	pə̆t	pə̆t	p ə̆ t		19.941803	99.044742	Palaung	737	737
284	18_grass	grass	BanPaw	Ban Paw	pə̆t	pə̆t	p ə̆ t		21.311225	99.557550	Palaung	737	737
285	18_grass	grass	ChaYeQing	Cha Ye Qing	bjai	bjai	b j ai̯		24.305717	98.463661	Palaung	738	738
286	18_grass	grass	GuangKa	Guang Ka	bat	bat	b a t	ruma1248	24.065714	97.796281	Palaung	737	737
287	18_grass	grass	MangBang	Mang Bang	bət	bət	b ə t	ruma1248	24.416392	98.399078	Palaung	737	737
288	18_grass	grass	NanSang	Nan Sang	bat	bat	b a t	ruma1248	24.019728	97.819736	Palaung	737	737
481	31_hair	hair	NamHsan	Namhsan	huɁkiŋ	huɁkiŋ	h u ʔ + k i ŋ		22.965064	97.163239	Palaung	756 805	756 805
482	31_hair	hair	KhunHawt	Khun Hawt	houɁ keɲ	houɁ keɲ	h ou̯ ʔ + k e ɲ		22.965064	97.163239	Palaung	756 805	756 805
483	31_hair	hair	HtanHsan	Htan Hsan	houɁ kiɲ	houɁ kiɲ	h ou̯ ʔ + k i ɲ		22.675133	97.289942	Palaung	756 805	756 805
484	31_hair	hair	PangKham	Pangkham	hɨk ɡiɲ	hɨk ɡiɲ	h ɨ k + g i ɲ		22.672097	97.161167	Palaung	756 757	756 757
485	31_hair	hair	ManLoi	Man Loi	huk ɡiŋ	huk ɡiŋ	h u k + g i ŋ		22.636019	97.139264	Palaung	756 757	756 757
486	31_hair	hair	MengDan	Meng Dan	huʔ kiŋ	huʔ kiŋ	h u ʔ + k i ŋ	khan1274	24.296522	98.379886	Palaung	756 805	756 805
487	31_hair	hair	ChuDongGua	Chu Dong Gua	huʔ kiŋ	huʔ kiŋ	h u ʔ + k i ŋ		24.330889	98.393125	Palaung	756 805	756 805
488	31_hair	hair	XiangZhaiTang	Xiang Zhai Tang	huːj	huːj	h uːi̯	ruma1248	24.323819	98.556639	Palaung	756	756
489	31_hair	hair	PongNuea	Pong Nuea	hɨk ɡiɲ	hɨk ɡiɲ	h ɨ k + g i ɲ		20.321525	99.866817	Palaung	756 757	756 757
490	31_hair	hair	NyaungGone	Nyaung Gone	hɨk ɡɨn	hɨk ɡɨn	h ɨ k + g ɨ n		20.635025	96.545772	Palaung	756 757	756 757
491	31_hair	hair	NoeLae	Noe Lae	hɨk ɡiɲ	hɨk ɡiɲ	h ɨ k + g i ɲ		19.941803	99.044742	Palaung	756 757	756 757
492	31_hair	hair	BanPaw	Ban Paw	hɨk ɡɨɲ	hɨk ɡɨɲ	h ɨ k + g ɨ ɲ		21.311225	99.557550	Palaung	756 757	756 757
493	31_hair	hair	ChaYeQing	Cha Ye Qing	hɨk ken	hɨk ken	h ɨ k + k e n		24.305717	98.463661	Palaung	756 805	756 805
494	31_hair	hair	GuangKa	Guang Ka	hɨk ken	hɨk ken	h ɨ k + k e n	ruma1248	24.065714	97.796281	Palaung	756 805	756 805
495	31_hair	hair	MangBang	Mang Bang	hɨkkən	hɨkkən	h ɨ k + k ə n	ruma1248	24.416392	98.399078	Palaung	756 805	756 805
496	31_hair	hair	NanSang	Nan Sang	hɨkkən	hɨkkən	h ɨ k + k ə n	ruma1248	24.019728	97.819736	Palaung	756 805	756 805
649	42_hand	hand	NamHsan	Namhsan	ɗiː	ɗiː	ɗ iː		22.965064	97.163239	Palaung	788	788
650	42_hand	hand	KhunHawt	Khun Hawt	ɗi:	ɗi:	ɗ iː		22.965064	97.163239	Palaung	788	788
651	42_hand	hand	HtanHsan	Htan Hsan	ɗiː	ɗiː	ɗ iː		22.675133	97.289942	Palaung	788	788
652	42_hand	hand	PangKham	Pangkham	ɗaj	ɗaj	ɗ ai̯		22.672097	97.161167	Palaung	788	788
653	42_hand	hand	ManLoi	Man Loi	ɗaj	ɗaj	ɗ ai̯		22.636019	97.139264	Palaung	788	788
654	42_hand	hand	MengDan	Meng Dan	ɗaj	ɗaj	ɗ ai̯	khan1274	24.296522	98.379886	Palaung	788	788
655	42_hand	hand	ChuDongGua	Chu Dong Gua	ɗaj	ɗaj	ɗ ai̯		24.330889	98.393125	Palaung	788	788
656	42_hand	hand	XiangZhaiTang	Xiang Zhai Tang	dɛː	dɛː	d ɛː	ruma1248	24.323819	98.556639	Palaung	788	788
657	42_hand	hand	PongNuea	Pong Nuea	dɛː	dɛː	d ɛː		20.321525	99.866817	Palaung	788	788
658	42_hand	hand	NyaungGone	Nyaung Gone	dɛ	dɛ	d ɛ		20.635025	96.545772	Palaung	788	788
