COGID	Duhumbi	Jerigaon	Khispi	Khoina	Khoitam	Rahung	Rupa	Shergaon
173-8								tʰ ɔ
183-8								r aː
185-8								m
188-8								kʰ ə
189-8								tɕ i ŋ
193-8								h a
196-8								m ɔ̃ː
199-8								tɕʰ a
200-8								kʰ a m
201-8								kʰ i
202-8								kʰ ə
203-8								tʰ u ŋ
204-8								b iː
206-8								n a
117-8								b iː
146-8								kʰ i
219-8								b
218-8								tɕʰ a
224-8								m ɔ̃ː ŋ
240-8								tɕʰ a k
244-8								j ɔ
255-8								n ə
260-8								b a
263-8								r ɔ
269-8								dʑ a k
271-8								tʰ a k
209-8								kʰ i
277-8								m a
278-8								b u ŋ
135-8								d ə
284-8								m iː
797-8								a
290-8								l i
289-8								tɕ i k
296-8								n i
310-8								s
319-8								i
325-8								r a
327-8								tʰ i
331-8								k a
337-8								b a m
338-8								l i ŋ
339-8								a
350-8								kʰ u
349-8								tʰ u ŋ
357-8								tɕʰ u
355-8								a
363-8								m a
361-8								tʰ ɛ
365-8								s a ŋ
364-8								dʑ a p
375-8								r u k
379-8								s a t
380-8								kʰ a
396-8								j a
400-8								m uː
405-8								d a ŋ
404-8								s ɔ m
409-8								r a k
410-8								i k
415-8								b a
416-8								b a
101-8								n u
37-8								kʰ a
424-8								pʰ a
434-8								tɕʰ a m
445-8								p
446-8								s i
451-8								t u
457-8								n ə
456-8								b a
464-8								pʰ i ŋ
473-8								tɕʰ a
474-8								ɔ ŋ
479-8								s i ŋ
489-8								j ɔ
490-8								h ɔ̃ː
494-8								s ə
503-8								kʰ ə
502-8								z a ŋ
235-8								l u ŋ
519-8								l i
523-8								u k
527-8								kʰ a ŋ
538-8								s
544-8								j a m
850-8								a
554-8								dʑ ə
553-8								r i ŋ
558-8								kʰ ɔ̃ː
561-8								s a
562-8								p a
564-8								j aː
567-8								m a
570-8								pʰ iː
575-8								r
582-8								l a
585-8								a
589-8								kʰ ɔ m
593-8								d a m
594-8								l u ŋ
595-8								tʰ u
596-8								n u k
598-8								z u
599-8								d ɛ
602-8								z aː
603-8								l a p
606-8								s u
605-8								b ə
620-8								l u
637-8								pʰ a k
639-8								dʑ u
645-8								kʰ ɔ
646-8								r a ŋ
168-8								h a k
658-8								h a ŋ
665-8								pʰ uː
668-8								h uː
677-8								t a ŋ
75-8								k u ŋ
678-8								s uː
682-8								m a m
493-8								z iː
693-8								s u
694-8								m
702-8								tɕ u m
704-8								m uː
176-8								l uː
709-8								s
710-8								t ɔ
714-8								m a
718-8								kʰ a
719-8								tɕʰ ɔ̃ː
22-8								m iː
723-8								tɕ i ŋ
726-8								dʑ a ŋ
729-8								b
730-8								r aː
739-8								pʰ l
740-8								b ə
741-8								kʰ ɔ k
744-8								a
743-8								h a m
746-8								pʰ u ŋ
748-8								tʰ i
747-8								kʰ iː
749-8								kʰ a m
751-8								t a
762-8								m a m
764-8								h a n
765-8								dʑ i
788-8								l u
615-8								l a k
803-8								s u
802-8								h a k
808-8								b a
809-8								tɕ i
819-8								d u k
821-8								s u
820-8								b a
828-8								s a k
827-8								p iː
835-8								n ə
308-8								r u
844-8								z i
848-8								m ə
705-8								l uː
613-8								ɔ
649-8								h a k
876-8								tɕ ɔ̃ː
878-8								j u ŋ
889-8								h ɔ̃ː
898-8								n u
902-8								h ɔ̃ː
910-8								a n
916-8								l i
919-8								r i
922-8								s i k
930-8								tɕʰ ɔ̃ː
933-8								k a
939-8								r a k
947-8								h a m
948-8								n ə
963-8								z uː
967-8								tɕʰ u k
969-8								s
970-8								kʰ u k
972-8								n ə
731-8								m iː
973-8								dʑ i ŋ
974-8								n ə
979-8								tɕ a
182-8								kʰ iː
993-8								n ə
994-8								j iː
1001-8								s a
1002-8								d u
1005-8								tɕʰ iː
1009-8								kʰ iː
1022-8								s u
1021-8								j u k
1043-8								h u ŋ
1049-8								t u
1065-8								kʰ i
1068-8								j a
1077-8								l u ŋ
1081-8								r ɔ̃ː
1084-8								h i ŋ
1092-8								m ə
1091-8								tɕʰ a
1096-8								n ə
1097-8								g iː
1102-8								n ə
1104-8								tʰ ɔ
1108-8								tɕʰ a k
552-8								dʑ uː
1111-8								b ə
1116-8								s ɔ̃ː
722-8								kʰ u
1141-8								j ɔ ŋ
1147-8								b ə
1146-8								z ɔ
1150-8								h a ŋ
1151-8								u m
1158-8								kʰ a k
1159-8								pʰ ɔ̃ː
1164-8								tʰ a
1163-8								l uː
1167-8								s a ŋ
1171-8								l aː
1177-8								z iː
1187-8								kʰ ɔ̃ː
1189-8								ɲ i k
52-8								kʰ a
1195-8								z i
1203-8								tʰ u k
1211-8								j ɔ
329-8								r ɔ
1217-8								m ə
72-8								kʰ a
1218-8								tɕʰ i k
1222-8								tɕʰ ɔ
1229-8								dʑ a ŋ
1238-8								d ɔ̃ː
1249-8								m i
1252-8								j uː
1254-8								n ə
1253-8								s ɔ m
1257-8								k a
1263-8								dʑ ə
1266-8								dʑ a k
584-8								t u ŋ
7-8								h aː
1191-8								l a ŋ
13-8								tɕʰ a
18-8								dʑ i
74-8								t a
81-8								s a ŋ
83-8								m i k
89-8								tʰ ɔ ŋ
90-8								z a
104-8								m ə
123-8								tɕʰ a
122-8								kʰ u
121-8								m a
154-8								tɕʰ ɔ
159-8								s
161-8								tɕʰ a
91-8								a
181-8								n uː
186-8								dʑ ə
191-8								s ə
211-8								b a
210-8								kʰ ɔ̃ː
221-8								n iː
233-8								d u
246-8								t iː
261-8								b u
262-8								iː
281-8								tɕ a k
287-8								l u
288-8								l uː
292-8								d i
297-8								kʰ ɔ k
311-8								k i
332-8								b uː
342-8								ɔ
366-8								k ə
378-8								tɕʰ a
392-8								dʑ ɔ k
437-8								h a
444-8								pʰ l a
465-8								tɕʰ i
471-8								m a ŋ
477-8								d u
478-8								r ɔ
481-8								dʑ a p
483-8								z a ŋ
500-8								m i ŋ
511-8								kʰ
525-8								tɕʰ i
542-8								dʑ ɔ ŋ
625-8								r u ŋ
640-8								s a
656-8								z ə
657-8								d u ŋ
659-8								d a
711-8								tɕ u
745-8								n ə
825-8								tʰ ə
839-8								tɕʰ ɔ
894-8								b iː
932-8								s
