index	index_p	rindex	rindex_p	cogid	id_Albanian	segment_Albanian	segment_Albanian_L1	segment_Albanian_L2	segment_Albanian_L3	segment_Albanian_R1	segment_Albanian_R2	segment_Albanian_R3	SC_Albanian	SC_Albanian_L1	SC_Albanian_L2	SC_Albanian_L3	SC_Albanian_R1	SC_Albanian_R2	SC_Albanian_R3	PROSODY_Albanian	PROSODY_Albanian_L1	PROSODY_Albanian_L2	PROSODY_Albanian_L3	PROSODY_Albanian_R1	PROSODY_Albanian_R2	PROSODY_Albanian_R3	id_English	segment_English	segment_English_L1	segment_English_L2	segment_English_L3	segment_English_R1	segment_English_R2	segment_English_R3	SC_English	SC_English_L1	SC_English_L2	SC_English_L3	SC_English_R1	SC_English_R2	SC_English_R3	PROSODY_English	PROSODY_English_L1	PROSODY_English_L2	PROSODY_English_L3	PROSODY_English_R1	PROSODY_English_R2	PROSODY_English_R3	id_French	segment_French	segment_French_L1	segment_French_L2	segment_French_L3	segment_French_R1	segment_French_R2	segment_French_R3	SC_French	SC_French_L1	SC_French_L2	SC_French_L3	SC_French_R1	SC_French_R2	SC_French_R3	PROSODY_French	PROSODY_French_L1	PROSODY_French_L2	PROSODY_French_L3	PROSODY_French_R1	PROSODY_French_R2	PROSODY_French_R3	id_German	segment_German	segment_German_L1	segment_German_L2	segment_German_L3	segment_German_R1	segment_German_R2	segment_German_R3	SC_German	SC_German_L1	SC_German_L2	SC_German_L3	SC_German_R1	SC_German_R2	SC_German_R3	PROSODY_German	PROSODY_German_L1	PROSODY_German_L2	PROSODY_German_L3	PROSODY_German_R1	PROSODY_German_R2	PROSODY_German_R3	id_Latin	segment_Latin	segment_Latin_L1	segment_Latin_L2	segment_Latin_L3	segment_Latin_R1	segment_Latin_R2	segment_Latin_R3	SC_Latin	SC_Latin_L1	SC_Latin_L2	SC_Latin_L3	SC_Latin_R1	SC_Latin_R2	SC_Latin_R3	PROSODY_Latin	PROSODY_Latin_L1	PROSODY_Latin_L2	PROSODY_Latin_L3	PROSODY_Latin_R1	PROSODY_Latin_R2	PROSODY_Latin_R3
3	1.0000	1	0.3333	554																							93	θ	a	p	∅	∅	∅	∅	D	A	P	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅																							94	d	aː	pf	∅	∅	∅	∅	T	A	B	∅	∅	∅	∅	1	7	2	∅	∅	∅	∅																						
1	0.1429	7	1.0000	555																																													95	s	∅	∅	∅	ɑ̃	-	-	S	∅	∅	∅	A	_	_	3	∅	∅	∅	7	0	0																							96	s	∅	∅	∅	eː	m	i	S	∅	∅	∅	E	M	I	3	∅	∅	∅	7	4	7
2	0.2857	6	0.8571	555																																													95	ɑ̃	s	∅	∅	-	-	t	A	S	∅	∅	_	_	T	7	3	∅	∅	0	0	1																							96	eː	s	∅	∅	m	i	t	E	S	∅	∅	M	I	T	7	3	∅	∅	4	7	1
3	0.4286	5	0.7143	555																																													95	-	ɑ̃	s	∅	-	t	j	_	A	S	∅	_	T	J	0	7	3	∅	0	1	6																							96	m	eː	s	∅	i	t	-	M	E	S	∅	I	T	_	4	7	3	∅	7	1	0
4	0.5714	4	0.5714	555																																													95	-	-	ɑ̃	s	t	j	e	_	_	A	S	T	J	E	0	0	7	3	1	6	7																							96	i	m	eː	s	t	-	a	I	M	E	S	T	_	A	7	4	7	3	1	0	7
5	0.7143	3	0.4286	555																																													95	t	-	-	ɑ̃	j	e	∅	T	_	_	A	J	E	∅	1	0	0	7	6	7	∅																							96	t	i	m	eː	-	a	∅	T	I	M	E	_	A	∅	1	7	4	7	0	7	∅
6	0.8571	2	0.2857	555																																													95	j	t	-	-	e	∅	∅	J	T	_	_	E	∅	∅	6	1	0	0	7	∅	∅																							96	-	t	i	m	a	∅	∅	_	T	I	M	A	∅	∅	0	1	7	4	7	∅	∅
7	1.0000	1	0.1429	555																																													95	e	j	t	-	∅	∅	∅	E	J	T	_	∅	∅	∅	7	6	1	0	∅	∅	∅																							96	a	-	t	i	∅	∅	∅	A	_	T	I	∅	∅	∅	7	0	1	7	∅	∅	∅
1	0.1667	6	1.0000	572																							97	d	∅	∅	∅	r	ai	-	T	∅	∅	∅	R	A	_	1	∅	∅	∅	5	7	0																							98	t	∅	∅	∅	r	o	k	T	∅	∅	∅	R	U	K	1	∅	∅	∅	5	7	1																						
2	0.3333	5	0.8333	572																							97	r	d	∅	∅	ai	-	-	R	T	∅	∅	A	_	_	5	1	∅	∅	7	0	0																							98	r	t	∅	∅	o	k	ə	R	T	∅	∅	U	K	E	5	1	∅	∅	7	1	7																						
3	0.5000	4	0.6667	572																							97	ai	r	d	∅	-	-	-	A	R	T	∅	_	_	_	7	5	1	∅	0	0	0																							98	o	r	t	∅	k	ə	n	U	R	T	∅	K	E	N	7	5	1	∅	1	7	4																						
4	0.6667	3	0.5000	572																							97	-	ai	r	d	-	-	∅	_	A	R	T	_	_	∅	0	7	5	1	0	0	∅																							98	k	o	r	t	ə	n	∅	K	U	R	T	E	N	∅	1	7	5	1	7	4	∅																						
5	0.8333	2	0.3333	572																							97	-	-	ai	r	-	∅	∅	_	_	A	R	_	∅	∅	0	0	7	5	0	∅	∅																							98	ə	k	o	r	n	∅	∅	E	K	U	R	N	∅	∅	7	1	7	5	4	∅	∅																						
6	1.0000	1	0.1667	572																							97	-	-	-	ai	∅	∅	∅	_	_	_	A	∅	∅	∅	0	0	0	7	∅	∅	∅																							98	n	ə	k	o	∅	∅	∅	N	E	K	U	∅	∅	∅	4	7	1	7	∅	∅	∅																						
1	0.2500	4	1.0000	573																																													99	s	∅	∅	∅	ɛ	ʃ	-	S	∅	∅	∅	E	S	_	3	∅	∅	∅	7	3	0																							100	s	∅	∅	∅	i	kː	o	S	∅	∅	∅	I	K	U	3	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	573																																													99	ɛ	s	∅	∅	ʃ	-	∅	E	S	∅	∅	S	_	∅	7	3	∅	∅	3	0	∅																							100	i	s	∅	∅	kː	o	∅	I	S	∅	∅	K	U	∅	7	3	∅	∅	1	7	∅
3	0.7500	2	0.5000	573																																													99	ʃ	ɛ	s	∅	-	∅	∅	S	E	S	∅	_	∅	∅	3	7	3	∅	0	∅	∅																							100	kː	i	s	∅	o	∅	∅	K	I	S	∅	U	∅	∅	1	7	3	∅	7	∅	∅
4	1.0000	1	0.2500	573																																													99	-	ʃ	ɛ	s	∅	∅	∅	_	S	E	S	∅	∅	∅	0	3	7	3	∅	∅	∅																							100	o	kː	i	s	∅	∅	∅	U	K	I	S	∅	∅	∅	7	1	7	3	∅	∅	∅
1	0.2500	4	1.0000	578																							101	s	∅	∅	∅	t	o	n	S	∅	∅	∅	T	U	N	3	∅	∅	∅	1	7	4																							102	ʃ	∅	∅	∅	t	ai	n	S	∅	∅	∅	T	A	N	3	∅	∅	∅	1	7	4																						
2	0.5000	3	0.7500	578																							101	t	s	∅	∅	o	n	∅	T	S	∅	∅	U	N	∅	1	3	∅	∅	7	4	∅																							102	t	ʃ	∅	∅	ai	n	∅	T	S	∅	∅	A	N	∅	1	3	∅	∅	7	4	∅																						
3	0.7500	2	0.5000	578																							101	o	t	s	∅	n	∅	∅	U	T	S	∅	N	∅	∅	7	1	3	∅	4	∅	∅																							102	ai	t	ʃ	∅	n	∅	∅	A	T	S	∅	N	∅	∅	7	1	3	∅	4	∅	∅																						
4	1.0000	1	0.2500	578																							101	n	o	t	s	∅	∅	∅	N	U	T	S	∅	∅	∅	4	7	1	3	∅	∅	∅																							102	n	ai	t	ʃ	∅	∅	∅	N	A	T	S	∅	∅	∅	4	7	1	3	∅	∅	∅																						
1	0.3333	3	1.0000	598																							103	l	∅	∅	∅	au	s	∅	L	∅	∅	∅	A	S	∅	5	∅	∅	∅	7	3	∅																							104	l	∅	∅	∅	au	z	∅	L	∅	∅	∅	A	S	∅	5	∅	∅	∅	7	3	∅																						
2	0.6667	2	0.6667	598																							103	au	l	∅	∅	s	∅	∅	A	L	∅	∅	S	∅	∅	7	5	∅	∅	3	∅	∅																							104	au	l	∅	∅	z	∅	∅	A	L	∅	∅	S	∅	∅	7	5	∅	∅	3	∅	∅																						
3	1.0000	1	0.3333	598																							103	s	au	l	∅	∅	∅	∅	S	A	L	∅	∅	∅	∅	3	7	5	∅	∅	∅	∅																							104	z	au	l	∅	∅	∅	∅	S	A	L	∅	∅	∅	∅	3	7	5	∅	∅	∅	∅																						
1	0.1250	8	1.0000	599																																													105	p	∅	∅	∅	-	-	-	P	∅	∅	∅	_	_	_	1	∅	∅	∅	0	0	0																							106	p	∅	∅	∅	eː	d	i	P	∅	∅	∅	E	T	I	1	∅	∅	∅	7	1	7
2	0.2500	7	0.8750	599																																													105	-	p	∅	∅	-	-	-	_	P	∅	∅	_	_	_	0	1	∅	∅	0	0	0																							106	eː	p	∅	∅	d	i	k	E	P	∅	∅	T	I	K	7	1	∅	∅	1	7	1
3	0.3750	6	0.7500	599																																													105	-	-	p	∅	-	-	-	_	_	P	∅	_	_	_	0	0	1	∅	0	0	0																							106	d	eː	p	∅	i	k	u	T	E	P	∅	I	K	Y	1	7	1	∅	7	1	7
4	0.5000	5	0.6250	599																																													105	-	-	-	p	-	-	-	_	_	_	P	_	_	_	0	0	0	1	0	0	0																							106	i	d	eː	p	k	u	l	I	T	E	P	K	Y	L	7	1	7	1	1	7	5
5	0.6250	4	0.5000	599																																													105	-	-	-	-	-	-	u	_	_	_	_	_	_	Y	0	0	0	0	0	0	7																							106	k	i	d	eː	u	l	o	K	I	T	E	Y	L	U	1	7	1	7	7	5	7
6	0.7500	3	0.3750	599																																													105	-	-	-	-	-	u	∅	_	_	_	_	_	Y	∅	0	0	0	0	0	7	∅																							106	u	k	i	d	l	o	∅	Y	K	I	T	L	U	∅	7	1	7	1	5	7	∅
7	0.8750	2	0.2500	599																																													105	-	-	-	-	u	∅	∅	_	_	_	_	Y	∅	∅	0	0	0	0	7	∅	∅																							106	l	u	k	i	o	∅	∅	L	Y	K	I	U	∅	∅	5	7	1	7	7	∅	∅
8	1.0000	1	0.1250	599																																													105	u	-	-	-	∅	∅	∅	Y	_	_	_	∅	∅	∅	7	0	0	0	∅	∅	∅																							106	o	l	u	k	∅	∅	∅	U	L	Y	K	∅	∅	∅	7	5	7	1	∅	∅	∅
1	0.2500	4	1.0000	636																							107	θ	∅	∅	∅	ɪ	ŋ	k	D	∅	∅	∅	I	N	K	3	∅	∅	∅	7	4	1																							108	d	∅	∅	∅	e	ŋ	k	T	∅	∅	∅	E	N	K	1	∅	∅	∅	7	4	1																						
2	0.5000	3	0.7500	636																							107	ɪ	θ	∅	∅	ŋ	k	∅	I	D	∅	∅	N	K	∅	7	3	∅	∅	4	1	∅																							108	e	d	∅	∅	ŋ	k	∅	E	T	∅	∅	N	K	∅	7	1	∅	∅	4	1	∅																						
3	0.7500	2	0.5000	636																							107	ŋ	ɪ	θ	∅	k	∅	∅	N	I	D	∅	K	∅	∅	4	7	3	∅	1	∅	∅																							108	ŋ	e	d	∅	k	∅	∅	N	E	T	∅	K	∅	∅	4	7	1	∅	1	∅	∅																						
4	1.0000	1	0.2500	636																							107	k	ŋ	ɪ	θ	∅	∅	∅	K	N	I	D	∅	∅	∅	1	4	7	3	∅	∅	∅																							108	k	ŋ	e	d	∅	∅	∅	K	N	E	T	∅	∅	∅	1	4	7	1	∅	∅	∅																						
1	0.1667	6	1.0000	656	109	ɟ	∅	∅	∅	a	r	p	C	∅	∅	∅	A	R	P	1	∅	∅	∅	7	5	1																							110	s	∅	∅	∅	ɛ	r	p	S	∅	∅	∅	E	R	P	3	∅	∅	∅	7	5	1																																												
2	0.3333	5	0.8333	656	109	a	ɟ	∅	∅	r	p	ə	A	C	∅	∅	R	P	E	7	1	∅	∅	5	1	7																							110	ɛ	s	∅	∅	r	p	ɑ̃	E	S	∅	∅	R	P	A	7	3	∅	∅	5	1	7																																												
3	0.5000	4	0.6667	656	109	r	a	ɟ	∅	p	ə	r	R	A	C	∅	P	E	R	5	7	1	∅	1	7	5																							110	r	ɛ	s	∅	p	ɑ̃	-	R	E	S	∅	P	A	_	5	7	3	∅	1	7	0																																												
4	0.6667	3	0.5000	656	109	p	r	a	ɟ	ə	r	∅	P	R	A	C	E	R	∅	1	5	7	1	7	5	∅																							110	p	r	ɛ	s	ɑ̃	-	∅	P	R	E	S	A	_	∅	1	5	7	3	7	0	∅																																												
5	0.8333	2	0.3333	656	109	ə	p	r	a	r	∅	∅	E	P	R	A	R	∅	∅	7	1	5	7	5	∅	∅																							110	ɑ̃	p	r	ɛ	-	∅	∅	A	P	R	E	_	∅	∅	7	1	5	7	0	∅	∅																																												
6	1.0000	1	0.1667	656	109	r	ə	p	r	∅	∅	∅	R	E	P	R	∅	∅	∅	5	7	1	5	∅	∅	∅																							110	-	ɑ̃	p	r	∅	∅	∅	_	A	P	R	∅	∅	∅	0	7	1	5	∅	∅	∅																																												
1	0.3333	3	1.0000	666																							111	w	∅	∅	∅	ɑ	ʃ	∅	W	∅	∅	∅	A	S	∅	6	∅	∅	∅	7	3	∅																							112	v	∅	∅	∅	a	ʃ	∅	B	∅	∅	∅	A	S	∅	3	∅	∅	∅	7	3	∅																						
2	0.6667	2	0.6667	666																							111	ɑ	w	∅	∅	ʃ	∅	∅	A	W	∅	∅	S	∅	∅	7	6	∅	∅	3	∅	∅																							112	a	v	∅	∅	ʃ	∅	∅	A	B	∅	∅	S	∅	∅	7	3	∅	∅	3	∅	∅																						
3	1.0000	1	0.3333	666																							111	ʃ	ɑ	w	∅	∅	∅	∅	S	A	W	∅	∅	∅	∅	3	7	6	∅	∅	∅	∅																							112	ʃ	a	v	∅	∅	∅	∅	S	A	B	∅	∅	∅	∅	3	7	3	∅	∅	∅	∅																						
1	0.1250	8	1.0000	673	113	d	∅	∅	∅	j	a	-	T	∅	∅	∅	J	A	_	1	∅	∅	∅	6	7	0																																																																			114	d	∅	∅	∅	-	e	k	T	∅	∅	∅	_	E	K	1	∅	∅	∅	0	7	1
2	0.2500	7	0.8750	673	113	j	d	∅	∅	a	-	θ	J	T	∅	∅	A	_	D	6	1	∅	∅	7	0	3																																																																			114	-	d	∅	∅	e	k	s	_	T	∅	∅	E	K	S	0	1	∅	∅	7	1	3
3	0.3750	6	0.7500	673	113	a	j	d	∅	-	θ	t	A	J	T	∅	_	D	T	7	6	1	∅	0	3	1																																																																			114	e	-	d	∅	k	s	t	E	_	T	∅	K	S	T	7	0	1	∅	1	3	1
4	0.5000	5	0.6250	673	113	-	a	j	d	θ	t	-	_	A	J	T	D	T	_	0	7	6	1	3	1	0																																																																			114	k	e	-	d	s	t	e	K	E	_	T	S	T	E	1	7	0	1	3	1	7
5	0.6250	4	0.5000	673	113	θ	-	a	j	t	-	-	D	_	A	J	T	_	_	3	0	7	6	1	0	0																																																																			114	s	k	e	-	t	e	r	S	K	E	_	T	E	R	3	1	7	0	1	7	5
6	0.7500	3	0.3750	673	113	t	θ	-	a	-	-	∅	T	D	_	A	_	_	∅	1	3	0	7	0	0	∅																																																																			114	t	s	k	e	e	r	∅	T	S	K	E	E	R	∅	1	3	1	7	7	5	∅
7	0.8750	2	0.2500	673	113	-	t	θ	-	-	∅	∅	_	T	D	_	_	∅	∅	0	1	3	0	0	∅	∅																																																																			114	e	t	s	k	r	∅	∅	E	T	S	K	R	∅	∅	7	1	3	1	5	∅	∅
8	1.0000	1	0.1250	673	113	-	-	t	θ	∅	∅	∅	_	_	T	D	∅	∅	∅	0	0	1	3	∅	∅	∅																																																																			114	r	e	t	s	∅	∅	∅	R	E	T	S	∅	∅	∅	5	7	1	3	∅	∅	∅
1	0.3333	3	1.0000	676																							115	l	∅	∅	∅	a	f	∅	L	∅	∅	∅	A	B	∅	5	∅	∅	∅	7	3	∅																							116	l	∅	∅	∅	a	x	∅	L	∅	∅	∅	A	G	∅	5	∅	∅	∅	7	3	∅																						
2	0.6667	2	0.6667	676																							115	a	l	∅	∅	f	∅	∅	A	L	∅	∅	B	∅	∅	7	5	∅	∅	3	∅	∅																							116	a	l	∅	∅	x	∅	∅	A	L	∅	∅	G	∅	∅	7	5	∅	∅	3	∅	∅																						
3	1.0000	1	0.3333	676																							115	f	a	l	∅	∅	∅	∅	B	A	L	∅	∅	∅	∅	3	7	5	∅	∅	∅	∅																							116	x	a	l	∅	∅	∅	∅	G	A	L	∅	∅	∅	∅	3	7	5	∅	∅	∅	∅																						
1	0.2500	4	1.0000	677																																													117	r	∅	∅	∅	i	-	-	R	∅	∅	∅	I	_	_	5	∅	∅	∅	7	0	0																							118	r	∅	∅	∅	iː	d	eː	R	∅	∅	∅	I	T	E	5	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	677																																													117	i	r	∅	∅	-	-	∅	I	R	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅																							118	iː	r	∅	∅	d	eː	∅	I	R	∅	∅	T	E	∅	7	5	∅	∅	1	7	∅
3	0.7500	2	0.5000	677																																													117	-	i	r	∅	-	∅	∅	_	I	R	∅	_	∅	∅	0	7	5	∅	0	∅	∅																							118	d	iː	r	∅	eː	∅	∅	T	I	R	∅	E	∅	∅	1	7	5	∅	7	∅	∅
4	1.0000	1	0.2500	677																																													117	-	-	i	r	∅	∅	∅	_	_	I	R	∅	∅	∅	0	0	7	5	∅	∅	∅																							118	eː	d	iː	r	∅	∅	∅	E	T	I	R	∅	∅	∅	7	1	7	5	∅	∅	∅
1	0.3333	3	1.0000	682																							119	s	∅	∅	∅	ɪ	ŋ	∅	S	∅	∅	∅	I	N	∅	3	∅	∅	∅	7	4	∅																							120	z	∅	∅	∅	i	ŋ	∅	S	∅	∅	∅	I	N	∅	3	∅	∅	∅	7	4	∅																						
2	0.6667	2	0.6667	682																							119	ɪ	s	∅	∅	ŋ	∅	∅	I	S	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅																							120	i	z	∅	∅	ŋ	∅	∅	I	S	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅																						
3	1.0000	1	0.3333	682																							119	ŋ	ɪ	s	∅	∅	∅	∅	N	I	S	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅																							120	ŋ	i	z	∅	∅	∅	∅	N	I	S	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅																						
1	0.3333	3	1.0000	687																							121	θ	∅	∅	∅	ɪ	k	∅	D	∅	∅	∅	I	K	∅	3	∅	∅	∅	7	1	∅																							122	d	∅	∅	∅	i	k	∅	T	∅	∅	∅	I	K	∅	1	∅	∅	∅	7	1	∅																						
2	0.6667	2	0.6667	687																							121	ɪ	θ	∅	∅	k	∅	∅	I	D	∅	∅	K	∅	∅	7	3	∅	∅	1	∅	∅																							122	i	d	∅	∅	k	∅	∅	I	T	∅	∅	K	∅	∅	7	1	∅	∅	1	∅	∅																						
3	1.0000	1	0.3333	687																							121	k	ɪ	θ	∅	∅	∅	∅	K	I	D	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅																							122	k	i	d	∅	∅	∅	∅	K	I	T	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																						
1	0.3333	3	1.0000	717																							123	ð	∅	∅	∅	ɛ	r	∅	D	∅	∅	∅	E	R	∅	3	∅	∅	∅	7	5	∅																							124	d	∅	∅	∅	aː	-	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	717																							123	ɛ	ð	∅	∅	r	∅	∅	E	D	∅	∅	R	∅	∅	7	3	∅	∅	5	∅	∅																							124	aː	d	∅	∅	-	∅	∅	A	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	717																							123	r	ɛ	ð	∅	∅	∅	∅	R	E	D	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅																							124	-	aː	d	∅	∅	∅	∅	_	A	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																						
1	0.2000	5	1.0000	760																							125	h	∅	∅	∅	ɛ	-	-	H	∅	∅	∅	E	_	_	3	∅	∅	∅	7	0	0																																													126	k	∅	∅	∅	a	p	u	K	∅	∅	∅	A	P	Y	1	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	760																							125	ɛ	h	∅	∅	-	-	d	E	H	∅	∅	_	_	T	7	3	∅	∅	0	0	1																																													126	a	k	∅	∅	p	u	t	A	K	∅	∅	P	Y	T	7	1	∅	∅	1	7	1
3	0.6000	3	0.6000	760																							125	-	ɛ	h	∅	-	d	∅	_	E	H	∅	_	T	∅	0	7	3	∅	0	1	∅																																													126	p	a	k	∅	u	t	∅	P	A	K	∅	Y	T	∅	1	7	1	∅	7	1	∅
4	0.8000	2	0.4000	760																							125	-	-	ɛ	h	d	∅	∅	_	_	E	H	T	∅	∅	0	0	7	3	1	∅	∅																																													126	u	p	a	k	t	∅	∅	Y	P	A	K	T	∅	∅	7	1	7	1	1	∅	∅
5	1.0000	1	0.2000	760																							125	d	-	-	ɛ	∅	∅	∅	T	_	_	E	∅	∅	∅	1	0	0	7	∅	∅	∅																																													126	t	u	p	a	∅	∅	∅	T	Y	P	A	∅	∅	∅	1	7	1	7	∅	∅	∅
1	0.1667	6	1.0000	769	127	-	∅	∅	∅	p	ə	ʃ	_	∅	∅	∅	P	E	S	0	∅	∅	∅	1	7	3																																																																			128	s	∅	∅	∅	p	u	-	S	∅	∅	∅	P	Y	_	3	∅	∅	∅	1	7	0
2	0.3333	5	0.8333	769	127	p	-	∅	∅	ə	ʃ	t	P	_	∅	∅	E	S	T	1	0	∅	∅	7	3	1																																																																			128	p	s	∅	∅	u	-	-	P	S	∅	∅	Y	_	_	1	3	∅	∅	7	0	0
3	0.5000	4	0.6667	769	127	ə	p	-	∅	ʃ	t	y	E	P	_	∅	S	T	Y	7	1	0	∅	3	1	7																																																																			128	u	p	s	∅	-	-	e	Y	P	S	∅	_	_	E	7	1	3	∅	0	0	7
4	0.6667	3	0.5000	769	127	ʃ	ə	p	-	t	y	∅	S	E	P	_	T	Y	∅	3	7	1	0	1	7	∅																																																																			128	-	u	p	s	-	e	∅	_	Y	P	S	_	E	∅	0	7	1	3	0	7	∅
5	0.8333	2	0.3333	769	127	t	ʃ	ə	p	y	∅	∅	T	S	E	P	Y	∅	∅	1	3	7	1	7	∅	∅																																																																			128	-	-	u	p	e	∅	∅	_	_	Y	P	E	∅	∅	0	0	7	1	7	∅	∅
6	1.0000	1	0.1667	769	127	y	t	ʃ	ə	∅	∅	∅	Y	T	S	E	∅	∅	∅	7	1	3	7	∅	∅	∅																																																																			128	e	-	-	u	∅	∅	∅	E	_	_	Y	∅	∅	∅	7	0	0	7	∅	∅	∅
1	0.3333	3	1.0000	772																							129	ð	∅	∅	∅	a	t	∅	D	∅	∅	∅	A	T	∅	3	∅	∅	∅	7	1	∅																							130	d	∅	∅	∅	a	s	∅	T	∅	∅	∅	A	S	∅	1	∅	∅	∅	7	3	∅																						
2	0.6667	2	0.6667	772																							129	a	ð	∅	∅	t	∅	∅	A	D	∅	∅	T	∅	∅	7	3	∅	∅	1	∅	∅																							130	a	d	∅	∅	s	∅	∅	A	T	∅	∅	S	∅	∅	7	1	∅	∅	3	∅	∅																						
3	1.0000	1	0.3333	772																							129	t	a	ð	∅	∅	∅	∅	T	A	D	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅																							130	s	a	d	∅	∅	∅	∅	S	A	T	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅																						
1	0.2500	4	1.0000	779																							131	f	∅	∅	∅	ai	ə	r	B	∅	∅	∅	A	E	R	3	∅	∅	∅	7	7	5																							132	f	∅	∅	∅	oi	ə	r	B	∅	∅	∅	U	E	R	3	∅	∅	∅	7	7	5																						
2	0.5000	3	0.7500	779																							131	ai	f	∅	∅	ə	r	∅	A	B	∅	∅	E	R	∅	7	3	∅	∅	7	5	∅																							132	oi	f	∅	∅	ə	r	∅	U	B	∅	∅	E	R	∅	7	3	∅	∅	7	5	∅																						
3	0.7500	2	0.5000	779																							131	ə	ai	f	∅	r	∅	∅	E	A	B	∅	R	∅	∅	7	7	3	∅	5	∅	∅																							132	ə	oi	f	∅	r	∅	∅	E	U	B	∅	R	∅	∅	7	7	3	∅	5	∅	∅																						
4	1.0000	1	0.2500	779																							131	r	ə	ai	f	∅	∅	∅	R	E	A	B	∅	∅	∅	5	7	7	3	∅	∅	∅																							132	r	ə	oi	f	∅	∅	∅	R	E	U	B	∅	∅	∅	5	7	7	3	∅	∅	∅																						
1	0.3333	3	1.0000	786																							133	h	∅	∅	∅	ɪ	r	∅	H	∅	∅	∅	I	R	∅	3	∅	∅	∅	7	5	∅																							134	h	∅	∅	∅	øː	r	∅	H	∅	∅	∅	U	R	∅	3	∅	∅	∅	7	5	∅																						
2	0.6667	2	0.6667	786																							133	ɪ	h	∅	∅	r	∅	∅	I	H	∅	∅	R	∅	∅	7	3	∅	∅	5	∅	∅																							134	øː	h	∅	∅	r	∅	∅	U	H	∅	∅	R	∅	∅	7	3	∅	∅	5	∅	∅																						
3	1.0000	1	0.3333	786																							133	r	ɪ	h	∅	∅	∅	∅	R	I	H	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅																							134	r	øː	h	∅	∅	∅	∅	R	U	H	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅																						
1	0.2000	5	1.0000	793																							135	l	∅	∅	∅	ɪ	v	ə	L	∅	∅	∅	I	B	E	5	∅	∅	∅	7	3	7																							136	l	∅	∅	∅	eː	b	ə	L	∅	∅	∅	E	P	E	5	∅	∅	∅	7	1	7																						
2	0.4000	4	0.8000	793																							135	ɪ	l	∅	∅	v	ə	r	I	L	∅	∅	B	E	R	7	5	∅	∅	3	7	5																							136	eː	l	∅	∅	b	ə	r	E	L	∅	∅	P	E	R	7	5	∅	∅	1	7	5																						
3	0.6000	3	0.6000	793																							135	v	ɪ	l	∅	ə	r	∅	B	I	L	∅	E	R	∅	3	7	5	∅	7	5	∅																							136	b	eː	l	∅	ə	r	∅	P	E	L	∅	E	R	∅	1	7	5	∅	7	5	∅																						
4	0.8000	2	0.4000	793																							135	ə	v	ɪ	l	r	∅	∅	E	B	I	L	R	∅	∅	7	3	7	5	5	∅	∅																							136	ə	b	eː	l	r	∅	∅	E	P	E	L	R	∅	∅	7	1	7	5	5	∅	∅																						
5	1.0000	1	0.2000	793																							135	r	ə	v	ɪ	∅	∅	∅	R	E	B	I	∅	∅	∅	5	7	3	7	∅	∅	∅																							136	r	ə	b	eː	∅	∅	∅	R	E	P	E	∅	∅	∅	5	7	1	7	∅	∅	∅																						
1	0.2500	4	1.0000	808																							137	h	∅	∅	∅	o	l	d	H	∅	∅	∅	U	L	T	3	∅	∅	∅	7	5	1																							138	h	∅	∅	∅	a	l	t	H	∅	∅	∅	A	L	T	3	∅	∅	∅	7	5	1																						
2	0.5000	3	0.7500	808																							137	o	h	∅	∅	l	d	∅	U	H	∅	∅	L	T	∅	7	3	∅	∅	5	1	∅																							138	a	h	∅	∅	l	t	∅	A	H	∅	∅	L	T	∅	7	3	∅	∅	5	1	∅																						
3	0.7500	2	0.5000	808																							137	l	o	h	∅	d	∅	∅	L	U	H	∅	T	∅	∅	5	7	3	∅	1	∅	∅																							138	l	a	h	∅	t	∅	∅	L	A	H	∅	T	∅	∅	5	7	3	∅	1	∅	∅																						
4	1.0000	1	0.2500	808																							137	d	l	o	h	∅	∅	∅	T	L	U	H	∅	∅	∅	1	5	7	3	∅	∅	∅																							138	t	l	a	h	∅	∅	∅	T	L	A	H	∅	∅	∅	1	5	7	3	∅	∅	∅																						
1	0.2500	4	1.0000	809																																													139	t	∅	∅	∅	ə	n	-	T	∅	∅	∅	E	N	_	1	∅	∅	∅	7	4	0																							140	t	∅	∅	∅	e	n	eː	T	∅	∅	∅	E	N	E	1	∅	∅	∅	7	4	7
