index	index_p	rindex	rindex_p	cogid	id_Albanian	segment_Albanian	segment_Albanian_L1	segment_Albanian_L2	segment_Albanian_L3	segment_Albanian_R1	segment_Albanian_R2	segment_Albanian_R3	SC_Albanian	SC_Albanian_L1	SC_Albanian_L2	SC_Albanian_L3	SC_Albanian_R1	SC_Albanian_R2	SC_Albanian_R3	PROSODY_Albanian	PROSODY_Albanian_L1	PROSODY_Albanian_L2	PROSODY_Albanian_L3	PROSODY_Albanian_R1	PROSODY_Albanian_R2	PROSODY_Albanian_R3	id_English	segment_English	segment_English_L1	segment_English_L2	segment_English_L3	segment_English_R1	segment_English_R2	segment_English_R3	SC_English	SC_English_L1	SC_English_L2	SC_English_L3	SC_English_R1	SC_English_R2	SC_English_R3	PROSODY_English	PROSODY_English_L1	PROSODY_English_L2	PROSODY_English_L3	PROSODY_English_R1	PROSODY_English_R2	PROSODY_English_R3	id_French	segment_French	segment_French_L1	segment_French_L2	segment_French_L3	segment_French_R1	segment_French_R2	segment_French_R3	SC_French	SC_French_L1	SC_French_L2	SC_French_L3	SC_French_R1	SC_French_R2	SC_French_R3	PROSODY_French	PROSODY_French_L1	PROSODY_French_L2	PROSODY_French_L3	PROSODY_French_R1	PROSODY_French_R2	PROSODY_French_R3	id_German	segment_German	segment_German_L1	segment_German_L2	segment_German_L3	segment_German_R1	segment_German_R2	segment_German_R3	SC_German	SC_German_L1	SC_German_L2	SC_German_L3	SC_German_R1	SC_German_R2	SC_German_R3	PROSODY_German	PROSODY_German_L1	PROSODY_German_L2	PROSODY_German_L3	PROSODY_German_R1	PROSODY_German_R2	PROSODY_German_R3	id_Latin	segment_Latin	segment_Latin_L1	segment_Latin_L2	segment_Latin_L3	segment_Latin_R1	segment_Latin_R2	segment_Latin_R3	SC_Latin	SC_Latin_L1	SC_Latin_L2	SC_Latin_L3	SC_Latin_R1	SC_Latin_R2	SC_Latin_R3	PROSODY_Latin	PROSODY_Latin_L1	PROSODY_Latin_L2	PROSODY_Latin_L3	PROSODY_Latin_R1	PROSODY_Latin_R2	PROSODY_Latin_R3
3	0.7500	2	0.5000	442																							89	n	a	s	∅	d	∅	∅	N	A	S	∅	T	∅	∅	4	7	3	∅	1	∅	∅																							90	n	a	z	∅	d	∅	∅	N	A	S	∅	T	∅	∅	4	7	3	∅	1	∅	∅																						
4	1.0000	1	0.2500	442																							89	d	n	a	s	∅	∅	∅	T	N	A	S	∅	∅	∅	1	4	7	3	∅	∅	∅																							90	d	n	a	z	∅	∅	∅	T	N	A	S	∅	∅	∅	1	4	7	3	∅	∅	∅																						
1	0.2000	5	1.0000	445	91	-	∅	∅	∅	r	ə	r	_	∅	∅	∅	R	E	R	0	∅	∅	∅	5	7	5																																																																			92	a	∅	∅	∅	r	eː	n	A	∅	∅	∅	R	E	N	7	∅	∅	∅	5	7	4
2	0.4000	4	0.8000	445	91	r	-	∅	∅	ə	r	-	R	_	∅	∅	E	R	_	5	0	∅	∅	7	5	0																																																																			92	r	a	∅	∅	eː	n	a	R	A	∅	∅	E	N	A	5	7	∅	∅	7	4	7
3	0.6000	3	0.6000	445	91	ə	r	-	∅	r	-	∅	E	R	_	∅	R	_	∅	7	5	0	∅	5	0	∅																																																																			92	eː	r	a	∅	n	a	∅	E	R	A	∅	N	A	∅	7	5	7	∅	4	7	∅
4	0.8000	2	0.4000	445	91	r	ə	r	-	-	∅	∅	R	E	R	_	_	∅	∅	5	7	5	0	0	∅	∅																																																																			92	n	eː	r	a	a	∅	∅	N	E	R	A	A	∅	∅	4	7	5	7	7	∅	∅
5	1.0000	1	0.2000	445	91	-	r	ə	r	∅	∅	∅	_	R	E	R	∅	∅	∅	0	5	7	5	∅	∅	∅																																																																			92	a	n	eː	r	∅	∅	∅	A	N	E	R	∅	∅	∅	7	4	7	5	∅	∅	∅
1	0.5000	2	1.0000	448																							93	ai	∅	∅	∅	s	∅	∅	A	∅	∅	∅	S	∅	∅	7	∅	∅	∅	3	∅	∅																							94	ai	∅	∅	∅	s	∅	∅	A	∅	∅	∅	S	∅	∅	7	∅	∅	∅	3	∅	∅																						
2	1.0000	1	0.5000	448																							93	s	ai	∅	∅	∅	∅	∅	S	A	∅	∅	∅	∅	∅	3	7	∅	∅	∅	∅	∅																							94	s	ai	∅	∅	∅	∅	∅	S	A	∅	∅	∅	∅	∅	3	7	∅	∅	∅	∅	∅																						
1	0.1667	6	1.0000	449																																													95	g	∅	∅	∅	l	a	s	K	∅	∅	∅	L	A	S	1	∅	∅	∅	5	7	3																							96	g	∅	∅	∅	l	a	k	K	∅	∅	∅	L	A	K	1	∅	∅	∅	5	7	1
2	0.3333	5	0.8333	449																																													95	l	g	∅	∅	a	s	-	L	K	∅	∅	A	S	_	5	1	∅	∅	7	3	0																							96	l	g	∅	∅	a	k	i	L	K	∅	∅	A	K	I	5	1	∅	∅	7	1	7
3	0.5000	4	0.6667	449																																													95	a	l	g	∅	s	-	-	A	L	K	∅	S	_	_	7	5	1	∅	3	0	0																							96	a	l	g	∅	k	i	eː	A	L	K	∅	K	I	E	7	5	1	∅	1	7	7
4	0.6667	3	0.5000	449																																													95	s	a	l	g	-	-	∅	S	A	L	K	_	_	∅	3	7	5	1	0	0	∅																							96	k	a	l	g	i	eː	∅	K	A	L	K	I	E	∅	1	7	5	1	7	7	∅
5	0.8333	2	0.3333	449																																													95	-	s	a	l	-	∅	∅	_	S	A	L	_	∅	∅	0	3	7	5	0	∅	∅																							96	i	k	a	l	eː	∅	∅	I	K	A	L	E	∅	∅	7	1	7	5	7	∅	∅
6	1.0000	1	0.1667	449																																													95	-	-	s	a	∅	∅	∅	_	_	S	A	∅	∅	∅	0	0	3	7	∅	∅	∅																							96	eː	i	k	a	∅	∅	∅	E	I	K	A	∅	∅	∅	7	7	1	7	∅	∅	∅
1	0.2500	4	1.0000	454																							97	m	∅	∅	∅	u	n	-	M	∅	∅	∅	Y	N	_	4	∅	∅	∅	7	4	0																							98	m	∅	∅	∅	oː	n	d	M	∅	∅	∅	U	N	T	4	∅	∅	∅	7	4	1																						
2	0.5000	3	0.7500	454																							97	u	m	∅	∅	n	-	∅	Y	M	∅	∅	N	_	∅	7	4	∅	∅	4	0	∅																							98	oː	m	∅	∅	n	d	∅	U	M	∅	∅	N	T	∅	7	4	∅	∅	4	1	∅																						
3	0.7500	2	0.5000	454																							97	n	u	m	∅	-	∅	∅	N	Y	M	∅	_	∅	∅	4	7	4	∅	0	∅	∅																							98	n	oː	m	∅	d	∅	∅	N	U	M	∅	T	∅	∅	4	7	4	∅	1	∅	∅																						
4	1.0000	1	0.2500	454																							97	-	n	u	m	∅	∅	∅	_	N	Y	M	∅	∅	∅	0	4	7	4	∅	∅	∅																							98	d	n	oː	m	∅	∅	∅	T	N	U	M	∅	∅	∅	1	4	7	4	∅	∅	∅																						
1	0.2500	4	1.0000	455																																													99	l	∅	∅	∅	y	n	-	L	∅	∅	∅	Y	N	_	5	∅	∅	∅	7	4	0																							100	l	∅	∅	∅	uː	n	a	L	∅	∅	∅	Y	N	A	5	∅	∅	∅	7	4	7
2	0.5000	3	0.7500	455																																													99	y	l	∅	∅	n	-	∅	Y	L	∅	∅	N	_	∅	7	5	∅	∅	4	0	∅																							100	uː	l	∅	∅	n	a	∅	Y	L	∅	∅	N	A	∅	7	5	∅	∅	4	7	∅
3	0.7500	2	0.5000	455																																													99	n	y	l	∅	-	∅	∅	N	Y	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅																							100	n	uː	l	∅	a	∅	∅	N	Y	L	∅	A	∅	∅	4	7	5	∅	7	∅	∅
4	1.0000	1	0.2500	455																																													99	-	n	y	l	∅	∅	∅	_	N	Y	L	∅	∅	∅	0	4	7	5	∅	∅	∅																							100	a	n	uː	l	∅	∅	∅	A	N	Y	L	∅	∅	∅	7	4	7	5	∅	∅	∅
1	0.1667	6	1.0000	466																																																																			101	n	∅	∅	∅	eː	b	ə	N	∅	∅	∅	E	P	E	4	∅	∅	∅	7	1	7	102	n	∅	∅	∅	e	b	u	N	∅	∅	∅	E	P	Y	4	∅	∅	∅	7	1	7
2	0.3333	5	0.8333	466																																																																			101	eː	n	∅	∅	b	ə	l	E	N	∅	∅	P	E	L	7	4	∅	∅	1	7	5	102	e	n	∅	∅	b	u	l	E	N	∅	∅	P	Y	L	7	4	∅	∅	1	7	5
3	0.5000	4	0.6667	466																																																																			101	b	eː	n	∅	ə	l	-	P	E	N	∅	E	L	_	1	7	4	∅	7	5	0	102	b	e	n	∅	u	l	a	P	E	N	∅	Y	L	A	1	7	4	∅	7	5	7
4	0.6667	3	0.5000	466																																																																			101	ə	b	eː	n	l	-	∅	E	P	E	N	L	_	∅	7	1	7	4	5	0	∅	102	u	b	e	n	l	a	∅	Y	P	E	N	L	A	∅	7	1	7	4	5	7	∅
5	0.8333	2	0.3333	466																																																																			101	l	ə	b	eː	-	∅	∅	L	E	P	E	_	∅	∅	5	7	1	7	0	∅	∅	102	l	u	b	e	a	∅	∅	L	Y	P	E	A	∅	∅	5	7	1	7	7	∅	∅
6	1.0000	1	0.1667	466																																																																			101	-	l	ə	b	∅	∅	∅	_	L	E	P	∅	∅	∅	0	5	7	1	∅	∅	∅	102	a	l	u	b	∅	∅	∅	A	L	Y	P	∅	∅	∅	7	5	7	1	∅	∅	∅
1	0.2500	4	1.0000	479																																													103	w	∅	∅	∅	a	z	o	W	∅	∅	∅	A	S	U	6	∅	∅	∅	7	3	7																							104	-	∅	∅	∅	a	w	i	_	∅	∅	∅	A	W	I	0	∅	∅	∅	7	6	7
2	0.5000	3	0.7500	479																																													103	a	w	∅	∅	z	o	∅	A	W	∅	∅	S	U	∅	7	6	∅	∅	3	7	∅																							104	a	-	∅	∅	w	i	∅	A	_	∅	∅	W	I	∅	7	0	∅	∅	6	7	∅
3	0.7500	2	0.5000	479																																													103	z	a	w	∅	o	∅	∅	S	A	W	∅	U	∅	∅	3	7	6	∅	7	∅	∅																							104	w	a	-	∅	i	∅	∅	W	A	_	∅	I	∅	∅	6	7	0	∅	7	∅	∅
4	1.0000	1	0.2500	479																																													103	o	z	a	w	∅	∅	∅	U	S	A	W	∅	∅	∅	7	3	7	6	∅	∅	∅																							104	i	w	a	-	∅	∅	∅	I	W	A	_	∅	∅	∅	7	6	7	0	∅	∅	∅
1	0.1667	6	1.0000	486																																													105	k	∅	∅	∅	u	-	t	K	∅	∅	∅	Y	_	T	1	∅	∅	∅	7	0	1																							106	k	∅	∅	∅	u	l	t	K	∅	∅	∅	Y	L	T	1	∅	∅	∅	7	5	1
2	0.3333	5	0.8333	486																																													105	u	k	∅	∅	-	t	-	Y	K	∅	∅	_	T	_	7	1	∅	∅	0	1	0																							106	u	k	∅	∅	l	t	r	Y	K	∅	∅	L	T	R	7	1	∅	∅	5	1	5
3	0.5000	4	0.6667	486																																													105	-	u	k	∅	t	-	o	_	Y	K	∅	T	_	U	0	7	1	∅	1	0	7																							106	l	u	k	∅	t	r	o	L	Y	K	∅	T	R	U	5	7	1	∅	1	5	7
4	0.6667	3	0.5000	486																																													105	t	-	u	k	-	o	∅	T	_	Y	K	_	U	∅	1	0	7	1	0	7	∅																							106	t	l	u	k	r	o	∅	T	L	Y	K	R	U	∅	1	5	7	1	5	7	∅
5	0.8333	2	0.3333	486																																													105	-	t	-	u	o	∅	∅	_	T	_	Y	U	∅	∅	0	1	0	7	7	∅	∅																							106	r	t	l	u	o	∅	∅	R	T	L	Y	U	∅	∅	5	1	5	7	7	∅	∅
6	1.0000	1	0.1667	486																																													105	o	-	t	-	∅	∅	∅	U	_	T	_	∅	∅	∅	7	0	1	0	∅	∅	∅																							106	o	r	t	l	∅	∅	∅	U	R	T	L	∅	∅	∅	7	5	1	5	∅	∅	∅
1	0.3333	3	1.0000	498																							107	w	∅	∅	∅	i	-	∅	W	∅	∅	∅	I	_	∅	6	∅	∅	∅	7	0	∅																							108	v	∅	∅	∅	iː	r	∅	B	∅	∅	∅	I	R	∅	3	∅	∅	∅	7	5	∅																						
2	0.6667	2	0.6667	498																							107	i	w	∅	∅	-	∅	∅	I	W	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																							108	iː	v	∅	∅	r	∅	∅	I	B	∅	∅	R	∅	∅	7	3	∅	∅	5	∅	∅																						
3	1.0000	1	0.3333	498																							107	-	i	w	∅	∅	∅	∅	_	I	W	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																							108	r	iː	v	∅	∅	∅	∅	R	I	B	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅																						
1	0.1667	6	1.0000	511	109	f	∅	∅	∅	ə	r	-	B	∅	∅	∅	E	R	_	3	∅	∅	∅	7	5	0																																																																			110	f	∅	∅	∅	-	r	i	B	∅	∅	∅	_	R	I	3	∅	∅	∅	0	5	7
2	0.3333	5	0.8333	511	109	ə	f	∅	∅	r	-	k	E	B	∅	∅	R	_	K	7	3	∅	∅	5	0	1																																																																			110	-	f	∅	∅	r	i	k	_	B	∅	∅	R	I	K	0	3	∅	∅	5	7	1
3	0.5000	4	0.6667	511	109	r	ə	f	∅	-	k	o	R	E	B	∅	_	K	U	5	7	3	∅	0	1	7																																																																			110	r	-	f	∅	i	k	aː	R	_	B	∅	I	K	A	5	0	3	∅	7	1	7
4	0.6667	3	0.5000	511	109	-	r	ə	f	k	o	∅	_	R	E	B	K	U	∅	0	5	7	3	1	7	∅																																																																			110	i	r	-	f	k	aː	∅	I	R	_	B	K	A	∅	7	5	0	3	1	7	∅
5	0.8333	2	0.3333	511	109	k	-	r	ə	o	∅	∅	K	_	R	E	U	∅	∅	1	0	5	7	7	∅	∅																																																																			110	k	i	r	-	aː	∅	∅	K	I	R	_	A	∅	∅	1	7	5	0	7	∅	∅
6	1.0000	1	0.1667	511	109	o	k	-	r	∅	∅	∅	U	K	_	R	∅	∅	∅	7	1	0	5	∅	∅	∅																																																																			110	aː	k	i	r	∅	∅	∅	A	K	I	R	∅	∅	∅	7	1	7	5	∅	∅	∅
1	0.3333	3	1.0000	520																							111	h	∅	∅	∅	ɪ	r	∅	H	∅	∅	∅	I	R	∅	3	∅	∅	∅	7	5	∅																							112	h	∅	∅	∅	iː	r	∅	H	∅	∅	∅	I	R	∅	3	∅	∅	∅	7	5	∅																						
2	0.6667	2	0.6667	520																							111	ɪ	h	∅	∅	r	∅	∅	I	H	∅	∅	R	∅	∅	7	3	∅	∅	5	∅	∅																							112	iː	h	∅	∅	r	∅	∅	I	H	∅	∅	R	∅	∅	7	3	∅	∅	5	∅	∅																						
3	1.0000	1	0.3333	520																							111	r	ɪ	h	∅	∅	∅	∅	R	I	H	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅																							112	r	iː	h	∅	∅	∅	∅	R	I	H	∅	∅	∅	∅	5	7	3	∅	∅	∅	∅																						
1	0.3333	3	1.0000	528																																													113	o	∅	∅	∅	-	-	∅	U	∅	∅	∅	_	_	∅	7	∅	∅	∅	0	0	∅																							114	a	∅	∅	∅	kʷ	a	∅	A	∅	∅	∅	K	A	∅	7	∅	∅	∅	1	7	∅
2	0.6667	2	0.6667	528																																													113	-	o	∅	∅	-	∅	∅	_	U	∅	∅	_	∅	∅	0	7	∅	∅	0	∅	∅																							114	kʷ	a	∅	∅	a	∅	∅	K	A	∅	∅	A	∅	∅	1	7	∅	∅	7	∅	∅
3	1.0000	1	0.3333	528																																													113	-	-	o	∅	∅	∅	∅	_	_	U	∅	∅	∅	∅	0	0	7	∅	∅	∅	∅																							114	a	kʷ	a	∅	∅	∅	∅	A	K	A	∅	∅	∅	∅	7	1	7	∅	∅	∅	∅
1	0.3333	3	1.0000	532																							115	w	∅	∅	∅	ai	t	∅	W	∅	∅	∅	A	T	∅	6	∅	∅	∅	7	1	∅																							116	v	∅	∅	∅	ai	s	∅	B	∅	∅	∅	A	S	∅	3	∅	∅	∅	7	3	∅																						
2	0.6667	2	0.6667	532																							115	ai	w	∅	∅	t	∅	∅	A	W	∅	∅	T	∅	∅	7	6	∅	∅	1	∅	∅																							116	ai	v	∅	∅	s	∅	∅	A	B	∅	∅	S	∅	∅	7	3	∅	∅	3	∅	∅																						
3	1.0000	1	0.3333	532																							115	t	ai	w	∅	∅	∅	∅	T	A	W	∅	∅	∅	∅	1	7	6	∅	∅	∅	∅																							116	s	ai	v	∅	∅	∅	∅	S	A	B	∅	∅	∅	∅	3	7	3	∅	∅	∅	∅																						
1	0.2000	5	1.0000	548																																													117	p	∅	∅	∅	r	ɛ	s	P	∅	∅	∅	R	E	S	1	∅	∅	∅	5	7	3																							118	p	∅	∅	∅	r	e	m	P	∅	∅	∅	R	E	M	1	∅	∅	∅	5	7	4
2	0.4000	4	0.8000	548																																													117	r	p	∅	∅	ɛ	s	e	R	P	∅	∅	E	S	E	5	1	∅	∅	7	3	7																							118	r	p	∅	∅	e	m	e	R	P	∅	∅	E	M	E	5	1	∅	∅	7	4	7
3	0.6000	3	0.6000	548																																													117	ɛ	r	p	∅	s	e	∅	E	R	P	∅	S	E	∅	7	5	1	∅	3	7	∅																							118	e	r	p	∅	m	e	∅	E	R	P	∅	M	E	∅	7	5	1	∅	4	7	∅
4	0.8000	2	0.4000	548																																													117	s	ɛ	r	p	e	∅	∅	S	E	R	P	E	∅	∅	3	7	5	1	7	∅	∅																							118	m	e	r	p	e	∅	∅	M	E	R	P	E	∅	∅	4	7	5	1	7	∅	∅
5	1.0000	1	0.2000	548																																													117	e	s	ɛ	r	∅	∅	∅	E	S	E	R	∅	∅	∅	7	3	7	5	∅	∅	∅																							118	e	m	e	r	∅	∅	∅	E	M	E	R	∅	∅	∅	7	4	7	5	∅	∅	∅
1	0.3333	3	1.0000	554																							119	p	∅	∅	∅	a	θ	∅	P	∅	∅	∅	A	D	∅	1	∅	∅	∅	7	3	∅																							120	pf	∅	∅	∅	aː	d	∅	B	∅	∅	∅	A	T	∅	2	∅	∅	∅	7	1	∅																						
2	0.6667	2	0.6667	554																							119	a	p	∅	∅	θ	∅	∅	A	P	∅	∅	D	∅	∅	7	1	∅	∅	3	∅	∅																							120	aː	pf	∅	∅	d	∅	∅	A	B	∅	∅	T	∅	∅	7	2	∅	∅	1	∅	∅																						
3	1.0000	1	0.3333	554																							119	θ	a	p	∅	∅	∅	∅	D	A	P	∅	∅	∅	∅	3	7	1	∅	∅	∅	∅																							120	d	aː	pf	∅	∅	∅	∅	T	A	B	∅	∅	∅	∅	1	7	2	∅	∅	∅	∅																						
1	0.1429	7	1.0000	555																																													121	s	∅	∅	∅	ɑ̃	-	-	S	∅	∅	∅	A	_	_	3	∅	∅	∅	7	0	0																							122	s	∅	∅	∅	eː	m	i	S	∅	∅	∅	E	M	I	3	∅	∅	∅	7	4	7
2	0.2857	6	0.8571	555																																													121	ɑ̃	s	∅	∅	-	-	t	A	S	∅	∅	_	_	T	7	3	∅	∅	0	0	1																							122	eː	s	∅	∅	m	i	t	E	S	∅	∅	M	I	T	7	3	∅	∅	4	7	1
3	0.4286	5	0.7143	555																																													121	-	ɑ̃	s	∅	-	t	j	_	A	S	∅	_	T	J	0	7	3	∅	0	1	6																							122	m	eː	s	∅	i	t	-	M	E	S	∅	I	T	_	4	7	3	∅	7	1	0
4	0.5714	4	0.5714	555																																													121	-	-	ɑ̃	s	t	j	e	_	_	A	S	T	J	E	0	0	7	3	1	6	7																							122	i	m	eː	s	t	-	a	I	M	E	S	T	_	A	7	4	7	3	1	0	7
5	0.7143	3	0.4286	555																																													121	t	-	-	ɑ̃	j	e	∅	T	_	_	A	J	E	∅	1	0	0	7	6	7	∅																							122	t	i	m	eː	-	a	∅	T	I	M	E	_	A	∅	1	7	4	7	0	7	∅
6	0.8571	2	0.2857	555																																													121	j	t	-	-	e	∅	∅	J	T	_	_	E	∅	∅	6	1	0	0	7	∅	∅																							122	-	t	i	m	a	∅	∅	_	T	I	M	A	∅	∅	0	1	7	4	7	∅	∅
7	1.0000	1	0.1429	555																																													121	e	j	t	-	∅	∅	∅	E	J	T	_	∅	∅	∅	7	6	1	0	∅	∅	∅																							122	a	-	t	i	∅	∅	∅	A	_	T	I	∅	∅	∅	7	0	1	7	∅	∅	∅
1	0.1667	6	1.0000	572																							123	d	∅	∅	∅	r	ai	-	T	∅	∅	∅	R	A	_	1	∅	∅	∅	5	7	0																							124	t	∅	∅	∅	r	o	k	T	∅	∅	∅	R	U	K	1	∅	∅	∅	5	7	1																						
2	0.3333	5	0.8333	572																							123	r	d	∅	∅	ai	-	-	R	T	∅	∅	A	_	_	5	1	∅	∅	7	0	0																							124	r	t	∅	∅	o	k	ə	R	T	∅	∅	U	K	E	5	1	∅	∅	7	1	7																						
3	0.5000	4	0.6667	572																							123	ai	r	d	∅	-	-	-	A	R	T	∅	_	_	_	7	5	1	∅	0	0	0																							124	o	r	t	∅	k	ə	n	U	R	T	∅	K	E	N	7	5	1	∅	1	7	4																						
4	0.6667	3	0.5000	572																							123	-	ai	r	d	-	-	∅	_	A	R	T	_	_	∅	0	7	5	1	0	0	∅																							124	k	o	r	t	ə	n	∅	K	U	R	T	E	N	∅	1	7	5	1	7	4	∅																						
5	0.8333	2	0.3333	572																							123	-	-	ai	r	-	∅	∅	_	_	A	R	_	∅	∅	0	0	7	5	0	∅	∅																							124	ə	k	o	r	n	∅	∅	E	K	U	R	N	∅	∅	7	1	7	5	4	∅	∅																						
6	1.0000	1	0.1667	572																							123	-	-	-	ai	∅	∅	∅	_	_	_	A	∅	∅	∅	0	0	0	7	∅	∅	∅																							124	n	ə	k	o	∅	∅	∅	N	E	K	U	∅	∅	∅	4	7	1	7	∅	∅	∅																						
1	0.2500	4	1.0000	573																																													125	s	∅	∅	∅	ɛ	ʃ	-	S	∅	∅	∅	E	S	_	3	∅	∅	∅	7	3	0																							126	s	∅	∅	∅	i	kː	o	S	∅	∅	∅	I	K	U	3	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	573																																													125	ɛ	s	∅	∅	ʃ	-	∅	E	S	∅	∅	S	_	∅	7	3	∅	∅	3	0	∅																							126	i	s	∅	∅	kː	o	∅	I	S	∅	∅	K	U	∅	7	3	∅	∅	1	7	∅
3	0.7500	2	0.5000	573																																													125	ʃ	ɛ	s	∅	-	∅	∅	S	E	S	∅	_	∅	∅	3	7	3	∅	0	∅	∅																							126	kː	i	s	∅	o	∅	∅	K	I	S	∅	U	∅	∅	1	7	3	∅	7	∅	∅
4	1.0000	1	0.2500	573																																													125	-	ʃ	ɛ	s	∅	∅	∅	_	S	E	S	∅	∅	∅	0	3	7	3	∅	∅	∅																							126	o	kː	i	s	∅	∅	∅	U	K	I	S	∅	∅	∅	7	1	7	3	∅	∅	∅
1	0.2500	4	1.0000	578																							127	s	∅	∅	∅	t	o	n	S	∅	∅	∅	T	U	N	3	∅	∅	∅	1	7	4																							128	ʃ	∅	∅	∅	t	ai	n	S	∅	∅	∅	T	A	N	3	∅	∅	∅	1	7	4																						
2	0.5000	3	0.7500	578																							127	t	s	∅	∅	o	n	∅	T	S	∅	∅	U	N	∅	1	3	∅	∅	7	4	∅																							128	t	ʃ	∅	∅	ai	n	∅	T	S	∅	∅	A	N	∅	1	3	∅	∅	7	4	∅																						
3	0.7500	2	0.5000	578																							127	o	t	s	∅	n	∅	∅	U	T	S	∅	N	∅	∅	7	1	3	∅	4	∅	∅																							128	ai	t	ʃ	∅	n	∅	∅	A	T	S	∅	N	∅	∅	7	1	3	∅	4	∅	∅																						
4	1.0000	1	0.2500	578																							127	n	o	t	s	∅	∅	∅	N	U	T	S	∅	∅	∅	4	7	1	3	∅	∅	∅																							128	n	ai	t	ʃ	∅	∅	∅	N	A	T	S	∅	∅	∅	4	7	1	3	∅	∅	∅																						
1	0.3333	3	1.0000	598																							129	l	∅	∅	∅	au	s	∅	L	∅	∅	∅	A	S	∅	5	∅	∅	∅	7	3	∅																							130	l	∅	∅	∅	au	z	∅	L	∅	∅	∅	A	S	∅	5	∅	∅	∅	7	3	∅																						
2	0.6667	2	0.6667	598																							129	au	l	∅	∅	s	∅	∅	A	L	∅	∅	S	∅	∅	7	5	∅	∅	3	∅	∅																							130	au	l	∅	∅	z	∅	∅	A	L	∅	∅	S	∅	∅	7	5	∅	∅	3	∅	∅																						
3	1.0000	1	0.3333	598																							129	s	au	l	∅	∅	∅	∅	S	A	L	∅	∅	∅	∅	3	7	5	∅	∅	∅	∅																							130	z	au	l	∅	∅	∅	∅	S	A	L	∅	∅	∅	∅	3	7	5	∅	∅	∅	∅																						
1	0.1250	8	1.0000	599																																													131	p	∅	∅	∅	-	-	-	P	∅	∅	∅	_	_	_	1	∅	∅	∅	0	0	0																							132	p	∅	∅	∅	eː	d	i	P	∅	∅	∅	E	T	I	1	∅	∅	∅	7	1	7
2	0.2500	7	0.8750	599																																													131	-	p	∅	∅	-	-	-	_	P	∅	∅	_	_	_	0	1	∅	∅	0	0	0																							132	eː	p	∅	∅	d	i	k	E	P	∅	∅	T	I	K	7	1	∅	∅	1	7	1
3	0.3750	6	0.7500	599																																													131	-	-	p	∅	-	-	-	_	_	P	∅	_	_	_	0	0	1	∅	0	0	0																							132	d	eː	p	∅	i	k	u	T	E	P	∅	I	K	Y	1	7	1	∅	7	1	7
4	0.5000	5	0.6250	599																																													131	-	-	-	p	-	-	-	_	_	_	P	_	_	_	0	0	0	1	0	0	0																							132	i	d	eː	p	k	u	l	I	T	E	P	K	Y	L	7	1	7	1	1	7	5
5	0.6250	4	0.5000	599																																													131	-	-	-	-	-	-	u	_	_	_	_	_	_	Y	0	0	0	0	0	0	7																							132	k	i	d	eː	u	l	o	K	I	T	E	Y	L	U	1	7	1	7	7	5	7
6	0.7500	3	0.3750	599																																													131	-	-	-	-	-	u	∅	_	_	_	_	_	Y	∅	0	0	0	0	0	7	∅																							132	u	k	i	d	l	o	∅	Y	K	I	T	L	U	∅	7	1	7	1	5	7	∅
7	0.8750	2	0.2500	599																																													131	-	-	-	-	u	∅	∅	_	_	_	_	Y	∅	∅	0	0	0	0	7	∅	∅																							132	l	u	k	i	o	∅	∅	L	Y	K	I	U	∅	∅	5	7	1	7	7	∅	∅
8	1.0000	1	0.1250	599																																													131	u	-	-	-	∅	∅	∅	Y	_	_	_	∅	∅	∅	7	0	0	0	∅	∅	∅																							132	o	l	u	k	∅	∅	∅	U	L	Y	K	∅	∅	∅	7	5	7	1	∅	∅	∅
1	0.3333	3	1.0000	605																																													133	ɔ	∅	∅	∅	-	s	∅	U	∅	∅	∅	_	S	∅	7	∅	∅	∅	0	3	∅																							134	o	∅	∅	∅	s	s	∅	U	∅	∅	∅	S	S	∅	7	∅	∅	∅	3	3	∅
2	0.6667	2	0.6667	605																																													133	-	ɔ	∅	∅	s	∅	∅	_	U	∅	∅	S	∅	∅	0	7	∅	∅	3	∅	∅																							134	s	o	∅	∅	s	∅	∅	S	U	∅	∅	S	∅	∅	3	7	∅	∅	3	∅	∅
3	1.0000	1	0.3333	605																																													133	s	-	ɔ	∅	∅	∅	∅	S	_	U	∅	∅	∅	∅	3	0	7	∅	∅	∅	∅																							134	s	s	o	∅	∅	∅	∅	S	S	U	∅	∅	∅	∅	3	3	7	∅	∅	∅	∅
1	0.2500	4	1.0000	636																							135	θ	∅	∅	∅	ɪ	ŋ	k	D	∅	∅	∅	I	N	K	3	∅	∅	∅	7	4	1																							136	d	∅	∅	∅	e	ŋ	k	T	∅	∅	∅	E	N	K	1	∅	∅	∅	7	4	1																						
2	0.5000	3	0.7500	636																							135	ɪ	θ	∅	∅	ŋ	k	∅	I	D	∅	∅	N	K	∅	7	3	∅	∅	4	1	∅																							136	e	d	∅	∅	ŋ	k	∅	E	T	∅	∅	N	K	∅	7	1	∅	∅	4	1	∅																						
