COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
7081-10										ˀd u ¹						
4090-10										q a m ¹						
2197-10										h u m ¹						
3352-10										ˀd i ¹						
3892-10										h u t ¹						
1071-10										q a m ¹						
10313-10										ʁ ai ¹						
2671-10										ˀd j e t ¹						
5502-10										ȵ aː p ¹						
7382-10										ˀd u n ¹						
932-10										kʰ i ŋ ¹						
533-10										ʁ ai ¹						
4159-10										z a ¹						
2804-10										h u p ¹						
5451-10										n̥ ai ¹						
5773-10										ʔ o ¹						
6933-10										ʔ o ¹						
4657-10										ʔ o ¹						
4658-10										s j aː ŋ ¹						
6966-10										n̥ a ¹						
5351-10										n̥ a ¹						
4073-10										ˀd a ¹						
2163-10										ˀd j aː ŋ ¹						
1121-10										ȵ i a ¹						
5790-10										h aː ŋ ¹						
10413-10										ʁ a ¹						
6731-10										ʁ a ¹						
1645-10										ʁ a ¹						
4914-10										ʁ a ¹						
6175-10										ʁ a ¹						
3092-10										h i ŋ ¹						
1247-10										ȵ j e n ¹						
5620-10										h j u ¹						
4897-10										ʁ a ¹						
4811-10										kʰ aː ŋ ¹						
1213-10										ˀd a ¹						
11019-10										ʁ i ŋ ¹						
11020-10										ˀd a ¹						
2129-10										h o p ¹						
3211-10										n̥ aː n ¹						
714-10										h o p ¹						
1729-10										ˀd a ¹						
3679-10										ʁ a ¹						
1054-10										i a ¹						
7448-10										h u m ¹						
582-10										ȵ n̥ aːu ¹						
4743-10										ȵ o n ¹						
5419-10										ȵ j e n ¹						
5601-10										h i n ¹						
2705-10										h u m ¹						
6381-10										n̥ o ŋ ¹						
1017-10										ˀd a ¹						
645-10										j u p ¹						
273-10										ɣ aː t ¹						
4338-10										ˀd j a p ¹						
2533-10										ˀd i ¹						
1089-10										q u p ¹						
843-10										n̥ a n ¹						
2787-10										ȵ a t ¹						
4462-10										n̥ u n ¹						
10918-10										h o n ¹						
6582-10										n̥ u ¹						
2070-10										ˀd a ¹						
3075-10										ȵ h aː p ¹						
10848-10										z a ¹						
2480-10										h i n ¹						
2214-10										ˀd a ¹						
7225-10										h i t ¹						
3515-10										ˀd j a m ¹						
2588-10										h i n ¹						
2908-10										ˀd j aː p ¹						
2393-10										ʁ a ¹						
1156-10										ʁ ai ¹						
2374-10										ˀd a ¹						
2146-10										ˀd a ¹						
5133-10										n̥ a ŋ ¹						
4981-10										h u p ¹						
10239-10										ʁ a ¹						
599-10										ȵ j u t ¹						
5048-10										ˀd o ¹						
6331-10										n̥ a ¹						
290-10										kʰ i n ¹						
311-10										h aː p ¹						
3430-10										ȵ j a ¹						
5369-10										ȵ j a ¹						
2749-10										ˀd o n ¹						
2621-10										l j e p ¹						
1181-10										q a p ¹						
949-10										t j u ¹						
2839-10										kʰ i n ¹						
861-10										l u p ¹						
6773-10										l u p ¹						
5739-10										l u p ¹						
5740-10										ȵ e t ¹						
3550-10										ȵ u m ¹						
4445-10										ȵ u t ¹						
680-10										j o ŋ ¹						
817-10										kʰ i n ¹						
782-10										ˀd j aː t ¹						
10396-10										ȵ j u ¹						
4606-10										n̥ aː n ¹						
5207-10										j a n ¹						
7280-10										ˀd j a ¹						
6983-10										ˀd i u t ¹						
5168-10										kʰ u ŋ ¹						
1264-10										h p u ¹						
915-10										ˀd u ¹						
1767-10										kʰ u ŋ ¹						
10901-10										ˀd j e ŋ ¹						
10867-10										kʰ o ŋ ¹						
417-10										ˀd j aː n ¹						
2285-10										q j e ¹						
11002-10										ˀd j u t ¹						
6348-10										ʁ ai ¹						
6349-10										ʁ i n ¹						
10602-10										kʰ i n ¹						
5654-10										ȵ j e n ¹						
880-10										ʁ a ¹						
983-10										n̥ aː n ¹						
2033-10										ˀd o ¹						
1433-10										ȶʰ j a ¹						
1467-10										h u p ¹						
469-10										ˀd j u m ¹						
3127-10										ȵ j a ¹						
4623-10										n̥ a ¹						
7099-10										ȵ j e k ¹						
4726-10										ȵ e n ¹						
10465-10										kʰ i n ¹						
5519-10										h i n ¹						
5893-10										ˀd u n ¹						
2857-10										kʰ i n ¹						
3645-10										h aː n ¹						
3032-10										ȵ j aː n ¹						
2088-10										ȵ j e n ¹						
2463-10										ˀd u ¹						
4794-10										ʁ i ¹						
4569-10										j u ŋ ¹						
4586-10										h p u ¹						
4552-10										ˀd a ¹						
3228-10										q o ŋ ¹						
3245-10										j a ¹						
6651-10										j u p ¹						
6652-10										kʰ i n ¹						
1817-10										j u p ¹						
1818-10										ˀd j aː p ¹						
11052-10										ʁ u ¹						
1230-10										j u p ¹						
3380-10										h u p ¹						
8174-10										h u m ¹						
8599-10										ˀd j a m ¹						
7782-10										ˀd j u ¹						
8294-10										ȵ u k ¹						
8514-10										n̥ a ¹						
9669-10										ȵ j e k ¹						
8531-10										ˀd a ¹						
7954-10										ʔ u p ¹						
9968-10										h a m ¹						
8040-10										ˀd a ¹						
9304-10										ˀd i ¹						
8345-10										q o p ¹						
8765-10										ˀd o p ¹						
8849-10										ȵ aː ŋ ¹						
9286-10										ˀd j o ŋ ¹						
9581-10										ȵ u n ¹						
9267-10										ȵ j a ¹						
8497-10										s e n ¹						
7602-10										h aː p ¹						
8431-10										ȵ j e n ¹						
10036-10										h u p ¹						
10019-10										i a p ¹						
9216-10										ʁ a ¹						
8074-10										q a t ¹						
9511-10										kʰ i n ¹						
8243-10										ˀd j a m ¹						
9250-10										tʰ j e m ¹						
7568-10										z a ¹						
8832-10										ˀd u ¹						
8057-10										ʁ a ¹						
7716-10										h u p ¹						
9899-10										ˀd i ¹						
7585-10										ˀd a ¹						
8582-10										h i a ¹						
9097-10										h a m ¹						
10125-10										z a ¹						
9460-10										ʁ a ¹						
9649-10										ȵ u t ¹						
9870-10										h a p ¹						
8680-10										n̥ a m ¹						
7699-10										h i t ¹						
9001-10										ȵ o a t ¹						
9494-10										h i p ¹						
7666-10										ȵ e n ¹						
9598-10										tʰ a p ¹						
8023-10										q u m ¹						
9053-10										ȵ u t ¹						
10091-10										ȵ j u p ¹						
10002-10										ˀd i u ¹						
7765-10										ˀd a ¹						
8800-10										ʁ a ¹						
9934-10										ˀd a ¹						
9985-10										ʔ o ¹						
7850-10										q aː p ¹						
7816-10										q a m ¹						
8663-10										kʰ u m ¹						
8697-10										h i t ¹						
9615-10										ˀd j e n ¹						
8362-10										q i t ¹						
8091-10										ˀd ai ¹						
8748-10										n̥ a ¹						
22-10										ˀd a ¹						
11084-10										h ˀd a ¹						
7365-10										ʁ a ¹						
4201-10										h n̥ aːu ¹						
5841-10										z a ¹						
4640-10										ˀd a ¹						
662-10										j i n ¹						
384-10										ʁ a ¹						
5151-10										ʁ ai ¹						
1399-10										ˀd o ¹						
5259-10										tʰ j e t ¹						
10353-10										n̥ a ¹						
10370-10										ʁ i ¹						
7401-10										h aː m ¹						
2958-10										n̥ a ¹						
2770-10										ʁ o ¹						
6434-10										ȵ j o k ¹						
6192-10										ȵ u t ¹						
2231-10										q aː t ¹						
5116-10										ˀd u ¹						
7297-10										ȵ u p ¹						
3731-10										q i p ¹						
748-10										h a m ¹						
2180-10										h a m ¹						
4107-10										n̥ a m ¹						
2688-10										ˀd o n ¹						
616-10										kʰ i ŋ ¹						
1898-10										ˀd a p ¹						
203-10										ʁ ai ¹						
897-10										ˀd j a ¹						
10189-10										ȵ e n ¹						
1592-10										h o p ¹						
6088-10										ˀd j a ŋ ¹						
2975-10										kʰ i ŋ ¹						
6714-10										h u m ¹						
731-10										q a m ¹						
2722-10										j u ¹						
5637-10										q aː t ¹						
765-10										i u p ¹						
1695-10										kʰ i m ¹						
2112-10										ȶʰ j u ¹						
6634-10										ʁ a ¹						
7331-10										ʁ a ¹						
7348-10										kʰ aː ŋ ¹						
6527-10										ˀd i ¹						
3568-10										h a n ¹						
4378-10										n̥ a ¹						
6292-10										ˀd j e n ¹						
3585-10										ȵ aː ŋ ¹						
4428-10										q a m ¹						
7046-10										ɕ a ŋ ¹						
1915-10										ˀd j a m ¹						
4518-10										kʰ u ŋ ¹						
2516-10										ȵ ai e ¹						
4480-10										kʰ i n ¹						
2499-10										ˀd j aː p ¹						
5584-10										n̥ o ¹						
2429-10										n̥ o ¹						
5224-10										ˀd a ¹						
3464-10										ȵ a p ¹						
10142-10										kʰ o ŋ ¹						
7159-10										h a n ¹						
6599-10										j u ¹						
10207-10										ʁ u ¹						
6837-10										h o n ¹						
2654-10										z i ¹						
367-10										ȵ u k ¹						
5858-10										ȵ j a ¹						
451-10										f a n ¹						
5944-10										h aː ŋ ¹						
512-10										ȵ j aː k ¹						
7138-10										ʔ o ¹						
4845-10										j a ¹						
4915-10										kʰ a t ¹						
10570-10										ˀd u ¹						
5300-10										ˀd j o n ¹						
5418-10										ȶ i p ¹						
1748-10										h i p ¹						
3532-10										ˀd u ¹						
310-10										ˀd a ¹						
5368-10										f a n ¹						
4321-10										q a p ¹						
5065-10										ˀd a ¹						
5961-10										j aː p ¹						
1450-10										ˀd a ¹						
10430-10										ˀd a ¹						
6210-10										t ˀd u ¹						
5468-10										h i n ¹						
6685-10										h u ¹						
89-10										ˀd a ¹						
153-10										z u ¹						
120-10										ȵ j u ¹						
50-10										ˀd j u ¹						
4947-10										kʰ i n ¹						
8866-10										l j aː p ¹						
9165-10										kʰ aː p ¹						
7919-10										kʰ a ŋ ¹						
9765-10										ȵ o t ¹						
7520-10										ʁ a ¹						
8883-10										ˀd o ¹						
8565-10										h u ŋ ¹						
8646-10										s a m ¹						
9686-10										tʰ j e t ¹						
10108-10										ˀd j e t ¹						
10073-10										q a m ¹						
1536-10										l j eu ¹						
9131-10										h u p ¹						
8799-10										h o ¹						
9721-10										ˀd i ¹						
8124-10										ˀd j aː m ¹						
8448-10										l a m ¹						
8714-10										h i t ¹						
5317-10										ˀȵ u p ¹						
1138-10										tʰ j e n ¹						
1502-10										h i t ¹						
3109-10										ˀd j a m ¹						
3334-10										ˀd a ¹						
3840-10										n̥ aː n ¹						
3748-10										ȵ j e p ¹						
3015-10										q i p ¹						
7262-10										kʰ a n ¹						
10635-10										h a p ¹						
697-10										ʁ aːu ¹						
5031-10										ˀd j aːu ¹						
1553-10										q o m ¹						
224-10										ˀd p u ¹						
186-10										ˀd j o ŋ ¹						
5185-10										n̥ a m ¹						
1484-10										z a ¹						
1933-10										ʁ i ¹						
2939-10										kʰ o ŋ ¹						
1000-10										kʰ u p ¹						
2551-10										kʰ a ŋ ¹						
1646-10										z ai ¹						
565-10										ˀd o ¹						
5552-10										l a p ¹						
3159-10										h i a ¹						
5876-10										ˀd u ¹						
1299-10										h a m ¹						
4862-10										q i p ¹						
1180-10										ˀd a ¹						
4008-10										q u p ¹						
6774-10										n̥ a ¹						
3875-10										z i ¹						
6036-10										ȶ i a ¹						
6398-10										l j e m ¹						
7063-10										ˀb i n ¹						
492-10										tʰ j e ŋ ¹						
1627-10										kʰ u ŋ ¹						
5927-10										h u m ¹						
3951-10										l ai ¹						
3049-10										j i ŋ ¹						
6684-10										l a p ¹						
1850-10										l a p ¹						
3262-10										l a p ¹						
8260-10										ȶ j e ŋ ¹						
7551-10										tʰ a ¹						
9564-10										h u ¹						
9443-10										ˀd a ¹						
9545-10										h i p ¹						
7650-10										tʰ e t ¹						
7833-10										tʰ j a p ¹						
9148-10										t o aːu ¹						
9036-10										ˀd a ¹						
8904-10										j a ŋ ¹						
7683-10										q a m ¹						
8227-10										z a ¹						
8616-10										n̥ a ŋ ¹						
11112-10										ȵ a ¹						
11163-10										j i n ¹						
11130-10										j i n ¹						
7315-10										ˀd a ¹						
10652-10										ʁ a ¹						
10653-10										j aː ŋ ¹						
5241-10										ˀd i ¹						
3398-10										h o t ¹						
2357-10										kʰ i ŋ ¹						
3696-10										ˀd u ¹						
1610-10										kʰ aː ŋ ¹						
10716-10										kʰ aː p ¹						
5722-10										h i n ¹						
3317-10										h f u ¹						
4142-10										h i t ¹						
5705-10										ˀd j u p ¹						
5980-10										q o p ¹						
6242-10										ˀd j eu ¹						
1344-10										kʰ a ŋ ¹						
3194-10										ˀd i ¹						
4411-10										tʰ j u p ¹						
7419-10										ʁ a ¹						
6070-10										ˀd a ¹						
6139-10										kʰ o n ¹						
6158-10										ˀd j aːu ¹						
10295-10										ȵ o ŋ ¹						
2821-10										l j e n ¹						
3293-10										n̥ a aː ŋ ¹						
4999-10										ȶ j a ¹						
4039-10										h i t ¹						
10273-10										tʰ u ¹						
4056-10										h i n ¹						
10503-10										ˀd j a ŋ ¹						
10764-10										i ˀd i ¹						
10765-10										ˀd j o p ¹						
2248-10										z u ¹						
2266-10										f u ¹						
3713-10										kʰ u ŋ ¹						
8399-10										z a ¹						
9782-10										h a t ¹						
8922-10										ʔ a ¹						
9426-10										ˀd o ¹						
7936-10										ⁿd a m ¹						
7799-10										ʁ u ¹						
9855-10										l ⁿd i n ¹						
9751-10										ˀb j o k ¹						
1037-10										ʁ a ¹						
10733-10										ʔ i ¹						
5520-10										ⁿd j o ŋ ¹						
1367-10										j i ŋ ¹						
4124-10										ˀȵ a ¹						
4218-10										ˀd j aːu ¹						
6053-10										l a ŋ ¹						
6916-10										ȶ i n ¹						
2446-10										ˀd i ¹						
6469-10										u m ¹						
6510-10										ȵ o n ¹						
3414-10										m̥ j aː n ¹						
2889-10										l j e ¹						
4707-10										ˀd j e p ¹						
7418-10										kʰ u m ¹						
5099-10										kʰ aː n ¹						
401-10										n̥ o ¹						
5910-10										ȶ i n ¹						
10482-10										j aːu ¹						
532-10										ˀd i ¹						
1416-10										l a m ¹						
5334-10										ˀd a ¹						
10797-10										l a ¹						
5688-10										n̥ o ¹						
3858-10										l u ¹						
4497-10										ʔ o ¹						
3662-10										ˀd a ¹						
10256-10										h j a n ¹						
4998-10										h o ¹						
4235-10										ˀd a ¹						
6451-10										ˀd i ¹						
5401-10										l j a p ¹						
2341-10										p a ¹						
10884-10										kʰ aː ŋ ¹						
5807-10										ʔ a ¹						
7208-10										h u ¹						
799-10										l aː a ¹						
3765-10										ɕ ai ¹						
3263-10										h a n ¹						
9477-10										ˀd a ¹						
7734-10										t j aː m ¹						
7902-10										h a t ¹						
8731-10										t u p ¹						
8968-10										ʔ o n ¹						
8414-10										s j e ŋ ¹						
8467-10										h a ¹						
9632-10										m̥ a ¹						
9382-10										k a p ¹						
9916-10										kʰ u n ¹						
1-10										ˀb j o ¹						
1800-10										ˀd j ə ŋ ¹						
4964-10										l j a p ¹						
6260-10										ˀd o ¹						
5824-10										h u ¹						
3791-10										h j a ŋ ¹						
1784-10										i a ¹						
6934-10										ɕ a n ¹						
7245-10										n̥ aː p ¹						
2051-10										ʔ a ¹						
6544-10										kʰ u p ¹						
6105-10										ˀd j o n ¹						
3500-10										q a m ¹						
4304-10										h a ¹						
1570-10										kʰ aː ŋ ¹						
6122-10										j j u ¹						
2305-10										j u t ¹						
2856-10										j u ¹						
9181-10										ȶ i n ¹						
8985-10										m̥ ai ¹						
9951-10										l j eu ¹						
8140-10										l j e p ¹						
9115-10										t o ¹						
8108-10										s e t ¹						
7888-10										ˀd u ¹						
7638-10										i o n ¹						
9887-10										t a a ¹						
9834-10										v j e t ¹						
8192-10										q o m ¹						
966-10										h i ŋ ¹						
5981-10										l u ¹						
434-10										ⁿb i ¹						
10619-10										n̥ ai ¹						
6882-11											ˀȵ aː n ¹					
6485-11											ˀb i n ¹					
4690-11											ˀȵ aː n ¹					
5671-11											ˀb j ə n ¹					
4272-11											ȵ aː p ¹					
10935-11											tʰ i ¹					
4760-11											ȵ j aː n ¹					
1881-11											ˀb a n ¹					
4777-11											ȵ i n ¹					
10969-11											ˀb a n ¹					
10970-11											n̥ i ¹					
10206-11											ˀb a n ¹					
6565-11											ˀb j a n ¹					
1281-11											ˀb j ə n ¹					
10569-11											ˀȵ a m ¹					
6899-11											ˀb j o ŋ ¹					
7081-11											qʰ i ¹					
4090-11											t a m ¹					
2197-11											qʰ u m ¹					
3352-11											t i ¹					
3892-11											ȵ ə t ¹					
1071-11											q aː m ¹					
10313-11											ɕ ai ¹					
2671-11											t i ə t ¹					
5502-11											ȵ aː n ¹					
7382-11											ˀb i n ¹					
932-11											ȶ i ŋ ¹					
533-11											ɕ ai ¹					
4159-11											ɕ a ¹					
2804-11											ȵ aː k ¹					
5451-11											ɕ ai ¹					
5773-11											ʔ i ¹					
6933-11											ʔ i ¹					
4657-11											ʔ i ¹					
4658-11											ˀb j aː ŋ ¹					
6966-11											ɕ i ¹					
5351-11											ɕ a ¹					
4073-11											t i ¹					
2163-11											ˀb j aː ŋ ¹					
1121-11											ȵ a ¹					
5790-11											ˀb aː ŋ ¹					
10413-11											ɕ a ¹					
6731-11											ɕ a ¹					
1645-11											ɕ a ¹					
4914-11											ɕ a ¹					
6175-11											ɕ a ¹					
3092-11											n̥ i ŋ ¹					
1247-11											ȵ j aː n ¹					
5620-11											ȵ i u ¹					
4897-11											ʁ a ¹					
4811-11											ˀb aː ŋ ¹					
1213-11											q a ¹					
11019-11											ʁ aː ŋ ¹					
11020-11											q a ¹					
2129-11											ʔ i p ¹					
3211-11											n̥ aː n ¹					
714-11											ȵ i k ¹					
1729-11											tʰ a ¹					
3679-11											ɕ a ¹					
1054-11											ȵ i ¹					
7448-11											ˀȵ i m ¹					
582-11											ȵ ʁ i ¹					
4743-11											ȵ aː n ¹					
5419-11											ȵ j ə n ¹					
5601-11											ˀb i n ¹					
2705-11											ˀȵ i m ¹					
6381-11											n̥ aː ŋ ¹					
1017-11											tʰ a ¹					
645-11											i i k ¹					
273-11											ȵ aː n ¹					
4338-11											t i a k ¹					
2533-11											qʰ i ¹					
1089-11											qʰ i p ¹					
843-11											n̥ a n ¹					
2787-11											ȵ a t ¹					
4462-11											n̥ aː n ¹					
10918-11											ˀȵ a n ¹					
6582-11											ɕ i ¹					
2070-11											tʰ a ¹					
3075-11											ȵ aː n ¹					
10848-11											ɕ a ¹					
2480-11											ȶ i n ¹					
2214-11											qʰ ai ¹					
7225-11											ˀȵ aː n ¹					
3515-11											ˀb j a ŋ ¹					
2588-11											ȶ i n ¹					
2908-11											ˀb i aː k ¹					
2393-11											ɕ a ¹					
1156-11											n̥ ai ¹					
2374-11											t a ¹					
2146-11											tʰ a ¹					
5133-11											n̥ a ŋ ¹					
4981-11											ʁ aː k ¹					
10239-11											ɕ a ¹					
599-11											ȵ j u t ¹					
5048-11											q i ¹					
6331-11											ɕ a ¹					
290-11											ˀb i n ¹					
311-11											qʰ aː k ¹					
3430-11											ȵ i a ¹					
5369-11											ȵ i a ¹					
2749-11											ȶ i n ¹					
2621-11											ȵ a p ¹					
1181-11											t a n ¹					
949-11											t i u ¹					
2839-11											t i n ¹					
861-11											qʰ aː k ¹					
6773-11											qʰ aː k ¹					
5739-11											qʰ aː k ¹					
5740-11											ȵ i t ¹					
3550-11											ȵ i m ¹					
4445-11											ˀb i t ¹					
680-11											j aː ŋ ¹					
817-11											ˀb i n ¹					
782-11											ˀb i aː t ¹					
10396-11											ȵ i u ¹					
4606-11											n̥ aː n ¹					
5207-11											ʁ a n ¹					
7280-11											ˀb i a ¹					
6983-11											ȶ ȵ i t ¹					
5168-11											ˀb i ŋ ¹					
1264-11											ˀb u ¹					
915-11											t i ¹					
1767-11											ˀb i ŋ ¹					
10901-11											ˀb j aː ŋ ¹					
10867-11											ˀb aː ŋ ¹					
417-11											ˀb i aː n ¹					
2285-11											ˀb i ¹					
11002-11											t i n ¹					
6348-11											ɕ ai ¹					
6349-11											ʁ aː n ¹					
10602-11											ˀb i n ¹					
5654-11											ȵ j ə n ¹					
880-11											ɕ i ¹					
983-11											n̥ aː n ¹					
2033-11											t i ¹					
1433-11											ȵ i a ¹					
1467-11											qʰ i n ¹					
469-11											t u a ¹					
3127-11											ȵ i a ¹					
4623-11											ɕ a ¹					
7099-11											ȵ i aː k ¹					
4726-11											ȵ ə n ¹					
10465-11											ˀb aː n ¹					
5519-11											ˀȵ i n ¹					
5893-11											ˀb aː n ¹					
2857-11											t i n ¹					
3645-11											ˀȵ aː n ¹					
3032-11											ȵ j aː n ¹					
2088-11											ȵ j a n ¹					
2463-11											tʰ i ¹					
4794-11											n̥ i ¹					
4569-11											j aː ŋ ¹					
4586-11											ˀb u ¹					
4552-11											tʰ a ¹					
3228-11											ˀb i ŋ ¹					
3245-11											i a ¹					
6651-11											i aː k ¹					
6652-11											ˀb aː n ¹					
1817-11											i aː k ¹					
1818-11											ˀb i aː k ¹					
11052-11											n̥ i ¹					
1230-11											i aː k ¹					
3380-11											qʰ aː k ¹					
8174-11											ˀȵ i ŋ ¹					
8599-11											ˀb j a ŋ ¹					
7782-11											t i ai ¹					
8294-11											ȵ i k ¹					
8514-11											ɕ a ¹					
9669-11											ȵ i a k ¹					
8531-11											tʰ i ¹					
7954-11											ʔ i n ¹					
9968-11											ʁ aː a ¹					
8040-11											t a ¹					
9304-11											tʰ i ¹					
8345-11											t i n ¹					
8765-11											ȶ i k ¹					
8849-11											ȵ aː ŋ ¹					
9286-11											ȶ j aː ŋ ¹					
9581-11											ȵ aː n ¹					
9267-11											ȵ a ¹					
8497-11											ȵ ə n ¹					
7602-11											ʔ aː p ¹					
8431-11											ȵ j ə n ¹					
10036-11											qʰ aː n ¹					
10019-11											i a k ¹					
9216-11											ʁ i ¹					
8074-11											q a n ¹					
9511-11											ˀb i n ¹					
8243-11											ȶ j a a ¹					
9250-11											t j a a ¹					
7568-11											ɕ i ¹					
8832-11											qʰ i ¹					
8057-11											ɕ i ¹					
7716-11											qʰ aː p ¹					
9899-11											ɕ i ¹					
7585-11											qʰ i ¹					
8582-11											ˀb i a ¹					
9097-11											ʁ a m ¹					
10125-11											ɕ a ¹					
9460-11											ɕ i ¹					
9649-11											ˀb i t ¹					
9870-11											ˀȵ a p ¹					
8680-11											ˀȵ a ŋ ¹					
7699-11											ȶ i n ¹					
9001-11											ȵ j a t ¹					
9494-11											t i p ¹					
7666-11											ȵ i n ¹					
9598-11											t a k ¹					
8023-11											qʰ i m ¹					
9053-11											ȵ aː t ¹					
10091-11											ȵ i n ¹					
10002-11											ˀb i i ¹					
7765-11											t i ¹					
8800-11											ɕ i ¹					
9934-11											tʰ a ¹					
9985-11											ʔ i ¹					
7850-11											t aː p ¹					
7816-11											ʔ a m ¹					
8663-11											ʔ i m ¹					
8697-11											t i n ¹					
9615-11											ˀb j aː n ¹					
8362-11											t i n ¹					
8091-11											t ai ¹					
8748-11											ɕ a ¹					
22-11											t i ¹					
11084-11											ȵ a ¹					
7365-11											n̥ i ¹					
4201-11											ȵ ʁ i ¹					
5841-11											ɕ a ¹					
4640-11											t a ¹					
662-11											i i n ¹					
384-11											ʁ i ¹					
5151-11											ɕ i ¹					
1399-11											t i ¹					
5259-11											ˀb ə n ¹					
10353-11											ɕ a ¹					
10370-11											n̥ i ¹					
7401-11											ˀȵ aː ŋ ¹					
2958-11											ɕ i ¹					
2770-11											n̥ i ¹					
6434-11											ȵ i o k ¹					
6192-11											ȵ a t ¹					
2231-11											ˀb aː n ¹					
5116-11											t i ¹					
7297-11											ȵ u p ¹					
3731-11											ˀb i n ¹					
748-11											ˀȵ a ŋ ¹					
2180-11											ˀȵ a m ¹					
4107-11											ˀȵ a m ¹					
2688-11											ȵ aː aːu ¹					
616-11											qʰ i n ¹					
1898-11											ˀb a n ¹					
203-11											ɕ ai ¹					
897-11											ˀb i a ¹					
10189-11											ȵ ə n ¹					
1592-11											qʰ i k ¹					
6088-11											t j a ŋ ¹					
2975-11											t aː ŋ ¹					
6714-11											qʰ u a ¹					
731-11											q a m ¹					
2722-11											i u ¹					
5637-11											qʰ aː n ¹					
765-11											ȵ i n ¹					
1695-11											ɣ i n ¹					
2112-11											l i u ¹					
6634-11											ɕ a ¹					
7331-11											ɕ a ¹					
7348-11											ˀb aː ŋ ¹					
6527-11											t i ¹					
3568-11											qʰ i n ¹					
4378-11											ɕ i ¹					
6292-11											t j ə n ¹					
3585-11											ȵ aː ŋ ¹					
4428-11											t a m ¹					
7046-11											ȵ a ŋ ¹					
1915-11											ȶ j a a ¹					
4518-11											ˀb i ŋ ¹					
2516-11											l i i ¹					
4480-11											ˀb aː n ¹					
2499-11											ˀb i aː k ¹					
5584-11											ɕ a ¹					
2429-11											ɕ a ¹					
5224-11											q i ¹					
3464-11											l a k ¹					
10142-11											t aː ŋ ¹					
7159-11											ʁ aː n ¹					
6599-11											ˀȵ i ¹					
10207-11											ʁ u ¹					
6837-11											ˀȵ aː n ¹					
2654-11											ʁ i ¹					
367-11											ȵ u k ¹					
5858-11											ȵ aː a ¹					
451-11											ʁ aː n ¹					
5944-11											n̥ aː ŋ ¹					
512-11											l j aː k ¹					
7138-11											ʔ ai ¹					
4845-11											i a ¹					
4915-11											q i n ¹					
5300-11											ˀb j aː n ¹					
5418-11											t i p ¹					
1748-11											n̥ i n ¹					
3532-11											t u ¹					
310-11											t i ¹					
5368-11											ʁ i n ¹					
4321-11											t a p ¹					
5065-11											ɕ i ¹					
5961-11											l aː k ¹					
1450-11											t a ¹					
10430-11											ʁ i ¹					
6210-11											t aːu ¹					
5468-11											ˀȵ ə n ¹					
6685-11											ʁ a ¹					
89-11											tʰ a ¹					
153-11											ɕ a ¹					
120-11											ȵ i u ¹					
50-11											ʔ i a ¹					
4947-11											ˀb i n ¹					
9165-11											qʰ aː k ¹					
7919-11											t a ŋ ¹					
9765-11											ȵ o t ¹					
7520-11											ʁ ai ¹					
8883-11											t a ¹					
8565-11											n̥ aː ŋ ¹					
8646-11											ȶ a a ¹					
9686-11											t i i n ¹					
10108-11											ˀb j ə n ¹					
10073-11											t a m ¹					
1536-11											ȵ i u ¹					
9131-11											ʁ aː k ¹					
8799-11											ɕ i ¹					
9721-11											t ai ¹					
8124-11											ˀb j aː aːu ¹					
8448-11											ȵ aː n ¹					
8714-11											t i n ¹					
5317-11											n̥ u k ¹					
1138-11											ȶ j aː n ¹					
1502-11											ȵ i n ¹					
3109-11											l a m ¹					
3334-11											t a ¹					
3840-11											n̥ aː n ¹					
3748-11											ˀb j aː k ¹					
3015-11											t i k ¹					
7262-11											qʰ a n ¹					
10635-11											ʁ a k ¹					
697-11											ɕ aːu ¹					
5031-11											ˀb i ai ¹					
1553-11											q o n ¹					
224-11											t i ¹					
186-11											t j a ŋ ¹					
5185-11											ˀȵ a m ¹					
1484-11											ʁ a ¹					
1933-11											ʁ i ¹					
2939-11											ˀb i ŋ ¹					
1000-11											qʰ u p ¹					
2551-11											kʰ a ŋ ¹					
1646-11											ɕ ai ¹					
565-11											t o ¹					
5552-11											ˀb aː k ¹					
3159-11											f a ¹					
5876-11											qʰ a ¹					
1299-11											ˀȵ i n ¹					
4862-11											ˀb aː k ¹					
1180-11											t a ¹					
6774-11											n̥ aːu ¹					
3875-11											ʁ a ¹					
6036-11											qʰ i a ¹					
6398-11											ȵ i a a ¹					
7063-11											ˀb i n ¹					
492-11											t aː ŋ ¹					
1627-11											q aː ŋ ¹					
5927-11											qʰ u a ¹					
3951-11											ˀȵ ai ¹					
3049-11											ʁ aː ŋ ¹					
6684-11											j aː k ¹					
1850-11											j aː k ¹					
3262-11											j aː k ¹					
8260-11											ȶ i a ŋ ¹					
7551-11											tʰ au ¹					
9564-11											ʁ a ¹					
9443-11											t a ¹					
9545-11											n̥ i p ¹					
7650-11											ȶ a n ¹					
7833-11											t j a k ¹					
9148-11											t a aːu ¹					
9036-11											t a ¹					
8904-11											ʁ a ŋ ¹					
7683-11											ȶ a m ¹					
8227-11											ɕ a ¹					
8616-11											n̥ a ŋ ¹					
11163-11											ʁ a n ¹					
