COGID	Duhumbi	Jerigaon	Khispi	Khoina	Khoitam	Rahung	Rupa	Shergaon
1164-6						tʰ ɔː		
1163-6						r ɔː		
1167-6						s a ŋ		
1171-6						l ɔː		
1177-6						z yː		
1187-6						kʰ ɔː		
1189-6						n i k		
52-6						kʰ ɔː		
1195-6						z ĩː		
1203-6						tʰ u k		
1211-6						j ɔː		
329-6						r ɔː		
1217-6						m a ŋ		
72-6						kʰ ɔː		
1218-6						tɕʰ ĩː k		
1222-6						tɕʰ ĩː		
1229-6						dʑ a ŋ		
1238-6						dʑ ũː ŋ		
1249-6						n ɔː		
1252-6						u ɔː		
1254-6						n a		
1253-6						s ɔ m		
1257-6						kʰ ɔ		
1263-6						tɕ ɔː		
1266-6						dʑ a k		
584-6						tʰ u ŋ		
13-6						tɕʰ ɔː		
18-6						tɕ ɔː		
33-6						n a		
74-6						tʰ a		
81-6						s a ŋ		
83-6						m i k		
89-6						tʰ i ŋ		
90-6						z ɔˀ		
104-6						m ə		
123-6						tɕʰ a		
122-6						kʰ a		
121-6						m ɔː		
154-6						tɕʰ ɔː		
159-6						s		
170-6						tɕʰ eˀ		
91-6						ɔː		
181-6						n ɔː		
186-6						tɕ øˀ		
211-6						b a		
210-6						kʰ ɔ̃ː		
217-6						kʰ a		
221-6						n y		
233-6						b u		
246-6						tʰ yː		
252-6						tɕ a		
253-6						r a m		
281-6						tɕ a k		
287-6						r a ŋ		
288-6						r a		
292-6						tʰ a		
311-6						tɕ ɔː		
342-6						ɔ		
358-6						j u ŋ		
366-6						g øˀ		
378-6						tɕʰ a		
382-6						pʰ iː		
392-6						dʑ ɔ k		
397-6						b ɔː		
437-6						h ĩː		
444-6						pʰ l ɛ k		
465-6						tɕʰ ĩː		
477-6						tʰ oː		
478-6						r ɔː		
481-6						dʑ a		
483-6						z a		
500-6						m i ŋ		
511-6						kʰ		
542-6						dʑ ũː ŋ		
625-6						r u ŋ		
638-6						n u ŋ		
640-6						tʰ s ĩː		
656-6						z ə		
657-6						dʑ u ŋ		
659-6						tʰ ɔː		
711-6						tɕ ɔː		
745-6						n a ŋ		
818-6						tʰ eˀ		
825-6						tʰ ə		
839-6						tɕʰ ĩː		
841-6						pʰ a		
894-6						b ɹ oː		
932-6						s		
936-6						ɔː ɔː		
943-6						pʰ a k		
965-6						dʑ y ŋ		
981-6						b u		
1039-6						z a ŋ		
1076-6						kʰ ɔː		
1126-6						tʰ ɛ		
1131-6						pʰ a		
1132-6						tɕʰ a		
1166-6						tʰ a		
1175-6						m ĩː		
944-6						tʰ u ŋ		
1228-6						r a k		
1256-6						dʑ ĩː ŋ		
1282-6						tʰ ɔː		
1283-6						j ɔː		
30-6						z u ŋ		
32-6						b a		
48-6						l ĩː		
59-6						pʰ		
68-6						ɔː		
69-6						h a ŋ		
78-6						l a ŋ		
77-6						z y k		
82-6						b ɔ		
88-6						z i k		
100-6						z ɔ̃ː		
103-6						s u ŋ		
113-6						b a		
116-6						pʰ ɔ k		
142-6						z tɕʰ a k		
155-6						kʰ a ŋ		
10-6						u		
192-6						pʰ ĩː		
198-6						tɕʰ a m		
232-6						s a ŋ		
247-6						s ĩ ŋ		
268-6						tɕʰ u		
282-6						s u		
285-6						tɕʰ a m		
306-6						tɕʰ l yː		
315-6						l ɔː		
318-6						j u		
321-6						z ɛ		
352-6						tʰ a		
367-6						l i		
368-6						i k		
372-6						s u		
373-6						tʰ ɔ ŋ		
439-6						j ɛː		
129-6						b yː		
390-6						tɕʰ ɔ̃ː		
399-6						h u ŋ		
406-6						r ũ		
421-6						j a		
826-6						m ə		
432-6						b i		
436-6						tɕ iː		
438-6						m ə		
440-6						s a		
476-6						z ĩː		
491-6						ɔ		
205-6						z yː		
513-6						s ə		
515-6						b		
516-6						r u		
520-6						tʰ u		
545-6						p a m		
566-6						kʰ a k		
151-6						l y ŋ		
572-6						l ɛː		
574-6						s ĩː		
579-6						tɕʰ a		
583-6						tɕʰ yː		
587-6						tɕ u		
609-6						tɕʰ a k		
612-6						h ĩː		
166-6						l a k		
622-6						tʰ ə		
644-6						j u ŋ		
667-6						tɕʰ ə		
687-6						n a ŋ		
689-6						kʰ ə		
690-6						tɕ a m		
733-6						t u ŋ		
738-6						tɕʰ eˀ		
752-6						h a		
1-7							g ũ	
5-7							n a	
4-7							tʰ i k	
6-7							n a ŋ	
15-7							dʑ i	
55-7							r ũ	
56-7							a	
60-7							s ə	
61-7							kʰ u ŋ	
80-7							tɕʰ ɔ k	
87-7							tsʰ a	
86-7							pʰ a ũ	
92-7							pʰ a ũ	
102-7							m aˀ	
106-7							pʰ u k	
108-7							b ũ	
107-7							pʰ a ũ	
112-7							pʰ a m	
115-7							s	
114-7							tʰ u ŋ	
120-7							b u	
124-7							a	
125-7							tʰ ɔ k	
132-7							s ə	
131-7							r i ŋ	
136-7							m øˀ	
134-7							kʰ a k	
137-7							a	
138-7							d ɔ k	
140-7							h ũ	
143-7							tsʰ a k	
145-7							tsʰ ũ	
147-7							h ũ	
149-7							m i k	
153-7							s	
152-7							kʰ a n	
158-7							kʰ i k	
163-7							r aˀ	
164-7							n ũ	
167-7							pʰ a ŋ	
171-7							n y ŋ	
172-7							b y k	
173-7							tʰ øˀ	
183-7							r ũ	
185-7							m ə	
188-7							g i	
189-7							ts i n	
193-7							h ũ	
196-7							m øˀ	
199-7							tsʰ aː	
200-7							kʰ a ŋ	
201-7							kʰ ɛ̃ː	
202-7							g a	
203-7							tʰ u ŋ	
204-7							b yː	
206-7							n a m	
117-7							b yː	
146-7							kʰ ɛ̃ː	
219-7							b b	
218-7							kʰ ɛ̃ː	
224-7							m øˀ ŋ	
240-7							ʨʰ a k	
244-7							j ɔ	
255-7							n øˀ	
260-7							b aˀ	
263-7							r aˀ	
269-7							tɕʰ ɛ k	
271-7							tʰ a k	
209-7							kʰ ɛ̃ː	
277-7							m a	
278-7							pʰ u ŋ	
135-7							g ə	
284-7							m yː	
797-7							a	
290-7							l i ŋ	
289-7							kʰ i k	
296-7							n ə	
310-7							s ə	
319-7							ɛ̃ː	
325-7							r ũ	
327-7							tʰ aˀ	
331-7							g aˀ	
337-7							b ɛ n	
338-7							z i n	
339-7							a	
350-7							g ə	
349-7							tʰ y ŋ	
357-7							tsʰ u	
355-7							a	
363-7							dʑ a	
361-7							tʰ oː	
365-7							s a aː	
364-7							dʑ a	
375-7							r ũ k	
379-7							s a	
380-7							kʰ aˀ	
396-7							j oː	
400-7							m uː	
405-7							d a ŋ	
404-7							s y m	
409-7							r ɛ k	
410-7							pʰ i k	
415-7							b aˀ	
416-7							b aˀ	
101-7							n ũ	
37-7							kʰ ũ	
424-7							b aː	
434-7							ʨʰ ɛ̃ː m	
445-7							b	
446-7							s ũ	
451-7							t ũ	
457-7							n a m	
456-7							b a ũ	
464-7							pʰ i ŋ	
473-7							tsʰ ɛ̃ː	
474-7							a ə	
479-7							s i ŋ	
489-7							j ə	
490-7							h ũ	
494-7							s ə	
503-7							g ə	
502-7							z a ŋ	
235-7							l ũ ŋ	
519-7							l ũ	
523-7							y k	
527-7							kʰ ɛ ŋ	
538-7							s	
544-7							j a m	
850-7							a	
554-7							dʑ ə	
553-7							r i n	
558-7							kʰ a ŋ	
561-7							s a	
562-7							b a	
564-7							j aː	
567-7							m ə	
570-7							b yː	
575-7							a	
582-7							l ũ	
585-7							a	
589-7							kʰ ɔ m	
593-7							d a n	
594-7							l ũ	
595-7							tʰ i	
596-7							ɲ ũ k	
598-7							z ũ	
599-7							d i	
602-7							z ũ	
603-7							r a	
606-7							s y ŋ	
605-7							b u	
620-7							l ũ	
637-7							pʰ a k	
639-7							dʑ øˀ	
645-7							kʰ aˀ	
646-7							r i ŋ	
168-7							h ɛ k	
658-7							h a n	
665-7							b u	
668-7							h ũ	
677-7							t a ŋ	
75-7							kʰ u ŋ	
678-7							s ũ	
682-7							m a n	
493-7							z ũ	
693-7							s ũ	
694-7							m ə	
702-7							ʨʰ ɔ m	
704-7							m ũ	
176-7							l ũ	
709-7							s	
710-7							t øˀ	
714-7							m w ɔ	
718-7							g	
719-7							tsʰ i ŋ	
22-7							m yː	
723-7							ts i n	
726-7							dʑ i ŋ	
729-7							b u	
730-7							r aˀ	
739-7							pʰ a ũ	
740-7							b aˀ	
741-7							kʰ ɔ k	
744-7							a	
743-7							z a n	
746-7							pʰ u ŋ	
748-7							tʰ i	
747-7							kʰ yː	
749-7							kʰ a n	
751-7							t a	
762-7							m a n	
764-7							h i n	
765-7							dʑ i	
788-7							l y	
615-7							l a k	
803-7							s ũ	
802-7							r a k	
808-7							b a	
809-7							ts ɛ̃ː	
819-7							d y k	
821-7							s ũ	
820-7							b aˀ	
828-7							s a k	
827-7							b yː	
835-7							n ə	
308-7							r ũ	
844-7							z i	
848-7							m ə	
705-7							l ũ	
613-7							ə	
649-7							h ɛ k	
876-7							ʨʰ ũ	
878-7							j u ŋ	
889-7							h ũ ŋ	
898-7							n y k	
902-7							h ũ ŋ	
910-7							a n	
916-7							r ũ	
919-7							r aˀ	
922-7							z i	
930-7							tsʰ øˀ	
933-7							g aˀ	
939-7							r ɛ k	
947-7							j a n	
948-7							n ũ	
963-7							z ũ	
967-7							tɕʰ y k	
969-7							s	
970-7							kʰ u k	
972-7							n ə	
731-7							m yː	
973-7							dʑ i n	
974-7							n ũ	
979-7							ʨʰ a n	
182-7							kʰ yː	
993-7							n i	
994-7							j ũ	
1001-7							s ə	
1002-7							d u	
1005-7							tɕʰ ũ	
1009-7							kʰ aˀ	
1022-7							s	
1021-7							tɕʰ u k	
1043-7							l y ŋ	
1049-7							t øˀ	
1065-7							kʰ i	
1068-7							j aː	
1077-7							r ũ ŋ	
1081-7							r ũ ŋ	
1084-7							h i n	
1092-7							m ə	
1091-7							ʨʰ ɛ̃ː	
1096-7							n ə	
1097-7							g yː	
1102-7							n ə	
1104-7							tʰ øˀ	
1108-7							tsʰ a k	
552-7							dʑ ũ	
1111-7							b a ũ	
1116-7							s a	
722-7							kʰ aˀ	
1141-7							j ũ	
1147-7							b aˀ	
1146-7							z øˀ	
1150-7							h l a ŋ	
1151-7							i yː	
1158-7							dʑ a k	
1159-7							b aˀ	
1164-7							tʰ ə	
1163-7							r ũ	
1167-7							s a ŋ	
1171-7							l ũ	
1177-7							z ũ	
1187-7							g aˀ	
1189-7							ɲ i k	
52-7							kʰ ũ	
1195-7							z ũ	
1203-7							tʰ y k	
1211-7							j øˀ	
329-7							r aˀ	
1217-7							m a	
72-7							kʰ ũ	
1218-7							tsʰ i k	
1222-7							tsʰ ɛ̃ː n	
1229-7							dʑ a ŋ	
1238-7							d u ŋ	
1249-7							m ə	
1252-7							j ũ	
1254-7							n y	
1253-7							s ɔ m	
1257-7							g øˀ	
1263-7							dʑ ə	
1266-7							dʑ a k	
584-7							t u ŋ	
7-7							a aː	
1191-7							l w a ŋ	
13-7							tsʰ ũ	
18-7							dʑ aˀ	
33-7							n y	
74-7							t a	
81-7							s a n	
83-7							m i k	
89-7							tʰ oː ŋ	
90-7							z ɔ	
104-7							m ə	
123-7							tsʰ ɛ̃ː	
122-7							g øˀ	
121-7							m øˀ	
154-7							ʨʰ a	
159-7							s ə	
161-7							kʰ ɛ̃ː	
170-7							tɕʰ eˀ	
91-7							a	
181-7							n uː	
186-7							dʑ ũ	
191-7							s ə	
211-7							pʰ a	
210-7							kʰ a	
217-7							kʰ a	
221-7							h y	
233-7							b u	
246-7							tʰ yː	
252-7							ts a n	
253-7							r a m	
261-7							b y	
262-7							n yː	
281-7							tsʰ a k	
287-7							l ũ ŋ	
288-7							h ũ	
292-7							tʰ i	
297-7							kʰ ɔ k	
311-7							kʰ oː	
332-7							b u	
342-7							y k	
358-7							j u ŋ	
366-7							g ə	
378-7							ʨʰ a	
382-7							m iː	
392-7							dʑ ɔ k	
397-7							b aˀ	
437-7							h aː	
444-7							pʰ l a k	
465-7							tɕʰ ɛ̃ː	
471-7							m a ŋ	
477-7							g ə	
478-7							r ũ	
481-7							dʑ a	
483-7							ʨʰ a n	
500-7							z i n	
511-7							g	
525-7							dʑ i	
542-7							dʑ i ŋ	
625-7							r u ŋ	
638-7							n u ŋ	
640-7							pʰ z ɛ̃ː	
656-7							z ũ	
657-7							d u ŋ	
659-7							d oː	
711-7							ts oː	
745-7							n a	
818-7							tʰ i k	
825-7							tʰ ə	
839-7							tsʰ ũ	
841-7							j u	
894-7							b ɹ ũ	
932-7							s	
936-7							l ũ	
943-7							pʰ a k	
965-7							d y ŋ	
981-7							d u	
1039-7							s i ŋ	
1044-7							a	
1076-7							kʰ ə	
1126-7							tʰ a	
1131-7							p uː	
1132-7							tsʰ a	
1166-7							tʰ a	
1199-7							dʑ y	
1228-7							r a k	
1282-7							tɕʰ u	
1283-7							w aː	
30-7							m oː	
48-7							tɕʰ ɛ̃ː	
59-7							m a	
68-7							oː	
69-7							h a ŋ	
78-7							l i ŋ	
77-7							z y k	
88-7							z i k	
100-7							z a	
103-7							s u ŋ	
113-7							pʰ kʰ a	
116-7							w a k	
142-7							z ɛ k	
155-7							kʰ a ŋ	
10-7							a	
192-7							kʰ ə	
198-7							ʨʰ a m	
232-7							s i ŋ	
247-7							s ə ŋ	
268-7							tsʰ u	
282-7							s uː	
285-7							tsʰ a m	
306-7							kʰ r yː	
315-7							l ɔ	
318-7							j yː	
321-7							z a	
352-7							tʰ a	
367-7							r ũ	
368-7							i k	
372-7							s u	
373-7							tʰ ɔ ŋ	
439-7							j aː	
129-7							b yː	
390-7							ʨ a	
399-7							h u ŋ	
406-7							l ũ	
421-7							l a	
826-7							m ə	
432-7							pʰ ə	
436-7							ts iː	
438-7							m ə	
440-7							s a	
476-7							z øˀ	
491-7							a	
205-7							z yː	
513-7							s ə	
515-7							b	
516-7							r ũ k	
520-7							tʰ ə	
524-7							s i ŋ	
545-7							b a	
566-7							kʰ a k	
151-7							l y ŋ	
572-7							l aː	
574-7							s ə	
579-7							ts ɔ	
583-7							kʰ yː	
587-7							tɕʰ u k	
597-7							s a	
612-7							h aː	
622-7							g øˀ	
644-7							j u ŋ	
667-7							ʨ ə	
687-7							ɲ ə	
689-7							g ə	
690-7							ʨʰ a m	
733-7							tʰ u ŋ	
738-7							tsʰ eˀ	
752-7							h a	
1-8								g uː
5-8								n ɔ
4-8								tʰ ɛ k
6-8								n i ŋ
15-8								tɕ i
55-8								r ɔ
56-8								ɔ
60-8								z ɔ̃ː
61-8								kʰ u ŋ
80-8								tɕʰ ɔ k
87-8								tɕʰ ɛ̃ː
86-8								pʰ a ɔ
92-8								pʰ a ɔ
102-8								m a
106-8								pʰ u k
108-8								d u
107-8								pʰ a ɔ
112-8								pʰ a m
115-8								s
114-8								tʰ u ŋ
120-8								d uː
124-8								a
125-8								tʰ ɔ k
132-8								s ɔ̃ː
131-8								r i ŋ
136-8								z ɔ
134-8								kʰ a k
137-8								ɔ
138-8								d ɔ k
140-8								h ɔ
143-8								tɕʰ a k
145-8								tɕʰ ɛ
147-8								h aː
149-8								j i k
153-8								s
152-8								kʰ a ŋ
158-8								kʰ ɛ k
163-8								r ɔ
164-8								n u
167-8								pʰ a ŋ
171-8								r u ŋ
172-8								pʰ u k
173-8								tʰ ɔ
183-8								r a
185-8								m ai
188-8								kʰ a
189-8								tɕ i n
193-8								h ɔ̃ː
196-8								m a
199-8								s ɔ
200-8								kʰ a n
201-8								kʰ ɛ̃ː
202-8								kʰ a
203-8								tʰ u ŋ
204-8								b uː
206-8								r a m
117-8								b uː
146-8								kʰ ɛ
219-8								tʰ oː
218-8								tɕ ɛ̃ː
224-8								m ɔ
240-8								tɕʰ a k
244-8								j a
255-8								n ɔ
260-8								b a
263-8								r ɔ
269-8								kʰ ɛ k
271-8								tʰ a k
209-8								kʰ ɛ
277-8								m a
278-8								pʰ a ŋ
135-8								d ɔ
284-8								m u
797-8								ɔ
290-8								r ɔ ŋ
289-8								kʰ ɛ k
296-8								n i
310-8								s
319-8								ɔ
325-8								r a
327-8								tʰ uː
331-8								kʰ uː
337-8								pʰ a m
338-8								r i ŋ
339-8								ɔ
350-8								kʰ u
349-8								tʰ ɔ ŋ
357-8								tɕʰ ɔ
355-8								ɔ
363-8								m a ŋ
361-8								tʰ ɔ
365-8								z a eː
364-8								tɕʰ ɛ
375-8								r ɔ k
379-8								z ɔ
380-8								kʰ a
396-8								ɔ ɔ
400-8								m u
405-8								d a ŋ
404-8								z ɔ m
409-8								r ɛ k
410-8								kʰ ɛ k
415-8								b a
416-8								b a
101-8								r u
37-8								kʰ uː
424-8								z ɔ̃ː
434-8								tɕʰ a n
445-8								b ə
446-8								s ɔ̃ː
451-8								tʰ uː
457-8								n a m
456-8								pʰ r ɔ
464-8								pʰ i ŋ
473-8								s ɛ̃ː
474-8								ɔ ŋ
479-8								z i ŋ
489-8								j ɔ
490-8								z ɔ̃ː
494-8								s ɔ̃ː
503-8								g u
502-8								z a ŋ
235-8								r u ŋ
519-8								r ɔ
523-8								u k
527-8								kʰ ɛ ŋ
538-8								s
544-8								j a m
850-8								ɔ
554-8								dʑ ɛ̃ː
553-8								r i ŋ
558-8								kʰ ɔ̃ː ŋ
561-8								s ɔ̃ː
562-8								tʰ eː
564-8								ɔ aː
567-8								m ɔ
570-8								tʰ uː
575-8								ɔ
582-8								r a
585-8								ɔ
589-8								kʰ ɔ m
593-8								d a ŋ
594-8								z a
595-8								tʰ ɔ
596-8								r u k
598-8								z ɔ̃ː
599-8								d ɛ
602-8								z ɔ̃ː
603-8								r a
606-8								z ɔ m
605-8								b ɔ
620-8								r ɔ
637-8								pʰ a k
639-8								dʑ ɔ
645-8								kʰ ɔ
646-8								r ɛ ŋ
168-8								h ɛ k
658-8								h ɔ̃ː n
665-8								tʰ uː
668-8								h ɔ̃ː
677-8								tʰ a ŋ
75-8								kʰ u ŋ
678-8								s ɔ̃ː
682-8								m a ŋ
493-8								z ɔ̃ː
693-8								s ɔ̃ː
694-8								m ai
702-8								tɕʰ ɔ m
704-8								m ɔ
176-8								r uː
709-8								s
710-8								tʰ ɔ
714-8								m ɛ
718-8								kʰ u
719-8								tɕʰ ɔ
22-8								m u
723-8								tɕ i ŋ
726-8								z ɛ ŋ
729-8								b
730-8								r a
739-8								pʰ a eː
740-8								b eː
741-8								kʰ ɔ k
744-8								ɔ
743-8								z a ŋ
746-8								pʰ u ŋ
748-8								tʰ a
747-8								kʰ uː
749-8								kʰ a ŋ
751-8								tʰ a
762-8								m a n
764-8								h ɔ̃ː ŋ
765-8								dʑ ɛ̃ː
788-8								l u
615-8								r a k
803-8								s ɔ̃ː
802-8								j a k
808-8								b ɔ
809-8								tɕ i
819-8								d u k
821-8								z ɔ̃ː
820-8								b eː
828-8								z a k
827-8								tʰ u
835-8								n ɔ
308-8								r uː
844-8								z i
848-8								m u
705-8								r uː
613-8								ɔ
649-8								h ɛ k
876-8								z ɔ
878-8								j u ŋ
889-8								h ɔ̃ː
898-8								n u k
902-8								h ɔ̃ː
910-8								ɔ n
916-8								r ɔ
919-8								r ɔ
922-8								z i
930-8								s ɔ
933-8								kʰ ɔ
939-8								r ɛ k
947-8								r a ŋ
948-8								n u
963-8								z ɔ̃ː
967-8								kʰ u k
969-8								s
970-8								kʰ u k
972-8								n ɔ
731-8								m u
973-8								z i ŋ
974-8								n ɔ
979-8								tɕʰ a
182-8								kʰ uː
993-8								n a
994-8								ɔ uː
1001-8								z ɔ̃ː
1002-8								d u
1005-8								tɕʰ ɛ
1009-8								kʰ ɔ
1022-8								s u
1021-8								z u k
1043-8								r u ŋ
1049-8								tʰ a
1065-8								kʰ ɛ
1068-8								ɔ ɔ
1077-8								r u ŋ
1081-8								r ɔ ŋ
1084-8								z i ŋ
1092-8								m ai
1091-8								tɕ ɛ̃ː
1096-8								n ɔ
1097-8								g uː
1102-8								n ɔ
1104-8								tʰ a
1108-8								tɕʰ a k
552-8								dʑ ɔ
1111-8								pʰ a ɔ
1116-8								z ɔ̃ː
722-8								kʰ ɔ
1141-8								j ɔ ŋ
1147-8								b eː
1146-8								z ɔ̃ː
1150-8								h a ŋ
1151-8								u
1158-8								dʑ a k
1159-8								tʰ u
1164-8								tʰ oː
1163-8								r uː
1167-8								z a ŋ
1171-8								r ɔ
1177-8								z ɔ̃ː
1187-8								kʰ ɔ̃ː
1189-8								z i k
52-8								kʰ uː
1195-8								z ɔ̃ː
1203-8								tʰ u k
1211-8								ɔ ɔ
329-8								r ɔ
1217-8								m a
72-8								kʰ uː
1218-8								tɕʰ i k
1222-8								tɕʰ ɔ
1229-8								dʑ a ŋ
1238-8								d ɔ̃ː ŋ
1249-8								r i
1252-8								ɔ uː
1254-8								n ɔ
1253-8								z ɔ m
1257-8								k ɔ
1263-8								dʑ ɛ̃ː
1266-8								tɕʰ a k
584-8								tʰ u ŋ
7-8								ɔ ɔ
1191-8								ɔ a ŋ
13-8								tɕʰ ɔ
18-8								dʑ ɔ̃ː
74-8								tʰ a
81-8								s a
83-8								m i k
89-8								tʰ oː ŋ
90-8								z ɔ
104-8								m u
123-8								tɕʰ ɔ̃ː
122-8								kʰ ɔ̃ː
121-8								m u
154-8								tɕ ɔ
159-8								s
161-8								kʰ ɔ
91-8								a
181-8								h u
186-8								g a
191-8								s ə
211-8								pʰ ɛ
210-8								kʰ ɛ
221-8								h ɔ̃ː
233-8								d u
246-8								tʰ uː
261-8								b eː
262-8								tʰ u
281-8								tɕ a k
287-8								l ɔ̃ː
288-8								r u
292-8								d ɔ̃ː
297-8								kʰ a k
311-8								g eː
332-8								b eː
342-8								ɔ
366-8								g ɔ̃ː
378-8								tɕʰ ɔ̃ː
392-8								dʑ ɔ k
437-8								h aː
444-8								pʰ l ɛ k
465-8								tɕ ɛ̃ː
471-8								m ɔ
477-8								tʰ ə
478-8								r ɔ
481-8								dʑ a
483-8								z a
500-8								r i n
511-8								kʰ
525-8								dʑ ɔ
542-8								dʑ ɔ̃ː
625-8								r u ŋ
640-8								kʰ ɛ
656-8								z ɔ̃ː
657-8								d u ŋ
659-8								d uː
711-8								tɕ oː
745-8								n i
825-8								tʰ a
839-8								tɕ ɔ
894-8								b r eː
932-8								s
936-8								r ə
943-8								p a k
965-8								d u ŋ
981-8								d u
1039-8								z i ŋ
1044-8								ɔ
1126-8								tʰ a
1131-8								p l uː
1132-8								tɕʰ a
1166-8								d ɛ
1175-8								s a
944-8								tʰ uː ŋ
1199-8								dʑ ɔ ŋ
1228-8								j ɛ k
1256-8								tɕʰ ɛ ŋ
30-8								m ɔ
32-8								
68-8								oː
69-8								h a ŋ
78-8								l i ŋ
77-8								z u k
103-8								s u ŋ
142-8								z ɛ k
10-8								ɔ
192-8								kʰ ɔ̃ː
198-8								tɕʰ a m
232-8								s a ŋ
247-8								s u
282-8								s u
306-8								kʰ uː
321-8								z ɔ̃ː
367-8								r u
368-8								i k
372-8								s iː
373-8								tʰ ɔ ŋ
439-8								ɔ aː
129-8								b u
390-8								tɕ eˀ
399-8								h u ŋ
406-8								r oː
421-8								r a
826-8								m u
432-8								pʰ a
438-8								m u
440-8								s ɔ̃ː
476-8								z ɔ̃ː
491-8								ɔ
205-8								z u
513-8								s ɔ̃ː
515-8								tʰ
516-8								r ɔ
520-8								tʰ u
524-8								r ɔ m
545-8								d a ŋ
566-8								kʰ a k
151-8								l u ŋ
572-8								r aː
574-8								s ɛ̃ː
583-8								kʰ eˀ
609-8								kʰ ɛ ŋ
612-8								h aː
622-8								d a
667-8								dʑ ɛ̃ː
687-8								n i
689-8								kʰ ə
690-8								tɕʰ a m
752-8								h aː
755-8								s a
