index	index_p	rindex	rindex_p	cogid	id_BelejeGonfoye	segment_BelejeGonfoye	segment_BelejeGonfoye_L1	segment_BelejeGonfoye_L2	segment_BelejeGonfoye_L3	segment_BelejeGonfoye_R1	segment_BelejeGonfoye_R2	segment_BelejeGonfoye_R3	SC_BelejeGonfoye	SC_BelejeGonfoye_L1	SC_BelejeGonfoye_L2	SC_BelejeGonfoye_L3	SC_BelejeGonfoye_R1	SC_BelejeGonfoye_R2	SC_BelejeGonfoye_R3	PROSODY_BelejeGonfoye	PROSODY_BelejeGonfoye_L1	PROSODY_BelejeGonfoye_L2	PROSODY_BelejeGonfoye_L3	PROSODY_BelejeGonfoye_R1	PROSODY_BelejeGonfoye_R2	PROSODY_BelejeGonfoye_R3	id_Fadashi	segment_Fadashi	segment_Fadashi_L1	segment_Fadashi_L2	segment_Fadashi_L3	segment_Fadashi_R1	segment_Fadashi_R2	segment_Fadashi_R3	SC_Fadashi	SC_Fadashi_L1	SC_Fadashi_L2	SC_Fadashi_L3	SC_Fadashi_R1	SC_Fadashi_R2	SC_Fadashi_R3	PROSODY_Fadashi	PROSODY_Fadashi_L1	PROSODY_Fadashi_L2	PROSODY_Fadashi_L3	PROSODY_Fadashi_R1	PROSODY_Fadashi_R2	PROSODY_Fadashi_R3	id_Maiyu	segment_Maiyu	segment_Maiyu_L1	segment_Maiyu_L2	segment_Maiyu_L3	segment_Maiyu_R1	segment_Maiyu_R2	segment_Maiyu_R3	SC_Maiyu	SC_Maiyu_L1	SC_Maiyu_L2	SC_Maiyu_L3	SC_Maiyu_R1	SC_Maiyu_R2	SC_Maiyu_R3	PROSODY_Maiyu	PROSODY_Maiyu_L1	PROSODY_Maiyu_L2	PROSODY_Maiyu_L3	PROSODY_Maiyu_R1	PROSODY_Maiyu_R2	PROSODY_Maiyu_R3	id_Undulu	segment_Undulu	segment_Undulu_L1	segment_Undulu_L2	segment_Undulu_L3	segment_Undulu_R1	segment_Undulu_R2	segment_Undulu_R3	SC_Undulu	SC_Undulu_L1	SC_Undulu_L2	SC_Undulu_L3	SC_Undulu_R1	SC_Undulu_R2	SC_Undulu_R3	PROSODY_Undulu	PROSODY_Undulu_L1	PROSODY_Undulu_L2	PROSODY_Undulu_L3	PROSODY_Undulu_R1	PROSODY_Undulu_R2	PROSODY_Undulu_R3
3	0.5000	4	0.6667	485																							81	ʔ	oː	θ	∅	-	i	-	H	U	D	∅	_	I	_	1	7	3	∅	0	7	0																							82	ʔ	oː	θ	∅	i	y	u	H	U	D	∅	I	Y	Y	1	7	3	∅	7	7	7
4	0.6667	3	0.5000	485																							81	-	ʔ	oː	θ	i	-	∅	_	H	U	D	I	_	∅	0	1	7	3	7	0	∅																							82	i	ʔ	oː	θ	y	u	∅	I	H	U	D	Y	Y	∅	7	1	7	3	7	7	∅
5	0.8333	2	0.3333	485																							81	i	-	ʔ	oː	-	∅	∅	I	_	H	U	_	∅	∅	7	0	1	7	0	∅	∅																							82	y	i	ʔ	oː	u	∅	∅	Y	I	H	U	Y	∅	∅	7	7	1	7	7	∅	∅
6	1.0000	1	0.1667	485																							81	-	i	-	ʔ	∅	∅	∅	_	I	_	H	∅	∅	∅	0	7	0	1	∅	∅	∅																							82	u	y	i	ʔ	∅	∅	∅	Y	Y	I	H	∅	∅	∅	7	7	7	1	∅	∅	∅
1	0.2500	4	1.0000	491																							83	b	∅	∅	∅	o	n	e	P	∅	∅	∅	U	N	E	1	∅	∅	∅	7	4	7	84	b	∅	∅	∅	ə	n	a	P	∅	∅	∅	E	N	A	1	∅	∅	∅	7	4	7																						
2	0.5000	3	0.7500	491																							83	o	b	∅	∅	n	e	∅	U	P	∅	∅	N	E	∅	7	1	∅	∅	4	7	∅	84	ə	b	∅	∅	n	a	∅	E	P	∅	∅	N	A	∅	7	1	∅	∅	4	7	∅																						
3	0.7500	2	0.5000	491																							83	n	o	b	∅	e	∅	∅	N	U	P	∅	E	∅	∅	4	7	1	∅	7	∅	∅	84	n	ə	b	∅	a	∅	∅	N	E	P	∅	A	∅	∅	4	7	1	∅	7	∅	∅																						
4	1.0000	1	0.2500	491																							83	e	n	o	b	∅	∅	∅	E	N	U	P	∅	∅	∅	7	4	7	1	∅	∅	∅	84	a	n	ə	b	∅	∅	∅	A	N	E	P	∅	∅	∅	7	4	7	1	∅	∅	∅																						
1	0.1429	7	1.0000	495	85	s	∅	∅	∅	u	l	ɲ	S	∅	∅	∅	Y	L	N	3	∅	∅	∅	7	5	4																							86	ʃ	∅	∅	∅	u	-	-	S	∅	∅	∅	Y	_	_	3	∅	∅	∅	7	0	0	87	ʃ	∅	∅	∅	u	-	-	S	∅	∅	∅	Y	_	_	3	∅	∅	∅	7	0	0
2	0.2857	6	0.8571	495	85	u	s	∅	∅	l	ɲ	e	Y	S	∅	∅	L	N	E	7	3	∅	∅	5	4	7																							86	u	ʃ	∅	∅	-	-	-	Y	S	∅	∅	_	_	_	7	3	∅	∅	0	0	0	87	u	ʃ	∅	∅	-	-	-	Y	S	∅	∅	_	_	_	7	3	∅	∅	0	0	0
3	0.4286	5	0.7143	495	85	l	u	s	∅	ɲ	e	r	L	Y	S	∅	N	E	R	5	7	3	∅	4	7	5																							86	-	u	ʃ	∅	-	-	l	_	Y	S	∅	_	_	L	0	7	3	∅	0	0	5	87	-	u	ʃ	∅	-	-	l	_	Y	S	∅	_	_	L	0	7	3	∅	0	0	5
4	0.5714	4	0.5714	495	85	ɲ	l	u	s	e	r	o	N	L	Y	S	E	R	U	4	5	7	3	7	5	7																							86	-	-	u	ʃ	-	l	-	_	_	Y	S	_	L	_	0	0	7	3	0	5	0	87	-	-	u	ʃ	-	l	-	_	_	Y	S	_	L	_	0	0	7	3	0	5	0
5	0.7143	3	0.4286	495	85	e	ɲ	l	u	r	o	∅	E	N	L	Y	R	U	∅	7	4	5	7	5	7	∅																							86	-	-	-	u	l	-	∅	_	_	_	Y	L	_	∅	0	0	0	7	5	0	∅	87	-	-	-	u	l	-	∅	_	_	_	Y	L	_	∅	0	0	0	7	5	0	∅
6	0.8571	2	0.2857	495	85	r	e	ɲ	l	o	∅	∅	R	E	N	L	U	∅	∅	5	7	4	5	7	∅	∅																							86	l	-	-	-	-	∅	∅	L	_	_	_	_	∅	∅	5	0	0	0	0	∅	∅	87	l	-	-	-	-	∅	∅	L	_	_	_	_	∅	∅	5	0	0	0	0	∅	∅
7	1.0000	1	0.1429	495	85	o	r	e	ɲ	∅	∅	∅	U	R	E	N	∅	∅	∅	7	5	7	4	∅	∅	∅																							86	-	l	-	-	∅	∅	∅	_	L	_	_	∅	∅	∅	0	5	0	0	∅	∅	∅	87	-	l	-	-	∅	∅	∅	_	L	_	_	∅	∅	∅	0	5	0	0	∅	∅	∅
1	0.2500	4	1.0000	497																																													88	ɲ	∅	∅	∅	ɛː	r	a	N	∅	∅	∅	E	R	A	4	∅	∅	∅	7	5	7	89	ɲ	∅	∅	∅	e	r	a	N	∅	∅	∅	E	R	A	4	∅	∅	∅	7	5	7
2	0.5000	3	0.7500	497																																													88	ɛː	ɲ	∅	∅	r	a	∅	E	N	∅	∅	R	A	∅	7	4	∅	∅	5	7	∅	89	e	ɲ	∅	∅	r	a	∅	E	N	∅	∅	R	A	∅	7	4	∅	∅	5	7	∅
3	0.7500	2	0.5000	497																																													88	r	ɛː	ɲ	∅	a	∅	∅	R	E	N	∅	A	∅	∅	5	7	4	∅	7	∅	∅	89	r	e	ɲ	∅	a	∅	∅	R	E	N	∅	A	∅	∅	5	7	4	∅	7	∅	∅
4	1.0000	1	0.2500	497																																													88	a	r	ɛː	ɲ	∅	∅	∅	A	R	E	N	∅	∅	∅	7	5	7	4	∅	∅	∅	89	a	r	e	ɲ	∅	∅	∅	A	R	E	N	∅	∅	∅	7	5	7	4	∅	∅	∅
1	0.1667	6	1.0000	518																							90	f	∅	∅	∅	a	r	a	B	∅	∅	∅	A	R	A	3	∅	∅	∅	7	5	7	91	f	∅	∅	∅	ə	r	a	B	∅	∅	∅	E	R	A	3	∅	∅	∅	7	5	7																						
2	0.3333	5	0.8333	518																							90	a	f	∅	∅	r	a	d	A	B	∅	∅	R	A	T	7	3	∅	∅	5	7	1	91	ə	f	∅	∅	r	a	d	E	B	∅	∅	R	A	T	7	3	∅	∅	5	7	1																						
3	0.5000	4	0.6667	518																							90	r	a	f	∅	a	d	a	R	A	B	∅	A	T	A	5	7	3	∅	7	1	7	91	r	ə	f	∅	a	d	a	R	E	B	∅	A	T	A	5	7	3	∅	7	1	7																						
4	0.6667	3	0.5000	518																							90	a	r	a	f	d	a	∅	A	R	A	B	T	A	∅	7	5	7	3	1	7	∅	91	a	r	ə	f	d	a	∅	A	R	E	B	T	A	∅	7	5	7	3	1	7	∅																						
5	0.8333	2	0.3333	518																							90	d	a	r	a	a	∅	∅	T	A	R	A	A	∅	∅	1	7	5	7	7	∅	∅	91	d	a	r	ə	a	∅	∅	T	A	R	E	A	∅	∅	1	7	5	7	7	∅	∅																						
6	1.0000	1	0.1667	518																							90	a	d	a	r	∅	∅	∅	A	T	A	R	∅	∅	∅	7	1	7	5	∅	∅	∅	91	a	d	a	r	∅	∅	∅	A	T	A	R	∅	∅	∅	7	1	7	5	∅	∅	∅																						
1	0.2500	4	1.0000	519																							92	h	∅	∅	∅	a	g	a	H	∅	∅	∅	A	K	A	3	∅	∅	∅	7	1	7																							93	h	∅	∅	∅	a	g	a	H	∅	∅	∅	A	K	A	3	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	519																							92	a	h	∅	∅	g	a	∅	A	H	∅	∅	K	A	∅	7	3	∅	∅	1	7	∅																							93	a	h	∅	∅	g	a	∅	A	H	∅	∅	K	A	∅	7	3	∅	∅	1	7	∅
3	0.7500	2	0.5000	519																							92	g	a	h	∅	a	∅	∅	K	A	H	∅	A	∅	∅	1	7	3	∅	7	∅	∅																							93	g	a	h	∅	a	∅	∅	K	A	H	∅	A	∅	∅	1	7	3	∅	7	∅	∅
4	1.0000	1	0.2500	519																							92	a	g	a	h	∅	∅	∅	A	K	A	H	∅	∅	∅	7	1	7	3	∅	∅	∅																							93	a	g	a	h	∅	∅	∅	A	K	A	H	∅	∅	∅	7	1	7	3	∅	∅	∅
1	0.2500	4	1.0000	520																							94	m	∅	∅	∅	o	f	a	M	∅	∅	∅	U	B	A	4	∅	∅	∅	7	3	7																							95	m	∅	∅	∅	o	f	a	M	∅	∅	∅	U	B	A	4	∅	∅	∅	7	3	7
2	0.5000	3	0.7500	520																							94	o	m	∅	∅	f	a	∅	U	M	∅	∅	B	A	∅	7	4	∅	∅	3	7	∅																							95	o	m	∅	∅	f	a	∅	U	M	∅	∅	B	A	∅	7	4	∅	∅	3	7	∅
3	0.7500	2	0.5000	520																							94	f	o	m	∅	a	∅	∅	B	U	M	∅	A	∅	∅	3	7	4	∅	7	∅	∅																							95	f	o	m	∅	a	∅	∅	B	U	M	∅	A	∅	∅	3	7	4	∅	7	∅	∅
4	1.0000	1	0.2500	520																							94	a	f	o	m	∅	∅	∅	A	B	U	M	∅	∅	∅	7	3	7	4	∅	∅	∅																							95	a	f	o	m	∅	∅	∅	A	B	U	M	∅	∅	∅	7	3	7	4	∅	∅	∅
1	0.2500	4	1.0000	525	96	h	∅	∅	∅	o	ɾ	e	H	∅	∅	∅	U	R	E	3	∅	∅	∅	7	5	7																																													97	h	∅	∅	∅	oː	r	e	H	∅	∅	∅	U	R	E	3	∅	∅	∅	7	5	7
2	0.5000	3	0.7500	525	96	o	h	∅	∅	ɾ	e	∅	U	H	∅	∅	R	E	∅	7	3	∅	∅	5	7	∅																																													97	oː	h	∅	∅	r	e	∅	U	H	∅	∅	R	E	∅	7	3	∅	∅	5	7	∅
3	0.7500	2	0.5000	525	96	ɾ	o	h	∅	e	∅	∅	R	U	H	∅	E	∅	∅	5	7	3	∅	7	∅	∅																																													97	r	oː	h	∅	e	∅	∅	R	U	H	∅	E	∅	∅	5	7	3	∅	7	∅	∅
4	1.0000	1	0.2500	525	96	e	ɾ	o	h	∅	∅	∅	E	R	U	H	∅	∅	∅	7	5	7	3	∅	∅	∅																																													97	e	r	oː	h	∅	∅	∅	E	R	U	H	∅	∅	∅	7	5	7	3	∅	∅	∅
1	0.2500	4	1.0000	526																							98	g	∅	∅	∅	uː	ɗ	ɛ	K	∅	∅	∅	Y	T	E	1	∅	∅	∅	7	1	7	99	g	∅	∅	∅	ʊ	d	a	K	∅	∅	∅	Y	T	A	1	∅	∅	∅	7	1	7																						
2	0.5000	3	0.7500	526																							98	uː	g	∅	∅	ɗ	ɛ	∅	Y	K	∅	∅	T	E	∅	7	1	∅	∅	1	7	∅	99	ʊ	g	∅	∅	d	a	∅	Y	K	∅	∅	T	A	∅	7	1	∅	∅	1	7	∅																						
3	0.7500	2	0.5000	526																							98	ɗ	uː	g	∅	ɛ	∅	∅	T	Y	K	∅	E	∅	∅	1	7	1	∅	7	∅	∅	99	d	ʊ	g	∅	a	∅	∅	T	Y	K	∅	A	∅	∅	1	7	1	∅	7	∅	∅																						
4	1.0000	1	0.2500	526																							98	ɛ	ɗ	uː	g	∅	∅	∅	E	T	Y	K	∅	∅	∅	7	1	7	1	∅	∅	∅	99	a	d	ʊ	g	∅	∅	∅	A	T	Y	K	∅	∅	∅	7	1	7	1	∅	∅	∅																						
1	0.1429	7	1.0000	531																							100	m	∅	∅	∅	ə	r	i	M	∅	∅	∅	E	R	I	4	∅	∅	∅	7	5	7																							101	m	∅	∅	∅	ə	r	i	M	∅	∅	∅	E	R	I	4	∅	∅	∅	7	5	7
2	0.2857	6	0.8571	531																							100	ə	m	∅	∅	r	i	ɛ	E	M	∅	∅	R	I	E	7	4	∅	∅	5	7	7																							101	ə	m	∅	∅	r	i	ɛ	E	M	∅	∅	R	I	E	7	4	∅	∅	5	7	7
3	0.4286	5	0.7143	531																							100	r	ə	m	∅	i	ɛ	n	R	E	M	∅	I	E	N	5	7	4	∅	7	7	4																							101	r	ə	m	∅	i	ɛ	n	R	E	M	∅	I	E	N	5	7	4	∅	7	7	4
4	0.5714	4	0.5714	531																							100	i	r	ə	m	ɛ	n	e	I	R	E	M	E	N	E	7	5	7	4	7	4	7																							101	i	r	ə	m	ɛ	n	e	I	R	E	M	E	N	E	7	5	7	4	7	4	7
5	0.7143	3	0.4286	531																							100	ɛ	i	r	ə	n	e	∅	E	I	R	E	N	E	∅	7	7	5	7	4	7	∅																							101	ɛ	i	r	ə	n	e	∅	E	I	R	E	N	E	∅	7	7	5	7	4	7	∅
6	0.8571	2	0.2857	531																							100	n	ɛ	i	r	e	∅	∅	N	E	I	R	E	∅	∅	4	7	7	5	7	∅	∅																							101	n	ɛ	i	r	e	∅	∅	N	E	I	R	E	∅	∅	4	7	7	5	7	∅	∅
7	1.0000	1	0.1429	531																							100	e	n	ɛ	i	∅	∅	∅	E	N	E	I	∅	∅	∅	7	4	7	7	∅	∅	∅																							101	e	n	ɛ	i	∅	∅	∅	E	N	E	I	∅	∅	∅	7	4	7	7	∅	∅	∅
1	0.2000	5	1.0000	542																							102	s	∅	∅	∅	oː	s	o	S	∅	∅	∅	U	S	U	3	∅	∅	∅	7	3	7	103	s	∅	∅	∅	ɔ	s	ɔ	S	∅	∅	∅	U	S	U	3	∅	∅	∅	7	3	7	104	z	∅	∅	∅	o	z	o	S	∅	∅	∅	U	S	U	3	∅	∅	∅	7	3	7
2	0.4000	4	0.8000	542																							102	oː	s	∅	∅	s	o	ʔ	U	S	∅	∅	S	U	H	7	3	∅	∅	3	7	1	103	ɔ	s	∅	∅	s	ɔ	ʔ	U	S	∅	∅	S	U	H	7	3	∅	∅	3	7	1	104	o	z	∅	∅	z	o	-	U	S	∅	∅	S	U	_	7	3	∅	∅	3	7	0
3	0.6000	3	0.6000	542																							102	s	oː	s	∅	o	ʔ	∅	S	U	S	∅	U	H	∅	3	7	3	∅	7	1	∅	103	s	ɔ	s	∅	ɔ	ʔ	∅	S	U	S	∅	U	H	∅	3	7	3	∅	7	1	∅	104	z	o	z	∅	o	-	∅	S	U	S	∅	U	_	∅	3	7	3	∅	7	0	∅
4	0.8000	2	0.4000	542																							102	o	s	oː	s	ʔ	∅	∅	U	S	U	S	H	∅	∅	7	3	7	3	1	∅	∅	103	ɔ	s	ɔ	s	ʔ	∅	∅	U	S	U	S	H	∅	∅	7	3	7	3	1	∅	∅	104	o	z	o	z	-	∅	∅	U	S	U	S	_	∅	∅	7	3	7	3	0	∅	∅
5	1.0000	1	0.2000	542																							102	ʔ	o	s	oː	∅	∅	∅	H	U	S	U	∅	∅	∅	1	7	3	7	∅	∅	∅	103	ʔ	ɔ	s	ɔ	∅	∅	∅	H	U	S	U	∅	∅	∅	1	7	3	7	∅	∅	∅	104	-	o	z	o	∅	∅	∅	_	U	S	U	∅	∅	∅	0	7	3	7	∅	∅	∅
1	0.2000	5	1.0000	558																							105	m	∅	∅	∅	u	l	h	M	∅	∅	∅	Y	L	H	4	∅	∅	∅	7	5	3	106	m	∅	∅	∅	u	l	h	M	∅	∅	∅	Y	L	H	4	∅	∅	∅	7	5	3	107	m	∅	∅	∅	u	l	h	M	∅	∅	∅	Y	L	H	4	∅	∅	∅	7	5	3
2	0.4000	4	0.8000	558																							105	u	m	∅	∅	l	h	i	Y	M	∅	∅	L	H	I	7	4	∅	∅	5	3	7	106	u	m	∅	∅	l	h	i	Y	M	∅	∅	L	H	I	7	4	∅	∅	5	3	7	107	u	m	∅	∅	l	h	i	Y	M	∅	∅	L	H	I	7	4	∅	∅	5	3	7
3	0.6000	3	0.6000	558																							105	l	u	m	∅	h	i	∅	L	Y	M	∅	H	I	∅	5	7	4	∅	3	7	∅	106	l	u	m	∅	h	i	∅	L	Y	M	∅	H	I	∅	5	7	4	∅	3	7	∅	107	l	u	m	∅	h	i	∅	L	Y	M	∅	H	I	∅	5	7	4	∅	3	7	∅
4	0.8000	2	0.4000	558																							105	h	l	u	m	i	∅	∅	H	L	Y	M	I	∅	∅	3	5	7	4	7	∅	∅	106	h	l	u	m	i	∅	∅	H	L	Y	M	I	∅	∅	3	5	7	4	7	∅	∅	107	h	l	u	m	i	∅	∅	H	L	Y	M	I	∅	∅	3	5	7	4	7	∅	∅
5	1.0000	1	0.2000	558																							105	i	h	l	u	∅	∅	∅	I	H	L	Y	∅	∅	∅	7	3	5	7	∅	∅	∅	106	i	h	l	u	∅	∅	∅	I	H	L	Y	∅	∅	∅	7	3	5	7	∅	∅	∅	107	i	h	l	u	∅	∅	∅	I	H	L	Y	∅	∅	∅	7	3	5	7	∅	∅	∅
1	0.2000	5	1.0000	589																																													108	a	∅	∅	∅	dː	ɛ	w	A	∅	∅	∅	T	E	W	7	∅	∅	∅	1	7	6	109	a	∅	∅	∅	dː	a	w	A	∅	∅	∅	T	A	W	7	∅	∅	∅	1	7	6
2	0.4000	4	0.8000	589																																													108	dː	a	∅	∅	ɛ	w	a	T	A	∅	∅	E	W	A	1	7	∅	∅	7	6	7	109	dː	a	∅	∅	a	w	a	T	A	∅	∅	A	W	A	1	7	∅	∅	7	6	7
3	0.6000	3	0.6000	589																																													108	ɛ	dː	a	∅	w	a	∅	E	T	A	∅	W	A	∅	7	1	7	∅	6	7	∅	109	a	dː	a	∅	w	a	∅	A	T	A	∅	W	A	∅	7	1	7	∅	6	7	∅
4	0.8000	2	0.4000	589																																													108	w	ɛ	dː	a	a	∅	∅	W	E	T	A	A	∅	∅	6	7	1	7	7	∅	∅	109	w	a	dː	a	a	∅	∅	W	A	T	A	A	∅	∅	6	7	1	7	7	∅	∅
5	1.0000	1	0.2000	589																																													108	a	w	ɛ	dː	∅	∅	∅	A	W	E	T	∅	∅	∅	7	6	7	1	∅	∅	∅	109	a	w	a	dː	∅	∅	∅	A	W	A	T	∅	∅	∅	7	6	7	1	∅	∅	∅
1	0.1667	6	1.0000	592	110	m	∅	∅	∅	a	n	k	M	∅	∅	∅	A	N	K	4	∅	∅	∅	7	4	1	111	mː	∅	∅	∅	a	n	k	M	∅	∅	∅	A	N	K	4	∅	∅	∅	7	4	1	112	m	∅	∅	∅	a	n	k	M	∅	∅	∅	A	N	K	4	∅	∅	∅	7	4	1																						
2	0.3333	5	0.8333	592	110	a	m	∅	∅	n	k	-	A	M	∅	∅	N	K	_	7	4	∅	∅	4	1	0	111	a	mː	∅	∅	n	k	-	A	M	∅	∅	N	K	_	7	4	∅	∅	4	1	0	112	a	m	∅	∅	n	k	ʔ	A	M	∅	∅	N	K	H	7	4	∅	∅	4	1	1																						
3	0.5000	4	0.6667	592	110	n	a	m	∅	k	-	o	N	A	M	∅	K	_	U	4	7	4	∅	1	0	7	111	n	a	mː	∅	k	-	o	N	A	M	∅	K	_	U	4	7	4	∅	1	0	7	112	n	a	m	∅	k	ʔ	o	N	A	M	∅	K	H	U	4	7	4	∅	1	1	7																						
4	0.6667	3	0.5000	592	110	k	n	a	m	-	o	∅	K	N	A	M	_	U	∅	1	4	7	4	0	7	∅	111	k	n	a	mː	-	o	∅	K	N	A	M	_	U	∅	1	4	7	4	0	7	∅	112	k	n	a	m	ʔ	o	∅	K	N	A	M	H	U	∅	1	4	7	4	1	7	∅																						
5	0.8333	2	0.3333	592	110	-	k	n	a	o	∅	∅	_	K	N	A	U	∅	∅	0	1	4	7	7	∅	∅	111	-	k	n	a	o	∅	∅	_	K	N	A	U	∅	∅	0	1	4	7	7	∅	∅	112	ʔ	k	n	a	o	∅	∅	H	K	N	A	U	∅	∅	1	1	4	7	7	∅	∅																						
6	1.0000	1	0.1667	592	110	o	-	k	n	∅	∅	∅	U	_	K	N	∅	∅	∅	7	0	1	4	∅	∅	∅	111	o	-	k	n	∅	∅	∅	U	_	K	N	∅	∅	∅	7	0	1	4	∅	∅	∅	112	o	ʔ	k	n	∅	∅	∅	U	H	K	N	∅	∅	∅	7	1	1	4	∅	∅	∅																						
1	0.3333	3	1.0000	612																							113	a	∅	∅	∅	mː	a	∅	A	∅	∅	∅	M	A	∅	7	∅	∅	∅	4	7	∅	114	a	∅	∅	∅	mː	a	∅	A	∅	∅	∅	M	A	∅	7	∅	∅	∅	4	7	∅																						
2	0.6667	2	0.6667	612																							113	mː	a	∅	∅	a	∅	∅	M	A	∅	∅	A	∅	∅	4	7	∅	∅	7	∅	∅	114	mː	a	∅	∅	a	∅	∅	M	A	∅	∅	A	∅	∅	4	7	∅	∅	7	∅	∅																						
3	1.0000	1	0.3333	612																							113	a	mː	a	∅	∅	∅	∅	A	M	A	∅	∅	∅	∅	7	4	7	∅	∅	∅	∅	114	a	mː	a	∅	∅	∅	∅	A	M	A	∅	∅	∅	∅	7	4	7	∅	∅	∅	∅																						
1	0.2500	4	1.0000	628																							115	s	∅	∅	∅	u	r	e	S	∅	∅	∅	Y	R	E	3	∅	∅	∅	7	5	7	116	s	∅	∅	∅	ʊ	r	e	S	∅	∅	∅	Y	R	E	3	∅	∅	∅	7	5	7																						
2	0.5000	3	0.7500	628																							115	u	s	∅	∅	r	e	∅	Y	S	∅	∅	R	E	∅	7	3	∅	∅	5	7	∅	116	ʊ	s	∅	∅	r	e	∅	Y	S	∅	∅	R	E	∅	7	3	∅	∅	5	7	∅																						
3	0.7500	2	0.5000	628																							115	r	u	s	∅	e	∅	∅	R	Y	S	∅	E	∅	∅	5	7	3	∅	7	∅	∅	116	r	ʊ	s	∅	e	∅	∅	R	Y	S	∅	E	∅	∅	5	7	3	∅	7	∅	∅																						
4	1.0000	1	0.2500	628																							115	e	r	u	s	∅	∅	∅	E	R	Y	S	∅	∅	∅	7	5	7	3	∅	∅	∅	116	e	r	ʊ	s	∅	∅	∅	E	R	Y	S	∅	∅	∅	7	5	7	3	∅	∅	∅																						
1	0.1667	6	1.0000	632	117	a	∅	∅	∅	b	u	lː	A	∅	∅	∅	P	Y	L	7	∅	∅	∅	1	7	5																							118	a	∅	∅	∅	b	u	l	A	∅	∅	∅	P	Y	L	7	∅	∅	∅	1	7	5																						
2	0.3333	5	0.8333	632	117	b	a	∅	∅	u	lː	-	P	A	∅	∅	Y	L	_	1	7	∅	∅	7	5	0																							118	b	a	∅	∅	u	l	d	P	A	∅	∅	Y	L	T	1	7	∅	∅	7	5	1																						
3	0.5000	4	0.6667	632	117	u	b	a	∅	lː	-	u	Y	P	A	∅	L	_	Y	7	1	7	∅	5	0	7																							118	u	b	a	∅	l	d	u	Y	P	A	∅	L	T	Y	7	1	7	∅	5	1	7																						
4	0.6667	3	0.5000	632	117	lː	u	b	a	-	u	∅	L	Y	P	A	_	Y	∅	5	7	1	7	0	7	∅																							118	l	u	b	a	d	u	∅	L	Y	P	A	T	Y	∅	5	7	1	7	1	7	∅																						
5	0.8333	2	0.3333	632	117	-	lː	u	b	u	∅	∅	_	L	Y	P	Y	∅	∅	0	5	7	1	7	∅	∅																							118	d	l	u	b	u	∅	∅	T	L	Y	P	Y	∅	∅	1	5	7	1	7	∅	∅																						
6	1.0000	1	0.1667	632	117	u	-	lː	u	∅	∅	∅	Y	_	L	Y	∅	∅	∅	7	0	5	7	∅	∅	∅																							118	u	d	l	u	∅	∅	∅	Y	T	L	Y	∅	∅	∅	7	1	5	7	∅	∅	∅																						
1	0.1250	8	1.0000	633																							119	-	∅	∅	∅	k	o	r	_	∅	∅	∅	K	U	R	0	∅	∅	∅	1	7	5																							120	a	∅	∅	∅	g	o	r	A	∅	∅	∅	K	U	R	7	∅	∅	∅	1	7	5
2	0.2500	7	0.8750	633																							119	k	-	∅	∅	o	r	o	K	_	∅	∅	U	R	U	1	0	∅	∅	7	5	7																							120	g	a	∅	∅	o	r	o	K	A	∅	∅	U	R	U	1	7	∅	∅	7	5	7
3	0.3750	6	0.7500	633																							119	o	k	-	∅	r	o	m	U	K	_	∅	R	U	M	7	1	0	∅	5	7	4																							120	o	g	a	∅	r	o	m	U	K	A	∅	R	U	M	7	1	7	∅	5	7	4
4	0.5000	5	0.6250	633																							119	r	o	k	-	o	m	b	R	U	K	_	U	M	P	5	7	1	0	7	4	1																							120	r	o	g	a	o	m	b	R	U	K	A	U	M	P	5	7	1	7	7	4	1
5	0.6250	4	0.5000	633																							119	o	r	o	k	m	b	o	U	R	U	K	M	P	U	7	5	7	1	4	1	7																							120	o	r	o	g	m	b	o	U	R	U	K	M	P	U	7	5	7	1	4	1	7
6	0.7500	3	0.3750	633																							119	m	o	r	o	b	o	∅	M	U	R	U	P	U	∅	4	7	5	7	1	7	∅																							120	m	o	r	o	b	o	∅	M	U	R	U	P	U	∅	4	7	5	7	1	7	∅
7	0.8750	2	0.2500	633																							119	b	m	o	r	o	∅	∅	P	M	U	R	U	∅	∅	1	4	7	5	7	∅	∅																							120	b	m	o	r	o	∅	∅	P	M	U	R	U	∅	∅	1	4	7	5	7	∅	∅
8	1.0000	1	0.1250	633																							119	o	b	m	o	∅	∅	∅	U	P	M	U	∅	∅	∅	7	1	4	7	∅	∅	∅																							120	o	b	m	o	∅	∅	∅	U	P	M	U	∅	∅	∅	7	1	4	7	∅	∅	∅
1	0.1250	8	1.0000	644																							121	t	∅	∅	∅	-	o	k	T	∅	∅	∅	_	U	K	1	∅	∅	∅	0	7	1	122	t	∅	∅	∅	ʔ	ɔ	k	T	∅	∅	∅	H	U	K	1	∅	∅	∅	1	7	1	123	t	∅	∅	∅	ʔ	o	k	T	∅	∅	∅	H	U	K	1	∅	∅	∅	1	7	1
2	0.2500	7	0.8750	644																							121	-	t	∅	∅	o	k	-	_	T	∅	∅	U	K	_	0	1	∅	∅	7	1	0	122	ʔ	t	∅	∅	ɔ	k	ʔ	H	T	∅	∅	U	K	H	1	1	∅	∅	7	1	1	123	ʔ	t	∅	∅	o	k	ʔ	H	T	∅	∅	U	K	H	1	1	∅	∅	7	1	1
