COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
5980-8								q u ¹ ¹								
6242-8								ⁿd j ai ¹								
1344-8								h aː ŋ ¹								
3194-8								ⁿd a ¹								
4411-8								ts j u p ¹								
7419-8								n a ¹								
6070-8								ⁿd a ¹								
6139-8								h a n ¹								
6158-8								ⁿd j a ¹								
10295-8								pʰ j aː ŋ ¹								
2821-8								l j aː n ¹								
4999-8								ⁿd j a ¹								
10273-8								f u ¹								
10764-8								n j i ¹								
10765-8								ⁿb j aː ŋ ¹								
2248-8								f a ¹								
2266-8								f e ¹								
3713-8								h u ŋ ¹								
8399-8								s a ¹								
9782-8								j u t ¹								
8922-8								q a ¹								
9426-8								ⁿd o ¹								
7936-8								ⁿd a m ¹								
7799-8								j u ¹								
9855-8								l j aː n ¹								
9751-8								p j aː ŋ ¹								
1037-8								ʁ a ¹								
10733-8								ʔ a ¹								
5520-8								ⁿd j o ŋ ¹								
4124-8								f e ¹								
4218-8								ⁿd j a ¹								
6053-8								n a ŋ ¹								
6916-8								ⁿd aː n ¹								
2446-8								p i ¹								
6469-8								h u m ¹								
6510-8								f aː n ¹								
3414-8								h j aː n ¹								
4707-8								ⁿd j a ŋ ¹								
7418-8								q u m ¹								
5099-8								s aː n ¹								
5910-8								t i n ¹								
3351-8								t a ¹								
10482-8								j aːu ¹								
532-8								p i ¹								
1416-8								l a m ¹								
5334-8								p o ¹								
10797-8								l aːu ¹								
3858-8								n u ¹								
4497-8								ʔ a ¹								
3662-8								p aːu ¹								
10256-8								pʰ j a n ¹								
2622-8								m j a ¹								
4998-8								h a ¹								
4235-8								p a ¹								
6451-8								p i ¹								
5401-8								pʰ j a ŋ ¹								
2341-8								q e ¹								
10884-8								ts aː ŋ ¹								
5807-8								ʔ a ¹								
7208-8								h i ¹								
799-8								l j a ¹								
3263-8								h aː n ¹								
9477-8								p a ¹								
7734-8								h j aː m ¹								
8968-8								ʔ a n ¹								
9738-8								s j i t ¹								
8467-8								l aːu ¹								
9916-8								k u n ¹								
1-8								ⁿd j u ¹								
1800-8								ⁿd j aː ŋ ¹								
4964-8								n j a p ¹								
6260-8								t a ¹								
5824-8								f u ¹								
3791-8								h j aː ŋ ¹								
6934-8								h j aː n ¹								
7245-8								h aː ŋ ¹								
2051-8								p a ¹								
6544-8								q u p ¹								
6105-8								ⁿd j aː n ¹								
3500-8								q a m ¹								
4304-8								h aːu ¹								
1570-8								q aː ŋ ¹								
6122-8								j j u ¹								
2305-8								j j u t ¹								
9181-8								t i ŋ ¹								
9951-8								l j u ¹								
9115-8								t o ¹								
9887-8								pʰ j a ¹								
9834-8								s j aː t ¹								
966-8								ⁿd aː ŋ ¹								
434-8								pʰ a ¹								
6882-9									h a t ¹							
6485-9									ⁿb a n ¹							
4690-9									m o n ¹							
5671-9									j a n ¹							
4272-9									l aː p ¹							
10935-9									ⁿb e ¹							
4760-9									n j aː n ¹							
1881-9									h a n ¹							
4777-9									h j a t ¹							
10969-9									h a n ¹							
10970-9									ȵ u ¹							
10206-9									h a n ¹							
6565-9									k w a n ¹							
1281-9									h j a n ¹							
10569-9									n a m ¹							
6899-9									pʰ j u ŋ ¹							
7081-9									k u ¹							
4090-9									ⁿd a m ¹							
2197-9									h u m ¹							
3352-9									t i ¹							
3892-9									h j a t ¹							
1071-9									q aː m ¹							
10313-9									m a ¹							
2671-9									ⁿd j a t ¹							
5502-9									f aː ŋ ¹							
7382-9									ⁿd u n ¹							
932-9									t i ŋ ¹							
533-9									m a ¹							
4159-9									v a ¹							
2804-9									n u m ¹							
5451-9									ɣ a ¹							
5773-9									ʔ a ¹							
6933-9									ʔ a ¹							
4657-9									ʔ a ¹							
4658-9									l j aː ŋ ¹							
6966-9									h i ¹							
5351-9									ɣ a ¹							
4073-9									ⁿd aːi ¹							
2163-9									ⁿb j aː ŋ ¹							
1121-9									h a ¹							
5790-9									h aː ŋ ¹							
10413-9									m a ¹							
6731-9									m a ¹							
1645-9									m a ¹							
4914-9									m a ¹							
6175-9									n a ¹							
3092-9									t i ŋ ¹							
1247-9									l j aː n ¹							
5620-9									h j u ¹							
4897-9									ʁ a ¹							
4811-9									pʰ aː ŋ ¹							
1213-9									q aːi ¹							
11019-9									ʁ aː ŋ ¹							
11020-9									q aːi ¹							
2129-9									h a p ¹							
3211-9									ŋ aː n ¹							
714-9									n o k ¹							
1729-9									q a ¹							
3679-9									m a ¹							
1054-9									m a ¹							
7448-9									m u m ¹							
582-9									m i ¹							
4743-9									m o n ¹							
5419-9									l j a n ¹							
5601-9									ⁿb i n ¹							
2705-9									m o m ¹							
6381-9									n o ŋ ¹							
1017-9									ⁿb a ¹							
645-9									l u m ¹							
273-9									m a t ¹							
4338-9									ⁿd j a k ¹							
2533-9									k i ¹							
1089-9									q u p ¹							
843-9									n a n ¹							
2787-9									pʰ a t ¹							
4462-9									n u n ¹							
10918-9									h a n ¹							
6582-9									h u ¹							
2070-9									k a ¹							
3075-9									n aː ŋ ¹							
10848-9									v a ¹							
2480-9									ts a n ¹							
2214-9									k a ¹							
7225-9									h a t ¹							
3515-9									p j a m ¹							
2588-9									ts a n ¹							
2908-9									p j aː ŋ ¹							
2393-9									n a ¹							
1156-9									ŋ a ¹							
2374-9									ⁿd a ¹							
2146-9									q a ¹							
5133-9									n a ŋ ¹							
4981-9									m u m ¹							
10239-9									m a ¹							
599-9									n j u t ¹							
5048-9									q o ¹							
6331-9									h a ¹							
290-9									t i n ¹							
311-9									h aː ŋ ¹							
3430-9									m j a ¹							
5369-9									m j a ¹							
2749-9									t o n ¹							
2621-9									l j a p ¹							
1181-9									t a m ¹							
949-9									t j u ¹							
2839-9									t i n ¹							
861-9									l aː ŋ ¹							
6773-9									l aː ŋ ¹							
5739-9									l aː ŋ ¹							
5740-9									q a t ¹							
3550-9									h j u m ¹							
4445-9									p u t ¹							
680-9									l o ŋ ¹							
817-9									ⁿd a n ¹							
782-9									pʰ j aː t ¹							
10396-9									n j u ¹							
4606-9									n aː n ¹							
5207-9									m a n ¹							
7280-9									t j a ¹							
6983-9									h j u t ¹							
5168-9									p u ŋ ¹							
1264-9									ts u ¹							
915-9									t u ¹							
1767-9									ts u ŋ ¹							
10901-9									k w aː ŋ ¹							
10867-9									ⁿd o ŋ ¹							
417-9									k w aː n ¹							
2285-9									pʰ j a ¹							
11002-9									j i t ¹							
6348-9									m a ¹							
6349-9									ʁ aː n ¹							
10602-9									ⁿb a n ¹							
5654-9									m j a n ¹							
880-9									l e ¹							
983-9									n aː n ¹							
2033-9									t o ¹							
1433-9									j j a ¹							
1467-9									ⁿd u m ¹							
469-9									t j u m ¹							
3127-9									m j a ¹							
4623-9									h a ¹							
7099-9									l j a k ¹							
4726-9									h j a n ¹							
10465-9									ⁿb aː n ¹							
5519-9									h a n ¹							
5893-9									q u n ¹							
2857-9									t i n ¹							
3645-9									ɣ aː n ¹							
3032-9									h j aː n ¹							
2088-9									l j a n ¹							
2463-9									p u ¹							
4794-9									n i ¹							
4569-9									l u ŋ ¹							
4586-9									ts u ¹							
4552-9									p a ¹							
3228-9									q o ŋ ¹							
3245-9									j a ¹							
6651-9									l aː ŋ ¹							
6652-9									ⁿb aː n ¹							
1817-9									l aː ŋ ¹							
1818-9									ⁿb j aː ŋ ¹							
11052-9									n u ¹							
1230-9									l aː ŋ ¹							
3380-9									h a ŋ ¹							
8174-9									ɣ u m ¹							
8599-9									p j a m ¹							
7782-9									ⁿd j a ¹							
8294-9									l j i k ¹							
8514-9									h aːi ¹							
9669-9									l j a k ¹							
8531-9									p aːi ¹							
7954-9									h u m ¹							
9968-9									s aː m ¹							
8040-9									t a ¹							
9304-9									t i ¹							
8345-9									t o m ¹							
8765-9									t o k ¹							
8849-9									s aː ŋ ¹							
9286-9									k w aː ŋ ¹							
9581-9									n u n ¹							
9267-9									l a ¹							
8497-9									ts a n ¹							
7602-9									h aː p ¹							
8431-9									l j a n ¹							
10036-9									s u k ¹							
10019-9									l a m ¹							
9216-9									n e ¹							
8074-9									q a t ¹							
9511-9									p a n ¹							
8243-9									h j a m ¹							
9250-9									t j a m ¹							
7568-9									s aːi ¹							
8832-9									k u ¹							
8057-9									n e ¹							
7716-9									h u p ¹							
9899-9									t i ¹							
7585-9									q a ¹							
8582-9									ⁿb j a ¹							
9097-9									l a m ¹							
10125-9									v a ¹							
9460-9									l aːu ¹							
9649-9									pʰ u t ¹							
9870-9									ŋ a p ¹							
8680-9									ŋ a m ¹							
7699-9									t i t ¹							
9001-9									n w a t ¹							
9494-9									t i p ¹							
7666-9									h j a n ¹							
9598-9									t j a k ¹							
8023-9									q u m ¹							
9053-9									h u t ¹							
10091-9									s u k ¹							
10002-9									pʰ j aːu ¹							
7765-9									t aːu ¹							
8800-9									m e ¹							
9934-9									k a ¹							
9985-9									ʔ aːu ¹							
7850-9									t aː p ¹							
7816-9									h a m ¹							
8663-9									h u m ¹							
8697-9									t i t ¹							
9615-9									j a n ¹							
8362-9									t a t ¹							
8091-9									t i ¹							
8748-9									h a ¹							
22-9									ⁿd aːu ¹							
11084-9									s aːu ¹							
7365-9									n a ¹							
4201-9									ɕ i ¹							
5841-9									f a ¹							
4640-9									t a ¹							
662-9									l a n ¹							
384-9									n aːu ¹							
5151-9									m e ¹							
1399-9									t o ¹							
5259-9									h j a t ¹							
10353-9									ɣ a ¹							
10370-9									n i ¹							
7401-9									h aː m ¹							
2958-9									h i ¹							
2770-9									ŋ o ¹							
6434-9									l j o k ¹							
6192-9									h j a t ¹							
2231-9									p aː t ¹							
5116-9									ⁿd u ¹							
7297-9									s u p ¹							
3731-9									p a ŋ ¹							
748-9									n a m ¹							
2180-9									h a m ¹							
4107-9									n a m ¹							
2688-9									k o n ¹							
616-9									k i ŋ ¹							
1898-9									ⁿd a m ¹							
203-9									m a ¹							
897-9									ⁿb j a ¹							
10189-9									h j a n ¹							
1592-9									s o k ¹							
6088-9									t j a ŋ ¹							
2975-9									ⁿd aː ŋ ¹							
6714-9									h u m ¹							
731-9									q a m ¹							
2722-9									j u ¹							
5637-9									q aː t ¹							
765-9									j i k ¹							
1695-9									k i m ¹							
2112-9									l j u ¹							
6634-9									m a ¹							
7331-9									n a ¹							
7348-9									ⁿb aː ŋ ¹							
6527-9									t i ¹							
3568-9									h a n ¹							
4378-9									ɣ aːi ¹							
6292-9									ⁿd j a n ¹							
3585-9									v aː ŋ ¹							
4428-9									ⁿd a m ¹							
7046-9									h j a ŋ ¹							
1915-9									ʔ j a m ¹							
4518-9									k u ŋ ¹							
2516-9									l j u ¹							
4480-9									ⁿb aː n ¹							
2499-9									ⁿb j aː ŋ ¹							
5584-9									h o ¹							
2429-9									h o ¹							
5224-9									q aːu ¹							
3464-9									q j a k ¹							
10142-9									t o ŋ ¹							
7159-9									h a n ¹							
6599-9									n u ¹							
10207-9									m u ¹							
6837-9									s a n ¹							
2654-9									v i ¹							
367-9									v u k ¹							
5858-9									n j a ¹							
451-9									h a n ¹							
5944-9									h aː ŋ ¹							
512-9									l j aː k ¹							
7138-9									ʔ u ¹							
4845-9									j a ¹							
4915-9									q aː t ¹							
10570-9									k u ¹							
5300-9									ⁿb j aː n ¹							
5418-9									t i ¹ ¹							
1748-9									t i ŋ ¹							
3532-9									t u ¹							
310-9									t e ¹							
5368-9									f aː n ¹							
4321-9									t a p ¹							
5065-9									kʰ e ¹							
5961-9									l aː ŋ ¹							
1450-9									t a ¹							
10430-9									ts e ¹							
6210-9									t a ¹							
5468-9									h a n ¹							
6685-9									h aːu ¹							
89-9									k a ¹							
153-9									s u ¹							
120-9									m j u ¹							
50-9									h j aːi ¹							
4947-9									ⁿd aː n ¹							
8866-9									l j aː k ¹							
9165-9									ⁿd aː ŋ ¹							
7919-9									t a ŋ ¹							
9765-9									s o t ¹							
7520-9									ʁ aːu ¹							
8883-9									p o ¹							
8565-9									h u ŋ ¹							
8646-9									ts a m ¹							
9686-9									t j a t ¹							
10108-9									ⁿb j a t ¹							
10073-9									t a m ¹							
1536-9									l j u ¹							
9131-9									h aː ŋ ¹							
8799-9									ɣ o ¹							
9721-9									t a ¹							
8124-9									pʰ j aː m ¹							
8448-9									l aː m ¹							
8714-9									t i t ¹							
5317-9									n u k ¹							
1138-9									ⁿd j a n ¹							
1502-9									n i t ¹							
3109-9									ⁿd j a m ¹							
3840-9									ŋ aː n ¹							
3748-9									j j aː ŋ ¹							
3015-9									t i m ¹							
7262-9									k a n ¹							
10635-9									ɣ a m ¹							
697-9									l aːu ¹							
5031-9									pʰ j a ¹							
1553-9									q o m ¹							
224-9									t i ¹							
186-9									t j a ŋ ¹							
5185-9									n a m ¹							
1484-9									f a ¹							
1933-9									n i ¹							
2939-9									ⁿd o ŋ ¹							
1000-9									j u p ¹							
2551-9									k a ŋ ¹							
1646-9									z u ¹							
565-9									t o ¹							
5552-9									h a ŋ ¹							
3159-9									h a ¹							
5876-9									k u ¹							
1299-9									ɕ i m ¹							
4862-9									p aː k ¹							
1180-9									t e ¹							
4008-9									q u ¹ ¹							
6774-9									l a ¹							
3875-9									h aːi ¹							
6036-9									ⁿd j a ¹							
6398-9									l j aː m ¹							
7063-9									ⁿb i n ¹							
492-9									t j e m ¹							
1627-9									q u ŋ ¹							
5927-9									h u m ¹							
3951-9									m a ¹							
3049-9									m aː ŋ ¹							
6684-9									l aː k ¹							
1850-9									l aː k ¹							
3262-9									l aː k ¹							
8260-9									t j a ¹ ¹							
7551-9									t a ¹							
9564-9									h u ¹							
9443-9									ⁿd aːu ¹							
9545-9									h i p ¹							
7650-9									t a t ¹							
7833-9									t j a k ¹							
9148-9									h j a ¹							
9036-9									t a ¹							
8904-9									m a ŋ ¹							
7683-9									ts a m ¹							
8227-9									z a ¹							
11112-9									n a ¹							
11163-9									m a n ¹							
11130-9									m a n ¹							
7315-9									ts a ¹							
10652-9									n i ¹							
10653-9									m aː ŋ ¹							
5241-9									t i ¹							
3398-9									t o t ¹							
2357-9									ⁿb i ŋ ¹							
3696-9									ⁿd u ¹							
1610-9									h aː ŋ ¹							
10716-9									p aː ŋ ¹							
5722-9									h aː n ¹							
3317-9									h j u ¹							
4142-9									h a t ¹							
5705-9									ⁿd j u p ¹							
5980-9									q u ¹							
6242-9									ⁿd j a ¹							
1344-9									h aː ŋ ¹							
3194-9									ⁿd a ¹							
4411-9									ts u p ¹							
7419-9									n a ¹							
6070-9									ⁿd a ¹							
6139-9									h a n ¹							
6158-9									ⁿd j a ¹							
10295-9									pʰ j aː ŋ ¹							
2821-9									l j aː n ¹							
4999-9									ⁿd j a ¹							
10273-9									v u ¹							
4056-9									h a n ¹							
10764-9									n i ¹							
10765-9									ⁿb j aː ŋ ¹							
2248-9									f aːi ¹							
2266-9									f e ¹							
3713-9									h u ŋ ¹							
8399-9									s a ¹							
8922-9									q a ¹							
9426-9									ⁿd o ¹							
7936-9									ⁿd a m ¹							
7799-9									j u ¹							
9855-9									l i n ¹							
9751-9									p j aː ŋ ¹							
1037-9									ʁ aːi ¹							
10733-9									ʔ a ¹							
5520-9									ⁿd j o ŋ ¹							
1367-9									l i ŋ ¹							
4124-9									f e ¹							
4218-9									ⁿd j a ¹							
6053-9									n a ŋ ¹							
6916-9									ⁿd a n ¹							
2446-9									p i ¹							
6469-9									ɣ u m ¹							
6510-9									f aː n ¹							
3414-9									h j aː n ¹							
2889-9									l j a ¹							
4707-9									ⁿd j a k ¹							
7418-9									k u m ¹							
5099-9									s aː n ¹							
5910-9									t i n ¹							
3351-9									t a ¹							
10482-9									j aːu ¹							
532-9									p i ¹							
1416-9									l a m ¹							
5334-9									p o ¹							
10797-9									l aːu ¹							
3858-9									n u ¹							
4497-9									h e ¹							
3662-9									p aːu ¹							
10256-9									l j a n ¹							
2622-9									m j a ¹							
4998-9									h aːi ¹							
4235-9									p a ¹							
6451-9									p i ¹							
5401-9									pʰ j a ¹ ¹							
2341-9									q e ¹							
10884-9									ts aː ŋ ¹							
5807-9									ʔ a ¹							
7208-9									h i ¹							
799-9									l j a ¹							
3263-9									h aː n ¹							
9477-9									p a ¹							
7734-9									ʔ j aː m ¹							
8731-9									t aː p ¹							
8968-9									ʔ a n ¹							
9738-9									ɕ i t ¹							
8467-9									ⁿd aːu ¹							
9382-9									k a ¹ ¹							
9916-9									k u n ¹							
1-9									ⁿd j u ¹							
1800-9									ⁿd j aː ŋ ¹							
4964-9									n j a p ¹							
6260-9									t a ¹							
5824-9									f u ¹							
3791-9									h j aː ŋ ¹							
6934-9									h j a n ¹							
7245-9									h aː ŋ ¹							
2051-9									p a ¹							
6544-9									q u p ¹							
6105-9									ⁿd j a n ¹							
3500-9									k a m ¹							
4304-9									h aːu ¹							
1570-9									q aː ŋ ¹							
6122-9									j j u ¹							
2305-9									j u t ¹							
2856-9									j u ¹							
9181-9									t i ŋ ¹							
9951-9									l j u ¹							
8140-9									n j a p ¹							
9115-9									t o ¹							
7888-9									p a ¹							
9887-9									pʰ j a ¹							
9834-9									s j aː t ¹							
8192-9									t o m ¹							
966-9									ⁿd aː ŋ ¹							
5981-9									l u ¹							
434-9									pʰ a ¹							
6882-10										ȶ a t ¹						
6485-10										ȶ i n ¹						
4690-10										m u n ¹						
5671-10										¹ j aː n ¹						
4272-10										l aː p ¹						
10935-10										p e ¹						
4760-10										n j aː n ¹						
1881-10										ȶ a n ¹						
4777-10										ɕ i t ¹						
10969-10										ȶ a n ¹						
10970-10										n̥ u ¹						
10206-10										ȶ a n ¹						
6565-10										k w a n ¹						
1281-10										ʔ j e n ¹						
10569-10										n a m ¹						
6899-10										p j u ŋ ¹						
7081-10										k u ¹						
4090-10										t a m ¹						
2197-10										h u m ¹						
3352-10										t i ¹						
3892-10										ɕ i t ¹						
1071-10										q aː m ¹						
10313-10										m ai ¹						
2671-10										t j i t ¹						
5502-10										f aː k ¹						
7382-10										ˀd u n ¹						
932-10										t i ŋ ¹						
533-10										m ai ¹						
4159-10										m̥ a ¹						
2804-10										n u k ¹						
5451-10										ˀd ai ¹						
5773-10										ʔ a ¹						
6933-10										ʔ a ¹						
4657-10										ʔ a ¹						
4658-10										f j aː ŋ ¹						
6966-10										h i ¹						
5351-10										ˀd a ¹						
4073-10										t a ¹						
2163-10										ˀb j aː ŋ ¹						
1121-10										f a ¹						
5790-10										kʰ aː ŋ ¹						
10413-10										m̥ a ¹						
6731-10										m̥ a ¹						
1645-10										m̥ a ¹						
4914-10										m̥ a ¹						
6175-10										ŋ a ¹						
3092-10										ɕ i ŋ ¹						
1247-10										l j aː n ¹						
5620-10										ɕ j u ¹						
4897-10										ʁ a ¹						
4811-10										kʰ aː ŋ ¹						
1213-10										q a ¹						
11019-10										ʁ aː ŋ ¹						
11020-10										q a ¹						
2129-10										ʔ e p ¹						
3211-10										ŋ aː n ¹						
714-10										n o k ¹						
1729-10										q a ¹						
3679-10										m a ¹						
1054-10										m j a ¹						
7448-10										m u m ¹						
582-10										m i ¹						
4743-10										m o n ¹						
5419-10										l j aː n ¹						
5601-10										ˀb i n ¹						
2705-10										m o m ¹						
6381-10										n̥ o ŋ ¹						
1017-10										ˀb a ¹						
645-10										l u k ¹						
273-10										m i t ¹						
4338-10										t j a k ¹						
2533-10										k i ¹						
1089-10										kʰ u p ¹						
843-10										n a n ¹						
2787-10										m̥ a t ¹						
4462-10										n u n ¹						
10918-10										h a n ¹						
6582-10										h u ¹						
2070-10										k a ¹						
3075-10										n̥ aː k ¹						
10848-10										m̥ a ¹						
2480-10										ȶ a n ¹						
2214-10										k ai ¹						
7225-10										h i t ¹						
3515-10										p j a m ¹						
2588-10										ȶ a n ¹						
2908-10										p j aː k ¹						
2393-10										n a ¹						
1156-10										ŋ ai ¹						
2374-10										t a ¹						
2146-10										k a ¹						
5133-10										n a ŋ ¹						
4981-10										m u k ¹						
10239-10										m a ¹						
599-10										n j u t ¹						
5048-10										q o ¹						
6331-10										h a ¹						
290-10										ȶ i n ¹						
311-10										h aː k ¹						
3430-10										m j a ¹						
5369-10										m j a ¹						
2749-10										ȶ u n ¹						
2621-10										l j a p ¹						
1181-10										t a k ¹						
949-10										t j u ¹						
2839-10										t i n ¹						
861-10										l aː k ¹						
6773-10										l aː k ¹						
5739-10										l aː k ¹						
5740-10										kʰ aː t ¹						
3550-10										ɕ u m ¹						
4445-10										p u t ¹						
680-10										l o ŋ ¹						
817-10										ȶ i n ¹						
782-10										p j aː t ¹						
10396-10										n j u ¹						
4606-10										n aː n ¹						
5207-10										m a n ¹						
7280-10										ts j a ¹						
6983-10										ʔ j u t ¹						
5168-10										p u ŋ ¹						
1264-10										ts j u ¹						
915-10										t u ¹						
1767-10										ts u ŋ ¹						
10901-10										k w aː ŋ ¹						
10867-10										ˀd o ŋ ¹						
417-10										k w aː n ¹						
2285-10										p j e ¹						
11002-10										ʔ i t ¹						
6348-10										m ai ¹						
6349-10										ʁ aː n ¹						
10602-10										ȶ i n ¹						
5654-10										m j e n ¹						
880-10										l e ¹						
983-10										n̥ aː n ¹						
2033-10										t o ¹						
1433-10										ʔ j a ¹						
1467-10										ˀd u k ¹						
469-10										t j u m ¹						
3127-10										m j a ¹						
4623-10										h a ¹						
7099-10										l j i k ¹						
4726-10										ɕ j e n ¹						
10465-10										ˀb aː n ¹						
5519-10										h i n ¹						
5893-10										k u n ¹						
2857-10										t i n ¹						
3645-10										kʰ aː n ¹						
3032-10										ɕ j aː n ¹						
2088-10										f j a n ¹						
2463-10										p u ¹						
4794-10										n i ¹						
4569-10										l u ŋ ¹						
4586-10										ts u ¹						
4552-10										p a ¹						
3228-10										q o ŋ ¹						
3245-10										j a ¹						
6651-10										l aː k ¹						
6652-10										ˀb aː n ¹						
1817-10										l aː k ¹						
1818-10										ˀb j aː k ¹						
11052-10										n u ¹						
1230-10										l aː k ¹						
3380-10										h e k ¹						
8174-10										h u m ¹						
8599-10										p j a m ¹						
7782-10										t j ai ¹						
8294-10										l i k ¹						
8514-10										h a ¹						
9669-10										l j a k ¹						
8531-10										p a ¹						
7954-10										ʔ u k ¹						
9968-10										ɕ aː m ¹						
8040-10										t a ¹						
9304-10										t i ¹						
8345-10										t o k ¹						
8765-10										ȶ o k ¹						
8849-10										ɕ aː ŋ ¹						
9286-10										k w aː ŋ ¹						
9581-10										n u n ¹						
9267-10										l w a ¹						
8497-10										ts i n ¹						
7602-10										ʔ aː p ¹						
8431-10										f j aː n ¹						
10036-10										ɕ u k ¹						
10019-10										l a k ¹						
9216-10										n e ¹						
8074-10										q a t ¹						
9511-10										p a n ¹						
8243-10										ʔ j a m ¹						
9250-10										t j e m ¹						
7568-10										ɕ a ¹						
8832-10										k u ¹						
8057-10										n e ¹						
7716-10										h u p ¹						
9899-10										t i ¹						
7585-10										k a ¹						
8582-10										ˀb j a ¹						
9097-10										l a m ¹						
10125-10										m̥ a ¹						
9460-10										l aːu ¹						
9649-10										p u t ¹						
9870-10										ŋ a p ¹						
8680-10										ŋ a m ¹						
7699-10										ȶ i t ¹						
9001-10										ŋ w a t ¹						
9494-10										t i p ¹						
7666-10										ɕ i n ¹						
9598-10										t j a k ¹						
8023-10										q u m ¹						
9053-10										ȵ u t ¹						
10091-10										ɕ j u k ¹						
10002-10										ˀb j aːu ¹						
7765-10										t aːu ¹						
8800-10										m̥ e ¹						
9934-10										k a ¹						
9985-10										ʔ aːu ¹						
7850-10										t aː p ¹						
7816-10										ʔ a m ¹						
8663-10										ʔ u m ¹						
8697-10										ȶ i t ¹						
9615-10										j a n ¹						
8362-10										t i t ¹						
8091-10										t i ¹						
8748-10										h a ¹						
22-10										t aːu ¹						
11084-10										ɕ j aːu ¹						
7365-10										n a ¹						
4201-10										ɕ i ¹						
5841-10										f a ¹						
4640-10										t a ¹						
662-10										l i n ¹						
384-10										n̥ aːu ¹						
5151-10										m e ¹						
1399-10										t o ¹						
5259-10										ʔ j i t ¹						
10353-10										ˀd a ¹						
10370-10										n̥ i ¹						
7401-10										h aː m ¹						
2958-10										ɕ i ¹						
2770-10										ŋ o ¹						
6434-10										l j o k ¹						
6192-10										ɕ i t ¹						
2231-10										p aː t ¹						
5116-10										ȶ u ¹						
7297-10										ɕ j u p ¹						
3731-10										p e k ¹						
748-10										n a m ¹						
2180-10										h a m ¹						
4107-10										n̥ a m ¹						
2688-10										k o n ¹						
616-10										k i ŋ ¹						
1898-10										ˀd a k ¹						
203-10										m̥ ai ¹						
897-10										ˀb j a ¹						
10189-10										ɕ j e n ¹						
1592-10										ɕ o k ¹						
6088-10										t j a ŋ ¹						
2975-10										t aː ŋ ¹						
6714-10										h u m ¹						
731-10										q a m ¹						
2722-10										j u ¹						
5637-10										k aː t ¹						
765-10										j i k ¹						
1695-10										kʰ i m ¹						
2112-10										ɕ j u ¹						
6634-10										m̥ a ¹						
7331-10										n a ¹						
7348-10										ˀb aː ŋ ¹						
6527-10										t i ¹						
3568-10										ts a n ¹						
4378-10										m̥ a ¹						
6292-10										t j i n ¹						
3585-10										ɕ aː ŋ ¹						
4428-10										t a m ¹						
7046-10										ɕ a ŋ ¹						
1915-10										ʔ j a m ¹						
4518-10										k u ŋ ¹						
2516-10										ɕ j u ¹						
4480-10										ˀb aː n ¹						
2499-10										ˀb j aː k ¹						
5584-10										h o ¹						
2429-10										h o ¹						
5224-10										q aːu ¹						
3464-10										kʰ j a k ¹						
10142-10										t o ŋ ¹						
7159-10										ȶ a n ¹						
6599-10										n u ¹						
10207-10										m̥ u ¹						
6837-10										ȶ i n ¹						
2654-10										m̥ i ¹						
367-10										ȵ u k ¹						
5858-10										n j a ¹						
451-10										f a n ¹						
5944-10										h aː ŋ ¹						
512-10										l j aː k ¹						
7138-10										ʔ u ¹						
4845-10										j a ¹						
4915-10										q aː t ¹						
10570-10										k u ¹						
5300-10										ˀb j aː n ¹						
5418-10										ȶ i ¹ ¹						
1748-10										f i k ¹						
3532-10										t u ¹						
310-10										t e ¹						
5368-10										f a n ¹						
4321-10										t a p ¹						
5065-10										kʰ e ¹						
5961-10										l aː k ¹						
1450-10										t a ¹						
10430-10										ȶ e ¹						
6210-10										t a ¹						
5468-10										ȶ i n ¹						
6685-10										h aːu ¹						
89-10										k a ¹						
153-10										ɕ u ¹						
120-10										m j u ¹						
50-10										ʔ j aːi ¹						
4947-10										ˀd aː n ¹						
8866-10										l j aː k ¹						
9165-10										ˀd aː k ¹						
7919-10										t a ŋ ¹						
9765-10										ɕ o t ¹						
7520-10										m̥ aːu ¹						
8883-10										p o ¹						
8565-10										h u ŋ ¹						
8646-10										ts a m ¹						
9686-10										t j aː t ¹						
10108-10										ˀb j i t ¹						
10073-10										t a m ¹						
1536-10										l j u ¹						
9131-10										h aː k ¹						
8799-10										m̥ o ¹						
9721-10										t i ¹						
8124-10										ⁿb j aː m ¹						
8448-10										l aː m ¹						
8714-10										ȶ i t ¹						
5317-10										n u k ¹						
1138-10										ts j e n ¹						
1502-10										n i t ¹						
3109-10										ˀd j a m ¹						
3334-10										p a ¹						
3840-10										ŋ aː n ¹						
3748-10										ʔ j aː k ¹						
3015-10										t i k ¹						
7262-10										k a n ¹						
10635-10										h a k ¹						
697-10										l aːu ¹						
5031-10										p j ai ¹						
1553-10										q o m ¹						
224-10										t i ¹						
186-10										t j a ŋ ¹						
5185-10										n a m ¹						
1484-10										f a ¹						
1933-10										n̥ i ¹						
2939-10										ˀd o ŋ ¹						
1000-10										p u p ¹						
2551-10										k a ŋ ¹						
1646-10										ɕ u ¹						
565-10										t o ¹						
5552-10										f a k ¹						
3159-10										f j a ¹						
5876-10										k u ¹						
1299-10										t i m ¹						
