index	index_p	rindex	rindex_p	cogid	id_AchangLongchuan	segment_AchangLongchuan	segment_AchangLongchuan_L1	segment_AchangLongchuan_L2	segment_AchangLongchuan_L3	segment_AchangLongchuan_R1	segment_AchangLongchuan_R2	segment_AchangLongchuan_R3	SC_AchangLongchuan	SC_AchangLongchuan_L1	SC_AchangLongchuan_L2	SC_AchangLongchuan_L3	SC_AchangLongchuan_R1	SC_AchangLongchuan_R2	SC_AchangLongchuan_R3	PROSODY_AchangLongchuan	PROSODY_AchangLongchuan_L1	PROSODY_AchangLongchuan_L2	PROSODY_AchangLongchuan_L3	PROSODY_AchangLongchuan_R1	PROSODY_AchangLongchuan_R2	PROSODY_AchangLongchuan_R3	id_Atsi	segment_Atsi	segment_Atsi_L1	segment_Atsi_L2	segment_Atsi_L3	segment_Atsi_R1	segment_Atsi_R2	segment_Atsi_R3	SC_Atsi	SC_Atsi_L1	SC_Atsi_L2	SC_Atsi_L3	SC_Atsi_R1	SC_Atsi_R2	SC_Atsi_R3	PROSODY_Atsi	PROSODY_Atsi_L1	PROSODY_Atsi_L2	PROSODY_Atsi_L3	PROSODY_Atsi_R1	PROSODY_Atsi_R2	PROSODY_Atsi_R3	id_Bola	segment_Bola	segment_Bola_L1	segment_Bola_L2	segment_Bola_L3	segment_Bola_R1	segment_Bola_R2	segment_Bola_R3	SC_Bola	SC_Bola_L1	SC_Bola_L2	SC_Bola_L3	SC_Bola_R1	SC_Bola_R2	SC_Bola_R3	PROSODY_Bola	PROSODY_Bola_L1	PROSODY_Bola_L2	PROSODY_Bola_L3	PROSODY_Bola_R1	PROSODY_Bola_R2	PROSODY_Bola_R3	id_Lashi	segment_Lashi	segment_Lashi_L1	segment_Lashi_L2	segment_Lashi_L3	segment_Lashi_R1	segment_Lashi_R2	segment_Lashi_R3	SC_Lashi	SC_Lashi_L1	SC_Lashi_L2	SC_Lashi_L3	SC_Lashi_R1	SC_Lashi_R2	SC_Lashi_R3	PROSODY_Lashi	PROSODY_Lashi_L1	PROSODY_Lashi_L2	PROSODY_Lashi_L3	PROSODY_Lashi_R1	PROSODY_Lashi_R2	PROSODY_Lashi_R3	id_Maru	segment_Maru	segment_Maru_L1	segment_Maru_L2	segment_Maru_L3	segment_Maru_R1	segment_Maru_R2	segment_Maru_R3	SC_Maru	SC_Maru_L1	SC_Maru_L2	SC_Maru_L3	SC_Maru_R1	SC_Maru_R2	SC_Maru_R3	PROSODY_Maru	PROSODY_Maru_L1	PROSODY_Maru_L2	PROSODY_Maru_L3	PROSODY_Maru_R1	PROSODY_Maru_R2	PROSODY_Maru_R3	id_OldBurmese	segment_OldBurmese	segment_OldBurmese_L1	segment_OldBurmese_L2	segment_OldBurmese_L3	segment_OldBurmese_R1	segment_OldBurmese_R2	segment_OldBurmese_R3	SC_OldBurmese	SC_OldBurmese_L1	SC_OldBurmese_L2	SC_OldBurmese_L3	SC_OldBurmese_R1	SC_OldBurmese_R2	SC_OldBurmese_R3	PROSODY_OldBurmese	PROSODY_OldBurmese_L1	PROSODY_OldBurmese_L2	PROSODY_OldBurmese_L3	PROSODY_OldBurmese_R1	PROSODY_OldBurmese_R2	PROSODY_OldBurmese_R3	id_ProtoBurmish	segment_ProtoBurmish	segment_ProtoBurmish_L1	segment_ProtoBurmish_L2	segment_ProtoBurmish_L3	segment_ProtoBurmish_R1	segment_ProtoBurmish_R2	segment_ProtoBurmish_R3	SC_ProtoBurmish	SC_ProtoBurmish_L1	SC_ProtoBurmish_L2	SC_ProtoBurmish_L3	SC_ProtoBurmish_R1	SC_ProtoBurmish_R2	SC_ProtoBurmish_R3	PROSODY_ProtoBurmish	PROSODY_ProtoBurmish_L1	PROSODY_ProtoBurmish_L2	PROSODY_ProtoBurmish_L3	PROSODY_ProtoBurmish_R1	PROSODY_ProtoBurmish_R2	PROSODY_ProtoBurmish_R3	id_Rangoon	segment_Rangoon	segment_Rangoon_L1	segment_Rangoon_L2	segment_Rangoon_L3	segment_Rangoon_R1	segment_Rangoon_R2	segment_Rangoon_R3	SC_Rangoon	SC_Rangoon_L1	SC_Rangoon_L2	SC_Rangoon_L3	SC_Rangoon_R1	SC_Rangoon_R2	SC_Rangoon_R3	PROSODY_Rangoon	PROSODY_Rangoon_L1	PROSODY_Rangoon_L2	PROSODY_Rangoon_L3	PROSODY_Rangoon_R1	PROSODY_Rangoon_R2	PROSODY_Rangoon_R3	id_Xiandao	segment_Xiandao	segment_Xiandao_L1	segment_Xiandao_L2	segment_Xiandao_L3	segment_Xiandao_R1	segment_Xiandao_R2	segment_Xiandao_R3	SC_Xiandao	SC_Xiandao_L1	SC_Xiandao_L2	SC_Xiandao_L3	SC_Xiandao_R1	SC_Xiandao_R2	SC_Xiandao_R3	PROSODY_Xiandao	PROSODY_Xiandao_L1	PROSODY_Xiandao_L2	PROSODY_Xiandao_L3	PROSODY_Xiandao_R1	PROSODY_Xiandao_R2	PROSODY_Xiandao_R3
3	0.6000	3	0.6000	741																																																																																																															451	j	i	rʰ	∅	ʔ	-	∅	J	I	R	∅	H	_	∅	6	7	5	∅	1	0	∅	452	-	i	ˀr	∅	-	³	∅	_	I	R	∅	_	_	∅	0	7	5	∅	0	0	∅																																												
4	0.8000	2	0.4000	741																																																																																																															451	ʔ	j	i	rʰ	-	∅	∅	H	J	I	R	_	∅	∅	1	6	7	5	0	∅	∅	452	-	-	i	ˀr	³	∅	∅	_	_	I	R	_	∅	∅	0	0	7	5	0	∅	∅																																												
5	1.0000	1	0.2000	741																																																																																																															451	-	ʔ	j	i	∅	∅	∅	_	H	J	I	∅	∅	∅	0	1	6	7	∅	∅	∅	452	³	-	-	i	∅	∅	∅	_	_	_	I	∅	∅	∅	0	0	0	7	∅	∅	∅																																												
1	0.3333	3	1.0000	742	453	ʂ	∅	∅	∅	ɿ	⁵⁵	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅																																																																																																															454	ʃ	∅	∅	∅	ai	¹	∅	S	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	742	453	ɿ	ʂ	∅	∅	⁵⁵	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																																																																																															454	ai	ʃ	∅	∅	¹	∅	∅	A	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	742	453	⁵⁵	ɿ	ʂ	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																																																																																															454	¹	ai	ʃ	∅	∅	∅	∅	_	A	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	743																																																																																																															455	s	∅	∅	∅	i	j	-	S	∅	∅	∅	I	J	_	3	∅	∅	∅	7	6	0	456	ʃ	∅	∅	∅	i	-	¹	S	∅	∅	∅	I	_	_	3	∅	∅	∅	7	0	0																																												
2	0.5000	3	0.7500	743																																																																																																															455	i	s	∅	∅	j	-	∅	I	S	∅	∅	J	_	∅	7	3	∅	∅	6	0	∅	456	i	ʃ	∅	∅	-	¹	∅	I	S	∅	∅	_	_	∅	7	3	∅	∅	0	0	∅																																												
3	0.7500	2	0.5000	743																																																																																																															455	j	i	s	∅	-	∅	∅	J	I	S	∅	_	∅	∅	6	7	3	∅	0	∅	∅	456	-	i	ʃ	∅	¹	∅	∅	_	I	S	∅	_	∅	∅	0	7	3	∅	0	∅	∅																																												
4	1.0000	1	0.2500	743																																																																																																															455	-	j	i	s	∅	∅	∅	_	J	I	S	∅	∅	∅	0	6	7	3	∅	∅	∅	456	¹	-	i	ʃ	∅	∅	∅	_	_	I	S	∅	∅	∅	0	0	7	3	∅	∅	∅																																												
1	0.3333	3	1.0000	744																																													457	s	∅	∅	∅	ai	³⁵	∅	S	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅																																																																			458	s	∅	∅	∅	ai	³	∅	S	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	744																																													457	ai	s	∅	∅	³⁵	∅	∅	A	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																																																			458	ai	s	∅	∅	³	∅	∅	A	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	744																																													457	³⁵	ai	s	∅	∅	∅	∅	_	A	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																																																			458	³	ai	s	∅	∅	∅	∅	_	A	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	774																																																																																																															459	s	∅	∅	∅	ɔ	k	-	S	∅	∅	∅	U	K	_	3	∅	∅	∅	7	1	0	460	ˀs	∅	∅	∅	u	k	⁴	S	∅	∅	∅	Y	K	_	3	∅	∅	∅	7	1	0																																												
2	0.5000	3	0.7500	774																																																																																																															459	ɔ	s	∅	∅	k	-	∅	U	S	∅	∅	K	_	∅	7	3	∅	∅	1	0	∅	460	u	ˀs	∅	∅	k	⁴	∅	Y	S	∅	∅	K	_	∅	7	3	∅	∅	1	0	∅																																												
3	0.7500	2	0.5000	774																																																																																																															459	k	ɔ	s	∅	-	∅	∅	K	U	S	∅	_	∅	∅	1	7	3	∅	0	∅	∅	460	k	u	ˀs	∅	⁴	∅	∅	K	Y	S	∅	_	∅	∅	1	7	3	∅	0	∅	∅																																												
4	1.0000	1	0.2500	774																																																																																																															459	-	k	ɔ	s	∅	∅	∅	_	K	U	S	∅	∅	∅	0	1	7	3	∅	∅	∅	460	⁴	k	u	ˀs	∅	∅	∅	_	K	Y	S	∅	∅	∅	0	1	7	3	∅	∅	∅																																												
1	0.2500	4	1.0000	777	461	ʂ	∅	∅	∅	o	ʔ	⁵⁵	S	∅	∅	∅	U	H	_	3	∅	∅	∅	7	1	0																																																																																																															462	ʃ	∅	∅	∅	o	k	⁴	S	∅	∅	∅	U	K	_	3	∅	∅	∅	7	1	0																																												
2	0.5000	3	0.7500	777	461	o	ʂ	∅	∅	ʔ	⁵⁵	∅	U	S	∅	∅	H	_	∅	7	3	∅	∅	1	0	∅																																																																																																															462	o	ʃ	∅	∅	k	⁴	∅	U	S	∅	∅	K	_	∅	7	3	∅	∅	1	0	∅																																												
3	0.7500	2	0.5000	777	461	ʔ	o	ʂ	∅	⁵⁵	∅	∅	H	U	S	∅	_	∅	∅	1	7	3	∅	0	∅	∅																																																																																																															462	k	o	ʃ	∅	⁴	∅	∅	K	U	S	∅	_	∅	∅	1	7	3	∅	0	∅	∅																																												
4	1.0000	1	0.2500	777	461	⁵⁵	ʔ	o	ʂ	∅	∅	∅	_	H	U	S	∅	∅	∅	0	1	7	3	∅	∅	∅																																																																																																															462	⁴	k	o	ʃ	∅	∅	∅	_	K	U	S	∅	∅	∅	0	1	7	3	∅	∅	∅																																												
1	0.3333	3	1.0000	780	463	-	∅	∅	∅	a	³¹	∅	_	∅	∅	∅	A	_	∅	0	∅	∅	∅	7	0	∅																																																																																																															464	ʔ	∅	∅	∅	ɛ	²	∅	H	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	780	463	a	-	∅	∅	³¹	∅	∅	A	_	∅	∅	_	∅	∅	7	0	∅	∅	0	∅	∅																																																																																																															464	ɛ	ʔ	∅	∅	²	∅	∅	E	H	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	780	463	³¹	a	-	∅	∅	∅	∅	_	A	_	∅	∅	∅	∅	0	7	0	∅	∅	∅	∅																																																																																																															464	²	ɛ	ʔ	∅	∅	∅	∅	_	E	H	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	786																																																																																																															465	kʰ	∅	∅	∅	a	⁵	∅	K	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	466	ˀk	∅	∅	∅	a	²	∅	K	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	786																																																																																																															465	a	kʰ	∅	∅	⁵	∅	∅	A	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	466	a	ˀk	∅	∅	²	∅	∅	A	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	786																																																																																																															465	⁵	a	kʰ	∅	∅	∅	∅	_	A	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	466	²	a	ˀk	∅	∅	∅	∅	_	A	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	789																							467	k	∅	∅	∅	j	o̱	²¹	K	∅	∅	∅	J	O	_	1	∅	∅	∅	6	7	0	468	k	∅	∅	∅	j	a̱	⁵⁵	K	∅	∅	∅	J	A	_	1	∅	∅	∅	6	7	0	469	k	∅	∅	∅	j	o̱	³³	K	∅	∅	∅	J	O	_	1	∅	∅	∅	6	7	0																																																																																																														
2	0.5000	3	0.7500	789																							467	j	k	∅	∅	o̱	²¹	∅	J	K	∅	∅	O	_	∅	6	1	∅	∅	7	0	∅	468	j	k	∅	∅	a̱	⁵⁵	∅	J	K	∅	∅	A	_	∅	6	1	∅	∅	7	0	∅	469	j	k	∅	∅	o̱	³³	∅	J	K	∅	∅	O	_	∅	6	1	∅	∅	7	0	∅																																																																																																														
3	0.7500	2	0.5000	789																							467	o̱	j	k	∅	²¹	∅	∅	O	J	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅	468	a̱	j	k	∅	⁵⁵	∅	∅	A	J	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅	469	o̱	j	k	∅	³³	∅	∅	O	J	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅																																																																																																														
4	1.0000	1	0.2500	789																							467	²¹	o̱	j	k	∅	∅	∅	_	O	J	K	∅	∅	∅	0	7	6	1	∅	∅	∅	468	⁵⁵	a̱	j	k	∅	∅	∅	_	A	J	K	∅	∅	∅	0	7	6	1	∅	∅	∅	469	³³	o̱	j	k	∅	∅	∅	_	O	J	K	∅	∅	∅	0	7	6	1	∅	∅	∅																																																																																																														
1	0.2500	4	1.0000	793																							470	k	∅	∅	∅	j	u̱i	²¹	K	∅	∅	∅	J	U	_	1	∅	∅	∅	6	7	0	471	k	∅	∅	∅	j	u̱	³⁵	K	∅	∅	∅	J	U	_	1	∅	∅	∅	6	7	0	472	k	∅	∅	∅	j	o̱u	⁵⁵	K	∅	∅	∅	J	O	_	1	∅	∅	∅	6	7	0																																													473	ˀk	∅	∅	∅	j	u	³	K	∅	∅	∅	J	Y	_	1	∅	∅	∅	6	7	0																																												
2	0.5000	3	0.7500	793																							470	j	k	∅	∅	u̱i	²¹	∅	J	K	∅	∅	U	_	∅	6	1	∅	∅	7	0	∅	471	j	k	∅	∅	u̱	³⁵	∅	J	K	∅	∅	U	_	∅	6	1	∅	∅	7	0	∅	472	j	k	∅	∅	o̱u	⁵⁵	∅	J	K	∅	∅	O	_	∅	6	1	∅	∅	7	0	∅																																													473	j	ˀk	∅	∅	u	³	∅	J	K	∅	∅	Y	_	∅	6	1	∅	∅	7	0	∅																																												
3	0.7500	2	0.5000	793																							470	u̱i	j	k	∅	²¹	∅	∅	U	J	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅	471	u̱	j	k	∅	³⁵	∅	∅	U	J	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅	472	o̱u	j	k	∅	⁵⁵	∅	∅	O	J	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅																																													473	u	j	ˀk	∅	³	∅	∅	Y	J	K	∅	_	∅	∅	7	6	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	793																							470	²¹	u̱i	j	k	∅	∅	∅	_	U	J	K	∅	∅	∅	0	7	6	1	∅	∅	∅	471	³⁵	u̱	j	k	∅	∅	∅	_	U	J	K	∅	∅	∅	0	7	6	1	∅	∅	∅	472	⁵⁵	o̱u	j	k	∅	∅	∅	_	O	J	K	∅	∅	∅	0	7	6	1	∅	∅	∅																																													473	³	u	j	ˀk	∅	∅	∅	_	Y	J	K	∅	∅	∅	0	7	6	1	∅	∅	∅																																												
1	0.2000	5	1.0000	799																																																																																									474	kʰ	∅	∅	∅	j	au	k	K	∅	∅	∅	J	A	K	1	∅	∅	∅	6	7	1																							475	k	∅	∅	∅	r	u	k	K	∅	∅	∅	R	Y	K	1	∅	∅	∅	5	7	1																																												
2	0.4000	4	0.8000	799																																																																																									474	j	kʰ	∅	∅	au	k	⁵⁵	J	K	∅	∅	A	K	_	6	1	∅	∅	7	1	0																							475	r	k	∅	∅	u	k	⁴	R	K	∅	∅	Y	K	_	5	1	∅	∅	7	1	0																																												
3	0.6000	3	0.6000	799																																																																																									474	au	j	kʰ	∅	k	⁵⁵	∅	A	J	K	∅	K	_	∅	7	6	1	∅	1	0	∅																							475	u	r	k	∅	k	⁴	∅	Y	R	K	∅	K	_	∅	7	5	1	∅	1	0	∅																																												
4	0.8000	2	0.4000	799																																																																																									474	k	au	j	kʰ	⁵⁵	∅	∅	K	A	J	K	_	∅	∅	1	7	6	1	0	∅	∅																							475	k	u	r	k	⁴	∅	∅	K	Y	R	K	_	∅	∅	1	7	5	1	0	∅	∅																																												
5	1.0000	1	0.2000	799																																																																																									474	⁵⁵	k	au	j	∅	∅	∅	_	K	A	J	∅	∅	∅	0	1	7	6	∅	∅	∅																							475	⁴	k	u	r	∅	∅	∅	_	K	Y	R	∅	∅	∅	0	1	7	5	∅	∅	∅																																												
1	0.2000	5	1.0000	803																																																																																									476	kʰ	∅	∅	∅	j	au	ŋ	K	∅	∅	∅	J	A	N	1	∅	∅	∅	6	7	4																							477	k	∅	∅	∅	j	u	ŋ	K	∅	∅	∅	J	Y	N	1	∅	∅	∅	6	7	4																																												
2	0.4000	4	0.8000	803																																																																																									476	j	kʰ	∅	∅	au	ŋ	³⁵	J	K	∅	∅	A	N	_	6	1	∅	∅	7	4	0																							477	j	k	∅	∅	u	ŋ	²	J	K	∅	∅	Y	N	_	6	1	∅	∅	7	4	0																																												
3	0.6000	3	0.6000	803																																																																																									476	au	j	kʰ	∅	ŋ	³⁵	∅	A	J	K	∅	N	_	∅	7	6	1	∅	4	0	∅																							477	u	j	k	∅	ŋ	²	∅	Y	J	K	∅	N	_	∅	7	6	1	∅	4	0	∅																																												
4	0.8000	2	0.4000	803																																																																																									476	ŋ	au	j	kʰ	³⁵	∅	∅	N	A	J	K	_	∅	∅	4	7	6	1	0	∅	∅																							477	ŋ	u	j	k	²	∅	∅	N	Y	J	K	_	∅	∅	4	7	6	1	0	∅	∅																																												
5	1.0000	1	0.2000	803																																																																																									476	³⁵	ŋ	au	j	∅	∅	∅	_	N	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅																							477	²	ŋ	u	j	∅	∅	∅	_	N	Y	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																												
1	0.2000	5	1.0000	808																																																																																																															478	kʰ	∅	∅	∅	j	ɔ	ŋ	K	∅	∅	∅	J	U	N	1	∅	∅	∅	6	7	4	479	ˀk	∅	∅	∅	j	u	ŋ	K	∅	∅	∅	J	Y	N	1	∅	∅	∅	6	7	4																																												
2	0.4000	4	0.8000	808																																																																																																															478	j	kʰ	∅	∅	ɔ	ŋ	⁵	J	K	∅	∅	U	N	_	6	1	∅	∅	7	4	0	479	j	ˀk	∅	∅	u	ŋ	²	J	K	∅	∅	Y	N	_	6	1	∅	∅	7	4	0																																												
3	0.6000	3	0.6000	808																																																																																																															478	ɔ	j	kʰ	∅	ŋ	⁵	∅	U	J	K	∅	N	_	∅	7	6	1	∅	4	0	∅	479	u	j	ˀk	∅	ŋ	²	∅	Y	J	K	∅	N	_	∅	7	6	1	∅	4	0	∅																																												
4	0.8000	2	0.4000	808																																																																																																															478	ŋ	ɔ	j	kʰ	⁵	∅	∅	N	U	J	K	_	∅	∅	4	7	6	1	0	∅	∅	479	ŋ	u	j	ˀk	²	∅	∅	N	Y	J	K	_	∅	∅	4	7	6	1	0	∅	∅																																												
5	1.0000	1	0.2000	808																																																																																																															478	⁵	ŋ	ɔ	j	∅	∅	∅	_	N	U	J	∅	∅	∅	0	4	7	6	∅	∅	∅	479	²	ŋ	u	j	∅	∅	∅	_	N	Y	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																												
1	0.2500	4	1.0000	810																																																																																									480	kʰ	∅	∅	∅	u	k	⁵⁵	K	∅	∅	∅	Y	K	_	1	∅	∅	∅	7	1	0																							481	k	∅	∅	∅	u	-	¹	K	∅	∅	∅	Y	_	_	1	∅	∅	∅	7	0	0																																												
2	0.5000	3	0.7500	810																																																																																									480	u	kʰ	∅	∅	k	⁵⁵	∅	Y	K	∅	∅	K	_	∅	7	1	∅	∅	1	0	∅																							481	u	k	∅	∅	-	¹	∅	Y	K	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																																												
3	0.7500	2	0.5000	810																																																																																									480	k	u	kʰ	∅	⁵⁵	∅	∅	K	Y	K	∅	_	∅	∅	1	7	1	∅	0	∅	∅																							481	-	u	k	∅	¹	∅	∅	_	Y	K	∅	_	∅	∅	0	7	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	810																																																																																									480	⁵⁵	k	u	kʰ	∅	∅	∅	_	K	Y	K	∅	∅	∅	0	1	7	1	∅	∅	∅																							481	¹	-	u	k	∅	∅	∅	_	_	Y	K	∅	∅	∅	0	0	7	1	∅	∅	∅																																												
1	0.3333	3	1.0000	816																																													482	kʰ	∅	∅	∅	ui	³⁵	∅	K	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅																																																																			483	k	∅	∅	∅	ui	³	∅	K	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	816																																													482	ui	kʰ	∅	∅	³⁵	∅	∅	Y	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																			483	ui	k	∅	∅	³	∅	∅	Y	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	816																																													482	³⁵	ui	kʰ	∅	∅	∅	∅	_	Y	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																			483	³	ui	k	∅	∅	∅	∅	_	Y	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	818																							484	l	∅	∅	∅	ŏ̱	-	⁵⁵	L	∅	∅	∅	O	_	_	5	∅	∅	∅	7	0	0																																													485	l	∅	∅	∅	ɔ̱	-	⁵⁵	L	∅	∅	∅	O	_	_	5	∅	∅	∅	7	0	0																																													486	l	∅	∅	∅	ɑ	-	⁵³	L	∅	∅	∅	A	_	_	5	∅	∅	∅	7	0	0	487	l	∅	∅	∅	ɤ	n	³¹	L	∅	∅	∅	E	N	_	5	∅	∅	∅	7	4	0
2	0.5000	3	0.7500	818																							484	ŏ̱	l	∅	∅	-	⁵⁵	∅	O	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅																																													485	ɔ̱	l	∅	∅	-	⁵⁵	∅	O	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅																																													486	ɑ	l	∅	∅	-	⁵³	∅	A	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅	487	ɤ	l	∅	∅	n	³¹	∅	E	L	∅	∅	N	_	∅	7	5	∅	∅	4	0	∅
3	0.7500	2	0.5000	818																							484	-	ŏ̱	l	∅	⁵⁵	∅	∅	_	O	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅																																													485	-	ɔ̱	l	∅	⁵⁵	∅	∅	_	O	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅																																													486	-	ɑ	l	∅	⁵³	∅	∅	_	A	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅	487	n	ɤ	l	∅	³¹	∅	∅	N	E	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅
4	1.0000	1	0.2500	818																							484	⁵⁵	-	ŏ̱	l	∅	∅	∅	_	_	O	L	∅	∅	∅	0	0	7	5	∅	∅	∅																																													485	⁵⁵	-	ɔ̱	l	∅	∅	∅	_	_	O	L	∅	∅	∅	0	0	7	5	∅	∅	∅																																													486	⁵³	-	ɑ	l	∅	∅	∅	_	_	A	L	∅	∅	∅	0	0	7	5	∅	∅	∅	487	³¹	n	ɤ	l	∅	∅	∅	_	N	E	L	∅	∅	∅	0	4	7	5	∅	∅	∅
1	0.2500	4	1.0000	819																																													488	l	∅	∅	∅	ɛ̱̃	-	³⁵	L	∅	∅	∅	E	_	_	5	∅	∅	∅	7	0	0																																																																			489	ˀl	∅	∅	∅	a	m	³	L	∅	∅	∅	A	M	_	5	∅	∅	∅	7	4	0																																												
2	0.5000	3	0.7500	819																																													488	ɛ̱̃	l	∅	∅	-	³⁵	∅	E	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅																																																																			489	a	ˀl	∅	∅	m	³	∅	A	L	∅	∅	M	_	∅	7	5	∅	∅	4	0	∅																																												
3	0.7500	2	0.5000	819																																													488	-	ɛ̱̃	l	∅	³⁵	∅	∅	_	E	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅																																																																			489	m	a	ˀl	∅	³	∅	∅	M	A	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅																																												
4	1.0000	1	0.2500	819																																													488	³⁵	-	ɛ̱̃	l	∅	∅	∅	_	_	E	L	∅	∅	∅	0	0	7	5	∅	∅	∅																																																																			489	³	m	a	ˀl	∅	∅	∅	_	M	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅																																												
1	0.3333	3	1.0000	821																																													490	l	∅	∅	∅	a̱i	³⁵	∅	L	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅																							491	l	∅	∅	∅	a̱i	⁵⁵	∅	L	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅																							492	ˀl	∅	∅	∅	ai	³	∅	L	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	821																																													490	a̱i	l	∅	∅	³⁵	∅	∅	A	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																							491	a̱i	l	∅	∅	⁵⁵	∅	∅	A	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																							492	ai	ˀl	∅	∅	³	∅	∅	A	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	821																																													490	³⁵	a̱i	l	∅	∅	∅	∅	_	A	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																							491	⁵⁵	a̱i	l	∅	∅	∅	∅	_	A	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																							492	³	ai	ˀl	∅	∅	∅	∅	_	A	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	825																																													493	l	∅	∅	∅	u̱i	³⁵	∅	L	∅	∅	∅	U	_	∅	5	∅	∅	∅	7	0	∅																																																																			494	ˀl	∅	∅	∅	ui	³	∅	L	∅	∅	∅	Y	_	∅	5	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	825																																													493	u̱i	l	∅	∅	³⁵	∅	∅	U	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																																																																			494	ui	ˀl	∅	∅	³	∅	∅	Y	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	825																																													493	³⁵	u̱i	l	∅	∅	∅	∅	_	U	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																																																																			494	³	ui	ˀl	∅	∅	∅	∅	_	Y	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																																												
