index	index_p	rindex	rindex_p	cogid	id_AchangLongchuan	segment_AchangLongchuan	segment_AchangLongchuan_L1	segment_AchangLongchuan_L2	segment_AchangLongchuan_L3	segment_AchangLongchuan_R1	segment_AchangLongchuan_R2	segment_AchangLongchuan_R3	SC_AchangLongchuan	SC_AchangLongchuan_L1	SC_AchangLongchuan_L2	SC_AchangLongchuan_L3	SC_AchangLongchuan_R1	SC_AchangLongchuan_R2	SC_AchangLongchuan_R3	PROSODY_AchangLongchuan	PROSODY_AchangLongchuan_L1	PROSODY_AchangLongchuan_L2	PROSODY_AchangLongchuan_L3	PROSODY_AchangLongchuan_R1	PROSODY_AchangLongchuan_R2	PROSODY_AchangLongchuan_R3	id_Atsi	segment_Atsi	segment_Atsi_L1	segment_Atsi_L2	segment_Atsi_L3	segment_Atsi_R1	segment_Atsi_R2	segment_Atsi_R3	SC_Atsi	SC_Atsi_L1	SC_Atsi_L2	SC_Atsi_L3	SC_Atsi_R1	SC_Atsi_R2	SC_Atsi_R3	PROSODY_Atsi	PROSODY_Atsi_L1	PROSODY_Atsi_L2	PROSODY_Atsi_L3	PROSODY_Atsi_R1	PROSODY_Atsi_R2	PROSODY_Atsi_R3	id_Bola	segment_Bola	segment_Bola_L1	segment_Bola_L2	segment_Bola_L3	segment_Bola_R1	segment_Bola_R2	segment_Bola_R3	SC_Bola	SC_Bola_L1	SC_Bola_L2	SC_Bola_L3	SC_Bola_R1	SC_Bola_R2	SC_Bola_R3	PROSODY_Bola	PROSODY_Bola_L1	PROSODY_Bola_L2	PROSODY_Bola_L3	PROSODY_Bola_R1	PROSODY_Bola_R2	PROSODY_Bola_R3	id_Lashi	segment_Lashi	segment_Lashi_L1	segment_Lashi_L2	segment_Lashi_L3	segment_Lashi_R1	segment_Lashi_R2	segment_Lashi_R3	SC_Lashi	SC_Lashi_L1	SC_Lashi_L2	SC_Lashi_L3	SC_Lashi_R1	SC_Lashi_R2	SC_Lashi_R3	PROSODY_Lashi	PROSODY_Lashi_L1	PROSODY_Lashi_L2	PROSODY_Lashi_L3	PROSODY_Lashi_R1	PROSODY_Lashi_R2	PROSODY_Lashi_R3	id_Maru	segment_Maru	segment_Maru_L1	segment_Maru_L2	segment_Maru_L3	segment_Maru_R1	segment_Maru_R2	segment_Maru_R3	SC_Maru	SC_Maru_L1	SC_Maru_L2	SC_Maru_L3	SC_Maru_R1	SC_Maru_R2	SC_Maru_R3	PROSODY_Maru	PROSODY_Maru_L1	PROSODY_Maru_L2	PROSODY_Maru_L3	PROSODY_Maru_R1	PROSODY_Maru_R2	PROSODY_Maru_R3	id_OldBurmese	segment_OldBurmese	segment_OldBurmese_L1	segment_OldBurmese_L2	segment_OldBurmese_L3	segment_OldBurmese_R1	segment_OldBurmese_R2	segment_OldBurmese_R3	SC_OldBurmese	SC_OldBurmese_L1	SC_OldBurmese_L2	SC_OldBurmese_L3	SC_OldBurmese_R1	SC_OldBurmese_R2	SC_OldBurmese_R3	PROSODY_OldBurmese	PROSODY_OldBurmese_L1	PROSODY_OldBurmese_L2	PROSODY_OldBurmese_L3	PROSODY_OldBurmese_R1	PROSODY_OldBurmese_R2	PROSODY_OldBurmese_R3	id_ProtoBurmish	segment_ProtoBurmish	segment_ProtoBurmish_L1	segment_ProtoBurmish_L2	segment_ProtoBurmish_L3	segment_ProtoBurmish_R1	segment_ProtoBurmish_R2	segment_ProtoBurmish_R3	SC_ProtoBurmish	SC_ProtoBurmish_L1	SC_ProtoBurmish_L2	SC_ProtoBurmish_L3	SC_ProtoBurmish_R1	SC_ProtoBurmish_R2	SC_ProtoBurmish_R3	PROSODY_ProtoBurmish	PROSODY_ProtoBurmish_L1	PROSODY_ProtoBurmish_L2	PROSODY_ProtoBurmish_L3	PROSODY_ProtoBurmish_R1	PROSODY_ProtoBurmish_R2	PROSODY_ProtoBurmish_R3	id_Rangoon	segment_Rangoon	segment_Rangoon_L1	segment_Rangoon_L2	segment_Rangoon_L3	segment_Rangoon_R1	segment_Rangoon_R2	segment_Rangoon_R3	SC_Rangoon	SC_Rangoon_L1	SC_Rangoon_L2	SC_Rangoon_L3	SC_Rangoon_R1	SC_Rangoon_R2	SC_Rangoon_R3	PROSODY_Rangoon	PROSODY_Rangoon_L1	PROSODY_Rangoon_L2	PROSODY_Rangoon_L3	PROSODY_Rangoon_R1	PROSODY_Rangoon_R2	PROSODY_Rangoon_R3	id_Xiandao	segment_Xiandao	segment_Xiandao_L1	segment_Xiandao_L2	segment_Xiandao_L3	segment_Xiandao_R1	segment_Xiandao_R2	segment_Xiandao_R3	SC_Xiandao	SC_Xiandao_L1	SC_Xiandao_L2	SC_Xiandao_L3	SC_Xiandao_R1	SC_Xiandao_R2	SC_Xiandao_R3	PROSODY_Xiandao	PROSODY_Xiandao_L1	PROSODY_Xiandao_L2	PROSODY_Xiandao_L3	PROSODY_Xiandao_R1	PROSODY_Xiandao_R2	PROSODY_Xiandao_R3
1	0.2500	4	1.0000	681																							586	ŋ	∅	∅	∅	o	ʔ	⁵⁵	N	∅	∅	∅	U	H	_	4	∅	∅	∅	7	1	0	587	ŋ	∅	∅	∅	a	ʔ	³¹	N	∅	∅	∅	A	H	_	4	∅	∅	∅	7	1	0	588	ŋ	∅	∅	∅	ɔ	ʔ	⁵⁵	N	∅	∅	∅	U	H	_	4	∅	∅	∅	7	1	0	589	ŋ	∅	∅	∅	ɔ	ʔ	³¹	N	∅	∅	∅	U	H	_	4	∅	∅	∅	7	1	0																							590	ŋ	∅	∅	∅	a	k	⁴	N	∅	∅	∅	A	K	_	4	∅	∅	∅	7	1	0																																												
2	0.5000	3	0.7500	681																							586	o	ŋ	∅	∅	ʔ	⁵⁵	∅	U	N	∅	∅	H	_	∅	7	4	∅	∅	1	0	∅	587	a	ŋ	∅	∅	ʔ	³¹	∅	A	N	∅	∅	H	_	∅	7	4	∅	∅	1	0	∅	588	ɔ	ŋ	∅	∅	ʔ	⁵⁵	∅	U	N	∅	∅	H	_	∅	7	4	∅	∅	1	0	∅	589	ɔ	ŋ	∅	∅	ʔ	³¹	∅	U	N	∅	∅	H	_	∅	7	4	∅	∅	1	0	∅																							590	a	ŋ	∅	∅	k	⁴	∅	A	N	∅	∅	K	_	∅	7	4	∅	∅	1	0	∅																																												
3	0.7500	2	0.5000	681																							586	ʔ	o	ŋ	∅	⁵⁵	∅	∅	H	U	N	∅	_	∅	∅	1	7	4	∅	0	∅	∅	587	ʔ	a	ŋ	∅	³¹	∅	∅	H	A	N	∅	_	∅	∅	1	7	4	∅	0	∅	∅	588	ʔ	ɔ	ŋ	∅	⁵⁵	∅	∅	H	U	N	∅	_	∅	∅	1	7	4	∅	0	∅	∅	589	ʔ	ɔ	ŋ	∅	³¹	∅	∅	H	U	N	∅	_	∅	∅	1	7	4	∅	0	∅	∅																							590	k	a	ŋ	∅	⁴	∅	∅	K	A	N	∅	_	∅	∅	1	7	4	∅	0	∅	∅																																												
4	1.0000	1	0.2500	681																							586	⁵⁵	ʔ	o	ŋ	∅	∅	∅	_	H	U	N	∅	∅	∅	0	1	7	4	∅	∅	∅	587	³¹	ʔ	a	ŋ	∅	∅	∅	_	H	A	N	∅	∅	∅	0	1	7	4	∅	∅	∅	588	⁵⁵	ʔ	ɔ	ŋ	∅	∅	∅	_	H	U	N	∅	∅	∅	0	1	7	4	∅	∅	∅	589	³¹	ʔ	ɔ	ŋ	∅	∅	∅	_	H	U	N	∅	∅	∅	0	1	7	4	∅	∅	∅																							590	⁴	k	a	ŋ	∅	∅	∅	_	K	A	N	∅	∅	∅	0	1	7	4	∅	∅	∅																																												
1	0.2500	4	1.0000	683																																																																																																															591	ŋ	∅	∅	∅	a	n	-	N	∅	∅	∅	A	N	_	4	∅	∅	∅	7	4	0	592	ŋ	∅	∅	∅	a	n	¹	N	∅	∅	∅	A	N	_	4	∅	∅	∅	7	4	0	593	ŋ	∅	∅	∅	ɑ̃	-	²²	N	∅	∅	∅	A	_	_	4	∅	∅	∅	7	0	0																						
2	0.5000	3	0.7500	683																																																																																																															591	a	ŋ	∅	∅	n	-	∅	A	N	∅	∅	N	_	∅	7	4	∅	∅	4	0	∅	592	a	ŋ	∅	∅	n	¹	∅	A	N	∅	∅	N	_	∅	7	4	∅	∅	4	0	∅	593	ɑ̃	ŋ	∅	∅	-	²²	∅	A	N	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅																						
3	0.7500	2	0.5000	683																																																																																																															591	n	a	ŋ	∅	-	∅	∅	N	A	N	∅	_	∅	∅	4	7	4	∅	0	∅	∅	592	n	a	ŋ	∅	¹	∅	∅	N	A	N	∅	_	∅	∅	4	7	4	∅	0	∅	∅	593	-	ɑ̃	ŋ	∅	²²	∅	∅	_	A	N	∅	_	∅	∅	0	7	4	∅	0	∅	∅																						
4	1.0000	1	0.2500	683																																																																																																															591	-	n	a	ŋ	∅	∅	∅	_	N	A	N	∅	∅	∅	0	4	7	4	∅	∅	∅	592	¹	n	a	ŋ	∅	∅	∅	_	N	A	N	∅	∅	∅	0	4	7	4	∅	∅	∅	593	²²	-	ɑ̃	ŋ	∅	∅	∅	_	_	A	N	∅	∅	∅	0	0	7	4	∅	∅	∅																						
1	0.2000	5	1.0000	687	594	-	∅	∅	∅	ȵ	a	p	_	∅	∅	∅	N	A	P	0	∅	∅	∅	4	7	1																																																																																																															595	m	∅	∅	∅	j	a	p	M	∅	∅	∅	J	A	P	4	∅	∅	∅	6	7	1																																												
2	0.4000	4	0.8000	687	594	ȵ	-	∅	∅	a	p	⁵⁵	N	_	∅	∅	A	P	_	4	0	∅	∅	7	1	0																																																																																																															595	j	m	∅	∅	a	p	⁴	J	M	∅	∅	A	P	_	6	4	∅	∅	7	1	0																																												
3	0.6000	3	0.6000	687	594	a	ȵ	-	∅	p	⁵⁵	∅	A	N	_	∅	P	_	∅	7	4	0	∅	1	0	∅																																																																																																															595	a	j	m	∅	p	⁴	∅	A	J	M	∅	P	_	∅	7	6	4	∅	1	0	∅																																												
4	0.8000	2	0.4000	687	594	p	a	ȵ	-	⁵⁵	∅	∅	P	A	N	_	_	∅	∅	1	7	4	0	0	∅	∅																																																																																																															595	p	a	j	m	⁴	∅	∅	P	A	J	M	_	∅	∅	1	7	6	4	0	∅	∅																																												
5	1.0000	1	0.2000	687	594	⁵⁵	p	a	ȵ	∅	∅	∅	_	P	A	N	∅	∅	∅	0	1	7	4	∅	∅	∅																																																																																																															595	⁴	p	a	j	∅	∅	∅	_	P	A	J	∅	∅	∅	0	1	7	6	∅	∅	∅																																												
1	0.2500	4	1.0000	697																							596	ŋ	∅	∅	∅	j	ui	⁵¹	N	∅	∅	∅	J	Y	_	4	∅	∅	∅	6	7	0																							597	ŋ	∅	∅	∅	j	aːu	³¹	N	∅	∅	∅	J	A	_	4	∅	∅	∅	6	7	0																							598	ɲ	∅	∅	∅	-	ui̯	-	N	∅	∅	∅	_	Y	_	4	∅	∅	∅	0	7	0	599	ɲ	∅	∅	∅	-	u	¹	N	∅	∅	∅	_	Y	_	4	∅	∅	∅	0	7	0																							600	ɲ	∅	∅	∅	-	au	⁵⁵	N	∅	∅	∅	_	A	_	4	∅	∅	∅	0	7	0
2	0.5000	3	0.7500	697																							596	j	ŋ	∅	∅	ui	⁵¹	∅	J	N	∅	∅	Y	_	∅	6	4	∅	∅	7	0	∅																							597	j	ŋ	∅	∅	aːu	³¹	∅	J	N	∅	∅	A	_	∅	6	4	∅	∅	7	0	∅																							598	-	ɲ	∅	∅	ui̯	-	∅	_	N	∅	∅	Y	_	∅	0	4	∅	∅	7	0	∅	599	-	ɲ	∅	∅	u	¹	∅	_	N	∅	∅	Y	_	∅	0	4	∅	∅	7	0	∅																							600	-	ɲ	∅	∅	au	⁵⁵	∅	_	N	∅	∅	A	_	∅	0	4	∅	∅	7	0	∅
3	0.7500	2	0.5000	697																							596	ui	j	ŋ	∅	⁵¹	∅	∅	Y	J	N	∅	_	∅	∅	7	6	4	∅	0	∅	∅																							597	aːu	j	ŋ	∅	³¹	∅	∅	A	J	N	∅	_	∅	∅	7	6	4	∅	0	∅	∅																							598	ui̯	-	ɲ	∅	-	∅	∅	Y	_	N	∅	_	∅	∅	7	0	4	∅	0	∅	∅	599	u	-	ɲ	∅	¹	∅	∅	Y	_	N	∅	_	∅	∅	7	0	4	∅	0	∅	∅																							600	au	-	ɲ	∅	⁵⁵	∅	∅	A	_	N	∅	_	∅	∅	7	0	4	∅	0	∅	∅
4	1.0000	1	0.2500	697																							596	⁵¹	ui	j	ŋ	∅	∅	∅	_	Y	J	N	∅	∅	∅	0	7	6	4	∅	∅	∅																							597	³¹	aːu	j	ŋ	∅	∅	∅	_	A	J	N	∅	∅	∅	0	7	6	4	∅	∅	∅																							598	-	ui̯	-	ɲ	∅	∅	∅	_	Y	_	N	∅	∅	∅	0	7	0	4	∅	∅	∅	599	¹	u	-	ɲ	∅	∅	∅	_	Y	_	N	∅	∅	∅	0	7	0	4	∅	∅	∅																							600	⁵⁵	au	-	ɲ	∅	∅	∅	_	A	_	N	∅	∅	∅	0	7	0	4	∅	∅	∅
1	0.2000	5	1.0000	698																																													601	ŋ	∅	∅	∅	j	u	ŋ	N	∅	∅	∅	J	Y	N	4	∅	∅	∅	6	7	4																																																																			602	ŋ	∅	∅	∅	j	u	ŋ	N	∅	∅	∅	J	Y	N	4	∅	∅	∅	6	7	4																																												
2	0.4000	4	0.8000	698																																													601	j	ŋ	∅	∅	u	ŋ	⁵⁵	J	N	∅	∅	Y	N	_	6	4	∅	∅	7	4	0																																																																			602	j	ŋ	∅	∅	u	ŋ	¹	J	N	∅	∅	Y	N	_	6	4	∅	∅	7	4	0																																												
3	0.6000	3	0.6000	698																																													601	u	j	ŋ	∅	ŋ	⁵⁵	∅	Y	J	N	∅	N	_	∅	7	6	4	∅	4	0	∅																																																																			602	u	j	ŋ	∅	ŋ	¹	∅	Y	J	N	∅	N	_	∅	7	6	4	∅	4	0	∅																																												
4	0.8000	2	0.4000	698																																													601	ŋ	u	j	ŋ	⁵⁵	∅	∅	N	Y	J	N	_	∅	∅	4	7	6	4	0	∅	∅																																																																			602	ŋ	u	j	ŋ	¹	∅	∅	N	Y	J	N	_	∅	∅	4	7	6	4	0	∅	∅																																												
5	1.0000	1	0.2000	698																																													601	⁵⁵	ŋ	u	j	∅	∅	∅	_	N	Y	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																																																			602	¹	ŋ	u	j	∅	∅	∅	_	N	Y	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																												
1	0.2000	5	1.0000	699																																																																																									603	ŋ	∅	∅	∅	j	u	k	N	∅	∅	∅	J	Y	K	4	∅	∅	∅	6	7	1																							604	ŋ	∅	∅	∅	j	u	-	N	∅	∅	∅	J	Y	_	4	∅	∅	∅	6	7	0																																												
2	0.4000	4	0.8000	699																																																																																									603	j	ŋ	∅	∅	u	k	³¹	J	N	∅	∅	Y	K	_	6	4	∅	∅	7	1	0																							604	j	ŋ	∅	∅	u	-	¹	J	N	∅	∅	Y	_	_	6	4	∅	∅	7	0	0																																												
3	0.6000	3	0.6000	699																																																																																									603	u	j	ŋ	∅	k	³¹	∅	Y	J	N	∅	K	_	∅	7	6	4	∅	1	0	∅																							604	u	j	ŋ	∅	-	¹	∅	Y	J	N	∅	_	_	∅	7	6	4	∅	0	0	∅																																												
4	0.8000	2	0.4000	699																																																																																									603	k	u	j	ŋ	³¹	∅	∅	K	Y	J	N	_	∅	∅	1	7	6	4	0	∅	∅																							604	-	u	j	ŋ	¹	∅	∅	_	Y	J	N	_	∅	∅	0	7	6	4	0	∅	∅																																												
5	1.0000	1	0.2000	699																																																																																									603	³¹	k	u	j	∅	∅	∅	_	K	Y	J	∅	∅	∅	0	1	7	6	∅	∅	∅																							604	¹	-	u	j	∅	∅	∅	_	_	Y	J	∅	∅	∅	0	0	7	6	∅	∅	∅																																												
1	0.3333	3	1.0000	708	605	s	∅	∅	∅	i	³¹	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅																																																																																									606	s	∅	∅	∅	ai	⁵	∅	S	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅	607	ˀs	∅	∅	∅	ai	²	∅	S	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	708	605	i	s	∅	∅	³¹	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																																																																									606	ai	s	∅	∅	⁵	∅	∅	A	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	607	ai	ˀs	∅	∅	²	∅	∅	A	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	708	605	³¹	i	s	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																																																																									606	⁵	ai	s	∅	∅	∅	∅	_	A	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	607	²	ai	ˀs	∅	∅	∅	∅	_	A	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	711																																													608	ʃ	∅	∅	∅	a	³⁵	∅	S	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅																																																																			609	ʃ	∅	∅	∅	a	³	∅	S	∅	∅	∅	A	_	∅	3	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	711																																													608	a	ʃ	∅	∅	³⁵	∅	∅	A	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																																																			609	a	ʃ	∅	∅	³	∅	∅	A	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	711																																													608	³⁵	a	ʃ	∅	∅	∅	∅	_	A	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																																																			609	³	a	ʃ	∅	∅	∅	∅	_	A	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	713	610	ʂ	∅	∅	∅	a	m	⁵⁵	S	∅	∅	∅	A	M	_	3	∅	∅	∅	7	4	0																							611	ʃ	∅	∅	∅	ɛ̃	-	⁵⁵	S	∅	∅	∅	E	_	_	3	∅	∅	∅	7	0	0																							612	ʃ	∅	∅	∅	ɛ̃	-	³¹	S	∅	∅	∅	E	_	_	3	∅	∅	∅	7	0	0																							613	ʃ	∅	∅	∅	a	m	¹	S	∅	∅	∅	A	M	_	3	∅	∅	∅	7	4	0																																												
2	0.5000	3	0.7500	713	610	a	ʂ	∅	∅	m	⁵⁵	∅	A	S	∅	∅	M	_	∅	7	3	∅	∅	4	0	∅																							611	ɛ̃	ʃ	∅	∅	-	⁵⁵	∅	E	S	∅	∅	_	_	∅	7	3	∅	∅	0	0	∅																							612	ɛ̃	ʃ	∅	∅	-	³¹	∅	E	S	∅	∅	_	_	∅	7	3	∅	∅	0	0	∅																							613	a	ʃ	∅	∅	m	¹	∅	A	S	∅	∅	M	_	∅	7	3	∅	∅	4	0	∅																																												
3	0.7500	2	0.5000	713	610	m	a	ʂ	∅	⁵⁵	∅	∅	M	A	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅																							611	-	ɛ̃	ʃ	∅	⁵⁵	∅	∅	_	E	S	∅	_	∅	∅	0	7	3	∅	0	∅	∅																							612	-	ɛ̃	ʃ	∅	³¹	∅	∅	_	E	S	∅	_	∅	∅	0	7	3	∅	0	∅	∅																							613	m	a	ʃ	∅	¹	∅	∅	M	A	S	∅	_	∅	∅	4	7	3	∅	0	∅	∅																																												
4	1.0000	1	0.2500	713	610	⁵⁵	m	a	ʂ	∅	∅	∅	_	M	A	S	∅	∅	∅	0	4	7	3	∅	∅	∅																							611	⁵⁵	-	ɛ̃	ʃ	∅	∅	∅	_	_	E	S	∅	∅	∅	0	0	7	3	∅	∅	∅																							612	³¹	-	ɛ̃	ʃ	∅	∅	∅	_	_	E	S	∅	∅	∅	0	0	7	3	∅	∅	∅																							613	¹	m	a	ʃ	∅	∅	∅	_	M	A	S	∅	∅	∅	0	4	7	3	∅	∅	∅																																												
1	0.3333	3	1.0000	717																																													614	-	∅	∅	∅	u	⁵⁵	∅	_	∅	∅	∅	Y	_	∅	0	∅	∅	∅	7	0	∅																																																																			615	ʔ	∅	∅	∅	u	¹	∅	H	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	717																																													614	u	-	∅	∅	⁵⁵	∅	∅	Y	_	∅	∅	_	∅	∅	7	0	∅	∅	0	∅	∅																																																																			615	u	ʔ	∅	∅	¹	∅	∅	Y	H	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	717																																													614	⁵⁵	u	-	∅	∅	∅	∅	_	Y	_	∅	∅	∅	∅	0	7	0	∅	∅	∅	∅																																																																			615	¹	u	ʔ	∅	∅	∅	∅	_	Y	H	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																												
1	0.2000	5	1.0000	719																																																																																									616	-	∅	∅	∅	ʃ	ɛ	ʔ	_	∅	∅	∅	S	E	H	0	∅	∅	∅	3	7	1																							617	ˀr	∅	∅	∅	j	a	p	R	∅	∅	∅	J	A	P	5	∅	∅	∅	6	7	1																																												
2	0.4000	4	0.8000	719																																																																																									616	ʃ	-	∅	∅	ɛ	ʔ	⁵⁵	S	_	∅	∅	E	H	_	3	0	∅	∅	7	1	0																							617	j	ˀr	∅	∅	a	p	⁴	J	R	∅	∅	A	P	_	6	5	∅	∅	7	1	0																																												
3	0.6000	3	0.6000	719																																																																																									616	ɛ	ʃ	-	∅	ʔ	⁵⁵	∅	E	S	_	∅	H	_	∅	7	3	0	∅	1	0	∅																							617	a	j	ˀr	∅	p	⁴	∅	A	J	R	∅	P	_	∅	7	6	5	∅	1	0	∅																																												
4	0.8000	2	0.4000	719																																																																																									616	ʔ	ɛ	ʃ	-	⁵⁵	∅	∅	H	E	S	_	_	∅	∅	1	7	3	0	0	∅	∅																							617	p	a	j	ˀr	⁴	∅	∅	P	A	J	R	_	∅	∅	1	7	6	5	0	∅	∅																																												
5	1.0000	1	0.2000	719																																																																																									616	⁵⁵	ʔ	ɛ	ʃ	∅	∅	∅	_	H	E	S	∅	∅	∅	0	1	7	3	∅	∅	∅																							617	⁴	p	a	j	∅	∅	∅	_	P	A	J	∅	∅	∅	0	1	7	6	∅	∅	∅																																												
1	0.2000	5	1.0000	720																																																																																																															618	rʰ	∅	∅	∅	j	a	t	R	∅	∅	∅	J	A	T	5	∅	∅	∅	6	7	1	619	ˀr	∅	∅	∅	j	a	t	R	∅	∅	∅	J	A	T	5	∅	∅	∅	6	7	1																																												
2	0.4000	4	0.8000	720																																																																																																															618	j	rʰ	∅	∅	a	t	-	J	R	∅	∅	A	T	_	6	5	∅	∅	7	1	0	619	j	ˀr	∅	∅	a	t	⁴	J	R	∅	∅	A	T	_	6	5	∅	∅	7	1	0																																												
3	0.6000	3	0.6000	720																																																																																																															618	a	j	rʰ	∅	t	-	∅	A	J	R	∅	T	_	∅	7	6	5	∅	1	0	∅	619	a	j	ˀr	∅	t	⁴	∅	A	J	R	∅	T	_	∅	7	6	5	∅	1	0	∅																																												
4	0.8000	2	0.4000	720																																																																																																															618	t	a	j	rʰ	-	∅	∅	T	A	J	R	_	∅	∅	1	7	6	5	0	∅	∅	619	t	a	j	ˀr	⁴	∅	∅	T	A	J	R	_	∅	∅	1	7	6	5	0	∅	∅																																												
5	1.0000	1	0.2000	720																																																																																																															618	-	t	a	j	∅	∅	∅	_	T	A	J	∅	∅	∅	0	1	7	6	∅	∅	∅	619	⁴	t	a	j	∅	∅	∅	_	T	A	J	∅	∅	∅	0	1	7	6	∅	∅	∅																																												
1	0.2500	4	1.0000	721																																													620	ʃ	∅	∅	∅	ɛ	ʔ	⁵⁵	S	∅	∅	∅	E	H	_	3	∅	∅	∅	7	1	0																																																																			621	ʃ	∅	∅	∅	a	p	⁴	S	∅	∅	∅	A	P	_	3	∅	∅	∅	7	1	0																																												
2	0.5000	3	0.7500	721																																													620	ɛ	ʃ	∅	∅	ʔ	⁵⁵	∅	E	S	∅	∅	H	_	∅	7	3	∅	∅	1	0	∅																																																																			621	a	ʃ	∅	∅	p	⁴	∅	A	S	∅	∅	P	_	∅	7	3	∅	∅	1	0	∅																																												
3	0.7500	2	0.5000	721																																													620	ʔ	ɛ	ʃ	∅	⁵⁵	∅	∅	H	E	S	∅	_	∅	∅	1	7	3	∅	0	∅	∅																																																																			621	p	a	ʃ	∅	⁴	∅	∅	P	A	S	∅	_	∅	∅	1	7	3	∅	0	∅	∅																																												
4	1.0000	1	0.2500	721																																													620	⁵⁵	ʔ	ɛ	ʃ	∅	∅	∅	_	H	E	S	∅	∅	∅	0	1	7	3	∅	∅	∅																																																																			621	⁴	p	a	ʃ	∅	∅	∅	_	P	A	S	∅	∅	∅	0	1	7	3	∅	∅	∅																																												
1	0.2500	4	1.0000	723	622	ɕ	∅	∅	∅	e	t	⁵⁵	S	∅	∅	∅	E	T	_	3	∅	∅	∅	7	1	0	623	-	∅	∅	∅	a	-	²¹	_	∅	∅	∅	A	_	_	0	∅	∅	∅	7	0	0																							624	ʃ	∅	∅	∅	ɛ̱	t	⁵⁵	S	∅	∅	∅	E	T	_	3	∅	∅	∅	7	1	0																																																																			625	ɕ	∅	∅	∅	i	ʔ	⁴	S	∅	∅	∅	I	H	_	3	∅	∅	∅	7	1	0	626	ç	∅	∅	∅	ɛ	ʈ	⁵⁵	C	∅	∅	∅	E	T	_	1	∅	∅	∅	7	1	0
2	0.5000	3	0.7500	723	622	e	ɕ	∅	∅	t	⁵⁵	∅	E	S	∅	∅	T	_	∅	7	3	∅	∅	1	0	∅	623	a	-	∅	∅	-	²¹	∅	A	_	∅	∅	_	_	∅	7	0	∅	∅	0	0	∅																							624	ɛ̱	ʃ	∅	∅	t	⁵⁵	∅	E	S	∅	∅	T	_	∅	7	3	∅	∅	1	0	∅																																																																			625	i	ɕ	∅	∅	ʔ	⁴	∅	I	S	∅	∅	H	_	∅	7	3	∅	∅	1	0	∅	626	ɛ	ç	∅	∅	ʈ	⁵⁵	∅	E	C	∅	∅	T	_	∅	7	1	∅	∅	1	0	∅
3	0.7500	2	0.5000	723	622	t	e	ɕ	∅	⁵⁵	∅	∅	T	E	S	∅	_	∅	∅	1	7	3	∅	0	∅	∅	623	-	a	-	∅	²¹	∅	∅	_	A	_	∅	_	∅	∅	0	7	0	∅	0	∅	∅																							624	t	ɛ̱	ʃ	∅	⁵⁵	∅	∅	T	E	S	∅	_	∅	∅	1	7	3	∅	0	∅	∅																																																																			625	ʔ	i	ɕ	∅	⁴	∅	∅	H	I	S	∅	_	∅	∅	1	7	3	∅	0	∅	∅	626	ʈ	ɛ	ç	∅	⁵⁵	∅	∅	T	E	C	∅	_	∅	∅	1	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	723	622	⁵⁵	t	e	ɕ	∅	∅	∅	_	T	E	S	∅	∅	∅	0	1	7	3	∅	∅	∅	623	²¹	-	a	-	∅	∅	∅	_	_	A	_	∅	∅	∅	0	0	7	0	∅	∅	∅																							624	⁵⁵	t	ɛ̱	ʃ	∅	∅	∅	_	T	E	S	∅	∅	∅	0	1	7	3	∅	∅	∅																																																																			625	⁴	ʔ	i	ɕ	∅	∅	∅	_	H	I	S	∅	∅	∅	0	1	7	3	∅	∅	∅	626	⁵⁵	ʈ	ɛ	ç	∅	∅	∅	_	T	E	C	∅	∅	∅	0	1	7	1	∅	∅	∅
