index	index_p	rindex	rindex_p	cogid	id_AchangLongchuan	segment_AchangLongchuan	segment_AchangLongchuan_L1	segment_AchangLongchuan_L2	segment_AchangLongchuan_L3	segment_AchangLongchuan_R1	segment_AchangLongchuan_R2	segment_AchangLongchuan_R3	SC_AchangLongchuan	SC_AchangLongchuan_L1	SC_AchangLongchuan_L2	SC_AchangLongchuan_L3	SC_AchangLongchuan_R1	SC_AchangLongchuan_R2	SC_AchangLongchuan_R3	PROSODY_AchangLongchuan	PROSODY_AchangLongchuan_L1	PROSODY_AchangLongchuan_L2	PROSODY_AchangLongchuan_L3	PROSODY_AchangLongchuan_R1	PROSODY_AchangLongchuan_R2	PROSODY_AchangLongchuan_R3	id_Atsi	segment_Atsi	segment_Atsi_L1	segment_Atsi_L2	segment_Atsi_L3	segment_Atsi_R1	segment_Atsi_R2	segment_Atsi_R3	SC_Atsi	SC_Atsi_L1	SC_Atsi_L2	SC_Atsi_L3	SC_Atsi_R1	SC_Atsi_R2	SC_Atsi_R3	PROSODY_Atsi	PROSODY_Atsi_L1	PROSODY_Atsi_L2	PROSODY_Atsi_L3	PROSODY_Atsi_R1	PROSODY_Atsi_R2	PROSODY_Atsi_R3	id_Bola	segment_Bola	segment_Bola_L1	segment_Bola_L2	segment_Bola_L3	segment_Bola_R1	segment_Bola_R2	segment_Bola_R3	SC_Bola	SC_Bola_L1	SC_Bola_L2	SC_Bola_L3	SC_Bola_R1	SC_Bola_R2	SC_Bola_R3	PROSODY_Bola	PROSODY_Bola_L1	PROSODY_Bola_L2	PROSODY_Bola_L3	PROSODY_Bola_R1	PROSODY_Bola_R2	PROSODY_Bola_R3	id_Lashi	segment_Lashi	segment_Lashi_L1	segment_Lashi_L2	segment_Lashi_L3	segment_Lashi_R1	segment_Lashi_R2	segment_Lashi_R3	SC_Lashi	SC_Lashi_L1	SC_Lashi_L2	SC_Lashi_L3	SC_Lashi_R1	SC_Lashi_R2	SC_Lashi_R3	PROSODY_Lashi	PROSODY_Lashi_L1	PROSODY_Lashi_L2	PROSODY_Lashi_L3	PROSODY_Lashi_R1	PROSODY_Lashi_R2	PROSODY_Lashi_R3	id_Maru	segment_Maru	segment_Maru_L1	segment_Maru_L2	segment_Maru_L3	segment_Maru_R1	segment_Maru_R2	segment_Maru_R3	SC_Maru	SC_Maru_L1	SC_Maru_L2	SC_Maru_L3	SC_Maru_R1	SC_Maru_R2	SC_Maru_R3	PROSODY_Maru	PROSODY_Maru_L1	PROSODY_Maru_L2	PROSODY_Maru_L3	PROSODY_Maru_R1	PROSODY_Maru_R2	PROSODY_Maru_R3	id_OldBurmese	segment_OldBurmese	segment_OldBurmese_L1	segment_OldBurmese_L2	segment_OldBurmese_L3	segment_OldBurmese_R1	segment_OldBurmese_R2	segment_OldBurmese_R3	SC_OldBurmese	SC_OldBurmese_L1	SC_OldBurmese_L2	SC_OldBurmese_L3	SC_OldBurmese_R1	SC_OldBurmese_R2	SC_OldBurmese_R3	PROSODY_OldBurmese	PROSODY_OldBurmese_L1	PROSODY_OldBurmese_L2	PROSODY_OldBurmese_L3	PROSODY_OldBurmese_R1	PROSODY_OldBurmese_R2	PROSODY_OldBurmese_R3	id_ProtoBurmish	segment_ProtoBurmish	segment_ProtoBurmish_L1	segment_ProtoBurmish_L2	segment_ProtoBurmish_L3	segment_ProtoBurmish_R1	segment_ProtoBurmish_R2	segment_ProtoBurmish_R3	SC_ProtoBurmish	SC_ProtoBurmish_L1	SC_ProtoBurmish_L2	SC_ProtoBurmish_L3	SC_ProtoBurmish_R1	SC_ProtoBurmish_R2	SC_ProtoBurmish_R3	PROSODY_ProtoBurmish	PROSODY_ProtoBurmish_L1	PROSODY_ProtoBurmish_L2	PROSODY_ProtoBurmish_L3	PROSODY_ProtoBurmish_R1	PROSODY_ProtoBurmish_R2	PROSODY_ProtoBurmish_R3	id_Rangoon	segment_Rangoon	segment_Rangoon_L1	segment_Rangoon_L2	segment_Rangoon_L3	segment_Rangoon_R1	segment_Rangoon_R2	segment_Rangoon_R3	SC_Rangoon	SC_Rangoon_L1	SC_Rangoon_L2	SC_Rangoon_L3	SC_Rangoon_R1	SC_Rangoon_R2	SC_Rangoon_R3	PROSODY_Rangoon	PROSODY_Rangoon_L1	PROSODY_Rangoon_L2	PROSODY_Rangoon_L3	PROSODY_Rangoon_R1	PROSODY_Rangoon_R2	PROSODY_Rangoon_R3	id_Xiandao	segment_Xiandao	segment_Xiandao_L1	segment_Xiandao_L2	segment_Xiandao_L3	segment_Xiandao_R1	segment_Xiandao_R2	segment_Xiandao_R3	SC_Xiandao	SC_Xiandao_L1	SC_Xiandao_L2	SC_Xiandao_L3	SC_Xiandao_R1	SC_Xiandao_R2	SC_Xiandao_R3	PROSODY_Xiandao	PROSODY_Xiandao_L1	PROSODY_Xiandao_L2	PROSODY_Xiandao_L3	PROSODY_Xiandao_R1	PROSODY_Xiandao_R2	PROSODY_Xiandao_R3
4	1.0000	1	0.2500	402	879	³⁵	i	ȵ	-	∅	∅	∅	_	I	N	_	∅	∅	∅	0	7	4	0	∅	∅	∅																																																																																																															880	³	i	j	m	∅	∅	∅	_	I	J	M	∅	∅	∅	0	7	6	4	∅	∅	∅																																												
1	0.3333	3	1.0000	406																																													881	m	∅	∅	∅	ai	³¹	∅	M	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																							882	m	∅	∅	∅	ai	³⁵	∅	M	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																							883	m	∅	∅	∅	ai	²	∅	M	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	406																																													881	ai	m	∅	∅	³¹	∅	∅	A	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							882	ai	m	∅	∅	³⁵	∅	∅	A	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							883	ai	m	∅	∅	²	∅	∅	A	M	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	406																																													881	³¹	ai	m	∅	∅	∅	∅	_	A	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							882	³⁵	ai	m	∅	∅	∅	∅	_	A	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							883	²	ai	m	∅	∅	∅	∅	_	A	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																												
1	0.1667	6	1.0000	414																							884	m	∅	∅	∅	j	i̱	-	M	∅	∅	∅	J	I	_	4	∅	∅	∅	6	7	0	885	m	∅	∅	∅	-	ə̱i	-	M	∅	∅	∅	_	E	_	4	∅	∅	∅	0	7	0	886	m	∅	∅	∅	j	e̱ːi	-	M	∅	∅	∅	J	E	_	4	∅	∅	∅	6	7	0																							887	m	∅	∅	∅	-	i	j	M	∅	∅	∅	_	I	J	4	∅	∅	∅	0	7	6	888	m	∅	∅	∅	-	i	-	M	∅	∅	∅	_	I	_	4	∅	∅	∅	0	7	0	889	m	∅	∅	∅	-	i	-	M	∅	∅	∅	_	I	_	4	∅	∅	∅	0	7	0	890	n	∅	∅	∅	-	i	-	N	∅	∅	∅	_	I	_	4	∅	∅	∅	0	7	0
2	0.3333	5	0.8333	414																							884	j	m	∅	∅	i̱	-	-	J	M	∅	∅	I	_	_	6	4	∅	∅	7	0	0	885	-	m	∅	∅	ə̱i	-	-	_	M	∅	∅	E	_	_	0	4	∅	∅	7	0	0	886	j	m	∅	∅	e̱ːi	-	-	J	M	∅	∅	E	_	_	6	4	∅	∅	7	0	0																							887	-	m	∅	∅	i	j	ʔ	_	M	∅	∅	I	J	H	0	4	∅	∅	7	6	1	888	-	m	∅	∅	i	-	-	_	M	∅	∅	I	_	_	0	4	∅	∅	7	0	0	889	-	m	∅	∅	i	-	-	_	M	∅	∅	I	_	_	0	4	∅	∅	7	0	0	890	-	n	∅	∅	i	-	-	_	N	∅	∅	I	_	_	0	4	∅	∅	7	0	0
3	0.5000	4	0.6667	414																							884	i̱	j	m	∅	-	-	⁵⁵	I	J	M	∅	_	_	_	7	6	4	∅	0	0	0	885	ə̱i	-	m	∅	-	-	³¹	E	_	M	∅	_	_	_	7	0	4	∅	0	0	0	886	e̱ːi	j	m	∅	-	-	⁵³	E	J	M	∅	_	_	_	7	6	4	∅	0	0	0																							887	i	-	m	∅	j	ʔ	-	I	_	M	∅	J	H	_	7	0	4	∅	6	1	0	888	i	-	m	∅	-	-	³	I	_	M	∅	_	_	_	7	0	4	∅	0	0	0	889	i	-	m	∅	-	-	⁵³	I	_	M	∅	_	_	_	7	0	4	∅	0	0	0	890	i	-	n	∅	-	-	³⁵	I	_	N	∅	_	_	_	7	0	4	∅	0	0	0
4	0.6667	3	0.5000	414																							884	-	i̱	j	m	-	⁵⁵	∅	_	I	J	M	_	_	∅	0	7	6	4	0	0	∅	885	-	ə̱i	-	m	-	³¹	∅	_	E	_	M	_	_	∅	0	7	0	4	0	0	∅	886	-	e̱ːi	j	m	-	⁵³	∅	_	E	J	M	_	_	∅	0	7	6	4	0	0	∅																							887	j	i	-	m	ʔ	-	∅	J	I	_	M	H	_	∅	6	7	0	4	1	0	∅	888	-	i	-	m	-	³	∅	_	I	_	M	_	_	∅	0	7	0	4	0	0	∅	889	-	i	-	m	-	⁵³	∅	_	I	_	M	_	_	∅	0	7	0	4	0	0	∅	890	-	i	-	n	-	³⁵	∅	_	I	_	N	_	_	∅	0	7	0	4	0	0	∅
5	0.8333	2	0.3333	414																							884	-	-	i̱	j	⁵⁵	∅	∅	_	_	I	J	_	∅	∅	0	0	7	6	0	∅	∅	885	-	-	ə̱i	-	³¹	∅	∅	_	_	E	_	_	∅	∅	0	0	7	0	0	∅	∅	886	-	-	e̱ːi	j	⁵³	∅	∅	_	_	E	J	_	∅	∅	0	0	7	6	0	∅	∅																							887	ʔ	j	i	-	-	∅	∅	H	J	I	_	_	∅	∅	1	6	7	0	0	∅	∅	888	-	-	i	-	³	∅	∅	_	_	I	_	_	∅	∅	0	0	7	0	0	∅	∅	889	-	-	i	-	⁵³	∅	∅	_	_	I	_	_	∅	∅	0	0	7	0	0	∅	∅	890	-	-	i	-	³⁵	∅	∅	_	_	I	_	_	∅	∅	0	0	7	0	0	∅	∅
6	1.0000	1	0.1667	414																							884	⁵⁵	-	-	i̱	∅	∅	∅	_	_	_	I	∅	∅	∅	0	0	0	7	∅	∅	∅	885	³¹	-	-	ə̱i	∅	∅	∅	_	_	_	E	∅	∅	∅	0	0	0	7	∅	∅	∅	886	⁵³	-	-	e̱ːi	∅	∅	∅	_	_	_	E	∅	∅	∅	0	0	0	7	∅	∅	∅																							887	-	ʔ	j	i	∅	∅	∅	_	H	J	I	∅	∅	∅	0	1	6	7	∅	∅	∅	888	³	-	-	i	∅	∅	∅	_	_	_	I	∅	∅	∅	0	0	0	7	∅	∅	∅	889	⁵³	-	-	i	∅	∅	∅	_	_	_	I	∅	∅	∅	0	0	0	7	∅	∅	∅	890	³⁵	-	-	i	∅	∅	∅	_	_	_	I	∅	∅	∅	0	0	0	7	∅	∅	∅
1	0.2000	5	1.0000	426																																																																																									891	m	∅	∅	∅	j	i̱	k	M	∅	∅	∅	J	I	K	4	∅	∅	∅	6	7	1																							892	ˀm	∅	∅	∅	j	i	-	M	∅	∅	∅	J	I	_	4	∅	∅	∅	6	7	0																																												
2	0.4000	4	0.8000	426																																																																																									891	j	m	∅	∅	i̱	k	⁵⁵	J	M	∅	∅	I	K	_	6	4	∅	∅	7	1	0																							892	j	ˀm	∅	∅	i	-	¹	J	M	∅	∅	I	_	_	6	4	∅	∅	7	0	0																																												
3	0.6000	3	0.6000	426																																																																																									891	i̱	j	m	∅	k	⁵⁵	∅	I	J	M	∅	K	_	∅	7	6	4	∅	1	0	∅																							892	i	j	ˀm	∅	-	¹	∅	I	J	M	∅	_	_	∅	7	6	4	∅	0	0	∅																																												
4	0.8000	2	0.4000	426																																																																																									891	k	i̱	j	m	⁵⁵	∅	∅	K	I	J	M	_	∅	∅	1	7	6	4	0	∅	∅																							892	-	i	j	ˀm	¹	∅	∅	_	I	J	M	_	∅	∅	0	7	6	4	0	∅	∅																																												
5	1.0000	1	0.2000	426																																																																																									891	⁵⁵	k	i̱	j	∅	∅	∅	_	K	I	J	∅	∅	∅	0	1	7	6	∅	∅	∅																							892	¹	-	i	j	∅	∅	∅	_	_	I	J	∅	∅	∅	0	0	7	6	∅	∅	∅																																												
1	0.2500	4	1.0000	432	893	m	∅	∅	∅	a	ʔ	³¹	M	∅	∅	∅	A	H	_	4	∅	∅	∅	7	1	0	894	m	∅	∅	∅	a	k	²¹	M	∅	∅	∅	A	K	_	4	∅	∅	∅	7	1	0	895	m	∅	∅	∅	a	k	³¹	M	∅	∅	∅	A	K	_	4	∅	∅	∅	7	1	0	896	m	∅	∅	∅	a	k	³¹	M	∅	∅	∅	A	K	_	4	∅	∅	∅	7	1	0	897	m	∅	∅	∅	a	k	³¹	M	∅	∅	∅	A	K	_	4	∅	∅	∅	7	1	0																							898	m	∅	∅	∅	i	k	⁴	M	∅	∅	∅	I	K	_	4	∅	∅	∅	7	1	0																																												
2	0.5000	3	0.7500	432	893	a	m	∅	∅	ʔ	³¹	∅	A	M	∅	∅	H	_	∅	7	4	∅	∅	1	0	∅	894	a	m	∅	∅	k	²¹	∅	A	M	∅	∅	K	_	∅	7	4	∅	∅	1	0	∅	895	a	m	∅	∅	k	³¹	∅	A	M	∅	∅	K	_	∅	7	4	∅	∅	1	0	∅	896	a	m	∅	∅	k	³¹	∅	A	M	∅	∅	K	_	∅	7	4	∅	∅	1	0	∅	897	a	m	∅	∅	k	³¹	∅	A	M	∅	∅	K	_	∅	7	4	∅	∅	1	0	∅																							898	i	m	∅	∅	k	⁴	∅	I	M	∅	∅	K	_	∅	7	4	∅	∅	1	0	∅																																												
3	0.7500	2	0.5000	432	893	ʔ	a	m	∅	³¹	∅	∅	H	A	M	∅	_	∅	∅	1	7	4	∅	0	∅	∅	894	k	a	m	∅	²¹	∅	∅	K	A	M	∅	_	∅	∅	1	7	4	∅	0	∅	∅	895	k	a	m	∅	³¹	∅	∅	K	A	M	∅	_	∅	∅	1	7	4	∅	0	∅	∅	896	k	a	m	∅	³¹	∅	∅	K	A	M	∅	_	∅	∅	1	7	4	∅	0	∅	∅	897	k	a	m	∅	³¹	∅	∅	K	A	M	∅	_	∅	∅	1	7	4	∅	0	∅	∅																							898	k	i	m	∅	⁴	∅	∅	K	I	M	∅	_	∅	∅	1	7	4	∅	0	∅	∅																																												
4	1.0000	1	0.2500	432	893	³¹	ʔ	a	m	∅	∅	∅	_	H	A	M	∅	∅	∅	0	1	7	4	∅	∅	∅	894	²¹	k	a	m	∅	∅	∅	_	K	A	M	∅	∅	∅	0	1	7	4	∅	∅	∅	895	³¹	k	a	m	∅	∅	∅	_	K	A	M	∅	∅	∅	0	1	7	4	∅	∅	∅	896	³¹	k	a	m	∅	∅	∅	_	K	A	M	∅	∅	∅	0	1	7	4	∅	∅	∅	897	³¹	k	a	m	∅	∅	∅	_	K	A	M	∅	∅	∅	0	1	7	4	∅	∅	∅																							898	⁴	k	i	m	∅	∅	∅	_	K	I	M	∅	∅	∅	0	1	7	4	∅	∅	∅																																												
1	0.2000	5	1.0000	433																							899	m	∅	∅	∅	j	i	ŋ	M	∅	∅	∅	J	I	N	4	∅	∅	∅	6	7	4	900	m	∅	∅	∅	-	a	ŋ	M	∅	∅	∅	_	A	N	4	∅	∅	∅	0	7	4	901	m	∅	∅	∅	j	i	ŋ	M	∅	∅	∅	J	I	N	4	∅	∅	∅	6	7	4	902	m	∅	∅	∅	-	a	ŋ	M	∅	∅	∅	_	A	N	4	∅	∅	∅	0	7	4	903	m	∅	∅	∅	-	a	ɲ	M	∅	∅	∅	_	A	N	4	∅	∅	∅	0	7	4	904	m	∅	∅	∅	-	i	ŋ	M	∅	∅	∅	_	I	N	4	∅	∅	∅	0	7	4	905	tɕʰ	∅	∅	∅	-	ũ	-	C	∅	∅	∅	_	Y	_	2	∅	∅	∅	0	7	0																						
2	0.4000	4	0.8000	433																							899	j	m	∅	∅	i	ŋ	⁵¹	J	M	∅	∅	I	N	_	6	4	∅	∅	7	4	0	900	-	m	∅	∅	a	ŋ	⁵⁵	_	M	∅	∅	A	N	_	0	4	∅	∅	7	4	0	901	j	m	∅	∅	i	ŋ	³¹	J	M	∅	∅	I	N	_	6	4	∅	∅	7	4	0	902	-	m	∅	∅	a	ŋ	³¹	_	M	∅	∅	A	N	_	0	4	∅	∅	7	4	0	903	-	m	∅	∅	a	ɲ	-	_	M	∅	∅	A	N	_	0	4	∅	∅	7	4	0	904	-	m	∅	∅	i	ŋ	¹	_	M	∅	∅	I	N	_	0	4	∅	∅	7	4	0	905	-	tɕʰ	∅	∅	ũ	-	²²	_	C	∅	∅	Y	_	_	0	2	∅	∅	7	0	0																						
3	0.6000	3	0.6000	433																							899	i	j	m	∅	ŋ	⁵¹	∅	I	J	M	∅	N	_	∅	7	6	4	∅	4	0	∅	900	a	-	m	∅	ŋ	⁵⁵	∅	A	_	M	∅	N	_	∅	7	0	4	∅	4	0	∅	901	i	j	m	∅	ŋ	³¹	∅	I	J	M	∅	N	_	∅	7	6	4	∅	4	0	∅	902	a	-	m	∅	ŋ	³¹	∅	A	_	M	∅	N	_	∅	7	0	4	∅	4	0	∅	903	a	-	m	∅	ɲ	-	∅	A	_	M	∅	N	_	∅	7	0	4	∅	4	0	∅	904	i	-	m	∅	ŋ	¹	∅	I	_	M	∅	N	_	∅	7	0	4	∅	4	0	∅	905	ũ	-	tɕʰ	∅	-	²²	∅	Y	_	C	∅	_	_	∅	7	0	2	∅	0	0	∅																						
4	0.8000	2	0.4000	433																							899	ŋ	i	j	m	⁵¹	∅	∅	N	I	J	M	_	∅	∅	4	7	6	4	0	∅	∅	900	ŋ	a	-	m	⁵⁵	∅	∅	N	A	_	M	_	∅	∅	4	7	0	4	0	∅	∅	901	ŋ	i	j	m	³¹	∅	∅	N	I	J	M	_	∅	∅	4	7	6	4	0	∅	∅	902	ŋ	a	-	m	³¹	∅	∅	N	A	_	M	_	∅	∅	4	7	0	4	0	∅	∅	903	ɲ	a	-	m	-	∅	∅	N	A	_	M	_	∅	∅	4	7	0	4	0	∅	∅	904	ŋ	i	-	m	¹	∅	∅	N	I	_	M	_	∅	∅	4	7	0	4	0	∅	∅	905	-	ũ	-	tɕʰ	²²	∅	∅	_	Y	_	C	_	∅	∅	0	7	0	2	0	∅	∅																						
5	1.0000	1	0.2000	433																							899	⁵¹	ŋ	i	j	∅	∅	∅	_	N	I	J	∅	∅	∅	0	4	7	6	∅	∅	∅	900	⁵⁵	ŋ	a	-	∅	∅	∅	_	N	A	_	∅	∅	∅	0	4	7	0	∅	∅	∅	901	³¹	ŋ	i	j	∅	∅	∅	_	N	I	J	∅	∅	∅	0	4	7	6	∅	∅	∅	902	³¹	ŋ	a	-	∅	∅	∅	_	N	A	_	∅	∅	∅	0	4	7	0	∅	∅	∅	903	-	ɲ	a	-	∅	∅	∅	_	N	A	_	∅	∅	∅	0	4	7	0	∅	∅	∅	904	¹	ŋ	i	-	∅	∅	∅	_	N	I	_	∅	∅	∅	0	4	7	0	∅	∅	∅	905	²²	-	ũ	-	∅	∅	∅	_	_	Y	_	∅	∅	∅	0	0	7	0	∅	∅	∅																						
1	0.2000	5	1.0000	436	906	-	∅	∅	∅	ȵ	ɔ	-	_	∅	∅	∅	N	U	_	0	∅	∅	∅	4	7	0	907	m	∅	∅	∅	j	o	-	M	∅	∅	∅	J	U	_	4	∅	∅	∅	6	7	0	908	m	∅	∅	∅	j	a	-	M	∅	∅	∅	J	A	_	4	∅	∅	∅	6	7	0	909	-	∅	∅	∅	l	a̱	ŋ	_	∅	∅	∅	L	A	N	0	∅	∅	∅	5	7	4	910	m	∅	∅	∅	j	ɔ	-	M	∅	∅	∅	J	U	_	4	∅	∅	∅	6	7	0	911	m	∅	∅	∅	j	a	-	M	∅	∅	∅	J	A	_	4	∅	∅	∅	6	7	0	912	m	∅	∅	∅	j	a	-	M	∅	∅	∅	J	A	_	4	∅	∅	∅	6	7	0	913	m	∅	∅	∅	j	ɑ	-	M	∅	∅	∅	J	A	_	4	∅	∅	∅	6	7	0																						
2	0.4000	4	0.8000	436	906	ȵ	-	∅	∅	ɔ	-	³¹	N	_	∅	∅	U	_	_	4	0	∅	∅	7	0	0	907	j	m	∅	∅	o	-	²¹	J	M	∅	∅	U	_	_	6	4	∅	∅	7	0	0	908	j	m	∅	∅	a	-	³¹	J	M	∅	∅	A	_	_	6	4	∅	∅	7	0	0	909	l	-	∅	∅	a̱	ŋ	³³	L	_	∅	∅	A	N	_	5	0	∅	∅	7	4	0	910	j	m	∅	∅	ɔ	-	³⁵	J	M	∅	∅	U	_	_	6	4	∅	∅	7	0	0	911	j	m	∅	∅	a	-	⁵	J	M	∅	∅	A	_	_	6	4	∅	∅	7	0	0	912	j	m	∅	∅	a	-	²	J	M	∅	∅	A	_	_	6	4	∅	∅	7	0	0	913	j	m	∅	∅	ɑ	-	⁵⁵	J	M	∅	∅	A	_	_	6	4	∅	∅	7	0	0																						
3	0.6000	3	0.6000	436	906	ɔ	ȵ	-	∅	-	³¹	∅	U	N	_	∅	_	_	∅	7	4	0	∅	0	0	∅	907	o	j	m	∅	-	²¹	∅	U	J	M	∅	_	_	∅	7	6	4	∅	0	0	∅	908	a	j	m	∅	-	³¹	∅	A	J	M	∅	_	_	∅	7	6	4	∅	0	0	∅	909	a̱	l	-	∅	ŋ	³³	∅	A	L	_	∅	N	_	∅	7	5	0	∅	4	0	∅	910	ɔ	j	m	∅	-	³⁵	∅	U	J	M	∅	_	_	∅	7	6	4	∅	0	0	∅	911	a	j	m	∅	-	⁵	∅	A	J	M	∅	_	_	∅	7	6	4	∅	0	0	∅	912	a	j	m	∅	-	²	∅	A	J	M	∅	_	_	∅	7	6	4	∅	0	0	∅	913	ɑ	j	m	∅	-	⁵⁵	∅	A	J	M	∅	_	_	∅	7	6	4	∅	0	0	∅																						
4	0.8000	2	0.4000	436	906	-	ɔ	ȵ	-	³¹	∅	∅	_	U	N	_	_	∅	∅	0	7	4	0	0	∅	∅	907	-	o	j	m	²¹	∅	∅	_	U	J	M	_	∅	∅	0	7	6	4	0	∅	∅	908	-	a	j	m	³¹	∅	∅	_	A	J	M	_	∅	∅	0	7	6	4	0	∅	∅	909	ŋ	a̱	l	-	³³	∅	∅	N	A	L	_	_	∅	∅	4	7	5	0	0	∅	∅	910	-	ɔ	j	m	³⁵	∅	∅	_	U	J	M	_	∅	∅	0	7	6	4	0	∅	∅	911	-	a	j	m	⁵	∅	∅	_	A	J	M	_	∅	∅	0	7	6	4	0	∅	∅	912	-	a	j	m	²	∅	∅	_	A	J	M	_	∅	∅	0	7	6	4	0	∅	∅	913	-	ɑ	j	m	⁵⁵	∅	∅	_	A	J	M	_	∅	∅	0	7	6	4	0	∅	∅																						
5	1.0000	1	0.2000	436	906	³¹	-	ɔ	ȵ	∅	∅	∅	_	_	U	N	∅	∅	∅	0	0	7	4	∅	∅	∅	907	²¹	-	o	j	∅	∅	∅	_	_	U	J	∅	∅	∅	0	0	7	6	∅	∅	∅	908	³¹	-	a	j	∅	∅	∅	_	_	A	J	∅	∅	∅	0	0	7	6	∅	∅	∅	909	³³	ŋ	a̱	l	∅	∅	∅	_	N	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅	910	³⁵	-	ɔ	j	∅	∅	∅	_	_	U	J	∅	∅	∅	0	0	7	6	∅	∅	∅	911	⁵	-	a	j	∅	∅	∅	_	_	A	J	∅	∅	∅	0	0	7	6	∅	∅	∅	912	²	-	a	j	∅	∅	∅	_	_	A	J	∅	∅	∅	0	0	7	6	∅	∅	∅	913	⁵⁵	-	ɑ	j	∅	∅	∅	_	_	A	J	∅	∅	∅	0	0	7	6	∅	∅	∅																						
1	0.2000	5	1.0000	437	914	m	∅	∅	∅	ʐ	w	a	M	∅	∅	∅	S	W	A	4	∅	∅	∅	3	6	7																																																																																																															915	m	∅	∅	∅	r	-	a	M	∅	∅	∅	R	_	A	4	∅	∅	∅	5	0	7																																												
2	0.4000	4	0.8000	437	914	ʐ	m	∅	∅	w	a	³¹	S	M	∅	∅	W	A	_	3	4	∅	∅	6	7	0																																																																																																															915	r	m	∅	∅	-	a	²	R	M	∅	∅	_	A	_	5	4	∅	∅	0	7	0																																												
3	0.6000	3	0.6000	437	914	w	ʐ	m	∅	a	³¹	∅	W	S	M	∅	A	_	∅	6	3	4	∅	7	0	∅																																																																																																															915	-	r	m	∅	a	²	∅	_	R	M	∅	A	_	∅	0	5	4	∅	7	0	∅																																												
4	0.8000	2	0.4000	437	914	a	w	ʐ	m	³¹	∅	∅	A	W	S	M	_	∅	∅	7	6	3	4	0	∅	∅																																																																																																															915	a	-	r	m	²	∅	∅	A	_	R	M	_	∅	∅	7	0	5	4	0	∅	∅																																												
5	1.0000	1	0.2000	437	914	³¹	a	w	ʐ	∅	∅	∅	_	A	W	S	∅	∅	∅	0	7	6	3	∅	∅	∅																																																																																																															915	²	a	-	r	∅	∅	∅	_	A	_	R	∅	∅	∅	0	7	0	5	∅	∅	∅																																												
1	0.2000	5	1.0000	444																																													916	m	∅	∅	∅	j	ɔ̃	-	M	∅	∅	∅	J	U	_	4	∅	∅	∅	6	7	0																																																																			917	m	∅	∅	∅	j	a	ŋ	M	∅	∅	∅	J	A	N	4	∅	∅	∅	6	7	4																																												
2	0.4000	4	0.8000	444																																													916	j	m	∅	∅	ɔ̃	-	⁵⁵	J	M	∅	∅	U	_	_	6	4	∅	∅	7	0	0																																																																			917	j	m	∅	∅	a	ŋ	¹	J	M	∅	∅	A	N	_	6	4	∅	∅	7	4	0																																												
3	0.6000	3	0.6000	444																																													916	ɔ̃	j	m	∅	-	⁵⁵	∅	U	J	M	∅	_	_	∅	7	6	4	∅	0	0	∅																																																																			917	a	j	m	∅	ŋ	¹	∅	A	J	M	∅	N	_	∅	7	6	4	∅	4	0	∅																																												
4	0.8000	2	0.4000	444																																													916	-	ɔ̃	j	m	⁵⁵	∅	∅	_	U	J	M	_	∅	∅	0	7	6	4	0	∅	∅																																																																			917	ŋ	a	j	m	¹	∅	∅	N	A	J	M	_	∅	∅	4	7	6	4	0	∅	∅																																												
5	1.0000	1	0.2000	444																																													916	⁵⁵	-	ɔ̃	j	∅	∅	∅	_	_	U	J	∅	∅	∅	0	0	7	6	∅	∅	∅																																																																			917	¹	ŋ	a	j	∅	∅	∅	_	N	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅																																												
1	0.2000	5	1.0000	445	918	-	∅	∅	∅	ȵ	au	-	_	∅	∅	∅	N	A	_	0	∅	∅	∅	4	7	0	919	m	∅	∅	∅	j	i̱	-	M	∅	∅	∅	J	I	_	4	∅	∅	∅	6	7	0																																													920	m	∅	∅	∅	j	u	k	M	∅	∅	∅	J	Y	K	4	∅	∅	∅	6	7	1	921	m	∅	∅	∅	j	ui̯	-	M	∅	∅	∅	J	Y	_	4	∅	∅	∅	6	7	0	922	m	∅	∅	∅	j	u	-	M	∅	∅	∅	J	Y	_	4	∅	∅	∅	6	7	0	923	m	∅	∅	∅	j	o	-	M	∅	∅	∅	J	U	_	4	∅	∅	∅	6	7	0																						
